refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment
SRR1041315	SRP033417		by4741 with fun12-tap::k.i.his3		purified 18s ribosomal rna			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		total rna isolated from culture		80S_18S_DMSO_1	dmso
SRR1041317	SRP033417		by4741 with tsr1-htp::k.i.ura3		purified 20s ribosomal rna			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		total rna isolated from culture		Tsr1_20S_DMSO_1	dmso
SRR1041318	SRP033417		by4741 with tsr1-htp::k.i.ura3		purified 20s ribosomal rna			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		total rna isolated from culture		Tsr1_20S_DMSO_2	dmso
SRR1041319	SRP033417		by4741 with tsr1-htp::k.i.ura3		purified 20s ribosomal rna			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		total rna isolated from culture		Tsr1_20S_NAI_1	nai
SRR1041320	SRP033417		by4741 with tsr1-htp::k.i.ura3		purified 20s ribosomal rna			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		total rna isolated from culture		Tsr1_20S_NAI_2	nai
SRR1041321	SRP033417		by4741 with rio1-htp::k.i.ura3		purified 20s ribosomal rna			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		total rna isolated from culture		Rio1_20S_NAI_1	nai
SRR1041323	SRP033417		by4741 with fun12-tap::k.i.his3		purified 18s ribosomal rna			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		total rna isolated from culture		80S_18S_NAI_2	nai
SRR1041324	SRP033417		by4741 with fun12-tap::k.i.his3		purified 18s ribosomal rna			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		total rna isolated from culture		Control_averages_1	control
SRR1041325	SRP033417		by4741 with fun12-tap::k.i.his3		purified 18s ribosomal rna			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		total rna isolated from culture		Control_averages_2	control
SRR1041327	SRP033417		by4741 with fun12-tap::k.i.his3		purified 18s ribosomal rna			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		total rna isolated from culture		DMS_averages_1	dms
SRR1041328	SRP033417		by4741 with fun12-tap::k.i.his3		purified 18s ribosomal rna			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		total rna isolated from culture		DMS_averages_2	dms
SRR1041329	SRP033417		by4741 with fun12-tap::k.i.his3		purified 18s ribosomal rna			SACCHAROMYCES_CEREVISIAE	Illumina HiSeq 2000 (IlluminaHiSeq2000)	True				SRA		total rna isolated from culture		DMS_averages_3	dms
