	log2FC	FDR
snR32	-0.119197728	0.839748823
YGL226W	0.186589795	0.378738172
YLR411W	0.223332326	0.146037733
YDR019C	-0.144196109	0.514262747
YLR099C	0.007337837	0.975545154
YOR034C	0.18672164	0.066749513
YNL137C	0.054847948	0.682414535
YJR064W	-0.110699659	0.300043723
YIL153W	-0.182208488	0.39094145
YFL004W	-0.168296719	0.108780284
YHR120W	-0.15675251	0.170335287
tM(CAU)E	1.110492926	0.50552837
YFR004W	0.07646947	0.683680972
YDL227C	-0.143807753	0.630640103
YBR109C	0.074666133	0.789218697
YGR160W	-0.458705021	0.603471896
tE(UUC)E1	1.05552393	
YDR333C	-0.122959076	0.317140321
YMR253C	0.396843823	0.000122026
YGR039W	0.446966571	0.111951967
YGR055W	-0.37370524	0.010363088
YOR228C	-0.308393055	0.01330396
YDR122W	-0.255820118	0.063507722
YHR047C	0.170624401	0.078488627
YMR057C	-0.213105811	0.78512545
YIR017W-A	0.191787862	0.915422513
YBL004W	0.144169447	0.089034385
YML129C	-0.023174678	0.949359357
YGR226C		
YBL092W	0.088933831	0.820012926
YNL007C	-0.064630275	0.661612853
YFL034W	-0.238695153	0.065208006
YJL009W	0.064958661	0.873284847
YMR028W	0.086385177	0.559026031
YGL100W	-0.012005343	0.951069082
YKL007W	0.046716326	0.802990911
YDR316W-A		
YDR408C	0.203460256	0.092040987
YOR261C	0.102214524	0.637942988
snR83	-0.093634451	0.798127494
YLR417W	-0.178987911	0.208487731
YPR036W-A	0.159248065	0.622623566
YJR041C	-0.184170955	0.244792913
YKL013C	0.0975367	0.6519414
YMR205C	0.032659738	0.793278999
YOR232W	0.07604871	0.776710896
YFL013W-A	0.148037196	0.782413554
YNL032W	0.077826625	0.605161656
YKL224C		
YPR153W	0.048637196	0.920970677
YIL046W-A	0.912613933	0.048128262
YLR177W	-0.112243494	0.348329393
YLR048W	0.017269467	0.936590858
YLR094C	-0.12911678	0.599217635
YCR100C	-0.168961682	0.489612174
YER016W	0.007454669	0.967959996
YGL164C	0.09905308	0.522018003
YPL090C	0.087177833	0.821165944
YDL150W	-0.081053098	0.707141914
YOR032C	-0.003952596	0.988106983
YAL026C	-0.242836995	0.016503649
YJL174W	0.034388285	0.833440478
YPL249C	-0.261264871	0.014365198
YGL128C	-0.075467045	0.791611198
YOR142W-B		
YDR524C-A	-1.317958239	
YCL040W	0.049545699	0.798543566
YLR159C-A		
YIL028W	0.032176079	0.93921705
YLR059C	-0.136259719	0.555938252
YLR368W	-0.050763288	0.770646877
YLR363C	0.001444339	0.997158951
YFR042W	0.050805816	0.818775653
YOR340C	0.058384218	0.713107421
YDR355C	1.129539242	
YBL039W-B	0.171375859	0.491978917
YMR080C	-0.140803394	0.230784127
YBR042C	-1.24e-05	0.999941694
YPL102C	-0.851527828	
YML083C	0.471830791	0.129629597
YAL026C-A	0.043110323	0.915358337
YBR138C	0.052746973	0.801591718
YER027C	-0.334788186	0.005985082
YLR448W	-0.043775367	0.848461688
YLR227W-A		
YLR324W	-0.045179931	0.810923001
YDR406W	0.29917417	0.443108472
YKL145W-A		
YDL095W	-0.052148636	0.734530312
YNL259C	0.169574102	0.525489453
YLR045C	-0.05419312	0.771472109
YGR006W	0.045615171	0.854439412
YGL229C	-0.258069233	0.070331813
YHR168W	-0.344132696	0.003149748
YJL126W	0.182970332	0.202798056
YNR040W	0.048036716	0.793405833
YDR439W	-0.143748162	0.392189258
YKL018W	-0.106002904	0.587071739
YGR071C	0.027596322	0.856033589
YPL141C	-0.003098758	0.99174829
tK(CUU)G3	0.820362139	
YBL083C	0.274345846	0.766841897
YER032W	-0.131150989	0.605161656
YCR015C	-0.007960649	0.975545154
YDR243C	-0.068185897	0.692988932
YBR133C	-0.002736477	0.99174829
YEL031W	-0.238848056	0.030390819
YDL190C	-0.101874073	0.432649354
YER151C	-0.142772863	0.40093456
YPL127C	0.073113068	0.663008831
YKR015C	-0.425404558	0.007699001
YKR030W	0.070194167	0.727337041
snR42	-0.10191361	0.801591718
YJR125C	-0.061304729	0.663941596
YNL297C	-0.162721245	0.07632979
ETS2-1		
snR51	0.076574528	0.91421918
YBR122C	0.110222535	0.632346881
YPR144C	-0.183647938	0.473346664
YDR490C	-0.126005115	0.428938018
YFL022C	-0.068635621	0.65317724
YOR316C-A	-0.220166764	0.789060888
YML078W	0.013992681	0.945337139
YBR182C-A	0.52992244	0.290499883
YJL016W	-0.196625812	0.248117914
YMR317W	-0.146513531	0.329998785
YGR089W	-0.16519457	0.291392914
YER068W	-0.34712378	0.024269559
YGR296W		
YLR136C	0.795066787	2.2e-09
YFR028C	-0.198906349	0.217812021
YGL226C-A	0.134347336	0.538187889
YLR337C	-0.144542997	0.681427915
YOL065C	0.032648443	0.854065031
YLR328W	-0.211832651	0.070331813
YIL154C	-0.117217913	0.426949687
tE(UUC)G1	1.564450701	
YNL313C	-0.194892525	0.26723851
YKL055C	-0.441202829	0.011535262
YOL166C	0.820362139	
YIL145C	0.092785761	0.555938252
YHL004W	-0.163347267	0.233073523
YPL207W	-0.245749302	0.002977928
YHR085W	-0.13075242	0.535139429
YKL183W	-0.03459155	0.852724497
YBR007C	-0.368066447	0.070379404
YNL329C	-0.062512178	0.685844986
YKL207W	0.031058707	0.856099616
tG(UCC)Q		
YGL019W	0.073608021	0.608727371
YOR057W	-0.093475146	0.603621965
tG(GCC)P2	0.626245884	
YNL067W-A	-1.234654383	
YNL011C	0.049089301	0.771472109
YMR316C-B	0.006478639	0.993239592
YAR075W	-0.169826701	0.913912902
YDR138W	-0.038904093	0.853914934
YKL165C	-0.29219393	0.060682597
YLR438C-A	0.078125051	0.805063048
YER083C	0.123877245	0.575490678
YPR019W	-0.154576581	0.288249845
YBL113W-A		
YPR193C	-0.748375806	0.030899523
YDL168W	-0.098422538	0.532718369
YJL166W	-0.091872184	0.725333254
YDR491C	0.022293751	0.967959996
YPR094W	0.183116507	0.388430509
YLR052W	-0.036516013	0.845222236
YDR249C	0.000446741	0.998672838
YOL025W	-0.23042291	0.094875973
YIL060W	0.119636647	0.867868829
YMR136W	-1.231071073	1.11e-11
YMR169C	-0.284958091	0.353883622
YDL189W	-0.085549428	0.604585262
YPR080W	0.043814559	0.909011351
YEL074W	0.093073906	0.910111479
YBL088C	-0.033457675	0.813822794
YJL085W	0.1188965	0.361545413
YGR018C	0.160507831	0.782024766
YNL339W-B		
YJL100W	-0.249576684	0.089052933
snR46	0.268288233	0.34071298
YCL057C-A	-0.083619803	0.746294588
YPL182C	-0.11942861	0.868721935
YNL223W	-0.04859573	0.787958612
YEL021W	-0.493228032	
YMR238W	-0.041815899	0.789036318
YER121W	0.328345135	0.067612622
YIL031W	-0.292411362	0.142276826
YLR120W-A	-0.609377395	0.227174647
YDL104C	-0.150569751	0.236560916
YPL060W	0.064662859	0.698650389
YPL012W	-0.054959733	0.769578134
YOR140W	-0.427451971	0.033952902
YBL108C-A		
YOR199W	0.511498149	0.542696236
YOL078W	-0.339724043	0.000433022
YPR160C-A		
YIL075C	-0.042172638	0.725333254
YAR066W	-0.112276626	0.951206024
YDR121W	0.16569654	0.288593562
YPL238C	-0.082948803	0.951133226
YDL237W	-0.042505774	0.793278999
YBL049W	0.617123935	1.1e-08
YHR179W	-0.079714461	0.516599245
YDR203W	-0.868881476	0.741110338
YKL121W	-0.308845753	0.027856773
YPL120W	0.127290066	0.327404279
YMR272W-A		
YER110C	-0.086597367	0.602061438
YOL054W	0.046537714	0.79447901
YIL170W	-0.144658497	0.811936997
YKL203C	0.004102809	0.982948382
YGR240C	-0.031973563	0.798127494
YFL021W	-0.369227502	0.129669034
YDR261C	0.007734729	0.975545154
YDL182W	0.295951643	0.01011009
YBR260C	-0.339701375	0.024681857
YGL173C	-0.029634631	0.82893599
YPL074W	-0.027515455	0.84480208
YDL159W-A	0.820362139	
YGR067C	0.246593397	0.234854752
YIL057C	0.519815608	0.000169507
tD(GUC)J4	-0.622310381	
YHR058C	0.02938434	0.880717148
YPR107C	0.089201533	0.638656963
YIL152W	0.024384707	0.909560937
YOR005C	-0.025031449	0.892329273
YDL081C	0.097592523	0.719784891
YKL015W	-0.075497353	0.68722908
YDL165W	0.138253557	0.36840731
YLR087C	-0.062456895	0.680099284
YBR242W	0.117667723	0.404556682
YDR545C-A		
YLR056W	0.10993719	0.272574439
tD(GUC)Q		
YGR131W	0.531837407	0.002547308
YOR124C	-0.062295194	0.638656963
YNL072W	-0.104599075	0.689595856
YIL163C	-0.242498399	0.620008753
YBR167C	0.123184593	0.591960648
YNL251C	-0.190209244	0.455743941
YNL152W	-0.218845006	0.401667939
YJL117W	-0.115383856	0.413371419
YFR018C	0.141387148	0.425310926
YOR244W	0.038224727	0.789562142
RDN5-4		
YGR091W	0.077596186	0.587372641
YGR090W	-0.139747884	0.308145509
YIL070C	-0.081452572	0.642470632
YLR386W	-0.217687034	0.1627217
tA(AGC)D	-0.622310381	
tL(CAA)G2	1.403489365	
YOR157C	-0.156068005	0.202696991
YHR091C	-0.238896326	0.131343385
YOR020W-A	0.068803671	0.791611198
YDR073W	0.062089477	0.737623081
YER172C	-0.03400806	0.798998434
YHR167W	0.202295628	0.413371419
YOR370C	0.030146299	0.837123785
YER045C	0.190458533	0.163876651
YIL002C	-0.217327189	0.035776626
YNL031C	0.02767019	0.936946575
YBR058C-A	0.147757051	0.562043795
YOR150W	0.103294209	0.684743856
YOR096W	0.043959429	0.892788
tP(UGG)H		
YNL067W-B	0.651756499	0.719014736
YLR285C-A	-0.001114555	0.997778227
YBR044C	-0.066794463	0.621814884
YNL125C	0.131849193	0.315768193
YDL235C	0.031916794	0.876561856
YAR061W		
YMR214W	-0.095088053	0.701355386
YCL024W	-0.350618347	0.192264409
YGR206W	0.094844847	0.744401129
YDL174C	0.469872648	1.8e-08
YDL212W	0.083483709	0.664150092
YJL095W	-0.202210763	0.248282414
YGR191W	-0.041871559	0.784648763
YPL080C	0.142553876	0.791439281
YOR185C	-0.080458947	0.721353501
YDR129C	-0.092782323	0.36840731
YDR407C	-0.189942626	0.118957336
YKL187C	-0.538650054	5.28e-06
YCR066W	-0.416041407	0.000740044
YER138W-A	0.179493224	0.770750449
YLR239C	-0.030389463	0.879032362
YJL115W	0.032917595	0.867044748
YKL052C	-0.10986839	0.61449273
YBR199W	-0.056085051	0.663940464
YDR202C	0.151037902	0.260303236
YPL257W-B		
YER111C	-0.037061379	0.866808221
YJL051W	-0.057179791	0.78512545
YNL057W	-0.227662857	0.821991263
YPR069C	0.133740319	0.344082703
YGR247W	0.04118047	0.83457983
YNL287W	-0.082524929	0.458731934
YIL045W	0.373517007	0.004122879
YLR457C	0.01923989	0.948966478
YOR305W	0.008963918	0.96355165
YER050C	0.088353078	0.785739855
YKR047W	0.048282691	0.910082925
YHR080C	-0.321528978	0.000639542
YGR027W-B	0.805918306	
YDR056C	0.108883253	0.55621668
YNL087W	0.183092198	0.013942239
YHL044W	0.475350808	0.017405158
YDR222W	0.034936771	0.844466
YEL020C	-0.164007628	0.263568064
tK(CUU)F	0.846536649	
YFL030W	-1.044371451	3.68e-34
YKL049C	0.157289772	0.23807375
YPL278C	-0.015992798	0.988106983
YPR158C-D	0.151153482	0.818775653
YGR019W	0.075413366	0.638541302
YBL043W	0.611653354	7.92e-05
YDR143C	0.097307082	0.734786312
YOR112W	-0.157156867	0.215472176
YPR137C-A		
YER188C-A	0.251433997	0.84480208
YML037C	-0.403707201	0.247235843
snR56	0.883589538	0.453169968
YPL232W	0.003657394	0.988106983
YMR273C	-0.106144158	0.732914046
YPR046W	-0.09222682	0.740435909
YCR082W	0.06495701	0.813822794
YJL206C	-0.017453634	0.94321549
tL(CAA)G1	0.822628768	
YHL032C	-0.089621112	0.403639342
YHR199C	-0.006957397	0.976880499
YMR075W	-0.126043528	0.525243516
YML080W	-0.118482978	0.476498876
YGL165C	-0.023601281	0.958335214
YLR226W	-0.202773552	0.379563289
ITS2-2		
YLR038C	-0.046438714	0.87774565
YGR029W	0.225059601	0.04195766
YLR157W-E		
YCL020W		
YNR002C	-0.114933443	0.480555286
YPL259C	-0.233821689	0.018985905
YJR120W	-0.752747169	0.230784127
YNL027W	-0.022433913	0.887947185
YNL114C	0.309047938	0.812873943
YGL255W	0.177543092	0.246468552
YNL104C	-0.192770964	0.02567339
YNR076W		
YKL099C	0.141489801	0.378082314
YJR077C	-0.309397953	5.91e-05
YGR143W	-0.063353338	0.586018124
YML051W	-0.186331811	0.336054544
YLL010C	-0.082901508	0.653803799
YKL208W	0.160278066	0.247018566
tM(CAU)J1	1.520413094	
YHL049C		
YML009W-B		
YNL266W	0.126929439	0.837636656
YNL150W	0.326636839	0.216459648
YLL064C		
YPL119C	0.08400259	0.771479117
YDR237W	0.043508929	0.785739855
YDR101C	-0.031429418	0.843034489
YPR109W	0.162845173	0.124686483
YCL051W	-0.317494773	0.022707227
YCR095C	0.107218049	0.449967068
YDL161W	0.062288469	0.734530312
YMR129W	-0.121809718	0.286623037
YLR281C	0.398519945	0.28143246
YLR075W	0.058343733	0.888757711
YGL214W	0.070218934	0.910082925
YPL022W	-0.043759654	0.762127808
YOL077C	0.090236476	0.607388324
YNL141W	0.150346963	0.16020248
YMR031C	0.043733131	0.745077466
YEL024W	-0.224144167	0.063803485
YBR085W	0.770791126	0.0070085
YOR349W	-0.253570464	0.028752122
YER087C-A	0.198890445	0.626987238
YMR013C-A		
YMR197C	0.096243251	0.556143932
YKL044W	0.306118596	0.646496017
YOR200W	-0.109957556	0.945022719
YER104W	0.084506348	0.695565883
ITS1-1		
YBL008W	-0.264504518	0.112731071
YKR080W	0.114717034	0.378082314
tQ(CUG)M	-0.622310381	
YOR321W	-0.257383693	0.074077245
YNL192W	-0.338144311	0.000795938
YAL064W-B	0.128987245	0.880043849
YNL098C	0.026013101	0.897373858
YPR117W	-0.412781763	1.11e-11
YMR174C	0.225181293	0.517375339
YDR152W	0.026563623	0.902689415
YBR279W	-0.01790362	0.907545399
YLR025W	0.105565856	0.61174088
YMR203W	-0.042421363	0.781765282
YHR019C	-0.098496778	0.28143246
YFR012W	0.140626441	0.667212445
YIR036W-A	-0.434431601	0.868721935
YMR042W	0.262522281	0.113347145
YDR009W	-0.118937994	0.602061438
YMR304W	-0.04439989	0.787473525
YKL167C	0.067072631	0.784648763
YDR387C	-0.208038485	0.085749084
YDL008W	0.101023994	0.624399116
YGR174W-A	0.136365183	0.772466144
YDL226C	-0.134914422	0.272712838
YOR231W	-0.021875335	0.944933063
YGR082W	-0.079482357	0.668002635
YDR539W	0.12315751	0.372647371
YNL131W	0.119831804	0.558681116
YOR050C	-0.119196601	0.732914046
YMR117C	0.021181955	0.945990151
YPL112C	0.099426873	0.458760658
YHR139C	0.939406482	0.002333791
YDL062W	-0.382079462	0.811936997
YDR409W	-0.192237732	0.303464487
YOR176W	-0.056932368	0.709783935
YOR134W	0.667445451	2.41e-06
YML074C	-0.089782951	0.525243516
YOR011W-A	0.757952833	0.178721362
YHR078W	-0.060385233	0.78451085
YHR050W-A	-0.476230679	0.525243516
YOR166C	0.067846967	0.651087588
snR66	0.119485512	0.877803601
YIL093C	0.055315114	0.752674048
YIR007W	0.039248744	0.883636314
YEL009C-A	-0.253239553	0.818057282
YJL211C	-0.150304268	0.790690736
YNL220W	0.014439521	0.927716804
snR37	-0.255249431	0.62288904
YLR227C	0.131751988	0.303592354
YOR272W	0.067616969	0.639313796
tI(AAU)E2	0.839734524	
YCR048W	0.098375723	0.742043022
YKL135C	0.022271168	0.880043849
YML038C	-0.156100242	0.237686996
YKL127W	-0.10848035	0.533621447
YOR287C	0.049800574	0.814725677
YML015C	-0.021506018	0.897373858
YGL172W	-0.151108456	0.22717056
YDL078C	0.06673186	0.603764973
YGR005C	0.123198045	0.356936335
YJR155W	0.035660404	0.892660943
YHR039C-A	0.15781463	0.669526188
YGL004C	-0.155670148	0.311714943
YDR336W	0.119248176	0.442400886
YJL194W	-0.26083898	0.542696236
YHR137W	-0.166269766	0.31046687
YBR023C	-0.215531182	0.034226868
YDR052C	-0.110136387	0.542696236
YBR134W	-0.044871909	0.97694552
YHR086W-A	0.316833259	0.753107855
YER021W	0.038498413	0.783952597
YBL076C	-0.018476925	0.873284847
YLR022C	0.052142143	0.808572827
YDL112W	-0.030081041	0.856099616
YLR229C	0.090628542	0.669526188
YOL069W	0.115689457	0.428897896
YKL069W	0.207074847	0.121101928
YML065W	0.048956929	0.771472109
YPL253C	-0.089893033	0.782413554
YNL008C	0.139521323	0.132237867
tQ(UUG)H	0.125257756	
YPL172C	-0.290633989	0.022736348
tI(AAU)B		
YLR126C	0.072598424	0.741547675
YKL081W	-0.062316436	0.637123006
YDR133C	-0.018327019	0.941237861
YDL147W	0.085472764	0.664150092
YLR138W	-0.086259985	0.469926413
YOR381W	0.032230263	0.856377978
YMR079W	-0.106289701	0.520516077
YOR026W	0.031583551	0.876294093
YML075C	-0.178756631	0.038400981
YHR071W	0.003392307	0.988106983
YGL141W	-0.215024307	0.226329964
YHR173C	0.031863174	0.944276933
YKL214C	0.14607596	0.380932559
YML076C	-0.124450121	0.454189797
YGR038W	-0.126311995	0.559026031
tI(AAU)N2		
YDR165W	0.117647218	0.330725617
YDL240C-A	0.569012872	0.632346881
YLR169W	0.128028102	0.602061438
YKR075W-A		
YLR405W	-0.090546905	0.643026327
tR(UCU)M1	1.801554259	
tL(GAG)G	0.712054884	0.494570345
YMR191W	0.213903039	0.014728283
YGL093W	-0.048819069	0.773368257
YMR070W	-0.297301034	0.04771771
YML133W-B		
YCR013C	0.010085888	0.983690514
YBR196C-B	0.570430207	0.097360161
YMR199W	-0.199573498	0.134040978
YNL218W	-0.021466818	0.917217454
YMR275C	-0.169427852	0.24058076
YOR329C	-0.324577058	0.00019136
YMR243C	-0.027518759	0.843089862
YBL079W	-0.020940037	0.903957013
YNL119W	0.117915726	0.40015583
YPL225W	0.098362399	0.743109511
YPL226W	-0.159116124	0.172333374
YOR129C	-0.109193157	0.663233022
YPL066W	-0.196980232	0.070379404
YKL195W	0.036410121	0.893403372
YHR195W	0.044189495	0.804442465
ITS1-2		
YBR253W	0.059348165	0.82893599
YPL213W	-0.09035855	0.687516029
YHR154W	0.006386695	0.985299206
YFR002W	0.012894479	0.933594759
YAL060W	-0.024305442	0.902689415
YMR088C	-0.200500835	0.037057121
YPL005W	-0.250096504	0.034691548
YOR161C	-0.543456679	2.15e-05
YJR048W	-0.187612562	0.444029449
YJR146W	0.385835201	0.202553239
YFL028C	0.079315715	0.624506231
YHL005C	0.057335119	0.965518571
YPR068C	-0.036328859	0.867868829
YNL026W	0.061581313	0.678304467
YIL115W-A	0.418149642	0.457907672
tL(UAG)L1	0.993560693	0.005257343
YPL113C	0.181406791	0.338255615
YPL054W	-0.073414461	0.709475736
YLR371W	-0.14458492	0.187027966
YNR059W	-0.143904141	0.334077841
YMR053C	-0.240636484	0.092054336
YLR414C	-0.031405279	0.845222236
YBR222C	-0.028358514	0.888034186
YLR297W	0.346047437	0.00638554
YDL247W	0.252390542	0.820995805
YOR186W	0.175958614	0.752674048
YOR360C	-0.055904632	0.714908575
YCL016C	0.088874172	0.540855619
YKR011C	-0.054051437	0.707896884
YGR254W	0.027364092	0.890318831
YGR110W	-0.368422225	0.002614809
YOR193W	0.105622519	0.568720615
YPR050C	-0.673452064	0.718233507
YAL036C	-0.074211638	0.652224933
YCR020C	0.353643358	0.012512496
YIL073C	0.165035918	0.080247805
YJR157W	-1.048842852	0.535139429
YGR237C	-0.332999968	0.001171367
YNL064C	-0.001286936	0.993689586
YDR313C	0.079061847	0.61941551
YLR190W	-0.234139929	0.04308169
tQ(UUG)E1	1.919151414	0.161852178
YOR121C	-0.113657253	0.804496084
YOR396C-A		
YKL108W	0.080111802	0.768804002
YNL097C-B	-0.814004156	0.394834777
YDL067C	-0.130734369	0.728635015
YDL234C	-0.129866368	0.152368594
YHL012W	0.026369394	0.89077488
YMR244C-A	0.076838797	0.862220715
YHR055C		
tA(AGC)J	1.564404027	
YJL097W	-0.003663321	0.988106983
YBR247C	-0.128570562	0.473631066
