	log2fc	p-adj
UTP22	0.129372138	0.036803372
BRE1	0.130569784	0.024402955
KRE27	0.159471489	0.057517085
SLX4	0.063882847	0.27196954
YHR112C	0.465377406	0.001504249
FAA3	0.152767458	0.146207668
NSG2	0.144080742	0.120537848
EMC4	0.08393416	0.35913166
YPS3	-0.708328635	0.048207757
MTM1	-1.071873586	4.51e-05
IZH2	-0.001767328	0.981315948
MIG1	0.314017006	0.338838237
COQ9	-1.255083957	1.58e-06
HXK2	-0.121312316	0.382592243
YKR041W	0.234337945	0.199945346
ALD5	-0.118574585	0.012064453
SEC31	0.005926885	0.862358194
YDR061W	-0.016305148	0.893202554
CST6	0.242490103	0.059236453
SHB17	-0.043865507	0.3985337
SEC10	0.14642721	0.123593705
TGL5	-0.058241774	0.24840405
HFI1	0.294592089	0.004354793
PDX3	0.102597273	0.083809647
ERG5	-0.061257329	0.63307779
LDH1	0.137954039	0.489809824
MUS81	0.252825679	0.000855509
MAK10	0.160375582	0.01089218
MNE1	-1.409831965	0.000302471
VMS1	-0.004356261	0.93586276
GYP6	0.186468039	0.059782067
COA1	0.005496017	0.951553008
FZF1	-0.123425046	0.015447408
RPS24A	-0.372989097	0.072557219
INP53	-0.027186297	0.580703826
HTB2	-0.302350605	0.404169501
REI1	-0.088821767	0.279366012
SWD3	0.106899727	0.090729088
MSN4	-0.83430913	0.017817504
NCS2	0.132298437	0.024499805
SDC1	0.214326745	0.012107121
GNP1	0.12328523	0.014337643
LIP1	0.249323205	0.458936873
NSE1	0.247491562	0.039537708
UTP11	-0.175451912	0.141091437
PGM1	0.102393145	0.252834354
YPR148C	0.050193103	0.349970338
CUE4	0.291657687	0.035985756
RGS2	-0.428235364	3.08e-05
GAL3	0.347885217	0.020803872
SUB1	-0.034256118	0.510590694
PRE6	-0.000419653	0.997950762
GZF3	-0.103623889	0.465894261
RNR4	0.297143339	0.064014605
DAM1	0.021773853	0.803149218
MRPL31	-1.925978468	0.003214341
SMM1	-0.10208039	0.02980247
RPB8	0.164570751	0.102210729
RNA14	-0.026277869	0.727723752
COS2	0.42139956	0.015645164
SWP82	0.201811791	0.015502806
STL1	-2.546630192	0.01065447
YJL206C	0.515922181	0.000361389
DHR2	0.286896791	0.006544446
SAC3	0.256914069	0.013923623
YER079W	0.386567678	0.002349693
OAF3	0.413277164	0.002508574
FLC2	-0.028072006	0.73500564
RTC3	0.101791852	0.382925297
YBL005W-A	0.765934609	0.000351466
RRD2	0.253332327	0.081089536
SGD1	0.207533939	0.049404286
GRE3	0.007552636	0.843676788
MEH1	0.004668556	0.97734774
YOR052C	-0.770876402	0.005426695
ATP19	-3.218204002	6.02e-05
UBP3	0.051950437	0.375841396
SSF2	0.035572277	0.584992472
YBR096W	0.037233455	0.841916656
RET3	-0.042592635	0.565454446
ECM33	-0.402108675	0.042985197
PEX12	0.280032439	0.094128475
CSG2	0.215233722	0.025822347
NPL6	-0.025215257	0.811564464
ADE5,7	0.5003519	8.75e-06
GUD1	0.52397663	7.11e-05
CCT4	-0.195966792	0.032901338
VPH2	-0.015440282	0.903902434
RPS0A	-0.228598569	0.191959131
KSS1	0.124374337	0.027430095
YSC84	0.187506629	0.031177735
LSM5	0.121304326	0.413720506
BCK2	-0.282427998	0.240383982
YDR262W	0.190103417	0.010273317
HSH155	0.292026914	0.000797305
ERV15	0.269415272	0.026693913
SRL3	-0.369238068	0.029425167
GCD14	-0.044269302	0.646568967
SPE4	-0.127789788	0.056180928
MET18	0.012891545	0.860226702
MSB4	-0.139742833	0.086046284
PRR1	-0.096129991	0.632014359
BSD2	-0.028723422	0.704241357
MMS2	0.0183785	0.902488068
NOG1	-0.079600671	0.220784408
PWP1	0.089130076	0.347476267
INP2	0.460046365	0.000151427
SFH1	0.112954826	0.129378293
VMA2	-0.188262391	0.219664481
MGE1	0.147901815	0.306444296
YBL028C	-0.157485793	0.272267199
LTP1	-0.119488867	0.040422593
RAM2	0.360424191	0.001035835
CTK1	0.13879035	0.099745302
PEP12	0.033861487	0.702019792
GIS3	-0.013917978	0.833122007
YJL147C	-0.237779109	0.312587454
YLR108C	1.853772454	1.19e-05
PET10	0.886220516	0.00261522
EAF3	0.016041035	0.835513928
VMA8	0.000514933	0.995016966
YBL029C-A	-0.836387494	0.001410837
PUS7	0.054358586	0.458253051
SNU114	0.193965062	0.002103469
DPH2	-0.028750399	0.609860434
ACO2	-0.29981201	0.019784834
YRB2	-0.049831229	0.63233067
YIP4	-0.226337473	0.467559315
RBL2	-0.11230366	0.407798391
SGA1	0.950099094	0.004043973
YJR008W	0.165732291	0.495906814
MDM10	0.26553837	0.039754181
EFB1	-0.120282992	0.440155959
YSY6	0.124142918	0.462263263
MCK1	0.114656727	0.003911947
UBX7	-0.03276631	0.820607647
ATG26	0.181054691	0.083517518
EMC2	0.144700114	0.037239511
MSS11	0.254275776	0.008979496
RKM5	0.172381062	0.128789538
FMC1	-1.119737092	0.000605535
RNH202	-0.076938948	0.266204174
SGF29	0.246425492	0.020028726
TRS85	0.223749466	0.003728601
EPT1	0.628649113	0.004713733
OST3	0.47418528	0.03462335
ELF1	-0.273841046	0.60063508
YLR257W	-0.602349881	0.000476575
SAM35	0.026336584	0.51427453
ERG27	0.3243166	0.006706945
ATG23	0.514603518	0.001060574
OCH1	-0.228733714	0.00787532
TBS1	0.445636137	0.000384991
SNU71	0.152423208	0.004885877
MRS3	-1.163663478	2.23e-05
BUD14	-0.00651785	0.938276001
LSB5	-0.008325406	0.875429446
GPI14	0.367886715	0.053064311
VTA1	0.364209948	0.006841653
POB3	0.231465415	0.01297559
SAC1	0.160765107	0.096672612
MSA2	0.020839823	0.865634962
SIS1	0.248016675	0.011940693
LIP2	-0.632480672	0.001865366
ECM38	0.843581593	0.002621641
YDR056C	-0.162863567	0.451340496
FRE8	0.330550432	0.00016073
ALG12	0.292418167	0.007165797
PET123	-1.225878172	8.51e-07
QCR6	-1.868272032	0.023622028
BBP1	0.133734223	0.26998244
CKB2	0.055235194	0.449600799
CHL4	0.650926873	0.00569462
DSF2	0.133715693	0.173095382
YPT6	-0.016626199	0.455393093
ALT1	0.510926677	0.047403181
UAF30	0.283672049	0.011435692
EAF7	0.101720619	0.17275433
RFC5	0.014330036	0.903000698
NQM1	1.888217924	0.000294265
PFA4	0.379479653	0.001154998
COX3	-3.124283502	5.27e-05
HSM3	0.045549878	0.32046441
IRS4	0.343842863	0.02584946
IMD4	-0.94905568	0.000247108
PTR3	-0.194299569	0.188250245
RRN9	0.129549465	0.117659883
ASH1	-0.071179325	0.407100919
PMC1	0.353949792	0.003747971
BUB1	0.40275416	0.004606536
MET5	0.33743991	0.001687265
CKB1	-0.142588841	0.680633525
PEX15	0.04976495	0.132851731
ALY2	0.027779608	0.686665166
AIM36	-0.232089412	0.045236959
RPL24B	-0.773523993	0.24964409
TMN3	-0.14181011	0.047251707
COX12	-2.580895664	0.001351852
DED81	-0.283174223	0.021644062
GIP3	0.576635795	0.004561655
APT1	-0.047383722	0.457197071
RAD17	0.287147584	0.009517064
GUT2	-0.462819377	0.000584108
HSF1	0.131003146	0.208772374
ATP2	-1.301170159	0.006980745
YPR127W	0.149749886	0.00627636
BUD21	0.033781701	0.698911754
LYS21	0.116367292	0.062118778
CMK2	0.175901014	0.063104162
ARC18	-0.005132896	0.899629808
NPR2	0.216086078	0.058557297
VPS38	0.185080098	0.06203438
DCN1	0.006179794	0.966263539
APL3	0.123520097	0.001559894
YKL047W	0.113457266	0.149867711
SCM3	0.039338855	0.641786854
SSL1	0.143973223	0.053901516
RRG1	-1.771573312	3.03e-05
RKM3	0.241683315	0.000378839
CYC1	-1.566619948	0.001214178
MUB1	-0.291697564	0.000870575
YKL023C-A	-0.849790335	0.00018764
HUB1	0.354841405	0.031858502
SHP1	-0.226301163	0.062745082
SMD3	0.050943219	0.682594671
SIP5	0.231917896	0.001771435
CDC48	-0.001089536	0.984714721
SEC23	-0.052615918	0.546775104
RXT2	0.180376176	0.013177838
ATP11	-0.052533704	0.373974776
PTC2	0.05345516	0.329855049
SMF1	-0.745549046	0.003015891
MON1	0.33270064	6.14e-06
ODC2	-2.070257406	6.06e-07
PAC11	0.384292877	4.58e-05
TFC1	0.037951067	0.556647856
PIK1	0.121545636	0.107235455
NHP6A	0.335784195	0.006625973
SPF1	0.088464028	0.280479849
YKR078W	0.057396822	0.383436493
HEM1	-0.989686607	4.66e-06
GPM1	0.195014481	0.423053126
GPT2	0.674147977	0.000201938
ADH6	0.306403784	1.83e-05
GUA1	-0.107630249	0.097355011
HAS1	-0.19278071	0.000699498
WBP1	0.14499073	0.2006972
SPC72	-0.106396248	0.441287782
MSG5	-0.051415917	0.468172643
GCD6	0.031595939	0.880930926
YIL161W	0.086794915	0.39215544
VMA13	0.059724975	0.510122215
PFA3	-0.142000575	0.676266896
POF1	-0.101222455	0.222764638
ATP16	-0.396361239	0.006645331
CUP2	-0.044809654	0.933401392
PIN3	0.25788208	0.05069195
SAY1	0.033741139	0.605357708
AIM11	-0.707080769	2.29e-06
EXO1	-0.270710186	0.54416156
GYP8	0.375931738	0.002973619
RMD9	-0.196464244	0.012799518
EMP46	0.488657237	0.000384112
TKL1	-0.291085227	0.033963111
RML2	-1.45766242	0.000240475
BUD31	0.394005281	0.022843594
PTA1	0.048528753	0.361615812
RRP12	0.203481017	0.008877116
GIS2	0.071501502	0.884718307
RPS9B	-0.316030992	0.089899029
NCE103	3.012565765	0.076002742
ERG28	0.836243575	4.78e-05
YLR149C	0.084670447	0.136105008
PEX8	0.092965298	0.242675555
BPT1	0.103208431	0.078815159
TCM62	-0.542468117	0.000209807
MRD1	0.037174497	0.610502163
NRD1	0.091792149	0.039180578
FHL1	0.202855859	0.047363799
SEC62	0.143931878	0.070361785
LAS1	0.308631561	0.003744127
SKI6	0.11166694	0.167707037
MBP1	0.19817135	0.045652534
SLD3	0.697743311	0.031307123
HEH2	0.199497984	0.065477051
SPO71	-0.102784774	0.437346795
MRPL20	-1.040227305	9.25e-05
TEF2	-0.306224227	0.229263654
TAF10	0.035583011	0.753960237
PBP4	-0.278651731	0.012470717
OM14	-0.506031381	0.323557114
PLP2	-0.054668738	0.55256188
PUS9	0.072826699	0.087036551
RAD9	0.294565664	0.001292869
RRP6	0.057994966	0.372148286
MSM1	-0.244778197	0.032524963
MRPS9	-1.501325977	6.33e-05
QCR7	-2.943679233	3.73e-07
EXG1	-0.263981843	0.219592781
YGR054W	-0.29190068	0.080088917
ZRG8	-0.115204461	0.078069175
SAP155	-0.052087114	0.329019272
TTI1	0.24064686	0.024993199
LDB7	0.120632859	0.312764333
REP1	0.334562895	0.046414812
RPC34	-0.258007854	0.134013048
PEX31	-0.103747645	0.414184319
COX23	-0.307074458	0.142260396
MAE1	1.572521046	0.001638704
MLP2	0.240281493	0.004633018
CCL1	-0.06613505	0.488050348
PBA1	-0.165590276	0.341584596
PSR1	0.228672254	0.007446649
PAN5	-0.238785131	0.246668114
TOP1	0.130191658	0.044630168
PHO23	0.253992103	0.136499317
ADK2	0.643972255	0.011829309
YDR131C	0.296771515	0.014220983
RPP1B	-0.095306822	0.669477354
FAB1	0.151294613	0.00792085
CBC2	-0.085053967	0.298416763
SEN54	0.013902517	0.834256399
CAM1	0.01247628	0.905384241
MOB1	0.123014484	0.290779867
NNF1	0.063094173	0.658776458
PSR2	-0.080532458	0.357520701
EMP47	0.094164517	0.319138682
SHE3	0.048321034	0.361332527
CDC14	-0.115413426	0.007438096
AAC1	1.340437259	3.78e-05
YGR122W	0.077327488	0.532813832
GBP2	-0.43293311	0.008106983
RCK2	-0.226946813	0.012615301
HOM2	-0.428554889	0.081704699
YOP1	-0.019199247	0.790017651
ERB1	0.006601345	0.859252709
MRP21	-0.87429574	0.140830311
APC1	0.164129562	0.006536047
MNN10	0.052660559	0.45316934
HSC82	-0.016486538	0.923681059
SLN1	0.171697165	0.050452854
YNL181W	0.215463285	0.046702097
CDC4	0.088934663	0.374105748
PIL1	0.118019822	0.190865092
SNF11	0.058792232	0.564837358
SHE1	0.220596222	0.145733167
PTP3	0.389105303	0.000172291
YCR061W	0.961473877	3.1e-05
LEE1	-0.485522544	0.000206764
YLR253W	-0.851007549	2.74e-06
PUT2	-0.693991557	3.74e-05
ATP23	-0.614130983	0.236315231
YBT1	0.069918823	0.195802779
GUT1	0.196778635	0.232065839
EDE1	0.092030855	0.232677927
RPL8A	-0.399206997	0.038558557
GCV2	-0.029001093	0.664508294
SPT15	0.133973159	0.034576018
SUA5	0.069341555	0.248198204
HIS4	1.22115341	0.001134941
TPS2	0.084587156	0.343384464
TMA64	-0.056780944	0.247669365
GAS3	0.10142255	0.052555942
FAA1	0.596413101	0.002657366
PAC2	0.293514461	0.058170103
EGD1	0.087239815	0.66175986
GPB1	0.003101057	0.98221819
YKU70	0.127186581	0.327986546
NUG1	0.019816889	0.552325126
SSB1	-0.469857797	0.106168261
RFS1	-1.8e-05	0.999618217
YPR084W	0.226761739	0.005585975
VTC4	-0.049894069	0.38691752
CDC24	0.125117019	0.065955189
UTP9	0.040763002	0.607883979
GAL80	0.278481346	0.008198234
SLP1	0.172509123	0.628749646
RBG1	-0.100295766	0.076284277
TSA1	0.09027258	0.676006608
ROM1	0.374458803	0.008519605
YDR379C-A	-3.64576622	1.81e-09
RPG1	-0.159007712	0.066867055
RPS6B	-0.539152077	0.104684022
NAM8	-0.064432965	0.384916228
KAR4	-0.343584325	0.066549154
NOP8	-0.290220096	0.004511291
YDR391C	0.14115605	0.037621034
DIG1	-0.016118375	0.716626672
SRB7	-0.416594649	0.320892152
COG3	0.170990554	0.020189405
LAT1	-0.255287185	0.008705668
RPF1	0.175695163	0.046043085
ATP7	-2.422027471	0.014145946
CDC53	0.188814309	0.008543494
YGL242C	0.139895638	0.584113553
TRM2	0.354616327	0.013896192
SSY5	-0.435415085	0.003657334
NTC20	-0.172935156	0.049927506
FKH2	-0.121806082	0.159177424
KGD2	-1.51651861	6.31e-05
LAS21	0.017002629	0.787343385
MPH1	0.261504963	0.001048456
SSL2	0.071615997	0.26865417
STB1	0.066397274	0.447753393
REG1	0.101406349	0.039592941
RDL2	-0.216036132	0.02026178
ERV29	0.192336158	0.100025417
CCT7	-0.203560686	0.003733922
PUS4	-0.099772489	0.147651775
DOT6	-1.012928048	1.1e-07
YKL075C	0.161017395	0.073244646
RPT2	-0.073403229	0.285073247
YDL176W	0.151523041	0.086140445
DSS1	-0.756562519	0.000372455
PAM17	-0.121908133	0.549982762
GOR1	-0.180519692	0.081987307
AIM46	-0.897316219	0.000406262
MTC6	0.398784626	0.100727519
BEM2	0.006859905	0.880540633
HIR3	0.151582894	0.065506252
CPA1	0.952664574	0.009763113
HOS3	0.028931044	0.566388343
ACF2	0.132320156	9.14e-05
YLR455W	-0.035067145	0.713475037
MAP1	-0.271607104	0.007377188
ARO3	0.040844678	0.450286173
RIB5	0.184821922	0.018841173
YDL085C-A	0.085133165	0.410511022
AUR1	0.142998721	0.35710123
UTP25	0.096323167	0.228623416
KIN2	0.215199369	0.001236848
NEM1	0.512914366	0.000315822
RPS14A	-0.258191479	0.027888357
NOP1	-0.088999269	0.438386121
BIO4	-0.582625003	0.000873857
PER33	0.182350836	0.015238527
HSL7	0.088160119	0.498698953
PTR2	-0.249740864	0.001009619
HHT1	0.044486953	0.809743266
YJR149W	-1.479318109	1.88e-07
ECM2	0.28383176	0.008339578
YOR093C	0.095585602	0.089165074
DDP1	0.022506958	0.74723156
KIN28	0.02531522	0.584442383
MGM101	-0.369795797	0.009373504
RDS2	0.002380371	0.959852112
YNL194C	2.067524293	0.000260565
MPM1	0.065711771	0.326924252
MNN5	-0.005242513	0.907843121
DPP1	0.204982454	0.056767009
PRP24	0.157245781	0.071620279
EFT2	-0.470603478	0.087174092
YDR348C	-0.042292039	0.659933256
YOL107W	0.136156389	0.169439273
DBP8	0.155048624	0.003235604
CIN4	-0.071159	0.864527608
NHP2	-0.276727624	0.128207369
YFH7	0.231943069	0.268042366
MTR2	-0.003771817	0.971337973
YPR109W	0.01817728	0.779768346
RHR2	1.701236935	7.02e-05
ADE13	0.257309673	0.005598719
ATF2	0.48836512	0.003046095
RCR2	-0.024952098	0.778584215
ACK1	0.08010027	0.540527834
NRG1	0.070719391	0.501470997
SIN4	0.269582968	0.006965474
ARO8	-0.149018378	0.029882343
MDM36	-0.664700747	0.000115674
GPD1	-0.401611767	0.030088375
RSM27	-1.682313122	0.000201294
SIL1	-0.415976195	0.001271593
HIS2	0.213693284	0.035264859
URE2	0.018659581	0.702922921
VPS5	-0.020605024	0.640093289
MRPL25	-1.020601468	0.000452203
RNH1	-0.036894185	0.626698019
SLM1	0.21352873	0.001211007
AGP1	-0.230530791	0.206466271
YJL045W	-2.093745479	0.008928316
ASC1	-0.236346212	0.009605246
GAL4	0.135546676	0.179877702
RRG9	-0.178756196	0.426689121
RVS161	-0.096389927	0.090234879
YRA1	0.033000324	0.606389317
SPG4	0.799731517	0.145569364
COQ5	-0.928919922	0.00097058
FAR8	0.134220164	0.140549523
NOP58	-0.165478577	0.315325731
ACH1	-2.742380359	3.69e-08
RPN14	0.3414637	0.000434544
SYF1	0.195743542	0.000546443
DMA1	-0.064458248	0.317470606
ARF2	0.149510459	0.0265864
PAM16	-0.053049679	0.405101066
PPQ1	-0.609591724	0.003448109
BUD8	0.24547173	0.100297443
MAK3	0.326828707	0.012751506
CDC9	-0.163632191	0.056551251
ARG7	0.215299134	0.035753264
MOT2	0.114305422	0.319404253
FIN1	-0.305484021	0.037437334
RPC37	-0.13885955	0.238860534
YLR036C	0.214636197	0.04329616
EUG1	0.457998146	0.119227291
VPS3	0.273478477	0.000664977
UBR1	0.103260357	0.041058181
PXA1	1.57331955	0.000982008
RPA135	-0.0619103	0.164438357
ILM1	0.343793909	0.002705672
RPS17B	-0.406107885	0.136593488
IAH1	0.243094441	0.029988117
MBA1	-0.855859334	0.001644152
YGR130C	0.214076504	0.008349405
CDC25	0.038466514	0.656075902
YCR076C	0.135060894	0.128440324
SSH4	0.494033119	0.009082872
NUP188	0.039437821	0.395233274
OAR1	0.270751079	0.009238353
FUM1	-1.390503967	0.00548277
YGL108C	0.043002124	0.825321817
DIB1	-0.17859426	0.480909561
TPA1	-0.070145466	0.512053437
YML018C	0.224989919	0.090845058
XPT1	-0.164006241	0.523993908
CLD1	-1.598521433	6.23e-06
SSF1	-0.030998658	0.66205991
KTR7	-0.342098847	0.024032528
AFR1	0.068919888	0.540090184
SEC28	-0.098755247	0.264628566
AIM7	-0.041151828	0.812730884
RVB2	-0.230804629	0.00750107
PIG2	0.201199322	0.317563099
GPM2	0.855690861	0.000410941
TGS1	0.566938271	0.004530267
ALD3	1.23031718	4.71e-05
AIF1	0.475911154	9.83e-06
RAD59	0.23481396	0.112349287
SEC2	0.076533475	0.157317833
PUT1	0.098854161	0.421422468
MAF1	-0.068127016	0.397465281
HEM3	-0.730399415	0.001712413
ARP4	0.132394344	0.040277599
RTT10	-0.014713192	0.889276986
MRS1	-0.231986409	0.192434384
HUT1	0.275131463	0.020712979
YLR345W	0.137502898	0.003159454
AGP2	0.195524748	0.051248932
PRE7	-0.122322078	0.394177475
TOM5	-0.199382696	0.275264625
HEM15	-0.289743304	0.001810675
YPL066W	0.082152296	0.295508742
CMD1	0.482191104	0.039794873
TFB5	-0.048239012	0.709566277
IMH1	0.103417227	0.026077711
ATE1	0.214698312	0.140767395
YHR177W	0.300273424	0.074722988
YCR087C-A	0.23117256	0.212370884
DRS2	0.210091261	0.00366453
DSK2	-0.183243397	0.097837951
YPL236C	0.37758301	0.00045547
YAP1	-0.005574766	0.93121757
HSH49	0.162108816	0.0763337
MAK11	-0.146204098	0.235707683
RPC10	-0.019703193	0.854728913
PUF3	-0.131281322	0.007769436
RRP5	-0.069901343	0.155468733
AIM29	-0.012423009	0.920018948
RIB2	-0.079644661	0.175883944
YNL108C	0.108715664	0.253496641
MET8	0.110500407	0.236575917
RAV1	0.214927226	0.009469554
AXL1	-0.127555561	0.017224505
ALG8	0.293771204	0.004213476
MED11	-0.087485712	0.396603368
GDI1	0.409538282	0.000501975
CWC22	0.282586371	0.002674884
ILV6	-0.301886175	0.002186049
PEP8	0.207481846	0.244106801
HEM13	-0.112215774	0.178281481
FES1	0.168175415	0.052025775
YCL012C	-0.222773456	0.003870229
RPS16B	-0.310107952	0.003809468
SES1	-0.453426355	0.032982463
LRO1	0.291163957	0.001413428
GCN3	-0.040855622	0.600041714
OTU1	0.377574498	0.010369097
VAC7	0.041939833	0.467934674
DLD1	1.867333971	0.003606147
NAS6	0.10290497	0.300752269
GAA1	0.279235046	0.001095701
DAL81	0.25759343	0.036188814
SPC1	0.384351132	0.00862116
APD1	-0.010252801	0.965081199
SIP2	-0.055620276	0.246880605
DUG1	0.106193171	0.005553464
MMR1	-0.447235772	0.000600738
UNG1	0.082285261	0.192692867
JNM1	0.186309481	0.144297709
MAS1	-0.335624784	0.001889512
YHR131C	0.161071249	0.037308482
RVB1	0.004156999	0.864043943
YDR266C	-0.1332584	0.515946149
EIS1	0.037861578	0.620346645
SAT4	-0.280187746	0.004238306
TAF4	0.038907168	0.508754418
SKG3	0.012822342	0.730398918
YPL014W	-0.481517643	0.000265304
RPN1	-0.048652861	0.028110138
ESA1	0.204439827	0.056860592
YMR226C	-0.180844098	0.147427709
PEX4	0.336282446	0.019547143
AGE1	-0.394185847	0.023046699
RAS2	0.574464701	0.000232236
HNT2	0.160010103	0.154968462
MYO3	0.033861436	0.513574419
TCB3	0.167508882	0.106352848
NSR1	-0.179790685	0.177937177
KRS1	-0.129193558	0.001173162
COX5B	-0.766137469	0.002750148
COQ3	-0.400958565	0.20028513
SPT8	0.194391565	0.011569782
RPS29A	-0.404076657	0.104351582
RPL37A	-0.550414846	0.107493665
RAD52	0.14003645	0.059938717
ATG22	0.000625539	0.998333953
FBP1	-3.030572267	0.000745809
YNL011C	-0.127954346	0.064246246
YBL081W	-0.474881904	0.026760808
NOC3	0.054957518	0.223728839
RPO31	-0.026310879	0.501236116
YNL050C	-0.13826887	0.221915621
VAC14	0.062087841	0.425610656
KEL1	0.191042563	0.047319349
APL1	-0.03682781	0.465728887
PXL1	-0.233244676	0.038181585
IBD2	0.238926132	0.297068481
HMT1	0.177260293	0.010077284
DCS2	0.735375634	0.000815689
HCH1	0.12610154	0.312036757
RPL10	-0.514956502	0.110520262
AGE2	0.012563052	0.672325388
RSM25	-0.672319743	0.000496516
FUR1	-0.339584554	0.001164845
INO4	0.008054487	0.935103307
THO1	0.066660966	0.533048271
CBP6	-0.330094935	0.012121233
NIC96	0.127968762	0.023904951
CYM1	0.040282913	0.418547379
ARG82	-0.278961935	0.036679826
ERD2	0.12884719	0.433401256
BNA7	0.081179467	0.316172737
COQ2	-0.315227095	0.004424164
SLX8	-0.012286589	0.830796955
OXR1	0.373431244	0.005995779
VMA3	0.734312381	0.450971536
BIO2	0.14590575	0.109039929
BOP3	-0.110182047	0.160415851
SHU2	0.845245852	0.012703518
RPL4B	-0.049884843	0.541960506
YDR186C	0.299466564	0.01058082
NSE4	0.332221658	0.040635454
YPR091C	0.21454934	0.00059934
NOP9	0.047595402	0.401066004
MET28	0.605403685	0.015387362
SSS1	0.27720216	0.002427249
EBP2	-0.026383704	0.800491347
FPR3	0.210529171	0.007116007
SFP1	0.251967832	0.025575827
DCG1	-0.350981735	0.004611375
OSM1	0.182083201	0.039356615
PUF6	0.075730743	0.082891206
STE7	-0.001762187	0.98658699
CYC7	-0.879670612	0.005837487
RSM22	-1.033969586	0.000113829
DSD1	0.067774229	0.428317937
YIL067C	0.266454499	0.030426242
PMD1	0.209336734	0.069649999
YOR385W	0.033814116	0.905952912
CDC10	-0.04691437	0.371734029
YHR020W	-0.139379085	0.183763315
RPA190	-0.098385847	0.124548304
YOR342C	0.485830698	0.009752901
GIN4	-0.347070162	0.006197865
YIR035C	0.290464013	0.150364418
MTR10	0.014919729	0.766802236
CBP2	-0.239482323	0.104854201
NPA3	-0.063206629	0.322140234
YMR295C	-0.389640172	0.001329825
EMI5	-0.184147919	0.159334772
IGO1	0.074200691	0.194838516
APS1	0.112407417	0.054838167
RSC4	0.080259486	0.197794673
OMS1	-0.207445042	0.001648369
USV1	-0.235419425	0.017899066
BUD16	-0.04073527	0.906316136
UMP1	0.884062004	0.006087915
MRPL38	-1.021800262	0.028502338
LTE1	0.096795039	0.350366821
SYF2	0.203710332	0.010883016
MED1	0.037856103	0.632580632
PPG1	-0.155253107	0.351754644
CDC1	-0.090016799	0.21676157
SEC12	0.354434145	0.012039433
YPR011C	-1.015058973	7.06e-06
