	log2fc	p-adj
CWH43	0.328625518	0.051724194
SUM1	0.214586171	0.068652367
LOC1	-0.006161092	0.909075514
YLR036C	0.214636197	0.04329616
SRN2	0.256316397	0.016286905
QNS1	0.136765656	0.181255883
YBR285W	0.003331472	0.974552483
TNA1	-0.183404573	0.2999595
SCO1	0.126050924	0.073711836
MRPL40	-0.936284135	0.000287082
IPK1	0.334044602	0.000175858
TDA7	0.271909674	0.027299702
SIZ1	0.49328348	0.190029932
GRC3	0.219460006	0.018914898
MSK1	-0.370042379	0.024237023
STB3	-0.082276734	0.333742457
MET14	0.73848471	0.004974262
HRI1	0.213373477	0.055804685
UTP14	-0.129797652	0.282774902
MIC14	-0.747086026	0.146033852
YBL095W	-1.420486382	0.006188223
SLF1	-0.140431606	0.1745646
SXM1	0.003079979	0.978116816
YMR221C	-0.016198368	0.69245335
MKS1	0.500353877	0.007618747
YMR310C	-0.132979764	0.233871859
SMI1	-0.17919364	0.049804391
NAT5	-0.575129301	0.003708869
BRL1	-0.057408263	0.468451854
MXR1	0.543147454	2.37e-06
IOC3	0.076873106	0.31856717
MKT1	0.16515723	0.027971784
YMR259C	0.151627005	0.141646242
ADH2	1.621291728	1.41e-07
PMA2	2.27147436	0.001988619
YHI9	0.337698887	0.000404124
MRPS17	-1.266448038	0.000725105
ACM1	-0.199189822	0.206564624
HRB1	0.086278159	0.424632441
PCS60	-0.02056655	0.488765144
BSC6	-0.013299308	0.850961013
FAA1	0.596413101	0.002657366
YAP5	0.534150889	0.02678622
STE2	-5.02924718	0.000158985
YGR149W	0.285149906	0.086683398
LGE1	0.169170226	0.014536329
RHO2	0.131330435	0.429871764
ATG19	-0.176590833	0.038250527
GLY1	-0.301763117	0.000977935
YBL086C	0.051039406	0.780672523
ITC1	0.180520288	0.036413476
MTC6	0.398784626	0.100727519
YIR035C	0.290464013	0.150364418
YOR022C	-0.557512839	4.64e-05
ALK1	-0.244485388	0.012688493
PDR15	1.996439794	0.006555416
RNR4	0.297143339	0.064014605
ROM2	0.075640014	0.235885139
RPS9A	-0.121811374	0.749604004
SWC7	0.006574667	0.916051745
PKP2	-0.7215758	2.41e-06
CDC39	0.037211194	0.141159049
TGL3	0.326911471	0.001039431
YPR174C	0.454167094	0.009597287
RTT102	0.005369388	0.923398832
BUD14	-0.00651785	0.938276001
AIM3	0.087897216	0.281167118
VAM3	0.015500469	0.822016839
PIN4	0.229106809	0.077997278
CAN1	-0.02310619	0.384340195
SDO1	-0.280581816	0.028604043
ADH1	0.760321679	0.012358842
TCB3	0.167508882	0.106352848
DET1	0.003948687	0.921721515
YMR144W	0.367106754	0.000539612
YLR072W	0.349778335	0.000359776
RTN2	0.518803303	0.009893562
IRC20	0.226612182	0.004925019
CAF16	0.110396484	0.099963243
YOL159C	0.330239231	0.037508867
YMR074C	-0.169950488	0.247960119
YDL027C	-1.35452051	1.72e-08
RIX7	0.182186831	0.008856928
CSR1	0.243149036	0.01120087
STE50	0.011883578	0.901211302
TAD2	-0.073386392	0.555279658
IMD2	-0.37930723	0.007741312
YPR089W	0.126662105	0.073666816
DYS1	0.006159637	0.968422433
PTC3	-0.092101944	0.602021593
LAP2	0.119161692	0.040362556
PUS4	-0.099772489	0.147651775
RRT2	0.34952817	0.03867484
GEP7	-1.382716747	9.23e-07
NUP1	0.058910111	0.54442616
ASP1	-0.244911314	0.166070313
RPL16B	-0.321000893	0.044552614
NUP42	0.180703692	0.089571631
YKL065W-A	-0.487379243	0.155982384
DCG1	-0.350981735	0.004611375
PGS1	0.053189774	0.374472053
MAC1	-0.073522955	0.503925512
SER33	0.236609334	0.002324217
GCV1	-0.350918302	0.003384296
BOI1	0.009468417	0.856452453
NUT1	0.340081218	0.002195255
YLL007C	-0.128301341	0.135762435
FPR3	0.210529171	0.007116007
NGR1	0.196960924	0.134671071
BFR2	0.080189216	0.64617013
AIM41	-0.066823473	0.463265377
MNP1	0.358845226	0.211257487
VAC17	1.62072398	0.00014938
SAM37	0.144606891	0.065015962
PSY2	0.176665869	0.008997926
SRO9	-0.332118847	0.024942564
MCX1	-0.140827876	0.113913999
YHC1	0.057799344	0.921161101
MRPL27	-1.092571283	3.89e-06
SPT21	0.057839595	0.622152318
SEN54	0.013902517	0.834256399
CIN2	0.482856708	0.060860697
CCS1	0.209483869	0.162223563
SLP1	0.172509123	0.628749646
LHP1	-0.063303493	0.57966352
EXO5	-1.336014412	0.00010978
TIM50	-0.057709752	0.580244773
IPP1	-0.087193378	0.798406037
MRPL22	-0.885875949	0.000236581
PML39	0.308695935	0.005234215
MSS2	-0.255332021	7.61e-08
SNU66	0.228884972	0.006808542
AIM27	0.209093165	0.032501608
ZDS2	-0.097030504	0.149521466
YGR283C	-0.030783335	0.714114403
SNF5	0.092724514	0.27388123
ARO10	-2.033041544	0.003181272
FUM1	-1.390503967	0.00548277
PTH1	-0.477940264	0.002529511
SPC2	0.372728431	0.053395768
RTS3	2.44310334	0.000174158
YLR118C	-0.059241712	0.432388046
EMI5	-0.184147919	0.159334772
YIL067C	0.266454499	0.030426242
AIM19	-1.333571538	0.004566086
HAM1	-0.123246266	0.268969864
YNL108C	0.108715664	0.253496641
NBA1	-0.100170041	0.60712553
MDY2	0.112264024	0.306967817
SIC1	0.395291589	0.028301864
ASK1	-0.026373431	0.944262611
ATP17	-2.473066326	1.55e-07
YKE2	-0.185747894	0.092400944
NUP116	0.14730859	0.075280924
AIM21	-0.005557463	0.89221845
CRT10	0.15308829	0.014717607
SRB7	-0.416594649	0.320892152
YJR084W	0.128865957	0.079614794
BUD22	0.155849555	0.014248043
YGR237C	-0.009879532	0.891067146
FAA3	0.152767458	0.146207668
SDT1	-0.164901869	0.004836427
HMT1	0.177260293	0.010077284
GRX7	-0.250734899	0.003391344
PKC1	0.177452436	0.004061857
PRK1	0.080659993	0.102774483
GAL80	0.278481346	0.008198234
STE24	0.098273942	0.017118949
PHO13	-0.042702001	0.437464871
POP2	0.050979737	0.04081473
KEX2	-0.021627328	0.868166514
APE3	0.453975113	0.013542619
BCH1	0.084749822	0.342581778
YMR244C-A	-0.155451984	0.26879802
PEP5	0.210200963	0.003854758
FAP7	-0.024934227	0.581284407
MMT2	-0.312428509	0.00803554
END3	-0.079001983	0.123754409
MRPL6	-0.817443779	2.1e-07
MDL2	-1.076870873	3.63e-05
RPS29B	-0.625655286	0.314467722
VAC7	0.041939833	0.467934674
REB1	0.239464995	0.027335848
HEM14	0.161042964	0.078691733
PEX31	-0.103747645	0.414184319
RNR1	-0.455045013	0.028223458
YCR015C	0.301915734	0.004120293
VPS21	0.323041893	0.001535293
RNH201	-0.202128969	0.11652241
YOL036W	0.201787208	0.029064489
YDR186C	0.299466564	0.01058082
YFR018C	0.397654095	0.001652586
CUE1	0.147200692	0.034960774
OSM1	0.182083201	0.039356615
TOM20	0.012688448	0.872842384
SSU1	0.544455033	0.006374692
PEX2	0.350586023	0.001126107
HOL1	0.033476464	0.831214537
GRX3	0.090649797	0.219789458
RSM27	-1.682313122	0.000201294
DCR2	0.048087165	0.567392821
AAT2	0.070785151	0.335862396
SKY1	-0.173239417	0.048069874
MCM22	0.263428217	0.093124887
LSP1	-0.004534142	0.976912954
CNS1	0.217644877	0.002290108
GNA1	0.063989634	0.12971489
FMS1	0.580081334	0.003169301
MRP4	-0.669125485	1.69e-05
RBD2	-0.086403002	0.298260819
URA1	-0.729127259	0.006747373
ENO2	0.517150766	0.000174858
YMR010W	-0.127512063	0.223100543
COX8	-3.003402163	1.43e-05
RDH54	-0.357209522	0.000413983
HTD2	-1.006362613	3.1e-07
YNL200C	0.524871107	0.001218071
YOL073C	-0.03971087	0.6984518
SIM1	0.695228843	0.276634962
CAT8	-0.702054016	0.000666947
KTI11	-0.026946278	0.844835811
SMM1	-0.10208039	0.02980247
BUD27	0.071914111	0.336627513
REE1	1.227787428	1.28e-05
TMA7	-0.237813826	0.184801341
BAS1	0.279132764	0.053855155
RTC4	0.292764632	0.052187716
YRB2	-0.049831229	0.63233067
PHD1	1.202831482	0.00267013
CPS1	0.560488399	0.011763367
NGG1	0.322882089	7.26e-05
SBE2	-0.366008598	1.04e-05
TVP38	0.114331909	0.302213997
GGA1	0.038708126	0.656901335
YHM2	-1.950505477	0.000322588
PTC7	-0.310637671	0.01575189
IMD4	-0.94905568	0.000247108
THS1	-0.002607954	0.948926598
NOP10	-0.167099887	0.062675833
YPR022C	0.093862923	0.530254604
PDR5	2.049157254	0.000520286
JSN1	0.158310244	0.112052893
YER079W	0.386567678	0.002349693
CDC43	0.346080659	0.345945474
IRC21	0.145617029	0.075820826
RIF1	0.173113535	0.003375377
GAL3	0.347885217	0.020803872
MRP13	-0.561610869	5.66e-05
AAT1	0.28771099	0.003137596
YMR134W	0.109871809	0.193751927
PAR32	0.514446461	0.001084382
FRQ1	0.051814246	0.55094964
CAK1	0.120071488	0.00762516
MDM31	-0.510388305	0.386604456
HIP1	-0.179285208	0.269407552
NPC2	0.897628567	2.56e-05
RPC10	-0.019703193	0.854728913
IML1	0.050955315	0.290080211
VOA1	-0.185734131	0.41100208
GSP1	-0.034300362	0.884073178
HOT1	0.669204049	0.057702976
OCA2	0.432717901	4.35e-05
PHO80	0.311319844	0.022012787
SYG1	0.455134708	5.8e-06
RPL14A	-0.60487077	0.254160591
RGC1	-0.121151535	0.163825032
YKR041W	0.234337945	0.199945346
GOT1	0.131333788	0.14040025
IFH1	0.349259634	0.023155844
YBP1	0.147523544	0.017860926
ELF1	-0.273841046	0.60063508
APA1	0.223087016	0.033728846
TKL1	-0.291085227	0.033963111
SWM2	0.441568142	0.013431059
MET17	6.330158287	1.65e-06
APS3	-0.07103544	0.529744518
NUP60	-0.028200579	0.8118177
YAP1802	0.083078108	0.447538539
USA1	0.201555107	0.043057855
YBL107C	-0.16690816	0.569812065
UBA3	-0.015047318	0.976107814
RPP1B	-0.095306822	0.669477354
MET30	0.197883497	0.000850485
YBL036C	0.168618957	0.001885024
ITR2	0.456491304	0.005932727
COX13	-3.120406049	9.36e-10
NTO1	0.147568614	0.461901904
TAM41	-1.042905977	1.06e-06
RDL1	0.226491866	0.08941414
MET3	0.157846719	0.225709823
OSH6	-0.013729785	0.568301915
CDC60	-0.243467875	0.009508099
ATG2	-0.237494291	0.004208217
APL6	-0.115016072	0.17964181
CNA1	0.184947842	0.044592166
AEP1	-1.148575723	6.45e-05
GLT1	0.134549391	0.018233753
YHR192W	0.350116553	0.014014984
DAK1	0.254103818	0.00795429
CHS5	-0.04547132	0.415235094
USV1	-0.235419425	0.017899066
PRP38	0.077989371	0.140226878
JIP5	-0.269289111	0.020434944
RIM11	-0.013099151	0.846740726
DIG2	0.015576707	0.964750075
ICP55	-0.380626834	0.002234879
YKL105C	-0.016326991	0.836856018
BNA1	0.286299059	0.075432719
MRPL23	-0.709683682	6.9e-05
PRP9	0.400889888	0.00902021
MPS2	0.07897966	0.537598888
YJR129C	0.183842123	0.071134102
SWP1	0.213811391	0.0945109
CDC123	-0.158764986	0.493935796
LAP4	0.203974764	0.002402566
LYS1	0.119404054	0.305734352
SUB2	-0.001462666	0.967198005
VTC2	-0.202117655	0.090974745
YCR087C-A	0.23117256	0.212370884
YEF3	-0.466777888	0.010830769
BUG1	0.225757178	0.042705517
ASI1	0.287400536	0.013210309
SPN1	-0.012850441	0.873722047
STR2	0.57781164	0.003292759
NMD3	-0.006086033	0.874127991
TRP4	0.329946485	0.035706347
PEF1	0.227619517	0.008834239
PTR3	-0.194299569	0.188250245
SNP1	0.161096844	0.061819685
YJR142W	0.293627058	0.008903178
ROG1	0.726736198	0.005729773
THI13	0.037739722	0.654826355
HOG1	0.145796423	0.023466809
VAB2	0.247430929	0.060173829
NTG2	0.103491328	0.681001089
LCB2	0.10593185	0.481909956
GYP6	0.186468039	0.059782067
YML037C	0.131792586	0.174649816
HSL7	0.088160119	0.498698953
MRP7	-0.492113826	5.38e-07
SMC1	0.046683287	0.341125837
SHG1	-0.370209069	0.066003626
MSO1	0.211840845	0.085151955
DSF1	1.929712247	0.008430025
CAF20	-0.059357076	0.699413978
SPO7	0.378270919	0.005324104
POL32	0.187602173	0.058493323
ICS2	-0.421209626	0.005099723
GPI15	0.296063413	0.002066076
RRN5	0.318080777	0.015700988
RSC3	0.197378747	0.010571987
YMR315W	-0.184712346	0.032313456
APM3	0.032707398	0.74460358
DAS1	0.03590732	0.343108314
ILS1	0.036065412	0.518924689
BGL2	0.513187345	0.151784211
PET309	-1.066121517	1.1e-05
ERG12	0.375620057	6.28e-05
FMP25	-0.870725108	0.00480261
SOK2	0.639659819	0.002106684
RTC1	0.17200829	0.004877062
DIA1	-0.56988923	0.016315508
NGL1	-0.525096145	0.016846312
SAY1	0.033741139	0.605357708
FMP21	0.294096796	0.008291557
STE7	-0.001762187	0.98658699
RNR3	1.048618958	0.006726528
CUP2	-0.044809654	0.933401392
TFC8	0.167704414	0.083896715
APL5	-0.123296567	0.135914341
NHA1	0.129419065	0.164255887
RIB5	0.184821922	0.018841173
YMR252C	0.254606419	0.286865208
VBA1	0.019785091	0.634548622
SLS1	-0.757982664	0.000371201
PHO91	-0.193375518	0.035332741
YDR341C	-0.134922157	0.000375312
AIF1	0.475911154	9.83e-06
TOD6	0.196414729	0.192030676
SRP101	0.142494353	0.074942999
RPE1	-0.03964929	0.858518133
CBS2	-0.29581416	0.003128946
YTA12	-0.364393673	0.000686226
PPG1	-0.155253107	0.351754644
ASN1	-0.149750016	0.255017857
SLT2	-0.274887202	0.064443659
YTA6	0.013610688	0.848552389
RNR2	0.629519812	4.26e-05
TIP1	0.76935868	0.002002671
YOL103W-A	0.240923492	0.010641173
IDP3	1.423662061	0.000134945
FOL3	0.454470838	0.001247016
KAR3	0.023040971	0.551899147
YNL054W-B	-1.505669386	1.72e-06
QCR2	-1.840165932	0.02523529
EDS1	-1.098393794	0.00109824
SAF1	0.181881928	0.13425724
DBP6	-0.130414965	0.328495729
PRP5	0.288822048	0.002788761
ARF2	0.149510459	0.0265864
RSM24	-1.311005923	0.000427671
SLD3	0.697743311	0.031307123
CDC34	-0.243790749	0.162994122
PHA2	0.049614575	0.516466714
DCS2	0.735375634	0.000815689
SFI1	0.415419474	0.003063375
VMA2	-0.188262391	0.219664481
ADK1	-0.431239999	0.063460297
SED1	-0.251798287	0.373086231
FAR11	0.184293613	0.002826255
RSF1	0.461621015	0.011993296
FAL1	0.299230286	0.012347762
ARG3	0.644745251	0.042375184
IRC5	0.125588525	0.060207788
RPC11	-0.057626578	0.914805089
NUP85	0.140373801	0.159247904
CBK1	-0.013495787	0.769544284
NOG2	-0.162031773	0.001148611
PGA2	0.470512095	0.001728511
GCD10	-0.006659079	0.924312311
CDC21	0.00422776	0.951899798
RAD24	0.228475097	0.071722366
COX2	-3.718569251	0.000263257
SEC23	-0.052615918	0.546775104
PMT3	0.078223503	0.490438136
YPR172W	0.403038635	0.185856552
PGC1	0.574665029	0.055463634
TMA19	-0.508921535	0.043671164
MDM32	0.149122274	0.113982238
YLR271W	0.245479402	0.029227803
RTT106	0.111428555	0.171142009
TPA1	-0.070145466	0.512053437
PTC4	0.18896482	0.018157613
SMB1	0.090770991	0.163513314
LDB16	0.198777221	0.100080788
RCK2	-0.226946813	0.012615301
KEL3	-0.049033102	0.509093232
YJR141W	0.198324862	0.665142765
CDC4	0.088934663	0.374105748
FMP43	2.508270662	0.000192337
YOR021C	-0.020696852	0.784515872
YML6	-0.897310109	0.011617574
TRP1	0.076687221	0.691520266
IES4	-0.128091164	0.059566646
DBP10	0.129122894	0.094222834
ATP23	-0.614130983	0.236315231
NOP16	-0.160743683	0.280675759
MAD1	0.176222197	0.111491155
PRC1	0.322123163	0.118609368
UTP8	0.077036382	0.076559494
SPT23	0.214387447	0.086938483
ABD1	0.029403113	0.0389515
NEW1	-0.139485277	0.088896123
MYO3	0.033861436	0.513574419
YRB1	0.171250612	0.118500947
SUR2	0.163303209	0.331441286
GIM5	-0.093014947	0.248893058
PUF6	0.075730743	0.082891206
LCD1	0.379973492	0.007680092
SEC61	0.060694174	0.496999397
