	log2FC	FDR
YGL183C	-0.141290925	0.804442465
YOL096C	0.130005297	0.394834777
YDR273W	0.174067204	0.376368982
YGR135W	0.077218968	0.715463425
YBR069C	-0.075637299	0.51976874
YNL184C	-0.059367087	0.95830377
YJR062C	0.014436237	0.933594759
YBR162C	0.015828934	0.901990316
snR161	-0.565451121	0.542073311
YFR032C-A	0.034076274	0.928771883
YDR125C	-0.267443552	0.033952902
YKL167C	0.067072631	0.784648763
YHL040C	0.015624653	0.943083059
YEL058W	-0.109128548	0.281457031
YDL171C	-0.018725203	0.887349241
YFL027C	0.126813198	0.407311926
YKL174C	-0.094924272	0.468007784
YNR056C	0.117769669	0.655204461
YGL205W	0.557415752	0.001145968
YPL237W	0.083876573	0.646496017
YGR168C	0.114152125	0.466013353
YBR118W	0.035573171	0.92299026
Q0158		
YBR295W	0.308853837	0.022213456
YDR201W	0.059646322	0.789157796
YLR293C	0.009638745	0.963191101
YOR065W	-0.424935487	1.21e-08
YOL047C	0.683577772	6.15e-06
YNL200C	0.119905141	0.411021276
YLR198C	0.23735561	0.601105397
YGR252W	0.05958581	0.667352127
YJL033W	0.044169907	0.804442465
YKL130C	0.234573941	0.036224059
YIL115C	-0.009854186	0.958552981
YOR351C	0.077205789	0.886704034
YNL038W	0.144258777	0.378082314
YDR397C	0.220318082	0.734049855
YNR034W	-0.214204959	0.215581472
YDR374W-A	0.215810134	0.382719131
YMR175W	0.587176363	0.035357748
YBL064C	0.001069108	0.997158951
YDL226C	-0.134914422	0.272712838
YNR041C	-0.339656839	0.03612374
YGR185C	-0.121279193	0.323746673
YOL038W	0.092892331	0.626814222
YBR255W	-0.116585401	0.383901914
YPL128C	-0.127011759	0.628873163
YDR378C	0.133177926	0.545498415
YDL221W	-0.124920729	0.830848306
YGL118C	0.292722417	0.797097845
YLR435W	0.09822855	0.642470632
YBL001C	0.087408639	0.791777706
YCL016C	0.088874172	0.540855619
YJL047C	-0.02103042	0.891809884
YKL176C	-0.11771539	0.362628831
YDR250C	0.094014835	0.941167788
snR38	0.602498112	0.716008388
YIL043C	0.020958385	0.895178773
YIL090W	0.009711668	0.958335214
YCR089W	0.06011768	0.798970713
YER052C	-0.472803648	0.000934872
YJL082W	-0.230122936	0.034226868
YPR135W	-0.215384321	0.129629597
tL(CAA)L	-0.421269481	0.779802513
YCL030C	0.140094729	0.203635671
YPL086C	0.013167875	0.935049991
YJR045C	-0.035239568	0.812890933
YGL002W	0.065571737	0.717295586
YGR230W	0.138835357	0.434896254
YDR281C	-0.449027918	0.031412059
YDR492W	0.084409165	0.577763106
YER019W	-0.228091832	0.202120122
YDR083W	0.15133603	0.195163575
YIL001W	0.092806514	0.527149424
YLR463C		
YPR153W	0.048637196	0.920970677
YPL181W	-0.192504359	0.053568604
tG(GCC)O1	-1.368877544	
YLR142W	-0.055300048	0.812882602
YFR034C	-0.342854322	0.033140036
YCL076W		
YBR046C	0.290023573	0.039942552
YOR367W	0.128632697	0.43008278
YER166W	-0.107297811	0.250408765
YNL153C	0.030501761	0.902689415
YBR003W	-0.263368008	0.00823233
YDR056C	0.108883253	0.55621668
YJL177W	0.069085674	0.789218697
tA(AGC)L	-1.913504613	
YFR046C	0.108582466	0.52165774
snR64	-0.200518544	0.880089964
YOR109W	-0.088051174	0.542696236
YER067W	0.074570818	0.871517754
YPL215W	-0.053043013	0.756370267
YDR312W	0.217798003	0.021790052
YNL146C-A	0.243841868	0.742043022
YHL043W	0.315577939	0.080132202
YOR222W	0.197672558	0.080923522
YLR262C	-0.109440496	0.68456943
YCR020C-A	0.139180067	0.639313796
YBR095C	-0.008553896	0.967959996
YDR014W	0.175817822	0.203155214
YDR098C-A		
snR73	0.393868472	0.597363593
YOR273C	-0.468887983	8.91e-05
snR40	0.129999537	0.83510275
YDR074W	-0.190478872	0.060316865
tV(AAC)E1	0.820362139	
YNL013C	0.484942362	0.738856287
YDL151C	-0.127036272	0.907545399
YOL125W	-0.054919569	0.788268475
YOL032W	0.132232974	0.32050745
YPR053C	0.105049628	0.82525324
YPR158C-D	0.151153482	0.818775653
YCL018W	0.099028593	
YDR095C	-0.604620908	0.724769364
YKL016C	-0.114548679	0.713597953
YER147C-A	0.068984165	0.855813719
YLR429W	-0.197025858	0.019506169
snR62	0.091465486	0.856099616
tV(AAC)K1	-0.194261265	
YJR077C	-0.309397953	5.91e-05
YDL080C	-0.150360249	0.313133766
YDL021W	0.281410639	0.046547058
YER003C	-0.211585362	0.106978977
YPL138C	0.115417188	0.444087138
YHR054W-A		
YOL097C	-0.00593875	0.969160397
tH(GUG)K	0.805879414	
YPL198W	0.07437467	0.818057282
YHR214C-C		
YHR118C	0.137432638	0.2336005
YOR356W	0.007506583	0.958892749
YLR154W-A		
YIL155C	-0.174330247	0.122568948
YMR032W	-0.102885245	0.621404894
YDR416W	0.050969452	0.729890868
YKR068C	0.05977262	0.734530312
YPR173C	0.073266235	0.537003067
YGL001C	0.024497417	0.87774565
tA(AGC)D	-0.622310381	
YOR054C	-0.17781519	0.229046456
YLR238W	-0.199376904	0.165354211
YCR015C	-0.007960649	0.975545154
YDR393W	0.037027848	0.797541078
YAR002W	-0.105284514	0.47102419
YKL017C	-0.28413565	0.018824924
YDL219W	0.112748407	0.609610324
YGR254W	0.027364092	0.890318831
YER165W	-0.003260521	0.9822857
YGR294W	0.272213866	0.818057282
YBR230W-A	0.018293321	0.961551089
YHR182W	-0.254388043	0.119528555
YPL026C	-0.526711827	0.000174558
YOR303W	0.057043378	0.78512545
YFL066C	-2.804139753	
YJL126W	0.182970332	0.202798056
YLR167W	0.097559618	0.856099616
YML061C	-0.138537219	0.318311606
YOR389W	0.348964387	0.154450902
YNL085W	-0.080630368	0.525243516
tX(XXX)D	-0.910129482	
YLR190W	-0.234139929	0.04308169
YBR256C	0.192869808	0.271736969
YGL230C	0.114646958	0.732914046
YCL052C	0.008407906	0.958892749
YDR349C	-0.071478038	0.678517042
YIL021C-A		
YLR023C	0.103758553	0.441383727
YCR083W	0.125257864	0.587372641
YML124C	-0.049665707	0.724608068
YPR080W	0.043814559	0.909011351
YJR140W-A		
YIL071W-A	0.174156752	0.670399582
YLR004C	0.141871757	0.320842305
tV(AAC)M2	0.099029023	
YJL053W	0.099257795	0.472257841
YPL229W	0.091992717	0.653803799
YDR320C	-0.078428348	0.757230149
YDR246W-A	0.077631192	0.883949132
YCR040W		
YCR073W-A	0.005188435	0.982511073
YER107W-A	-0.190732001	0.743558828
snR80	-0.225146964	0.87774565
YLR464W		
YGL229C	-0.258069233	0.070331813
YOR250C	-0.076018176	0.653100856
YHR152W	0.062969889	0.788371739
YER181C	0.256375337	0.81442559
YJL070C	-0.211795911	0.053701741
YPR072W	-0.018269258	0.910082925
YGL099W	-0.017400452	0.933408918
YLR186W	-0.044204668	0.811936997
YNR016C	-0.21774193	0.02533701
YHR084W	-0.258140086	0.152901225
YHR079C	-0.202595745	0.152368594
YER180C	-0.023261643	0.924646835
YPL092W	0.062312896	0.709086862
YBR152W	-0.347028533	0.122568948
YEL009C-A	-0.253239553	0.818057282
YDL166C	0.105709458	0.603672715
YDL063C	0.054959956	0.776769353
YMR209C	0.013659243	0.941167788
YBL056W	0.041467681	0.753107855
tD(GUC)I1		
YGL039W	0.215347031	0.056706238
YBL051C	-0.248506761	0.128864867
YJR029W		
YDR483W	0.021592855	0.879830964
YLR232W	-0.207073726	0.816098907
YGL086W	-0.00573582	0.976006771
YGR081C	0.174782544	0.275119583
YDL132W	0.093023234	0.331122651
YDR060W	0.051104108	0.734638252
RNA170	0.256670451	0.719487362
YLR345W	0.099453773	0.476429769
YPR187W	0.107973972	0.732914046
YOR136W	0.056615805	0.781765282
YJL220W		
YKL185W	-0.212464974	0.04771771
YLR192C	-0.036701073	0.830244202
YPL084W	-0.238460087	0.030817208
YDR214W	-0.174663063	0.129433696
YKL207W	0.031058707	0.856099616
YDL019C	-0.242294066	0.052691224
RUF20	0.104372901	0.742043022
YLR087C	-0.062456895	0.680099284
YDR488C	-0.158293134	0.653803799
YLR092W	-0.306348019	0.002851576
YNL122C	0.058012112	0.833606142
YIL078W	-0.000451305	0.997778227
YLR154C-G		
YMR300C	-0.031426152	0.890265368
tE(UUC)B	0.820362139	
YER141W	0.006839922	0.96425031
YER159C-A		
YIL058W	0.304781701	0.451846168
YBR279W	-0.01790362	0.907545399
YMR135C	-0.108130356	0.421761891
YER028C	-0.028694473	0.933594759
YPL011C	0.045264264	0.786509001
YMR061W	0.155296098	0.057805101
YDL018C	0.159063296	0.318540322
YHR072W-A	0.1139553	0.7699331
YLR116W	-0.077203721	0.812873943
YJR066W	-0.12634492	0.246084015
tI(AAU)B		
YOL020W	0.042406872	0.78512545
YMR147W	0.241325498	0.193036208
YDR091C	0.016818067	0.903934248
YGR032W	0.008189613	0.958335214
YGL151W	-0.101340479	0.542696236
YPL081W	0.078606444	0.671484863
YFR048W	-0.559672708	5.04e-05
YOR329W-A	-0.231393924	0.893718509
YDL130W-A	-0.04311834	0.916399726
YOL082W	0.053696095	0.746197977
tL(UAG)L2		
YLR280C		
YGL014W	0.025211332	0.891809884
YBR173C	0.030862663	0.917131309
YCR042C	-0.071265295	0.657704094
YNL328C	-0.211659462	0.540106626
YMR315W	-0.151304787	0.154063154
YBR166C	0.055957622	0.728635015
YGR048W	-0.068244559	0.682894148
YGL198W	-0.005880806	0.985299206
YOL138C	-0.051557937	0.803925168
YPR190C	-0.460389812	0.014881196
YJL136W-A	0.098760235	0.961690723
YJL199C	0.186069332	0.523316842
YBR289W	-0.04253217	0.822417136
YOL013C	-0.091083098	0.468007784
YIL046W	-0.095387628	0.663008831
YPL193W	0.090794258	0.559026031
YOR343W-A		
YLR259C	-0.051686922	0.698518462
YOR006C	0.050986986	0.767734104
YGL180W	-0.259459464	0.192253449
tN(GUU)O1		
RDN37-2		
YMR028W	0.086385177	0.559026031
YCR096C		
tK(UUU)L	0.30002234	
YGR027W-A		
YJR130C	0.083528939	0.52905997
YDR385W	-0.077157277	0.789926252
YDR411C	0.010409858	0.958335214
YEL045C	-0.109539057	0.91421918
YMR285C	-0.202002066	0.077289167
YKL135C	0.022271168	0.880043849
YDR042C	0.042905261	0.921702342
YOR034C	0.18672164	0.066749513
YJL038C	0.130932221	0.73611333
YPR035W	-0.06288982	0.714078608
YLR099W-A	0.095106807	0.720328663
tF(GAA)P2	0.099028607	
YEL076C-A		
YOL013W-B	1.202374631	0.079448196
YOL104C	0.4778458	1.36e-06
YDR358W	0.0560533	0.709783935
YCR097W-A		
YER038W-A	-0.086559361	0.937360402
YPL132W	-0.020505325	0.903957013
YER050C	0.088353078	0.785739855
YKL150W	-0.059872286	0.787588121
YDR367W	0.127170947	0.411623456
tH(GUG)H		
YLR466C-B	-0.351364991	0.837818855
YNL232W	0.061955866	0.729659549
YPL158C	-0.229560914	0.147379286
YCR105W	-0.036218341	0.909560937
YPL246C	-0.040500842	0.829057099
YLR297W	0.346047437	0.00638554
YGL065C	-0.032613661	0.87938645
YLR074C	0.127742256	0.574806317
YGL098W	-0.002372133	0.991839999
YOR022C	-0.083271028	0.531700426
YER092W	0.143765643	0.603382736
YML112W	-0.186000438	0.301986982
YML089C	-0.57725617	0.234201265
YGR079W	-0.442598714	0.028262251
YBL002W	0.05220909	0.856099616
YER043C	-0.134545416	0.139966775
YGL221C	0.090035524	0.525243516
YGL202W	-0.046106843	0.75460091
YGL215W	0.017878927	0.917388628
YGL131C	-0.109946765	0.301506035
YGR235C	0.011022819	0.958892749
YNL310C	0.128959122	0.476214008
YJR006W	-0.031860915	0.858203982
YDL217C	0.056470579	0.78512545
YNL221C	0.001963891	0.99308391
YDL184C	0.192790389	0.678261249
YOR314W	-1.311278926	9.08e-06
YNR035C	0.099220251	0.48035215
YDR330W	-0.132938577	0.387890428
YPL282C		
YDR357C	0.139814859	0.543215245
YDL158C	0.096069065	0.791611198
YOL014W	0.773388909	3.42e-05
YDR496C	0.143096692	0.070331813
YJL095W	-0.202210763	0.248282414
YBL055C	-0.020945705	0.886541758
YLR173W	-0.115777188	0.471269296
YDR334W	0.010493924	0.943337721
YLL052C	-1.912500201	1.1499999999999999e-23
YGR253C	0.040247887	0.83287216
YMR144W	0.070355594	0.757279322
YLR413W	0.265076836	0.015073435
YEL074W	0.093073906	0.910111479
YMR056C	0.235047024	0.058150855
YOL011W	-0.543339156	9.93e-07
YMR156C	-0.003623433	0.989230522
YFL068W		
YDR252W	-0.033195087	0.917131309
YGR133W	0.10349715	0.639313796
YOR152C	0.319622956	0.014881196
YJL207C	-0.251621183	0.008562445
YJL039C	-0.074426397	0.663008831
YKR063C	0.100207741	0.471411366
YAR015W	0.180764888	0.074546927
YFL013C	-0.233570279	0.140473648
YMR292W	0.017192402	0.942856068
YML126C	-0.107592532	0.404043609
tV(AAC)H		
YPL083C	-0.160774972	0.210742508
YBR016W	0.016600158	0.948573847
YDR249C	0.000446741	0.998672838
YLR415C	0.193273945	0.879032362
YNL240C	0.141392761	0.363536559
YMR114C	0.094210282	0.540855619
YNL197C	-0.241326016	0.062076245
YER021W	0.038498413	0.783952597
YDR169C	-0.086644045	0.741897858
YMR290W-A	-0.20162382	0.850582926
YCL035C	0.101187765	0.773368257
YGL111W	0.039235758	0.801836916
YKR049C	0.16888922	0.366786426
tI(AAU)L1	0.820362139	
YOL122C	-0.450892299	7.21e-09
YBR017C	-0.148277603	0.217093067
YKL030W	0.19984312	0.756370267
YAL026C-A	0.043110323	0.915358337
YMR086C-A	-0.06621952	0.868721935
YLR227W-A		
YER104W	0.084506348	0.695565883
YDR113C	-0.072182082	0.790690736
YIL050W	-0.28543334	0.006671101
YPR036W-A	0.159248065	0.622623566
YFL002W-B		
YLR046C	0.070491359	0.812873943
YAL010C	-0.089454247	0.586771864
YOL166W-A		
YDR310C	-0.020945207	0.910082925
YNL339C	0.820362139	
YCL054W-A	0.379102242	0.866808221
YKR052C	-0.03341927	0.868721935
YBL097W	-0.245897992	0.193393205
YNR067C	0.231150016	0.078373511
YJR022W	0.833385752	0.740703262
YLL066W-A		
YKL058W	0.072395588	0.745077466
YOR066W	-0.396212133	0.048698678
YER121W	0.328345135	0.067612622
YPR170C	0.201763369	0.772735584
YPR074W-A	0.526741821	
YLR320W	-0.180089873	0.11847302
YOL070C	-0.069726613	0.603672715
YNL073W	-0.255703493	0.056187984
YGR283C	-0.116727563	0.344078993
YNL253W	0.114577198	0.348329393
YDR322W	-0.02990377	0.845222236
YOR052C	0.057717061	0.854142642
YOL081W	0.147854002	0.324717698
YFR034W-A	-0.917253483	0.444795779
YJL135W	-0.066034743	0.973011676
YDR493W	0.079994366	0.718141578
YML078W	0.013992681	0.945337139
YJR012C	0.155044723	0.494555525
YOL007C	-0.308720359	0.080132202
YML012W	0.057250342	0.78512545
YBR195C	-0.36856966	0.017199878
YML075C	-0.178756631	0.038400981
YLR045C	-0.05419312	0.771472109
YMR324C	-0.622310381	
YML046W	-0.010407583	0.958335214
YIL019W	0.197027383	0.14964232
YDR355C	1.129539242	
YFL036W	-0.075461877	0.543215245
YDR508C	0.150956201	0.202696991
YMR110C	0.075252016	0.595707503
YJL147C	0.064893074	0.74115582
YHR189W	-0.194373275	0.61979819
YGL089C	-0.391482066	0.008736682
YML054C-A	-0.464803158	0.501861243
YFR045W	-0.069131211	0.702294669
YOL136C	0.328126199	0.051985407
YGR009C	-0.066880255	0.591960648
YGL165C	-0.023601281	0.958335214
YER114C	0.064198957	0.774755142
YDR184C	0.044675197	0.82525324
YKR080W	0.114717034	0.378082314
YKL027W	-0.178551473	0.28837574
YNL283C	0.1177761	0.537653206
YEL042W	0.036824945	0.844831295
YMR161W	-0.00671507	0.977961066
YNL116W	0.301804769	0.126854202
YDL235C	0.031916794	0.876561856
YMR220W	0.090564023	0.499793066
YMR301C	-0.097410957	0.595707503
Q0055		
YKL194C	-0.14986064	0.22163043
YFL054C	0.65801805	1.64e-08
YPL033C	-0.159579631	0.833479002
YDR343C	0.110180256	0.789562142
YPL141C	-0.003098758	0.99174829
YOR233W	-0.217102111	0.352052482
YDL093W	-0.098767116	0.622177864
YGR070W	-0.273225186	0.037387011
YER041W	-0.24779554	0.041331713
Q0065		
YPR089W	-0.173952463	0.106392005
YMR052W	0.054487404	0.818775653
tR(CCG)L	0.099028593	
YMR268C	-0.068483768	0.778268322
YDL140C	-0.025783281	0.867691002
YKL050C	-0.019582471	0.937885461
YNL231C	0.11361767	0.327404279
YJL110C	-0.176429678	0.458760658
YHR099W	0.148038354	0.070331813
YDR503C	0.08085682	0.696414989
YDR523C	0.73993418	0.001646119
YGL071W	-0.096841791	0.740435909
YKL039W	-0.136873792	0.196396265
YOR153W	0.669591835	2.7e-18
YHR140W	0.265671136	0.153083511
YGR011W	0.094451563	0.82618211
YNR012W	0.008816493	0.971414417
YCR013C	0.010085888	0.983690514
YPL172C	-0.290633989	0.022736348
YGR189C	-0.161043291	0.065586711
YDR262W	0.19971468	0.080815245
YFL018C	-0.265731597	0.000132527
YGR132C	0.066315316	0.744054762
YGL157W	-0.70515813	0.000458642
YLL067C	-0.622310381	
YPL140C	-0.04425735	0.803925168
YGL153W	0.18277307	0.348410486
YDR118W-A	0.380074137	0.571984711
YOR244W	0.038224727	0.789562142
YJR067C	0.019849517	0.944933063
YAR003W	0.117037602	0.421267451
snR7-L	0.03602845	0.973320647
tL(UAA)J	-0.12223861	0.955106459
YCR075C	0.058877834	0.757560124
YMR234W	-0.034716261	0.849180326
YDR461W	1.062482793	0.101086555
YDR124W	-0.341113168	0.062305761
YDR164C	-0.038398544	0.811936997
YMR290C	0.007620015	0.97030606
YOR328W	-0.091028994	0.604585262
YLR149C-A	-0.174387882	0.909011351
YDR472W	0.040938477	0.82525324
YDL126C	-0.014192474	0.915259605
tI(GAU)Q		
YER103W	-0.131267364	0.257148472
YDR051C	0.056011382	0.791611198
YER189W	-0.622310381	
YNL268W	0.057079157	0.684508634
YLR169W	0.128028102	0.602061438
YBR277C	0.12828978	
YDR148C	-0.51173245	4.12e-16
YDR451C	0.048818818	0.848062587
YOR374W	0.17348282	0.028089402
YNL177C	0.019090097	0.924630448
YBL013W	-0.628411773	0.116208928
YCR072C	-0.316861985	0.203635671
YML034C-A	0.202070382	0.87774565
YLR447C	0.130484662	0.303464487
YCR045C	-0.106047567	0.687966103
YLR126C	0.072598424	0.741547675
YOR319W	0.218198165	0.080633595
YPL221W	-0.425066888	5.6e-07
YDL108W	0.098598968	0.514262747
YNL233W	-0.246370652	0.122090402
YCR086W	0.147038791	0.425163059
YBR298C-A	0.819888039	0.651487608
YJL127C	-0.14477412	0.517375339
YGR174W-A	0.136365183	0.772466144
YOR195W	0.023169114	0.913912902
YCR068W	-0.193271729	0.542734722
YLR424W	-0.071185523	0.73611333
YOR317W	0.011094644	0.945465821
YCR082W	0.06495701	0.813822794
YOR375C	-0.916640704	8.190000000000001e-32
tR(ACG)D	-0.070272781	0.972824017
YHR192W	0.141500066	0.247755966
YER073W	-1.178236299	3.52e-39
YGR162W	-0.030207472	0.842862338
YCL005W-A	0.118038189	0.755321166
YGR072W	0.217473095	0.048891917
YGR270W	-0.130303578	0.202553239
YJL188C	0.2320606	0.301487553
YOR079C	0.018449014	0.922872652
snR78	-0.22660882	0.830848306
YJR083C	-0.167512341	0.29849025
YMR075C-A	0.112618442	0.821991263
YIR021W-A	-0.404082955	0.798998434
Q0140		
YNR026C	-0.04795928	0.804745575
YHR148W	0.138847391	0.485533744
YOL107W	-0.203315761	0.292925562
YNL035C	0.05235157	0.767734104
YLR006C	-0.270999766	0.126053352
YOR156C	-0.403697603	0.024243117
tG(GCC)P2	0.626245884	
YMR192W	-0.11907267	0.591927675
YDR522C	0.033400271	0.941902115
YNR076W		
YGL078C	-0.067753442	0.647027253
YNR062C	-0.467785163	0.033353869
YPR126C	-0.17067363	0.687966103
YCR027C	0.107787909	0.542696236
YLR455W	-0.082769215	0.641699985
YFR037C	-0.064967049	0.663008831
YDR149C	1.451466629	
YMR042W	0.262522281	0.113347145
YJL094C	-0.242869823	0.003865973
YIR006C	-0.015219322	0.958398445
tM(CAU)C		
YJL112W	-0.228804536	0.000848516
YIL105C	0.04306967	0.766841897
YHL015W	0.101756001	0.866808221
YLR069C	-0.074300441	0.48035215
YMR143W	0.076399607	0.825273004
YDR183C-A	-0.124639974	0.845222236
YBR283C	-0.01683158	0.903760001
YJL182C	-0.399952571	
YGR027W-B	0.805918306	
YER089C	-0.040089024	0.861179208
YJR024C	0.121136647	0.411324621
tK(CUU)E2		
YDR010C	-0.124697172	0.808403088
YDR495C	-0.031927905	0.87774565
YAL004W		
YBR134W	-0.044871909	0.97694552
YOR300W	0.115387478	0.869693132
YDR386W	0.175381882	0.150713966
YOR009W	0.244065588	0.479466581
YKL101W	-0.274233861	0.031891054
tK(UUU)Q		
YDR304C	0.077934878	0.709783935
tM(CAU)J1	1.520413094	
YIL118W	0.131450551	0.409576736
YPL099C	0.034105893	0.861731878
YOR188W	-0.027305264	0.909011351
YGR019W	0.075413366	0.638541302
