	log2FC	FDR
YDR516C	0.041537131	0.804442465
YPR008W	-0.33939953	0.000313055
YBR284W	0.023208307	0.933762973
YBR089C-A	0.118393265	0.717809387
YOR377W	0.079865787	0.60754424
YMR135W-A	0.049754463	0.972824017
YJL157C	-0.582230346	9.2e-13
YDL117W	-0.263856094	0.009795307
tK(CUU)P	0.805860999	0.571988727
YMR202W	0.078783833	0.600310785
YLR197W	0.13651443	0.160987352
YLR312C	0.146323305	0.220597157
YDR438W	-0.162931999	0.291880155
YEL037C	-0.044634147	0.748396724
tQ(UUG)L	1.842448479	
YEL075C		
YDR467C	0.041974004	0.927716804
YFL048C	0.106118198	0.349057387
YOR105W	-0.054652133	0.929956029
YDR264C	0.183912811	0.027856773
YOR263C	0.00285656	0.997778227
YKL097C	0.105794261	0.963794965
YNL112W	-0.073347827	0.69318668
YGR079W	-0.442598714	0.028262251
YHL007C	-0.054035681	0.78142428
ETS2-1		
YHR009C	-0.172621962	0.059990794
YDL181W	-0.154177625	0.415454544
YDR394W	-0.053505748	0.695565883
snR42	-0.10191361	0.801591718
YOR290C	0.004395273	0.981346077
YJL136C	0.072512613	0.859546892
YPL244C	0.028747344	0.864554001
YER068W	-0.34712378	0.024269559
YFR040W	-0.167939836	0.067241018
YDR273W	0.174067204	0.376368982
YNL191W	0.083286978	0.680099284
YOL061W	-0.010126572	0.948573847
YDR544C	0.493497748	
YGR019W	0.075413366	0.638541302
YHR039C-A	0.15781463	0.669526188
YPL108W	0.220883493	0.221680282
YMR175W	0.587176363	0.035357748
YPR087W	0.313000295	0.469680889
YJL164C	-0.024279743	0.903957013
tH(GUG)E2	-0.464186986	
YGL063C-A		
YLR154W-E		
YGL148W	-0.149673765	0.151650881
YNR058W	-0.418728951	0.016733457
YKL027W	-0.178551473	0.28837574
YBR199W	-0.056085051	0.663940464
YOR298C-A	0.089802166	0.78512545
YGL179C	-0.438716667	0.003491083
YHR098C	-0.058835302	0.669526188
RDN25-1		
YCR024C-A	0.00106817	0.997778227
tT(AGU)I1	0.306512936	0.823211317
YGL228W	0.030058402	0.81697953
YML009C	0.106923107	0.78987578
YJR011C	0.087809668	0.667212445
YDR081C	-0.102979931	0.375409419
YJR134C	-0.087685757	0.531476609
YKL184W	-0.158233243	0.149197841
YJL114W	0.165692772	0.884326461
tL(UAA)D	1.525274987	
YJL078C	0.117163258	0.669526188
YHR025W	0.033648949	0.887738979
YJL073W	-0.250267729	0.047226235
YFL002W-A		
YHR042W	0.217174265	0.126053352
YFR037C	-0.064967049	0.663008831
YDR458C	-0.038589711	0.789562142
YPL168W	0.101358727	0.416523359
YJR065C	-0.07805938	0.535427034
YJR130C	0.083528939	0.52905997
YHR160C	-0.120840539	0.65317724
YDR215C	-1.027291231	0.025011985
tM(CAU)P	0.680225678	0.7953751
YOL113W	-0.118227266	0.181562204
YOR355W	0.003112752	0.988106983
YER151C	-0.142772863	0.40093456
YER188W	0.246696021	0.211444064
YOL162W	0.315488268	0.437836658
YML031W	-0.119147427	0.353333013
YDL137W	0.104166581	0.683943939
YGR042W	0.107931112	0.595707503
YJR075W	-0.133471024	0.271668457
RDN25-2		
YDR030C	-0.047142664	0.807223573
YDL214C	0.300802403	0.125417379
YOL127W	0.116265006	0.833055412
tK(UUU)D	0.559027749	0.808419514
YHR079C-A	1.053611315	0.160987352
YIL124W	0.091973011	0.57133603
YER050C	0.088353078	0.785739855
YIL059C	0.029983064	0.96355165
YFR048W	-0.559672708	5.04e-05
YEL065W	0.623189336	5.32e-07
YKL116C	-0.452393873	1.4e-05
YEL066W	0.148053609	0.340950459
YBR073W	-0.149870356	0.316535228
YER023W	0.072083886	0.659008408
YML108W	0.134533204	0.539703303
YMR082C	0.590423305	0.532469827
YBR022W	0.039751834	0.858110861
YKL023C-A	0.057262298	0.881116791
YHR168W	-0.344132696	0.003149748
YBR196C-A	0.594948802	0.281147222
YNR069C	0.423294068	0.034226868
YPR033C	0.072542838	0.523316842
YDL196W	-0.268484288	0.811936997
tM(CAU)J2		
YEL077W-A		
YPR166C	0.016279766	0.956441765
snR18	-0.103963824	0.857474154
YHR169W	-0.327657363	0.11619478
YOR353C	0.017155776	0.906498805
YBR177C	-0.905679805	1.7e-15
YKL190W	-0.02593248	0.909011351
YBR191W-A	0.012480672	0.984477947
YAL007C	-0.025874978	0.893425537
YJR105W	-0.029712468	0.829649784
YLR348C	0.306854517	0.003960841
tF(GAA)M	-2.30300573	0.090162981
YER124C	0.094402678	0.428938018
YNL184C	-0.059367087	0.95830377
YDL078C	0.06673186	0.603764973
tA(AGC)F		
YIL032C	0.111764844	0.942777137
YHR131C	-0.108322256	0.539549985
YBR278W	0.201442869	0.312240622
YFR034C	-0.342854322	0.033140036
YDR397C	0.220318082	0.734049855
YML024W	0.072550598	0.848563984
YLR279W	0.246036505	0.684508634
YOR231W	-0.021875335	0.944933063
YOR046C	0.045412345	0.731244037
YFL055W	-0.175152688	0.411503044
YGL113W	-0.156542348	0.432649354
YHR081W	0.134720836	0.559026031
YKL024C	0.088881455	0.597363593
YAR023C	0.177409252	0.364556505
YIL142C-A	-0.333016259	0.791777706
YLL023C	0.050418872	0.811672859
YDR268W	-0.013449397	0.947719725
YOR187W	-0.122406395	0.288063776
YOL077W-A	-0.071855514	0.860938865
YPL193W	0.090794258	0.559026031
YOL023W	-0.229591621	0.018821114
YHR151C	-0.112975154	0.494644268
YNL300W	-0.152243034	0.539549985
YLR260W	-0.285057081	0.023391807
YLR162W-A	0.613164263	0.663941596
YCL056C	0.094051066	0.709783935
YCR100C	-0.168961682	0.489612174
YBR104W	0.432967537	0.002302797
YJL036W	0.071810697	0.574611165
YBR033W	-0.722402118	4.62e-25
YJL071W	-0.123823022	0.506757709
YLR437C-A	-0.440030561	0.852724497
YOL053W	0.060129101	0.745652401
YKR020W	0.182677349	0.350676389
YGR030C	0.098260423	0.684743856
YDR028C	-0.053497129	0.661389331
YGR204W	0.02699572	0.890318831
YER148W-A	-0.169183871	0.831646173
YFL034C-B	-0.225374492	0.215850839
YFR020W	-0.12082755	0.61976149
YER086W	-0.127920986	0.407311926
YAL067W-A	0.820362139	
YDR347W	-0.04978795	0.769926036
YKL168C	-0.039855137	0.874684074
YLR282C	0.227488212	0.830354941
YAL026C	-0.242836995	0.016503649
YMR316C-B	0.006478639	0.993239592
YBR056C-B		
YDR236C	-0.048565734	0.808403088
YLR262C-A	0.044746779	0.911553421
tS(AGA)M	1.085093529	
YAR003W	0.117037602	0.421267451
YDR488C	-0.158293134	0.653803799
YBL070C	0.001635066	0.998672838
tV(AAC)G2	1.40370509	0.380932559
YMR044W	-0.014275517	0.939701427
tS(CGA)C	0.447627815	0.82893599
YOR074C	-0.050620102	0.848247592
ETS2-2		
YOR128C	-0.081616225	0.69544632
YAL019W	-0.091934056	0.757685391
YJL112W	-0.228804536	0.000848516
YDR103W	-0.230523752	0.044206007
YOL158C	-0.164391679	0.366812827
YKR100C	0.093773247	0.470566661
YJL052C-A	-0.017366559	0.988106983
YGR255C	0.004342478	0.982511073
YNL311C	-0.332822737	0.028396692
YPR123C	-0.128608675	0.843802687
tS(AGA)D2	0.479565353	0.837123785
YBR188C	0.075661479	0.754362583
YKR034W	0.633433004	0.124686483
YJL083W	-0.221610479	0.415040538
YNR026C	-0.04795928	0.804745575
YLL064C		
YBL094C	0.012146634	0.988106983
YOR021C	0.104080392	0.591927675
YPL238C	-0.082948803	0.951133226
YMR181C	-0.064935057	0.736710346
YBR251W	0.038005415	0.819418327
YKL181W	0.076507479	0.494207033
YCL029C	-0.080463476	0.658391579
Q0080		
YHR097C	-0.030121939	0.88117622
YMR216C	-0.233701277	0.028238992
YPL209C	-0.174975648	0.646720409
YGL256W	0.026927604	0.879032362
tN(GUU)G	0.217265422	0.915628207
YBR084W	-0.124798215	0.202965889
YIR039C	-0.82644527	3.41e-15
YJL191W	0.075283905	0.75460091
YNL146W	-0.055695375	0.893340011
YDR122W	-0.255820118	0.063507722
YKL037W	0.226264242	0.559026031
YKR106W	0.221033312	0.180737146
YOR054C	-0.17781519	0.229046456
YGR230W	0.138835357	0.434896254
YGR132C	0.066315316	0.744054762
YKR014C	0.056571518	0.788072527
YOR097C	-0.026568476	0.896825207
YGR033C	0.078534143	0.62110242
YJL165C	-0.290549788	0.000133246
YLL004W	0.054288185	0.791611198
YKR044W	-0.013934899	0.949359357
YDR243C	-0.068185897	0.692988932
YMR201C	0.053007188	0.789077195
YHR059W	0.108037716	0.590851852
YKL212W	-0.046325398	0.764712979
YPR179C	-0.107734654	0.457141411
YIL065C	-0.07271149	0.711809805
YGR018C	0.160507831	0.782024766
YBL057C	0.011414898	0.958746548
YOR252W	0.189008637	0.286674184
YDL118W	-0.37706307	0.602368787
YPR042C	-0.301887855	0.015232604
YLL026W	-0.123135622	0.413371419
YGR265W	-0.271694114	0.751979016
YDR139C	0.124923618	0.609610324
YAL056W	0.047024885	0.730422997
YJL059W	0.084175861	0.732914046
YER002W	0.134919424	0.550416113
YKL049C	0.157289772	0.23807375
YMR013C-A		
YMR230W	0.095271536	0.801639773
YOR205C	-0.13044438	0.322541246
YHR053C		
YIR029W	-0.653522712	1.05e-07
YNL219C	-0.210348598	0.098590587
YIR006C	-0.015219322	0.958398445
YBL052C	-0.007028091	0.977961066
YDR217C	-0.225779828	0.116813025
YDR210C-C		
YDL102W	-0.025118191	0.901414905
YPL016W	0.157660048	0.286623037
YOR056C	0.146155001	0.11619478
YBR058C-A	0.147757051	0.562043795
YGL019W	0.073608021	0.608727371
tL(UAA)L	0.715666692	0.725333254
YLR239C	-0.030389463	0.879032362
RDN58-1		
YNL080C	-0.154577723	0.44087021
YKL072W	0.40627553	0.00034048
YOL036W	-0.12349183	0.575490678
YDL176W	0.011334894	0.96355165
YJR140W-A		
YMR182W-A	-0.01332665	0.988106983
YDR320W-B	-0.466270688	0.65078203
YIL103W	0.151648905	0.112809712
YDR047W	-0.011229559	0.943337721
YDL246C	0.168190193	0.91421918
YBR036C	-0.024591957	0.867691002
YDR281C	-0.449027918	0.031412059
YPL149W	0.213369178	0.0285476
YCR020C	0.353643358	0.012512496
YGL132W	-0.295109461	0.671033913
YGL249W	0.111230458	0.866227089
tR(ACG)L	0.120249678	
YJR152W	-0.407865705	0.002485396
YMR321C	-0.428376076	0.647027253
YDR206W	-0.001215685	0.995230518
YLR112W	0.171443274	0.590111686
YDR198C	0.09589251	0.536754473
YHR155W	-0.167816784	0.324696022
YHR063C	-0.153067899	0.176480851
YML071C	0.052379001	0.700894261
tC(GCA)P2	2.772601795	
YLL063C	0.181623388	0.524564513
YJL209W	-0.005666694	0.977961066
YPL027W	0.265108935	0.316535228
YIL162W	0.181194249	0.024179613
YPR117W	-0.412781763	1.11e-11
YDR428C	0.159531329	0.22710025
YBL082C	-0.008102355	0.984588436
YLL059C	0.393943514	0.430966211
YCL022C		
YBL005W-A		
YHR120W	-0.15675251	0.170335287
YDL180W	-0.216376437	0.028883119
YKR035C	-0.046529149	0.942152334
YOR334W	-0.250876854	0.234504438
YER133W	0.059722268	0.772735584
YBL108C-A		
YNL170W	-0.192670265	0.671409573
YDL077C	-0.234538345	0.020181116
YDR026C	0.146821376	0.163259731
YML049C	-0.24303666	0.053869393
tY(GUA)M1	-1.730159259	
YLL006W-A	-1.240672393	
YBR121C	0.05564853	0.631958204
YOR192C-A		
YOL051W	-0.131998526	0.48449979
YER137W-A	0.44115018	0.777817827
YGL070C	0.07229145	0.782082
YGL184C	-0.228464616	0.366786426
YJL141C	-0.199642088	0.046526012
tK(CUU)D2		
YNL013C	0.484942362	0.738856287
YMR253C	0.396843823	0.000122026
snR79	-0.000724158	0.999337168
YHR214C-D		
YNR019W	-0.228017896	0.085749084
YFL017W-A	-0.02732426	0.922371908
YGL252C	-0.037408002	0.789218697
YBR299W	0.27325082	0.375362651
YKR063C	0.100207741	0.471411366
YFL058W	0.187112789	0.875576491
YKL186C	0.043639471	0.818057282
YPL005W	-0.250096504	0.034691548
YHL030W	-0.181960203	0.288119558
YNL244C	0.07740727	0.81967225
YOR298W	-0.03448526	0.910082925
YCL054W-A	0.379102242	0.866808221
YDR405W	0.083638142	0.734530312
YHL048W	0.451176151	4.22e-06
YDL130W	0.045053802	0.833795813
tG(UCC)O		
YJR010C-A	0.131155589	0.550416113
YCR087W	0.062906722	0.907545399
tY(GUA)O	-0.650640604	
YMR170C	-0.088648515	0.719913947
YJL109C	-0.044992898	0.82525324
YGR243W	0.06353886	0.771472109
YIL111W	0.23336257	0.177108798
YLR021W	0.121390084	0.511695432
YHL025W	-0.000866816	0.997158951
YAL036C	-0.074211638	0.652224933
YPR052C	0.083901479	0.791439281
YBL068W	-0.100792041	0.552972714
YIL023C	-0.018928489	0.920970677
YNL116W	0.301804769	0.126854202
tQ(UUG)H	0.125257756	
YDL157C	0.166760203	0.525489453
YIL100C-A	-0.182923812	0.873637415
YOR170W	-0.225714775	0.703728594
YNL084C	0.000160774	0.999072786
YKL089W	0.151855966	0.458603912
YHR070W	-0.115607119	0.667352127
YPR068C	-0.036328859	0.867868829
YPL164C	-0.180961524	0.246836355
tT(AGU)O2	2.105514696	
YOR032W-A	0.163914928	0.840687312
YLR035C-A	0.570253593	0.802950389
YJL013C	0.10936442	0.356070741
YAL015C	-0.046861391	0.805977879
YNR047W	-0.257067504	0.1393482
YPL080C	0.142553876	0.791439281
YMR038C	0.080741398	0.540779361
YNL294C	0.051676049	0.735167994
YHL035C	-0.254822344	0.019418585
YOL090W	-0.135226281	0.449207442
YCL023C	-0.470263383	
YIL163C	-0.242498399	0.620008753
YDL170W	-0.219928396	0.196710406
YLR240W	-0.127876795	0.277203849
YGR153W	0.263944654	0.1393482
YLR420W	0.086323164	0.538531434
YJL215C	-0.024399222	0.981551234
YDR179W-A	0.21472728	0.199662536
YDR172W	-0.03776371	0.742812425
YKL209C	-0.015909956	0.938135222
YMR197C	0.096243251	0.556143932
YMR137C	0.054316313	0.773368257
YOL105C	0.224659311	0.190575881
YBR279W	-0.01790362	0.907545399
YHL016C	-0.392981286	0.026444471
YGL069C	0.053086213	0.981806024
YFL002W-B		
YML053C	0.15452397	0.381863056
YOR183W	0.110857529	0.943083059
YMR119W	-0.097744231	0.48035215
YJL055W	0.072565331	0.672457087
YDR223W	0.471316707	1.15e-05
YMR013W-A		
YFR052C-A	0.187195882	0.432896566
YLR211C	0.15090359	0.430100022
YHR205W	-0.093945588	0.620141073
YKL032C	0.116954239	0.507544754
YFR025C	-0.112882353	0.452678627
YDL083C	0.039435294	0.892816135
YDR168W	0.104998773	0.498820905
YOR279C	-0.099712512	0.566997094
YGR140W	-0.267963099	0.196396265
YOR006C	0.050986986	0.767734104
YBR276C	-0.001726508	0.991839999
YGR003W	0.026249914	0.903957013
YMR282C	-0.079276652	0.550511031
YGR112W	-0.086364423	0.609610324
YKR051W	-0.007974565	0.964929244
YLR388W	0.158109529	0.651087588
YJR087W	0.22007239	0.495479102
tP(UGG)A	2.1582617	
YGL177W	-0.282147931	0.695565883
YJL058C	-0.218584428	0.193393205
tR(CCU)J	0.099028593	
YNR014W	0.31870166	0.110414366
YKL145W	0.056058643	0.705096836
tM(CAU)E	1.110492926	0.50552837
YGR027C	0.097918577	0.787473525
YPL094C	0.116916668	0.474125802
YNL265C	0.097420388	0.62371981
YBR159W	-0.008349675	0.958892749
YMR092C	-0.049125408	0.707896884
YCR026C	-0.15032538	0.233073523
YOR184W	0.097946085	0.421633779
YMR317W	-0.146513531	0.329998785
YDR254W	0.075592048	0.630608391
YJR004C	-0.266490469	0.077517957
YGR166W	-0.279600113	0.019328405
YPL045W	-0.037887021	0.818057282
YOR062C	-0.113417546	0.598394326
YDR366C	0.218510969	0.771363352
YOR023C	0.01790891	0.955431495
YFR019W	-0.117353384	0.363121299
YLR370C	0.073192883	0.700408766
YGR291C	0.827774887	
YPR160C-A		
YHR162W	0.15648255	0.446547573
YOL107W	-0.203315761	0.292925562
YLR233C	-0.342721919	0.001548415
YBR259W	0.020641377	0.915299805
YCR033W	-0.089191301	0.538531434
YOL065C	0.032648443	0.854065031
YJR042W	-0.003109982	0.988106983
YKL096C-B	0.821698801	0.326826763
YJL016W	-0.196625812	0.248117914
YMR013C	-0.018822828	0.936590858
YCL064C	0.057019456	0.788072527
YAL037W	0.115446467	0.618292994
HRA1	0.135330982	0.957375708
YKL060C	0.085167457	0.860938865
YMR159C	0.48035365	0.760172356
YJR111C	-0.077714238	0.762370422
YDL049C	0.161671144	0.133536155
YDR107C	-0.313365084	0.033283194
YML009W-B		
YBR234C	0.058188873	0.681427915
YEL058W	-0.109128548	0.281457031
YLR149C	-0.141965194	0.305843506
snR30	-0.12633332	0.732914046
YGL214W	0.070218934	0.910082925
YDR109C	-0.076234442	0.723641726
YLR292C	0.018624612	0.933594759
YDR517W	0.089112377	0.507180865
YPL205C	-0.293316922	0.599217635
YOR168W	-0.046761636	0.739257409
YDL178W	0.030818272	0.827697462
YKL107W	0.101622907	0.820012926
YLR347W-A		
YDL221W	-0.124920729	0.830848306
YDR096W	-0.273047513	0.000182939
YMR115W	0.119233364	0.286623037
YDL012C	-0.009580333	0.971719111
RME3		
YGL186C	-0.145786283	0.217677291
YIL121W	0.05926689	0.685844986
YLR320W	-0.180089873	0.11847302
YDR194C	0.007978059	0.958335214
tW(CCA)P	0.616976787	0.295523234
YDR524C	0.03815073	0.815113605
YGL108C	0.108277051	0.776769353
YOR333C	-0.637497768	
YKR040C	0.184810537	0.877803601
YPL065W	0.034133577	0.862220715
YGL058W	-0.055336501	0.794763091
YDL032W	-1.162005586	
YMR172W	-0.226059649	0.137847536
YKL088W	-0.076252303	0.597363593
YCR099C	-0.152503186	0.644302314
YBL039C	-0.064209485	0.642136504
YNR061C	0.058078577	0.771185525
YPR158W	0.198997366	0.550511031
YEL069C	0.104384388	0.833440478
YDR024W	-0.056451416	0.937420756
YBR204C	-0.161758712	0.33291808
YLR358C	0.067507046	0.909560937
YDR148C	-0.51173245	4.12e-16
YPR043W	0.169756133	0.918132631
YLR363C	0.001444339	0.997158951
tR(UCU)J1		
YKR083C	0.018249217	0.952847198
YDR098C	0.140208056	0.271549938
YLR056W	0.10993719	0.272574439
YMR229C	-0.075941515	0.604585262
YOR381W	0.032230263	0.856377978
YFR009W-A		
YGR275W	0.057901692	0.833307292
YKL145W-A		
YKL056C	0.054374539	0.879032362
YDL204W	-0.140498219	0.551748541
YPR140W	-0.05009941	0.767734104
YER058W	0.12389144	0.644349396
tA(AGC)M1	0.820362139	
YGL199C	-0.574867637	0.812873943
YKL124W	-0.074753766	0.717947791
YLR404W	-0.045940254	0.843034489
