	log2fc	p-adj
ASE1	0.088165724	0.51751319
HIS5	0.952633003	0.001912761
UTR1	0.356868572	0.000158349
RER1	0.106278246	0.020102593
MRPL51	-1.067611006	0.000611251
CYC8	0.032711196	0.336370585
VPS4	-0.045523429	0.565072524
WWM1	0.246035729	0.016487843
ERV2	-0.076571368	0.757197363
RTC4	0.292764632	0.052187716
PEX13	-0.201303007	0.065676015
PAB1	-0.135599124	0.092772281
RPC19	0.059431593	0.710970525
RAD51	0.137815114	0.478203656
MMS2	0.0183785	0.902488068
YDL057W	0.142769891	0.001600223
NUP159	0.005098104	0.935483015
SYH1	0.215492826	0.07558185
SPT15	0.133973159	0.034576018
ACS2	-0.286561664	1.12e-06
HEH2	0.199497984	0.065477051
YEL1	0.399117703	0.001572408
RPP2B	-0.595004425	0.120804656
YMR206W	-0.707983957	0.005882318
IRC15	1.128352267	1.31e-06
YGR054W	-0.29190068	0.080088917
MVD1	0.161670431	0.014571223
OSH3	0.155152982	0.031651418
SLP1	0.172509123	0.628749646
PCM1	-0.327203058	0.104558597
APT2	0.307619229	0.009227475
PDA1	0.103347549	0.509913116
OPI10	0.346948405	0.007802226
RTG3	0.265992956	0.017592306
SMF2	0.28540977	0.012786697
DRS1	-0.162149483	0.033992638
YGR117C	-0.061755515	0.328682192
OM45	-0.666878985	0.000157125
SUM1	0.214586171	0.068652367
NCE102	0.106755121	0.419035692
NUT1	0.340081218	0.002195255
MRP49	-0.352578747	0.005655624
URE2	0.018659581	0.702922921
ERP6	0.044724575	0.595397746
SPC29	-5.16e-06	0.999966053
RSE1	0.08689564	0.234131142
MOT3	-0.031665154	0.634254582
PML1	0.034304373	0.897443902
RPS7B	-0.252673371	0.292654281
OTU1	0.377574498	0.010369097
LTV1	0.040164212	0.546957199
FMP43	2.508270662	0.000192337
ERG7	0.285975576	0.052675716
YGL101W	-0.17298411	0.305137384
YHR192W	0.350116553	0.014014984
YCH1	0.125986376	0.27049214
COS2	0.42139956	0.015645164
RMD1	0.017450001	0.780470401
GAD1	-0.038412469	0.629941189
AIM33	-1.110623776	3.27e-07
CWH41	0.27484344	0.009035717
TAF3	0.141294666	0.000794447
AIM45	-0.398081417	0.011961209
RSA1	0.352323918	0.000129438
KES1	0.029695554	0.66563223
SUR4	0.025249451	0.786835656
HAT2	0.126092601	0.230578586
MNN2	0.089913512	0.378812683
BMH1	-0.107785064	0.342718928
FOL3	0.454470838	0.001247016
GCD14	-0.044269302	0.646568967
GLG2	-0.88306069	1.2e-06
YLR290C	-0.642752564	8.62e-06
PET112	-0.932408783	2.59e-06
UBP15	0.388261336	0.000216226
AIM23	-1.193430509	2.39e-05
RPT4	-0.043200725	0.608317561
MRS6	0.191321328	0.030525436
SAM35	0.026336584	0.51427453
CSE2	-0.192752407	0.371457696
UTP6	0.116964513	0.148819781
ATG1	0.358860276	3.34e-05
PAM16	-0.053049679	0.405101066
TRX2	0.072788542	0.835238339
ERG10	0.012293997	0.911776683
PRP9	0.400889888	0.00902021
MPP6	-0.124307269	0.287758898
ERV25	0.172515901	0.071809823
RSM22	-1.033969586	0.000113829
PET100	-1.044234756	2.49e-05
YIR024C	-0.432895075	0.094860433
HRQ1	0.133550529	0.041924855
RPP0	-0.389603343	0.195500739
SPS100	4.212849039	0.00432867
XKS1	-0.341786027	0.004671339
MRN1	-0.105224563	0.113490855
ADO1	-0.047319401	0.469966323
PLB2	0.987195748	0.000103115
CWH43	0.328625518	0.051724194
BIM1	0.115382315	0.015657885
YKL091C	0.059499839	0.332811754
MRPL24	-1.161527389	0.002721614
YER130C	-0.427144761	0.345271306
YDR415C	0.168988139	0.092477003
HGH1	0.156926035	0.087862554
DIM1	0.077670119	0.213173265
GCN3	-0.040855622	0.600041714
NUT2	-0.15238409	0.461778631
SSB1	-0.469857797	0.106168261
RSM26	0.54292331	0.004077875
NUP120	0.247005945	0.004829387
YMR226C	-0.180844098	0.147427709
HIR3	0.151582894	0.065506252
SKS1	0.443410484	0.057210885
YPL107W	-1.570194763	1.66e-07
TEF4	-0.388645941	0.082834606
SRP21	0.057972822	0.747850424
AIM18	-0.320256215	0.035643505
CST26	0.453669322	0.000320118
MNN4	-0.083094461	0.345119474
RHR2	1.701236935	7.02e-05
CAD1	0.415228336	0.029624042
MSG5	-0.051415917	0.468172643
NEJ1	0.284626364	0.004522804
YCP4	0.361908797	0.001679769
ENP1	0.039797033	0.272465308
RPL31B	-0.049509447	0.517177018
BNA5	-0.011242397	0.89269802
ERV46	0.220155634	0.006897035
GYP7	0.252904784	0.000735014
FMP33	-1.505483304	1.8e-05
RIO2	-0.151280694	0.30722306
MVP1	0.265940156	0.073938253
YDR061W	-0.016305148	0.893202554
PRP39	0.176207648	0.016187145
SRY1	-0.614962684	0.012243051
POP8	0.415577557	0.024149086
VMA4	-0.144579098	0.518249084
RKM2	0.424456615	0.002532983
HYP2	-0.055933804	0.531285471
KTI12	0.728670443	0.000726462
SNQ2	0.520142866	0.021624113
PEP5	0.210200963	0.003854758
ALG2	0.215421407	0.007935263
RPL11B	-0.267498314	0.186309835
AUR1	0.142998721	0.35710123
TRS65	-0.052469741	0.109150204
DYS1	0.006159637	0.968422433
MDM35	-0.404290609	0.027260453
ABD1	0.029403113	0.0389515
YGR021W	-0.797142636	4.06e-05
GEP4	-0.456304888	0.001335461
SKN1	-0.108373253	0.314042044
RPL33B	-0.211450853	0.02381686
DIA2	0.166994186	0.107622471
RRP4	-0.01897097	0.439769841
ILV2	-0.589426527	0.002012807
LEA1	0.021256249	0.814581485
RAF1	0.468985944	0.005570488
GEP3	-0.341742442	0.001733247
YSC83	-0.111126842	0.132235749
MRPL6	-0.817443779	2.1e-07
OSW5	0.151163885	0.303632016
MIH1	-0.035188805	0.381979258
ERV14	0.086565746	0.389175657
FMP30	0.002109622	0.985399925
VPS54	0.173283049	0.095234557
ATG19	-0.176590833	0.038250527
TAH18	0.138864423	0.040044413
SSA1	-0.043817522	0.86764518
PIB1	0.355424222	0.103969355
TYS1	-0.13104706	0.053284448
RPA14	0.018905672	0.668598775
APC1	0.164129562	0.006536047
RIM21	-0.1353395	0.23438964
SHM1	-0.259334834	0.00097556
BET3	0.058824427	0.421598208
COX5A	-2.900544309	4.35e-06
YLR407W	0.279965536	0.041143925
RNH203	-0.111915168	0.342912285
RAD28	0.352961842	0.08686644
RDH54	-0.357209522	0.000413983
RPC34	-0.258007854	0.134013048
CBF1	0.086765097	0.036752922
MRPL28	-0.762691525	0.000106693
ECM30	0.272128096	0.000692975
INP53	-0.027186297	0.580703826
YML079W	0.046759002	0.667367968
LAS21	0.017002629	0.787343385
NSG1	-0.083973096	0.292958438
ERP1	0.198174402	0.0434073
RAD59	0.23481396	0.112349287
APM1	0.143366221	0.033123715
YCF1	0.170550216	0.026562635
YER156C	-0.162579925	0.016225745
YPR153W	0.273474964	0.072701548
INM2	0.518643337	0.061257733
BST1	0.063582347	0.588486646
PEX4	0.336282446	0.019547143
DAS2	0.072638145	0.585759541
FTR1	-0.698358506	0.039942794
PBS2	-0.01753538	0.798840757
HPA2	-0.120847788	0.30064999
PRP46	0.219457135	0.174504579
SMM1	-0.10208039	0.02980247
YLR241W	0.121842768	0.160515415
GPB2	0.123183877	0.061625518
ALG1	0.251856059	0.168327086
STE20	0.033607596	0.581042463
SAP155	-0.052087114	0.329019272
NUP82	0.013458804	0.720760323
POP6	-0.059388331	0.428696463
RPS23A	-0.651255212	0.184092871
VAC17	1.62072398	0.00014938
NRP1	-0.122322641	0.205393607
MRPL3	-0.396440643	0.00187778
MOT2	0.114305422	0.319404253
MDM36	-0.664700747	0.000115674
RSM23	-1.328335651	8.89e-07
YKL075C	0.161017395	0.073244646
TPK1	0.414578174	0.003327184
AGP1	-0.230530791	0.206466271
BNA6	0.224549771	0.145219889
SSS1	0.27720216	0.002427249
YBR271W	0.136664633	0.076990838
POT1	0.60466419	0.040607783
RPL6B	-0.438842937	0.054484342
YKL100C	0.593322857	1.36e-05
RIF1	0.173113535	0.003375377
PDR8	-0.085216338	0.381298731
UGA3	0.178164422	0.142068213
YJR142W	0.293627058	0.008903178
NIF3	-0.022917257	0.643711568
YIP5	0.012476045	0.885570598
ASN2	-0.089391733	0.70255803
YBL055C	-0.006629449	0.914196074
DHR2	0.286896791	0.006544446
FMP21	0.294096796	0.008291557
YDR131C	0.296771515	0.014220983
NTR2	0.072305633	0.397989925
IMD4	-0.94905568	0.000247108
SUN4	0.354478908	0.58985426
RRP40	0.168511473	0.103043573
PRB1	0.412307435	0.004096911
YCK1	0.175828069	0.019409412
YBR285W	0.003331472	0.974552483
RRP43	0.091586995	0.022696854
GCN5	0.101563758	0.234762493
UBP1	0.182075582	0.000327967
NUP2	-0.034795257	0.370525701
BOI2	0.132134481	0.059427905
PHO4	-0.384084496	0.013101598
SOG2	0.102816853	0.125596703
KRE33	0.085253172	0.101098224
HSP31	-0.934295921	6.49e-06
CIN1	0.328444511	0.001181241
EMW1	0.081670726	0.015676818
YPR117W	-0.74022541	1.6e-05
RCR2	-0.024952098	0.778584215
POM34	0.136484404	0.100248804
CLC1	0.044351802	0.370742516
RBD2	-0.086403002	0.298260819
YGL242C	0.139895638	0.584113553
SPG5	0.822722168	0.007260984
CDC39	0.037211194	0.141159049
SGF73	0.21920227	0.011363281
BDF2	-0.219571605	0.051027608
TAE2	0.086367747	0.269199665
YOL159C	0.330239231	0.037508867
SNM1	0.146973748	0.214806442
DAP2	0.434220581	0.01374489
RSC9	0.074530191	0.198207385
ART5	0.109403976	0.306099964
MET16	0.790702201	0.013124
KNS1	-0.082051787	0.133355868
INP52	0.152352022	0.004620799
NTE1	0.312898225	0.019456278
VPS38	0.185080098	0.06203438
CRC1	1.476945632	0.003689859
TCB2	0.172542768	0.069407549
ISW2	0.277742426	0.005843218
YPL077C	-0.249343016	0.009653297
MSL1	0.30732247	0.040578337
PET111	-0.392445236	0.01427714
SWR1	0.196293421	0.005671927
RIM2	-0.834100251	0.000917688
CAN1	-0.02310619	0.384340195
AHA1	0.094652733	0.497231025
ORC1	0.157066993	0.067091307
SPP382	0.146326889	0.142719528
MET10	0.399375123	0.000866211
TPM1	-0.167593973	0.159796912
RPS26B	-0.518420991	0.224517314
ARP4	0.132394344	0.040277599
TVP23	0.079581877	0.067424104
YIM1	0.320215853	0.000157639
PEP1	0.125926295	0.374927853
RIM8	-0.034172756	0.518505459
PMT5	0.153113857	0.578731937
SUA7	-0.037024341	0.929651315
YOR389W	0.480153093	0.009690108
PXA1	1.57331955	0.000982008
MRPS35	-1.319190615	3.96e-05
TSR4	0.080848671	0.0256907
RNH70	0.313944614	0.009387438
AFR1	0.068919888	0.540090184
RGC1	-0.121151535	0.163825032
YLR345W	0.137502898	0.003159454
SFC1	-1.324583283	0.005784057
CDC1	-0.090016799	0.21676157
APM4	-0.012292621	0.639731738
PWP2	0.095052703	0.239191131
SLG1	0.123793221	0.572881609
DPB3	-0.024848912	0.717858041
PPM1	-0.075335509	0.618575859
RPL33A	-0.140954433	0.078739508
XRN1	0.075293941	0.316752218
SET1	-0.007511726	0.857174939
RPN14	0.3414637	0.000434544
TPS3	0.050012245	0.548268229
KAP114	0.194779388	0.073537033
TPS2	0.084587156	0.343384464
SSE2	0.447915291	0.000663318
SRP14	0.112693662	0.178375834
ERJ5	0.094799567	0.438594011
DIF1	1.103937624	9.69e-05
ERP2	0.085663439	0.17019597
SVF1	0.230856424	0.19789507
CTK1	0.13879035	0.099745302
MPT5	-0.527353454	0.005020472
SLX9	-0.091413411	0.531479468
CUP9	-0.478192971	0.001188869
USO1	-0.049969277	0.289375301
KAR9	0.152161651	0.071858791
RPL2A	-0.423836173	0.201528121
CAK1	0.120071488	0.00762516
YEL007W	-0.165745179	0.506479644
EAP1	0.156258988	0.169331521
SDO1	-0.280581816	0.028604043
SPO7	0.378270919	0.005324104
YGR067C	-0.082342237	0.566832276
SCP160	-0.275983728	0.064828726
SMB1	0.090770991	0.163513314
TRM11	0.131215827	0.042509763
MSN1	0.089890018	0.377706837
CPR8	-0.662705929	1.91e-05
ZWF1	0.089218906	0.023719068
RAS1	0.197859667	0.067895467
SOK1	0.138101568	0.014647331
YPL066W	0.082152296	0.295508742
LOT5	0.021070449	0.896309408
BCD1	0.18837672	0.012827054
SKY1	-0.173239417	0.048069874
BRO1	-0.032177043	0.537906736
VAM7	0.13655202	0.033601838
ESF1	0.131862672	0.009120603
AIM10	-0.720421165	9.38e-05
MSS11	0.254275776	0.008979496
SSA3	0.393943974	0.001408422
RPP2A	-0.34592578	0.446305933
SCW4	0.726933359	0.004128879
ADK2	0.643972255	0.011829309
SCD5	0.025171095	0.824676964
RPL5	-0.395081979	0.206677853
TEX1	0.204784418	0.408586745
CSF1	0.206669477	0.029761124
PPT2	-0.633911062	0.017093031
CPR6	-0.01197316	0.928515433
NUP188	0.039437821	0.395233274
GAS3	0.10142255	0.052555942
YOR1	0.350586146	0.004030634
TAF2	0.192532283	0.000883033
MGT1	-0.166572909	0.722270088
QCR10	-3.172208253	1.13e-05
STE11	0.036412458	0.36419531
CDC48	-0.001089536	0.984714721
ARO2	-0.102262125	0.456821759
MTG2	-0.217861571	0.035423403
YHB1	-2.747623966	0.000777824
COG6	0.149658034	0.015626073
PHO13	-0.042702001	0.437464871
COA3	-0.124897678	0.201731069
ERO1	0.027168013	0.690153054
TMA19	-0.508921535	0.043671164
VPS21	0.323041893	0.001535293
YNL010W	-0.073028433	0.510961582
YMR166C	-2.341828999	9.84e-05
MSN2	-0.379565271	0.000126704
MCK1	0.114656727	0.003911947
YHR138C	0.621313395	0.011781117
VPS35	0.003137688	0.941813678
YLR278C	0.173182499	0.07509568
TOS3	0.089492213	0.71441287
ROT2	0.169908313	0.108478361
YPL199C	0.156131332	0.068337763
TRM112	-0.0757991	0.842696317
RPS5	-0.322312846	0.298514812
MRPS9	-1.501325977	6.33e-05
COX18	-0.623715716	0.026212894
UBA1	0.097003897	0.011672299
USV1	-0.235419425	0.017899066
GAT2	-1.087327475	4.29e-06
MET31	0.366057764	0.017636967
PET191	-1.168329301	0.000191242
MRPL17	-0.896798067	0.009834935
PSK1	-0.003095066	0.938824775
HEK2	-0.099029608	0.271457768
GNT1	0.389761096	0.000220426
MRF1	-0.579995598	0.00023948
NOP15	0.015568477	0.901640019
MDM1	0.342114012	0.015834348
YGR001C	-0.03329944	0.819760778
MED1	0.037856103	0.632580632
YIP4	-0.226337473	0.467559315
PUF6	0.075730743	0.082891206
MBF1	-0.261715608	0.005449836
YCR076C	0.135060894	0.128440324
PUT3	0.1524824	0.692120769
KTR1	-0.106089616	0.171348232
RPS3	-0.383581425	0.153701
VAR1	-2.562673448	0.000530262
PRS2	0.095924971	0.192589373
ASI1	0.287400536	0.013210309
UME1	0.079882169	0.255697406
YCR051W	0.357693003	0.001093345
MAK10	0.160375582	0.01089218
HRP1	-0.000588908	0.995969464
PEP7	-0.003286343	0.93675112
AEP2	-0.679723266	3.32e-05
MSB1	-0.321831969	0.017076009
YMR086W	0.00103318	0.967646083
NOG2	-0.162031773	0.001148611
ARP3	-0.015247178	0.790649795
YOL098C	-0.120309115	0.173647058
NTA1	0.191533433	0.064733187
PMA2	2.27147436	0.001988619
YFR045W	-1.040357824	4.74e-05
YOL103W-A	0.240923492	0.010641173
CTM1	0.243086009	0.002370872
POF1	-0.101222455	0.222764638
FRT2	0.877983606	0.003457166
VID22	0.086126519	0.08827544
YLR422W	0.130321507	0.006055551
MTW1	0.231478845	0.207346143
RPN10	-0.135731607	0.156142391
OAC1	-2.109730411	2.32e-05
BPL1	0.196122706	0.004598871
OST5	0.191733513	0.052398747
PAN3	-0.007594751	0.878000632
LDB17	-0.002719105	0.917837752
POL30	-0.102551684	0.17762204
SEC8	0.190056668	0.079748006
ZTA1	0.844400567	0.008632579
LRE1	0.025697448	0.46068611
SFT2	0.099968766	0.114668303
KAR4	-0.343584325	0.066549154
AIM7	-0.041151828	0.812730884
IPI3	-0.045009456	0.544591575
DNA2	0.051072426	0.438774666
BSD2	-0.028723422	0.704241357
HMLALPHA2	1.367560421	6.91e-06
PUP3	0.041956286	0.83357779
SFK1	-0.210388592	0.041887454
URA10	1.12469314	0.001242838
CTS1	0.943363382	0.010689649
YMR134W	0.109871809	0.193751927
SEC6	0.175075936	0.049607168
ADE5,7	0.5003519	8.75e-06
PRO3	0.034648056	0.803488751
CAR1	-0.004584823	0.950406537
SSK1	0.197874185	0.033765696
TDA3	-0.10101164	0.22716078
ARI1	0.895216134	0.010429868
NUP57	0.08870656	0.345747
ALD4	1.42076039	0.000701743
RKM4	0.012539836	0.712439566
ALD3	1.23031718	4.71e-05
PRP5	0.288822048	0.002788761
SMY2	-0.429581391	0.004935805
DST1	-0.024196693	0.847755607
SKG3	0.012822342	0.730398918
TPO1	-2.305901209	0.000805625
TSR3	-0.062033605	0.555602025
PZF1	0.065829097	0.284090843
EBS1	0.215060466	0.029283613
ACT1	0.030091666	0.567910417
HPR1	0.238546454	0.017970991
DSD1	0.067774229	0.428317937
ATP17	-2.473066326	1.55e-07
DPB11	-0.050455309	0.760680507
VTC4	-0.049894069	0.38691752
YER064C	0.244347414	0.019228926
YDR239C	0.134308841	0.09192607
MXR2	-0.016138588	0.957201018
CCC1	0.023466118	0.762407452
YLR143W	0.084699712	0.602479367
HSP78	-0.153613377	0.157050106
BCH2	0.244098571	0.001564707
LIN1	0.429348663	0.002500617
YLR352W	0.382615268	0.009639589
YLR173W	0.443554133	0.00620623
CRZ1	0.227629688	0.002095695
SRF1	0.244397748	0.225935783
MGR3	-0.094546386	0.58231376
