	log2FC	FDR
YBR035C	0.081129882	0.662149023
YIR001C	-0.183858348	0.103820183
YLR323C	0.157773903	0.32050745
YIL038C	-0.097950156	0.492662357
YCR105W	-0.036218341	0.909560937
YNL261W	0.009064923	0.96355165
YMR137C	0.054316313	0.773368257
YLR420W	0.086323164	0.538531434
YNL180C	0.04365859	0.81967225
YKL150W	-0.059872286	0.787588121
YDL148C	0.068650857	0.655335161
YAL044W-A	0.078046524	0.833479002
YGR060W	-0.068171234	0.685844986
YBR201C-A	0.206960915	0.410520274
YFR009W	0.032895261	0.791611198
YAR042W	-0.001238682	0.997158951
YAR047C	-0.147958778	0.803312719
YGR084C	0.036100691	0.831646173
YPL155C	-0.094884932	0.667355358
YBL052C	-0.007028091	0.977961066
YHR005C	-0.11257347	0.411676728
YDR085C	-0.108620101	0.512611771
YLR082C	0.066825297	0.668002635
YGL061C	0.037435094	0.840687312
YAL007C	-0.025874978	0.893425537
YLL025W	0.158553293	0.687621231
YKL095W	-0.021990201	0.915422513
YMR161W	-0.00671507	0.977961066
tG(GCC)G1	1.219162036	0.58685095
YHL044W	0.475350808	0.017405158
YOL143C	0.00254226	0.99174829
YKL001C	0.078119782	0.712429947
YDR299W	0.05294583	0.746360459
YGR052W	-0.389599647	0.04308169
YIL053W	-0.043418762	0.82525324
YBR250W	-0.03817011	0.882316768
YBL066C	-0.368387698	0.012066797
YGL031C	0.08651334	0.873604888
YBR229C	-0.20414234	0.07133811
YIL095W	-0.296931701	0.003960841
YCR008W	-0.102963907	0.323096219
YCL048W	0.900013462	9.39e-05
YBR143C	0.039840912	0.804745575
YDR162C	0.032287501	0.863215276
YLR334C	0.324036171	0.704319224
YOR276W	0.067893542	0.876561856
YDL195W	-0.115748364	0.494555525
YML013W	-0.111444551	0.618385867
YIL156W-B	0.175754082	0.542696236
YER002W	0.134919424	0.550416113
YOR066W	-0.396212133	0.048698678
YKR050W	-0.157011841	0.586771864
YIR035C	-0.002194047	0.99174829
YLR081W	0.050608472	0.859581326
YGL120C	-0.145423376	0.428132835
YLR108C	-0.067332388	0.803925168
YER038C	0.126041244	0.350782235
YMR194C-A	0.099549528	0.898080599
YOR373W	0.308161736	0.060234207
YBR029C	-0.220086361	0.085749084
YPR064W	0.095809255	0.891809884
YDR379W	-0.19982007	0.041331713
YIL105W-A		
YER172C	-0.03400806	0.798998434
YKL093W	-0.133036504	0.308158602
YFL003C	0.193294295	0.22415059
YGL037C	0.011126675	0.973320647
YLR429W	-0.197025858	0.019506169
YER048C	0.034798629	0.840670886
YKL190W	-0.02593248	0.909011351
YMR240C	-0.08673253	0.570583076
YER101C	-0.106922839	0.540952218
YJL090C	0.108029153	0.53096009
YGR095C	0.168277699	0.158926371
YMR207C	-0.154414961	0.31046687
YLR172C	-0.040146952	0.82807728
YOR358W	-0.162968577	0.385973238
YLR127C	-0.00405736	0.984477947
YCR071C	0.062733063	0.784732543
YPL233W	0.100711127	0.603360394
YJL151C	0.006672093	0.983850726
tR(UCU)K	1.561187132	
YKL175W	-0.232279392	0.125053781
YPR003C	-0.07648465	0.620008753
YGL117W	0.3759799	4.09e-05
YIL118W	0.131450551	0.409576736
YNR075C-A	-0.171822345	0.873608566
YGR066C	0.186900523	0.438020673
YDR467C	0.041974004	0.927716804
YOL126C	-0.230057015	0.031331024
YPL209C	-0.174975648	0.646720409
YPL028W	0.069034793	0.555938252
YKL121W	-0.308845753	0.027856773
YKL132C	-0.231667816	0.469926413
YBR070C	0.174330431	0.21305196
YER027C	-0.334788186	0.005985082
YEL016C	-0.02472129	0.893718509
YCL002C	0.010196462	0.963191101
YIL045W	0.373517007	0.004122879
YHR210C	0.456255628	0.033937265
YBR020W	0.082040513	0.78512545
YLR102C	0.187448096	0.160753112
snR189	0.086982595	0.910082925
YER145C-A	0.024665257	0.967959996
YMR087W	0.01809879	0.934254315
snR44	-0.07721379	0.81324345
YBL060W	-0.017312519	0.927022573
YHR041C	-0.12640429	0.572522715
YBR296C-A	0.509087096	0.224458053
YOL001W	0.213034538	0.085399544
tS(UGA)Q2		
YGL219C	-0.142407753	0.378082314
SRG1	0.139489266	0.473346664
YOR213C	0.128236954	0.360608956
YFL042C	-0.020921932	0.897373858
YOR357C	0.17390535	0.336054544
YOR245C	0.16406909	0.125213612
YJL122W	0.104393452	0.565737897
YFL002W-B		
YBL079W	-0.020940037	0.903957013
YML096W	0.052228318	0.734786312
YOR161W-B		
YJR114W	-0.001566703	0.998239876
YDR505C	-0.431328429	4.88e-05
YOR160W	-0.232405921	0.031433039
tP(UGG)M	1.591136841	0.00052408
tL(UAA)J	-0.12223861	0.955106459
YHR154W	0.006386695	0.985299206
YDR195W	-0.147936038	0.301986982
YOR135C	-0.737661224	0.300043723
snR73	0.393868472	0.597363593
YOR146W	0.011687332	0.997778227
YAR033W	0.297734347	0.139917036
YDR224C	0.089932978	0.793551353
YLR326W	-0.168258371	0.310085228
YDR372C	0.005985506	0.975741393
YDR534C	0.270752534	0.44311246
YLL019C	-0.213783104	0.046526012
YBR108W	-0.116713787	0.771472109
tT(AGU)N1	1.391558523	0.241793753
YIR023W	-0.245359509	0.107268952
YDR370C	0.180680458	0.101128633
YML101C-A	0.111081353	0.897435866
YGR203W	-0.076551951	0.772735584
YGL259W	-0.872946934	0.000169507
YER021W	0.038498413	0.783952597
YBR028C	-0.398441393	0.004825009
YOR131C	0.014320143	0.9454679
YMR123W	0.067728835	0.787190635
YFR052W	0.099902662	0.496006118
YGL254W	0.152561998	0.301986982
YBR082C	0.028454387	0.898080599
YMR164C	-0.1138477	0.603621965
YPR174C	-0.100369729	0.762127808
YPR142C	-0.060484781	0.989634308
YNL251C	-0.190209244	0.455743941
YGL034C	-0.409812029	0.787958612
YCR045C	-0.106047567	0.687966103
YLR294C	-0.114161104	0.649932161
YKR097W	0.230541952	0.140522438
tE(UUC)J	0.605727569	0.715650327
YPL060C-A	-0.169648314	0.911699075
YOR235W	0.306136544	0.787190635
YIL139C	0.088875313	0.65579081
YBR281C	-0.208423366	0.069080298
YGR225W	-0.583395424	0.080633595
YNL317W	-0.279815391	0.021811309
YDR013W	0.105373245	0.578229094
YBL010C	-0.318002409	0.055870941
YJR029W		
YDR516C	0.041537131	0.804442465
YBL034C	-0.018933754	0.944933063
YOR370C	0.030146299	0.837123785
YER020W	-0.115543235	0.320194884
YPL154C	-0.014642369	0.921518571
YGR252W	0.05958581	0.667352127
YPL016W	0.157660048	0.286623037
YCL033C	0.15326451	0.437670287
YER172C-A	0.820362139	
YGR039W	0.446966571	0.111951967
YML017W	-0.195097066	0.122545148
YJR115W	0.288845624	0.213239619
YKR099W	-0.168741578	0.469926413
YOR351C	0.077205789	0.886704034
YHR099W	0.148038354	0.070331813
YNR055C	-0.235812589	0.046547058
YHL009W-B	-0.366540467	0.830275696
YIR008C	0.015699531	0.93656762
YNL115C	0.067849465	0.717875165
YDR029W	-0.094676793	0.837818855
YJR135W-A	0.117990172	0.661001724
YLR458W	0.011699936	0.993689138
YDR258C	-0.098495982	0.513534184
YML050W	0.050764965	0.797647627
YJL136W-A	0.098760235	0.961690723
YBR012W-A		
tV(CAC)D	0.8956071	0.678304467
YDL247W-A	1.403490447	
YBR084C-A	0.114267738	0.82525324
YDR510C-A	0.053432618	0.893718509
YPL157W	-0.039280995	0.867868829
YDL081C	0.097592523	0.719784891
YKL163W	-0.47238509	0.030179978
YER112W	0.09080558	0.754825749
YMR288W	-0.128929175	0.324169907
YAR050W	-0.683158567	1.99e-09
YJL031C	-0.031833924	0.87774565
YFR029W	-0.187813498	0.489143595
YBR210W	0.178140629	0.297169038
YKL187C	-0.538650054	5.28e-06
YGR027W-B	0.805918306	
YDR005C	0.054372308	0.695565883
YOR172W	-0.29783601	0.001221715
YER097W	-0.270744069	0.788268475
YBR162W-A	0.036720726	0.92241553
YHR119W	-0.058438878	0.761017338
YIL116W	0.147494605	0.187634205
YOR285W	0.101739454	0.642136504
YDL037C	-1.21664548	6.16e-06
YOL056W	-0.192325213	0.200342725
YBR099C		
YBR071W	-0.211659239	0.072556079
YKL208W	0.160278066	0.247018566
YER056C	0.161284931	0.093211661
YLR381W	-0.279638927	0.100822922
YER043C	-0.134545416	0.139966775
YIL144W	-0.005958424	0.980793909
YPL146C	0.123289214	0.467869743
YBR175W	-0.396650766	0.009338338
YEL050C	-0.154115568	0.145405773
YJL097W	-0.003663321	0.988106983
YLR163C	0.013997297	0.927219201
YMR154C	-0.096619487	0.604585262
YBR024W	0.075519039	0.651948745
YDR067C	0.114561843	0.474125802
YCL055W	0.178179131	0.189154954
YLR447C	0.130484662	0.303464487
YMR292W	0.017192402	0.942856068
YML009W-B		
YIL022W	-0.137910367	0.17530906
YLR410W	-0.165059558	0.088840398
YLR168C	-0.234626757	0.075954397
YPR130C	0.102616883	0.832884204
YOR317W	0.011094644	0.945465821
YDL233W	-0.20781796	0.158197001
YGL249W	0.111230458	0.866227089
RUF23	-0.361040526	0.842862338
YDL221W	-0.124920729	0.830848306
YPL092W	0.062312896	0.709086862
YKL016C	-0.114548679	0.713597953
YOL062C	-0.016401626	0.909560937
YKL096C-B	0.821698801	0.326826763
YOR072W-B		
YCR037C	0.008895926	0.958335214
YNL293W	-0.181608484	0.14964232
YFL062W	-0.899715452	0.603764973
YDR186C	-0.09857753	0.494570345
tY(GUA)D	-0.22151902	0.924646835
YER100W	0.055996912	0.736710346
YJR062C	0.014436237	0.933594759
YMR030W-A	-0.518125655	0.469926413
tG(GCC)P1	1.525284336	
RDN5-5		
YBR200W	-0.073415421	0.644899158
YMR132C	0.149214628	0.398644516
YMR187C	-0.098841496	0.65579081
YNL160W	-0.205720763	0.136051324
YOR152C	0.319622956	0.014881196
YDR419W	0.089154335	0.597363593
YFR018C	0.141387148	0.425310926
YNL284C-A		
YBR031W	-0.091713796	0.641665345
YNL059C	-0.153700461	0.262722597
YER185W	0.585514476	0.006351205
YPL228W	-0.06985475	0.684743856
tI(AAU)I1	1.071348209	
YER184C	-0.058478165	0.821999837
YEL077W-A		
YAR069C		
YLR279W	0.246036505	0.684508634
YDL159W	-0.266453336	0.05756863
YHR020W	0.001559297	0.99174829
YCR063W	-0.090473659	0.867868829
YNL086W	0.290297599	0.051985407
YBR268W	0.088319256	0.776769353
tC(GCA)P1	-0.19535799	
YPL011C	0.045264264	0.786509001
YGR065C	0.034275523	0.849247525
YAR019W-A	-0.549097423	
YGR029W	0.225059601	0.04195766
YMR117C	0.021181955	0.945990151
YBR076W	0.106604137	0.687000374
YLR169W	0.128028102	0.602061438
YOL002C	0.062584189	0.718233507
YAL067C	-0.074128299	0.804745575
YCL018W	0.099028593	
YOR133W	-0.152421718	0.522702716
YAL002W	-0.169899058	0.12476284
YER088C-A	0.151875049	0.732914046
YNL203C	-0.16487795	0.829649784
YOR332W	0.024823256	0.924630448
YNL237W	-0.505014337	1.55e-06
YIL056W	-0.147347477	0.492600296
YML051W	-0.186331811	0.336054544
YNR056C	0.117769669	0.655204461
YDR494W	0.066007431	0.667355358
YOR008W-B	0.478366285	0.689277419
YLR203C	-0.018467936	0.91185672
YGR049W	0.03592255	0.87774565
YJR087W	0.22007239	0.495479102
YKL152C	0.10464291	0.804442465
YBL071C	0.271034963	0.262183038
YDR367W	0.127170947	0.411623456
YML027W	-0.178041297	0.642724195
YOR216C	0.005811215	0.975741393
YLR405W	-0.090546905	0.643026327
YHR079C	-0.202595745	0.152368594
YPR010C	-0.063397582	0.724936739
YLR298C	0.150152689	0.322541246
YGL177W	-0.282147931	0.695565883
YOL154W	0.466872408	2.25e-05
YGL086W	-0.00573582	0.976006771
YML045W-A		
YGR120C	0.164640576	0.166949538
YHL046W-A	0.097855631	0.879673501
tP(UGG)O2		
YEL076C-A		
YKR076W	0.032222666	0.871346594
YCL038C	0.042988734	0.804442465
YER016W	0.007454669	0.967959996
YOL069W	0.115689457	0.428897896
YNL162W	0.026915942	0.948573847
YAR053W	-0.065534588	0.897373858
tV(AAC)M2	0.099029023	
YDR368W	0.056812304	0.748396724
YMR173W-A	0.063524617	0.841508046
RDN5-1	0.565772858	0.626814222
YDR430C	-0.167412919	0.047117383
YNL332W	0.289058616	0.691913072
YPL022W	-0.043759654	0.762127808
tT(UGU)Q1		
YPR199C	0.103012448	0.488036523
YDR504C	-0.051390903	0.891809884
YBR021W	0.032840916	0.887947185
tQ(CUG)M	-0.622310381	
YCL001W-B	0.16099473	0.662415792
YNR047W	-0.257067504	0.1393482
YOL152W	-0.052107972	0.787473525
YNL181W	0.132621206	0.263300361
YPL211W	0.145072059	0.322541246
YAL016W	0.045076779	0.735167994
YLR340W	0.040320909	0.827697462
YNR046W	-0.007102106	0.982233648
YDR065W	0.053556467	0.78512545
YBR120C	0.041389459	0.873284847
YJL008C	-0.029027675	0.833440478
YKL066W	0.014392204	0.958444208
YNR064C	-0.152955892	0.501723927
YER004W	0.036692409	0.856033589
YAL021C	-0.01782103	0.937045551
YHL006C	-0.006400158	0.985726201
YMR075C-A	0.112618442	0.821991263
YPR036W-A	0.159248065	0.622623566
YHL009W-A		
YBR251W	0.038005415	0.819418327
Q0120		
Q0020		
YKL055C	-0.441202829	0.011535262
YPR080W	0.043814559	0.909011351
YPL225W	0.098362399	0.743109511
YMR096W	0.169521334	0.34544757
YDR373W	0.045652878	0.81967225
YLR249W	0.012697435	0.932578634
YGR240C	-0.031973563	0.798127494
YGR232W	0.059771114	0.763681161
YAL025C	0.040805444	0.833440478
YOL096C	0.130005297	0.394834777
YIL035C	0.04738444	0.760103912
YJR011C	0.087809668	0.667212445
YLR004C	0.141871757	0.320842305
YDR319C	0.052462091	0.78512545
YIL090W	0.009711668	0.958335214
YDR217C	-0.225779828	0.116813025
YGL043W	0.098923998	0.525243516
YIR015W	-0.032784608	0.928760268
YFL052W	0.429666797	1.67e-05
YMR144W	0.070355594	0.757279322
YHR214C-D		
YOR001W	0.062008752	0.661268446
YGL041C-B	-0.718913144	0.330725617
YIL016W	0.004520961	0.987002486
YIL174W		
YBL100W-A		
YDL156W	-0.24607175	0.515999834
YNL249C	0.102422717	0.516264303
YDR248C	0.062344178	0.782413554
YGL080W	0.150063377	0.469926413
YGR122C-A	-0.218993092	0.685844986
YLR224W	0.005455904	0.9795654
YDR353W	0.015623047	0.925016154
YGL025C	-0.004390815	0.988106983
YGR122W	-0.248162989	0.13424252
tV(AAC)L	0.954501115	0.57133603
YDR232W	-0.133857369	0.33383053
YGL014C-A		
YNL153C	0.030501761	0.902689415
YER028C	-0.028694473	0.933594759
YGL164C	0.09905308	0.522018003
YIL094C	0.183846123	0.0390587
YER160C		
YML074C	-0.089782951	0.525243516
YER138C		
YCL027W	-0.055491572	0.848224655
YHR127W	-0.047227866	0.817578131
YGR112W	-0.086364423	0.609610324
YBR134W	-0.044871909	0.97694552
YLR287C	0.126385653	0.312915447
YDR070C	0.375336028	0.110414366
YGR288W	0.216730634	0.143353611
YBL069W	-0.27389041	0.15953627
YBR124W	1.430315645	0.584464402
YJR003C	0.116114742	0.475277845
YBL014C	-0.275569151	0.010132327
YHL024W	-0.322550186	0.008821143
YGR256W	-0.149088473	0.754825749
YJR140W-A		
YGL113W	-0.156542348	0.432649354
YBR240C	-0.121119615	0.719487362
tK(CUU)M	0.791555292	0.655335161
YJL004C	0.176600022	0.209974121
YOR194C	0.037428282	0.860938865
YBR205W	-0.016541824	0.928760268
YML087C	-0.5866427	7.69e-10
YIL170W	-0.144658497	0.811936997
YMR150C	0.087101564	0.657704094
YKL147C	-1.348095255	0.004531916
YDR127W	0.006736017	0.971425742
YKR098C	-0.079356124	0.62148081
YLR290C	0.085618357	0.608342888
YFL023W	-0.321296725	0.082268657
YDR503C	0.08085682	0.696414989
YOR205C	-0.13044438	0.322541246
YML025C	-0.081293399	0.597363593
YDR365W-A		
YPL283W-B		
YMR305C	-0.1525522	0.230857768
YMR020W	-0.029237395	0.873284847
YNL296W		
YOR218C	0.022421875	0.976775418
YCL004W	-0.256179135	0.062920922
YLR187W	-0.385590716	0.031110863
YAL042C-A	-1.877836379	
YER107W-A	-0.190732001	0.743558828
YOR348C	-0.005139834	0.989634308
YDL158C	0.096069065	0.791611198
YBR196C-B	0.570430207	0.097360161
YDR512C	0.105468352	0.732914046
YNL282W	-0.231461553	0.467869743
YKL026C	0.090427081	0.715463425
YDR059C	0.042075078	0.844466
YBR192W	0.043935969	0.788371739
YOR036W	0.050716275	0.787190635
YER149C	-0.454356962	0.003298672
YKR024C	-0.106373384	0.633070004
YKL036C	0.054025239	0.954221138
YGR070W	-0.273225186	0.037387011
YDL045C	0.119083098	0.321292483
YGL149W	-0.580986402	0.46335129
YMR289W	-0.031986195	0.861179208
YHR203C	-0.023863939	0.925016154
YBL064C	0.001069108	0.997158951
YEL072W	0.090200031	0.715650327
snR81	0.206316647	0.767346591
YLR092W	-0.306348019	0.002851576
YLR067C	-0.246906384	0.026427378
YJL166W	-0.091872184	0.725333254
YBL040C	0.102233049	0.497973921
YOR334W	-0.250876854	0.234504438
YNL025C	-0.032430381	0.884326461
YOR254C	-0.041433894	0.739257409
YIL002C	-0.217327189	0.035776626
YOR200W	-0.109957556	0.945022719
YMR206W	0.163761984	0.129629597
YAR071W	-0.010941879	0.985726201
YMR124W	-0.248113308	0.016861848
YPL170W	0.072868108	0.742812425
YBR177C	-0.905679805	1.7e-15
YGR014W	0.047701754	0.821991263
YMR135C	-0.108130356	0.421761891
YAL008W	0.079040142	0.681951722
YPR092W	0.444325277	0.425239458
YEL029C	0.058844688	0.787190635
YAL026C	-0.242836995	0.016503649
YHR058C	0.02938434	0.880717148
YGR133W	0.10349715	0.639313796
snR72	0.354491158	0.643873423
YEL067C	0.091953293	0.804442465
YLR044C	0.064566433	0.761000358
YJL105W	-0.27342264	0.215850839
tX(XXX)D	-0.910129482	
YNL151C	0.082504441	0.607462205
YOL072W	-0.232540706	0.143037129
YBL044W	0.957861615	0.255765836
RDN37-1		
YDR307W	0.032048703	0.833440478
YJR121W	-0.244506388	0.002834088
YDR103W	-0.230523752	0.044206007
YLR143W	-0.089452985	0.651487608
YPL172C	-0.290633989	0.022736348
YOR316C	-0.10471362	0.547533372
YIL155C	-0.174330247	0.122568948
YOR372C	-0.107909727	0.603382736
YPR082C	-0.051005027	0.820012926
YBL020W	-0.213155604	0.116701588
YNR045W	-0.105037811	0.353883622
YHR079C-A	1.053611315	0.160987352
YJR156C	0.0884635	0.856099616
YML045W		
YPR122W	0.012004312	0.948966478
YLR328W	-0.211832651	0.070331813
YDR050C	0.071844476	0.798998434
YHR149C	-0.243511847	0.264880817
YDR243C	-0.068185897	0.692988932
tM(CAU)J3		
YOL162W	0.315488268	0.437836658
YOL103W	-0.072501815	0.575490678
snR7-L	0.03602845	0.973320647
YDL222C	0.628391695	0.014931197
YLR242C	0.185018761	0.343190907
YMR048W	0.101968539	0.558170087
YFR032C-A	0.034076274	0.928771883
YBL003C	0.077721435	0.842862338
YDR140W	0.022051815	0.918132631
YGL214W	0.070218934	0.910082925
YNR075W	-0.03622736	0.918132631
tD(GUC)O	0.813537174	0.664150092
YPR091C	-0.184087934	0.111788046
YIR041W	-1.084517228	0.489612174
YNL110C	0.144787712	0.599217635
YDR199W	0.081237747	0.885606068
YOR394C-A	0.203791091	0.925670953
YLR273C	-0.04938145	0.793070867
YEL052W	-0.132912208	0.234201265
YBL021C	-0.025480482	0.904430272
YGR248W	-0.312427306	0.182462495
tE(UUC)G3		
YLR225C	-0.105322163	0.519578781
YOL033W	-0.065621005	0.700408766
YJL209W	-0.005666694	0.977961066
tN(GUU)G	0.217265422	0.915628207
YDL067C	-0.130734369	0.728635015
YJL095W	-0.202210763	0.248282414
YPL085W	-0.138477172	0.485533744
YHR213W-B	-1.239687842	0.065059383
YGL064C	-0.24598978	0.04397546
YDL225W	0.054309135	0.668202926
YFR045W	-0.069131211	0.702294669
YJL047C	-0.02103042	0.891809884
YER114C	0.064198957	0.774755142
YLL016W	-0.041660486	0.804442465
tS(AGA)E		
YDR230W	-0.088234119	0.811936997
YNL003C	-0.02047463	0.920967044
tR(CCG)L	0.099028593	
YMR280C	-0.381769866	2.13e-06
