	log2FC	FDR
YOR101W	0.18486998	0.070842377
YPL127C	0.073113068	0.663008831
YOL011W	-0.543339156	9.93e-07
YKR092C	0.048045077	0.79352116
YBL067C	-0.034180105	0.818775653
YER007W	0.084517796	0.625656253
YPL250C	0.063995595	0.85162917
YGL041C-B	-0.718913144	0.330725617
RME3		
YLR371W	-0.14458492	0.187027966
YLR163C	0.013997297	0.927219201
YCL025C	-0.248167973	0.00629939
YDR448W	-0.245956604	0.158683654
YOR069W	-0.087455982	0.558170087
YIL017C	-0.174883218	0.109426315
YJL145W	0.141388266	0.256519672
YDR001C	-0.053745896	0.735200928
YNR075C-A	-0.171822345	0.873608566
YDL185C-A	-0.117104287	0.899855388
YBR080C	-0.225118231	0.007743403
YIL115W-A	0.418149642	0.457907672
YJL044C	-0.000821924	0.997158951
YNR020C	-0.131639793	0.429976496
YMR135C	-0.108130356	0.421761891
YGR290W	0.028935922	0.967959996
YER014C-A		
YOR238W	0.174988436	0.177108798
YGR214W	0.079981585	0.763467316
YIL156W-B	0.175754082	0.542696236
YKL141W	-0.059527313	0.762966412
YMR239C	0.080244081	0.628873163
YML019W	0.039070313	0.830848306
YOL129W	0.067742258	0.706264738
YLR213C	0.142617332	0.725333254
YDL143W	-0.035600532	0.789218697
YNL054W-A		
YLR406C	0.088224989	0.82893599
YHR158C	-0.061313674	0.766841897
YBR175W	-0.396650766	0.009338338
YGR109W-B	-0.261347196	0.311823753
YKR059W	-0.015816633	0.961551089
YER142C	0.130537194	0.322541246
YJR012C	0.155044723	0.494555525
YBR115C	10.63315149	4.1699999999999994e-23
YBL106C	-0.034946237	0.893340011
YCR081C-A		
YJL037W	0.671524762	1.15e-05
YDL217C	0.056470579	0.78512545
YNL321W	-0.065139762	0.793278999
YOR365C	0.267043117	0.072974913
YPR177C	0.127687966	
YBR081C	-0.040417832	0.787190635
YLR427W	-0.135898777	0.336054544
YOL099C	0.032022649	0.967959996
YDL205C	-0.043441119	0.785739855
YHR124W	0.013993507	0.947719725
YFL014W	-0.198505288	0.764586428
YHR007C	-0.106686585	0.336054544
YOR202W	0.06115969	0.784648763
tS(UGA)I	0.806663224	0.522820928
YLR311C	0.058029522	0.897373858
YJL174W	0.034388285	0.833440478
YBR026C	0.035247826	0.845222236
YAL027W	0.066112493	0.735224644
YPL204W	-0.078310993	0.525134547
YBL096C	-0.123186696	0.86830506
YNL042W-B	0.296418281	0.816098907
YMR224C	-0.280633603	0.030423464
YLR226W	-0.202773552	0.379563289
YGL062W	0.513982913	2.18e-16
YDR441C	0.015006655	0.958892749
YGL258W-A	-0.774852468	0.013110965
YGL073W	-0.030194601	0.863215276
YHR050W	-0.150126943	0.165273266
RDN18-1		
YGR091W	0.077596186	0.587372641
YOL062C	-0.016401626	0.909560937
YIL092W	0.003809657	0.988106983
YGR071C	0.027596322	0.856033589
YML095C	-0.112809782	0.624399116
YLR399W-A		
tR(UCU)G2		
YKL188C	0.066687492	0.711809805
YGR167W	0.06130614	0.78006636
YCR066W	-0.416041407	0.000740044
YCR057C	-0.03022763	0.871985948
YPL034W	0.106037779	0.687966103
YOR073W	0.046905322	0.840873624
YGL190C	-0.075994757	0.629893255
YKL084W	0.433696081	0.009963081
YHR161C	0.104329374	0.336054544
YPR050C	-0.673452064	0.718233507
snR13	0.04781049	0.946888331
YML057C-A	-0.272575378	0.813822794
YPL082C	-0.100390116	0.485533744
YDL189W	-0.085549428	0.604585262
YBL091C-A	0.122057981	0.445389551
YLR329W	0.223205263	0.370070269
YDL096C	-0.337911663	0.91421918
YCR082W	0.06495701	0.813822794
YMR288W	-0.128929175	0.324169907
YPR029C	-0.009345633	0.953130234
YBL055C	-0.020945705	0.886541758
YDR132C	0.010248016	0.958335214
YPR062W	0.057393	0.812890933
YGL248W	-0.005364345	0.975741393
YPR103W	0.003508876	0.98568053
YDR263C	0.152772439	0.560963484
YJL211C	-0.150304268	0.790690736
YOR346W	0.189081537	0.032400071
RUF22	0.680274624	
YDL167C	-0.053187111	0.791611198
tK(UUU)K	0.680274624	
YKR032W	0.114106687	
YHR171W	-0.227045777	0.112748084
YOR212W	0.133470023	0.186969087
YML099C	-0.124429166	0.531476609
YJL072C	0.063396499	0.771363352
YHR185C	0.604330826	0.303464487
YOR321W	-0.257383693	0.074077245
YJL056C	-0.056913167	0.843802687
YPL010W	0.051897845	0.819044242
YPL223C	1.082737993	6.53e-09
YHR181W	0.123480926	0.485533744
YMR176W	-0.035161598	0.808403088
YGL051W	0.09752625	0.78512545
YBR129C	0.037824564	0.831646173
YDR423C	0.077686004	0.642470632
YGR145W	0.141385338	0.11671376
YLR193C	0.073405546	0.725333254
YJL180C	0.059622252	0.724608068
YOL152W	-0.052107972	0.787473525
YER067W	0.074570818	0.871517754
YCL055W	0.178179131	0.189154954
YPL176C	-0.083054914	0.641699985
YNL133C	0.10864768	0.643026327
YDL094C	-0.151227389	0.798127494
tI(AAU)I2	0.820362139	
YCL074W	-1.326805953	
snR7-L	0.03602845	0.973320647
YBR283C	-0.01683158	0.903760001
YHR009C	-0.172621962	0.059990794
YJL163C	0.279639877	0.018985905
YBR085W	0.770791126	0.0070085
YDL102W	-0.025118191	0.901414905
YLR173W	-0.115777188	0.471269296
YLR072W	-0.046168004	0.807043285
YDR085C	-0.108620101	0.512611771
YIR032C	0.274411996	0.1627217
YER152W-A	0.125679826	0.917851463
YOR146W	0.011687332	0.997778227
YMR283C	-0.039440992	0.808419514
YHR195W	0.044189495	0.804442465
YJR042W	-0.003109982	0.988106983
YGL209W	-0.265803978	0.142520922
YDL075W	0.09433424	0.820012926
YDL002C	0.092574812	0.644464467
YDL048C	-0.482809273	3.62e-05
YDR534C	0.270752534	0.44311246
YJR104C	0.033812198	0.918913472
YLL059C	0.393943514	0.430966211
YOR127W	-0.200261329	0.080132202
YBL100W-B	-0.243594923	0.633627076
YDR225W	0.084465866	0.825273004
YDL062W	-0.382079462	0.811936997
YOL076W	-0.11167775	0.612579785
YNR047W	-0.257067504	0.1393482
YDR477W	-0.075601391	0.679141877
YDR080W	0.115223652	0.398154438
tL(UAA)B1	-1.242792375	
YLR062C	0.132750151	0.776769353
YFL020C	-0.59149353	0.150043463
YPL024W	-0.449209561	9.2e-05
YBR232C	-0.338542711	0.822417136
YOR241W	0.059850256	0.687621231
YDL180W	-0.216376437	0.028883119
YLR143W	-0.089452985	0.651487608
YDR384C	0.707782271	1.1e-08
YKL054C	0.005297123	0.973011676
YDL115C	0.10161195	0.451611397
tQ(UUG)H	0.125257756	
YOL104C	0.4778458	1.36e-06
YDR326C	0.025594463	0.884326461
YNL150W	0.326636839	0.216459648
YLR256W	0.105042616	0.406279427
YDR450W	0.053881785	0.893403372
YPL255W	-0.109080943	0.584163774
YOR152C	0.319622956	0.014881196
YER158W-A	0.190981367	0.609610324
YBR145W	0.241823963	0.051985407
YJL144W	0.166211565	0.575490678
YFR050C	-0.070054003	0.640390116
YHR030C	-0.363664566	1.51e-05
YGR262C	0.139312731	0.247529374
YPL205C	-0.293316922	0.599217635
tV(AAC)E2	0.306653144	0.917131309
YIL003W	0.172468211	0.229686256
YPL257W-A		
YLR261C	0.059983252	0.912442519
YEL008C-A		
YKL072W	0.40627553	0.00034048
YJR034W	0.108230114	0.659008408
YML128C	-0.057092233	0.793278999
YLR383W	-0.063818875	0.791611198
YEL053W-A	0.009816548	0.99174829
YDR365W-A		
YKR080W	0.114717034	0.378082314
YPR158C-D	0.151153482	0.818775653
YDR513W	0.063938693	0.840687312
tI(AAU)E2	0.839734524	
YFR009W	0.032895261	0.791611198
YPR003C	-0.07648465	0.620008753
YKL205W	-0.011762137	0.944127959
YMR308C	-0.139267309	0.158251212
YOR218C	0.022421875	0.976775418
YLR146W-A	-0.017362221	0.968616447
YER038C	0.126041244	0.350782235
tL(UAG)J	-0.622310381	
YBR246W	-0.236668634	0.121317065
YGL210W	0.145584119	0.310321763
YJL054W	0.042783041	0.756370267
YNL002C	0.130178948	0.317140321
YNL010W	0.131962779	0.495450493
YHR209W	0.074240225	0.668002635
YGL174W	0.052636979	0.807043285
YGR269W	-0.062461043	0.94321549
snR48	0.553848083	0.587372641
YKL046C	-0.044697076	0.787190635
snR11	0.264460865	0.150713966
YPL057C	-0.193349706	0.040191267
YDR397C	0.220318082	0.734049855
YHR099W	0.148038354	0.070331813
YPL253C	-0.089893033	0.782413554
YBL043W	0.611653354	7.92e-05
YDL137W	0.104166581	0.683943939
YDL074C	0.139147359	0.09697393
YFL058W	0.187112789	0.875576491
YDL125C	0.040881447	0.818775653
YNR051C	-0.078428602	0.566997094
YPR016W-A	0.12519864	0.78512545
YLR307C-A	0.264760685	0.547533372
YPR008W	-0.33939953	0.000313055
YHR117W	-0.09885692	0.442748373
snR191	-0.103441506	0.872337413
YOR053W	0.191537781	0.803312719
YDR296W	0.040444589	0.850669356
YKR010C	0.03852852	0.870037478
YAL003W	-0.012114333	0.955399393
YML064C	-0.095481587	0.62371981
YOR095C	-0.029868401	0.856458066
YPL189C-A	0.067860392	0.773135713
YOR113W	-0.146832631	0.322055576
YML118W	-0.525632376	2.09e-05
YDR379C-A	-0.076597345	0.845222236
YOR396C-A		
YGL093W	-0.048819069	0.773368257
YDR420W	-0.075813353	0.763502732
YGL228W	0.030058402	0.81697953
YDL221W	-0.124920729	0.830848306
YBR299W	0.27325082	0.375362651
YML117W	-0.152706539	0.067612622
YCR073C	-0.020455079	0.89621652
YGL063W	-0.115901712	0.73362227
YLR304C	-0.079155317	0.642470632
YHR214C-B	0.406210555	0.562703694
YCR024C	-0.149799289	0.398644516
YAL067W-A	0.820362139	
YBL084C	-0.221804578	0.128864867
YJL094C	-0.242869823	0.003865973
YHR011W	-0.244793115	0.092054336
YDR087C	0.133233701	0.233073523
YJL196C	-0.062050388	0.668002635
YNL310C	0.128959122	0.476214008
YGL153W	0.18277307	0.348410486
YBL026W	0.138463715	0.550511031
YHR118C	0.137432638	0.2336005
YLR264C-A	-0.085694606	0.791439281
YEL002C	0.094576244	0.374263854
YJR040W	-0.185233886	0.364556505
YNL090W	0.045112258	0.910082925
YOR028C	-0.416031649	0.012380012
YGL123C-A		
YHR175W	-0.182477547	0.319211707
YDR259C	-0.355701677	0.06291718
YPL039W	0.148815551	0.271668457
YPR022C	-0.193911683	0.077289167
YMR272W-B	0.290738176	0.816098907
YDR473C	0.158937709	0.153189572
YKL078W	-0.300409007	0.321292483
tE(UUC)C	2.103967859	
YDR541C	-0.000327393	0.998920598
YOR268C	0.661634883	0.626814222
YLR098C	-0.159685472	0.441383727
YGL005C	0.154590851	0.202696991
tG(UCC)G	0.820362139	
YBR224W	-0.692465821	0.78512545
YDR178W	-0.129313233	0.411021276
YLR186W	-0.044204668	0.811936997
YMR127C	0.173843823	0.165658922
YOL166C	0.820362139	
YML007C-A	-0.100471584	0.905923108
YML056C	-0.160979184	0.139993567
tD(GUC)N	-0.658434792	0.543869945
YLR305C	-0.047510299	0.736121091
YML041C	0.159621163	0.211444064
snR53	0.085121731	0.975046655
YLR075W	0.058343733	0.888757711
YDR036C	-0.209096092	0.082090342
YGL103W	0.352160582	0.605161656
YBR110W	-0.066914145	0.646496017
YDR003W-A	-0.250450399	0.478877487
YML075C	-0.178756631	0.038400981
YLL007C	0.025351322	0.87774565
tD(GUC)M	0.09902907	
YMR112C	0.139605495	0.601771588
YPL248C	0.027115105	0.88205001
YDR409W	-0.192237732	0.303464487
YJR119C	0.037730211	0.883636314
YML061C	-0.138537219	0.318311606
YER182W	0.140509151	0.429639286
YOR057W	-0.093475146	0.603621965
YPL085W	-0.138477172	0.485533744
YCL017C	-0.190141901	0.103140183
YNL109W	-0.12770166	0.865237289
YPL067C	-0.231734664	0.286674184
YLR281C	0.398519945	0.28143246
YMR089C	-0.155435777	0.072203872
YHR037W	-0.185174117	0.046799915
YGR164W	0.058577709	0.92668617
YOR340C	0.058384218	0.713107421
YJL133W	-0.044127414	0.810923001
YDR322W	-0.02990377	0.845222236
YJR142W	0.098678526	0.567139239
YJR126C	-0.056198979	0.644349396
YMR316C-A	-0.05989963	0.909560937
YOL164W-A	-0.785969747	0.059619579
tA(AGC)M1	0.820362139	
YBR277C	0.12828978	
YOR374W	0.17348282	0.028089402
YMR153W	-0.184204214	0.216459648
YDL190C	-0.101874073	0.432649354
YGR209C	0.14784385	0.57133603
YPL191C	-0.091498605	0.684867799
YDL175C	-0.050461128	0.824868907
YOL071W	0.022265294	0.928760268
YDL191W	0.094685115	0.868721935
YMR148W	0.122980835	0.517375339
YBL036C	0.154105346	0.305905152
YDR431W	-0.068632314	0.984480836
YDR285W	0.058942649	0.742812425
YMR123W	0.067728835	0.787190635
YDL085C-A	0.201678224	0.573156065
YOR293W	0.107031151	0.859581326
YDL230W	-0.18144378	0.202389341
YPL015C	-0.178121898	0.160753112
YJL215C	-0.024399222	0.981551234
YMR031W-A	-0.787145773	0.597363593
YKL184W	-0.158233243	0.149197841
YJR085C	0.035689126	0.893220204
YOR235W	0.306136544	0.787190635
YGL237C	-0.17741942	0.271800175
YLR326W	-0.168258371	0.310085228
YPR039W	-0.272991427	0.902689415
tT(UGU)H		
Q0092		
YPR117W	-0.412781763	1.11e-11
YGL045W	-0.266910821	0.034618518
YJR009C	-0.003859128	0.988106983
YJR065C	-0.07805938	0.535427034
YLR094C	-0.12911678	0.599217635
YMR247C	-0.113039639	0.369106356
YGR271C-A	0.095695052	0.654922201
YLR312W-A	0.066252731	0.737576452
YKR040C	0.184810537	0.877803601
tT(UGU)G1		
YJR018W	-0.822663316	0.626814222
YIL127C	0.110516537	0.609610324
YOR171C	-0.286108597	0.02362742
YDL245C	0.236581283	0.771472109
YHR024C	-0.097411847	0.407106123
YEL034C-A	-0.14102458	0.758086333
YDL029W	-0.002342772	0.989634308
YJL010C	-0.073780016	0.722548867
YKL080W	0.075983131	0.530663504
YGL088W	-0.24796912	
YGR109W-A		
YBR151W	0.004035137	0.984477947
YKR095W-A	-0.384200988	0.046308635
YDR186C	-0.09857753	0.494570345
YNR033W	-0.136707408	0.216459648
YOR032C	-0.003952596	0.988106983
YDR223W	0.471316707	1.15e-05
YML069W	0.053550364	0.671393448
YHR007C-A	-0.229606996	0.550416113
snR85	0.020436319	0.981365646
YAL017W	-0.045060395	0.778268322
YJL107C	-0.731427347	1.32e-05
YLR436C	-0.188843774	0.209818267
YDR436W	0.010983619	0.967738329
tT(AGU)O2	2.105514696	
YMR087W	0.01809879	0.934254315
tA(AGC)P	0.123827908	0.958335214
YOR161W-A		
YGL104C	-0.263383491	0.09944168
YOR329W-A	-0.231393924	0.893718509
YIL026C	-0.076043235	0.805734597
YKL089W	0.151855966	0.458603912
YDL027C	0.02785279	0.856099616
YJR133W	0.04663287	0.803312719
YLR092W	-0.306348019	0.002851576
YNL243W	-0.3943799	2.83e-06
tI(AAU)B		
YLL015W	-0.057796418	0.643873423
YAL043C	-0.076492044	0.754205054
YGR177C	-0.079519492	0.791611198
YLR195C	0.079439488	0.503997311
YGL226W	0.186589795	0.378738172
YDR403W	0.381257823	0.006979134
YLR462W	0.186267919	0.918724936
YER053C	0.291238241	0.062271294
YKL031W	-0.262180922	0.736577297
YMR075W	-0.126043528	0.525243516
YHL039W	-0.024277493	0.896825207
YLR365W	0.31296732	0.853914934
YOR216C	0.005811215	0.975741393
YER190C-B		
YOL120C	0.035009492	0.896825207
YMR212C	0.164837211	0.041072901
YOR070C	-0.10119521	0.524650534
YGL018C	0.131564411	0.405874761
YOL155W-A		
YNL036W	0.0203266	0.918132631
YKL057C	0.011758391	0.944933063
YOR154W	0.082632718	0.603621965
YIL060W	0.119636647	0.867868829
YJL169W	-0.331013916	0.51332939
YCR072C	-0.316861985	0.203635671
YHR010W	0.093505104	0.867868829
tT(AGU)I1	0.306512936	0.823211317
YMR145C	-0.150148579	0.100232436
tI(AAU)L1	0.820362139	
YFR045W	-0.069131211	0.702294669
YBR184W	0.145243572	0.547533372
YIL094C	0.183846123	0.0390587
YNL075W	0.063516388	0.70021279
YML123C	-0.247853609	0.005069168
YDL120W	-0.045985917	0.803312719
tE(UUC)E2	-0.622310381	
YML133W-A		
YNL230C	-0.248433334	0.216459648
YPL180W	-0.045260281	0.820012926
ITS1-1		
tR(UCU)J1		
snR47	0.219153546	0.742611294
YNL051W	-0.081164927	0.570583076
YHL033C	-0.000688233	0.997778227
YLR067C	-0.246906384	0.026427378
YCR064C	0.511084331	0.393013925
YNR060W	-0.00315085	0.990726485
YDL059C	-0.189342049	0.420433685
YJR128W	0.241738277	0.833440478
RDN5-5		
YJR099W	0.107811162	0.469680889
YLR302C	2.597805104	
YBR255C-A	0.240628775	0.103140183
YNR017W	0.00909367	0.961690723
YDR191W	-0.158400456	0.507114934
YKL105C	-0.180590869	0.257148472
YKL224C		
YBR068C	0.016458227	0.893340011
YML115C	-0.084261922	0.487915858
tR(UCU)K	1.561187132	
YCR010C	0.992745768	1.37e-05
YKL196C	0.143414361	0.458603912
YHR214C-C		
YMR257C	-0.246205046	0.012433077
YOR310C	0.027283532	0.864554001
YDR228C	-0.070578084	0.735167994
YLR415C	0.193273945	0.879032362
tN(GUU)C	-1.63846631	
YGR140W	-0.267963099	0.196396265
YIL146C	0.008503531	0.978376926
YGR252W	0.05958581	0.667352127
YNL080C	-0.154577723	0.44087021
tR(ACG)L	0.120249678	
YMR171C	-0.216013181	0.046943743
YMR316C-B	0.006478639	0.993239592
YGR202C	-0.172636922	0.103798465
Q0130		
YGL187C	-0.249016726	0.157534256
YLR066W	0.118896064	0.514262747
YER164W	-0.024352942	0.909560937
YPL007C	-0.079628412	0.663008831
YIL012W	0.249394829	0.767734104
YOL100W	-0.120025312	0.411021276
YMR126C	-0.021425133	0.928760268
YGR289C	0.026355619	0.875499949
Q0182		
YOR187W	-0.122406395	0.288063776
YDL006W	0.199773731	0.105987627
YPR158C-C		
YOL094C	0.003858508	0.988106983
YGR112W	-0.086364423	0.609610324
YLL010C	-0.082901508	0.653803799
YNR025C	0.174300652	0.649719846
YDL183C	-0.077300697	0.715463425
YBR052C	0.057665032	0.816098907
YNL098C	0.026013101	0.897373858
YGR291C	0.827774887	
YOR162C	-0.095970331	0.687201786
YGR022C	-0.270653692	0.817578131
YNL274C	-0.116521095	0.532885616
YLR068W	0.199569838	0.530663504
YOL041C	0.026153861	0.86426482
YMR129W	-0.121809718	0.286623037
YER165W	-0.003260521	0.9822857
YPR153W	0.048637196	0.920970677
YKL091C	0.108286276	0.462114318
YOR005C	-0.025031449	0.892329273
YLR389C	-0.310312264	0.000428569
YGL039W	0.215347031	0.056706238
YER103W	-0.131267364	0.257148472
YLR352W	-0.24892258	0.286623037
YOR205C	-0.13044438	0.322541246
YHR022C-A	1.108850239	0.006867605
YKR077W	-0.507169761	0.014881196
YOL087C	-0.079927706	0.491194453
YBL064C	0.001069108	0.997158951
YLL026W	-0.123135622	0.413371419
YMR296C	-0.259721399	0.060725783
YDL242W	-0.089018622	0.866440598
YGL162W	0.284525395	0.082372322
YKL197C	-0.097404094	0.553663236
YGL140C	-0.149745459	0.28143246
YJR110W	-0.157980701	0.214837397
YLR199C	-0.023860811	0.903760001
YBR002C	-0.315782107	0.031562677
YLR006C	-0.270999766	0.126053352
YLR386W	-0.217687034	0.1627217
YJR013W	0.136050399	0.290636138
YLR392C	-0.115703237	0.336054544
YGR083C	-0.005310045	0.980192657
YOR389W	0.348964387	0.154450902
YJR158W	-0.622310381	
YKL095W	-0.021990201	0.915422513
YPL088W	-0.066573337	0.724608068
YKR073C	-0.231691918	0.893523644
YGL191W	-0.081517886	0.766462671
YIL067C	-0.363615379	0.019085587
YNL280C	0.061004484	0.736577297
YLL066W-B	0.846500088	
YBR092C	-0.213715397	0.058334974
YOR306C	-0.151134171	0.378082314
YGL258W	0.589605885	0.027856773
YLR228C	0.164059531	0.393649536
YGL074C	-0.035615224	0.967959996
YDR481C	-0.116652981	0.339398551
YNL309W	-0.099395766	0.788371739
YHL002C-A	-0.866887317	0.604585262
snR38	0.602498112	0.716008388
YJR159W	-0.201965011	0.871985948
snR82	0.091323573	0.825710227
YAL041W	-0.200430652	0.166949538
YLR080W	0.080994165	0.739257409
YDL079C	0.121796271	0.310085228
YGL165C	-0.023601281	0.958335214
tH(GUG)E1	0.601625734	0.727337041
YPL056C	0.265443485	0.226329964
YDR253C	0.217759872	0.14964232
YLL058W	-0.271325713	0.080132202
YER130C	-0.49474833	2.62e-06
YOR036W	0.050716275	0.787190635
YDR067C	0.114561843	0.474125802
YMR270C	0.139758867	0.188910839
YKR019C	-0.152185573	0.431815082
YMR208W	-0.158157776	0.321292483
YIL087C	0.053012811	0.816098907
tA(UGC)G	0.757629878	
YMR136W	-1.231071073	1.11e-11
YJL221C		
YBL112C		
YPL183C	-0.175933974	0.2318032
YDL077C	-0.234538345	0.020181116
YJL140W	0.133496152	0.247496755
YDL188C	-0.024252111	0.902753074
YGR098C	-0.081270594	0.670151268
YDL005C	0.077634477	0.595038936
YKL130C	0.234573941	0.036224059
YOR246C	-0.046087681	0.798462887
YER062C	-0.217047239	0.217812021
YMR276W	0.101753543	0.515231995
YER174C	-0.071962336	0.635410631
YOR379C	-0.899219549	0.697682086
YPL090C	0.087177833	0.821165944
YDR517W	0.089112377	0.507180865
YAL044C	0.056375571	0.791611198
YPL256C	-0.699769738	1.04e-05
YGR079W	-0.442598714	0.028262251
YOR137C	-0.239574339	0.026053457
YKL073W	-0.266314541	0.017273219
NME1	0.123441201	0.812873943
YOL073C	-0.193562251	0.146555795
YLR128W	0.190959312	0.139547928
YEL007W	-0.012073708	0.945022719
YDR348C	-0.193873297	0.04771771
YHR204W	-0.14306194	0.522702716
YPL087W	-0.059384327	0.734638252
YEL028W	0.403293654	0.001560281
YOR180C	0.455517411	0.006398487
YEL066W	0.148053609	0.340950459
YHR212W-A		
YNL228W	0.211640191	0.70021279
YCL001W-B	0.16099473	0.662415792
YBR287W	-0.094793357	0.421041021
YHR170W	0.116776643	0.286623037
YDR148C	-0.51173245	4.12e-16
YPL094C	0.116916668	0.474125802
YNL067W-B	0.651756499	0.719014736
YMR074C	0.111152136	0.541042146
YOR058C	0.042958724	0.813822794
YDL082W	0.055133727	0.811936997
YOL142W	0.158449693	0.206762607
YDR238C	-0.131589387	0.202696991
YML002W	0.063643853	0.658391579
YJR139C	0.102382871	0.335715156
YOL128C	0.029267031	0.893403372
YKR075C	-0.091638227	0.603672715
YFR057W	-0.646212467	
YOL038C-A	0.210450112	0.689347541
YMR230W-A	0.170127316	0.823480709
YGL056C	-0.126744854	0.20786946
YDL086W	0.01156739	0.96706259
YIL029C	-0.056653508	0.830848306
YGL094C	-0.107622535	0.408236884
YJL073W	-0.250267729	0.047226235
YGL064C	-0.24598978	0.04397546
