	log2FC	FDR
YDR518W	0.230881201	0.011048597
YPR034W	-0.116800326	0.517375339
YNL083W	-0.094980252	0.546753122
RDN18-2		
YPL015C	-0.178121898	0.160753112
YDR510C-A	0.053432618	0.893718509
YPR047W	0.059727208	0.709501906
YCR036W	0.013915393	0.941167788
YFL002C	-0.067997106	0.658695742
YNR017W	0.00909367	0.961690723
tT(AGU)B	0.399571334	0.866808221
YLR339C	-0.155057007	0.876509378
YDR456W	-0.163043235	0.213677966
YCR044C	0.017503586	0.916404379
YCR072C	-0.316861985	0.203635671
YDR336W	0.119248176	0.442400886
YML047W-A	0.052086198	0.971719111
YIL119C	-0.309891653	0.012016255
YPR025C	0.108503	0.444814778
YNL155W	0.126024919	0.490931289
YBR252W	0.113762208	0.571984711
YDR122W	-0.255820118	0.063507722
YDR417C	-0.027878703	0.982511073
YDR255C	0.012235888	0.943337721
YDL010W	0.12088189	0.587071739
YGR199W	-0.089992785	0.469680889
YPL039W	0.148815551	0.271668457
YJL070C	-0.211795911	0.053701741
YLR315W	-0.281306358	0.528375446
YIL026C	-0.076043235	0.805734597
YNL182C	0.08351739	0.519704999
YGR236C	0.771883632	0.002911069
YPL145C	-0.172882376	0.108413227
YFR023W	-0.078338961	0.776769353
YMR304C-A	-0.028191988	0.931829482
YKR043C	-0.313331043	0.004322615
YGR121W-A	0.128357225	0.869137995
YDR421W	-0.174680315	0.18108525
YLR324W	-0.045179931	0.810923001
YPR059C	-0.02907323	0.967959996
YMR144W	0.070355594	0.757279322
YDR306C	0.133648208	0.199417504
YGR086C	-0.056225719	0.795482895
YDL222C	0.628391695	0.014931197
YOR373W	0.308161736	0.060234207
YEL040W	-0.10432537	0.334048471
YBR058C-A	0.147757051	0.562043795
YJL031C	-0.031833924	0.87774565
YKR020W	0.182677349	0.350676389
YOR392W	1.97211037	
tN(GUU)P	0.614039027	0.16433988
YDL246C	0.168190193	0.91421918
YOR203W	0.090058571	0.872337413
tY(GUA)F1	-1.9459763	
YFR054C	0.334487887	0.353325138
YOL073C	-0.193562251	0.146555795
YML119W	-0.102349454	0.458603912
YJR112W	-0.009687799	0.971739854
YPL282C		
YHL044W	0.475350808	0.017405158
YML060W	-0.041435903	0.881085522
YCR038W-A		
YHR213W-A		
YNL333W	-0.315418571	0.299250256
tM(CAU)Q2		
YOR220W	0.125168295	0.430961687
YPL132W	-0.020505325	0.903957013
tM(CAU)J2		
YJL033W	0.044169907	0.804442465
snR11	0.264460865	0.150713966
YMR040W	-0.013987466	0.959233164
YLL018C	0.005107287	0.975704319
YNL273W	-0.216922063	0.277148788
YOR082C	-0.928650803	0.603621965
YNL214W	0.113384589	0.605161656
YPR038W	0.348799265	0.865382764
YOR161W-A		
YDR003W-A	-0.250450399	0.478877487
YFR024C-A	-0.025975867	0.85202318
YNL165W	-0.161366525	0.45744039
YGR287C	0.102866502	0.715650327
YPR019W	-0.154576581	0.288249845
YJR100C	0.11980829	0.38879689
YDR466W	-0.200592977	0.085185124
tS(AGA)G	0.099028956	
YHR006W	-0.024106462	0.891809884
YCL001W	0.068845711	0.734514544
YGL214W	0.070218934	0.910082925
YDR311W	0.14714655	0.104739821
YJL164C	-0.024279743	0.903957013
YDL031W	0.105236049	0.327880067
YMR098C	-0.065874634	0.635410631
tN(GUU)O2	-0.60737117	
YER053C-A	-0.451507425	0.409890192
YCR020C-A	0.139180067	0.639313796
YLR055C	-0.046569999	0.848667591
snR24	0.362687365	0.521333611
YOR361C	0.039109683	0.746360459
YCR013C	0.010085888	0.983690514
YMR315W-A	0.178929701	0.787958612
YDL090C	0.099723812	0.476678411
YLR270W	-0.003137144	0.988106983
YFL012W	-0.182440106	0.682414535
YDR451C	0.048818818	0.848062587
YDR514C	-0.387428865	0.000868963
YMR107W	0.877872695	3.37e-05
YIL104C	-0.01721163	0.944127959
YNL039W	-0.085498837	0.627360045
YLR161W		
YBR050C	0.334223511	0.000303806
YAL020C	-0.028886401	0.924630448
YPR148C	-0.030712614	0.851730033
YEL033W	-0.047744383	0.87938645
YLR163W-A		
YMR058W	-0.171104728	0.116208928
YDR497C	-0.205262578	0.006801978
YJR114W	-0.001566703	0.998239876
YFL056C	-0.091068387	0.659008408
YNL048W	-0.110032138	0.343190907
YBL054W	-0.25143571	0.176480851
YJR147W	0.148745546	0.688526544
YLL016W	-0.041660486	0.804442465
YLR252W	0.071326174	0.801849444
YLR157C-B	0.52251978	
YIL100W	-0.690931899	0.630608391
YFR009W-A		
YDL192W	0.002865238	0.991042124
YGR037C	0.091507868	0.793244769
YAL044C	0.056375571	0.791611198
snR189	0.086982595	0.910082925
YMR255W	0.013554291	0.959233164
YBR300C	-0.594590361	0.729890868
YML072C	0.071696114	0.555564607
YLR406C	0.088224989	0.82893599
YOR237W	1.142225927	7e-07
YHR041C	-0.12640429	0.572522715
YKR088C	0.101499711	0.463583371
YML018C	-0.110035451	0.618477894
YOR244W	0.038224727	0.789562142
YIR029W	-0.653522712	1.05e-07
YLR051C	0.151147402	0.421761891
YMR164C	-0.1138477	0.603621965
YNL141W	0.150346963	0.16020248
YDR013W	0.105373245	0.578229094
YOL140W	-0.418879335	4.95e-05
YMR261C	-0.20804461	0.030899523
YJL146W	-0.119421811	0.538531434
YPR135W	-0.215384321	0.129629597
YNL301C	-0.002920245	0.991678982
YMR280C	-0.381769866	2.13e-06
YNL232W	0.061955866	0.729659549
YOR199W	0.511498149	0.542696236
YOL040C	0.038233127	0.908666696
YDR051C	0.056011382	0.791611198
YNL275W	-0.187740218	0.31046687
YBR127C	-0.012086815	0.941167788
tM(CAU)O2	0.807954044	0.757281719
YGR275W	0.057901692	0.833307292
YPR094W	0.183116507	0.388430509
YFL010W-A	-0.102254555	0.772735584
YGR065C	0.034275523	0.849247525
YNL062C	0.001635624	0.993689586
YDR253C	0.217759872	0.14964232
tS(CGA)C	0.447627815	0.82893599
YER046W	0.184236801	0.28615995
YPL138C	0.115417188	0.444087138
YBL102W	0.128743632	0.334975584
YPL003W	0.125963647	0.303464487
snR76	-0.036564104	0.942777137
YDR489W	0.124870305	0.55621668
YGL162W	0.284525395	0.082372322
tG(GCC)D1		
YOR234C	0.075690806	0.830848306
YPR102C	0.080818566	0.834087045
YJL220W		
YLR142W	-0.055300048	0.812882602
YBR302C		
YHR177W	-0.316026272	0.040195413
YFR021W	-0.23518278	0.14964232
YCR010C	0.992745768	1.37e-05
YMR192W	-0.11907267	0.591927675
YKR075C	-0.091638227	0.603672715
YGL086W	-0.00573582	0.976006771
tL(UAA)L	0.715666692	0.725333254
YLR380W	-0.090254894	0.78512545
YCL050C	0.16085035	0.126053352
YML133W-A		
YMR087W	0.01809879	0.934254315
YHR084W	-0.258140086	0.152901225
YOR191W	-0.014716687	0.932578634
YOR078W	0.063306465	0.736577297
YGL048C	0.015922139	0.928095549
YOR204W	-0.118568608	0.344082703
YJL089W	0.397664891	0.060725783
YOR175C	0.086125734	0.436669971
YMR166C	-0.073056231	0.709475736
YBR111C	0.050438329	0.833479002
YLR358C	0.067507046	0.909560937
YIL047C-A	0.243186018	0.684743856
YKL189W	-0.0304622	0.888582694
YLL001W	-0.261971475	0.003529587
YFR026C	-0.14416073	0.624399116
YER054C	0.538906836	0.000169507
YMR128W	-0.008291742	0.97262265
YDL141W	-0.162498672	0.458731934
YPR009W	-0.042781528	0.852646025
YGL067W	-0.04340267	0.832549832
YMR016C	-0.122396204	0.55474387
YDL120W	-0.045985917	0.803312719
YIL124W	0.091973011	0.57133603
YHR018C	-0.328508492	0.000281308
YDL184C	0.192790389	0.678261249
snR86	0.217248414	0.075664355
YNL277W	-0.386652818	0.044965241
YLR157C-C		
YPR155C	-0.03290813	0.822417136
YMR020W	-0.029237395	0.873284847
YAR002C-A	0.088366987	0.603621965
YGR176W	0.011868985	0.989634308
YBR044C	-0.066794463	0.621814884
YDR008C	0.035834494	0.945022719
YLR138W	-0.086259985	0.469926413
YOR332W	0.024823256	0.924630448
YDR046C	-0.210968271	0.007698396
YDR184C	0.044675197	0.82525324
YNL135C	0.066452358	0.832496655
YMR242W-A	-0.22707179	0.893678048
YLL029W	0.049732341	0.737576452
YKR086W	-0.103166643	0.436669971
YGR245C	0.075235189	0.509530238
YEL030C-A	-0.614876475	0.665432461
YER161C	-0.111038676	0.469926413
YOR177C	0.335144715	0.004119661
YBR287W	-0.094793357	0.421041021
YHR075C	0.057680062	0.78512545
YPL164C	-0.180961524	0.246836355
YDL230W	-0.18144378	0.202389341
YLR135W	0.04206865	0.830848306
YCR024C-A	0.00106817	0.997778227
YLR217W	-0.329046143	0.804348696
tR(UCU)J2		
YGR064W	-0.251082156	0.73695246
YPL192C	0.245354533	0.286674184
YML063W	0.068304999	0.885606068
YPR134W	0.168790199	0.160070934
YER056C-A	0.069800905	0.838344147
YLR164W	0.376232179	0.024269559
YBR036C	-0.024591957	0.867691002
YBR057C	-0.045004	0.807798062
YMR011W	0.602495646	4.08e-14
YNR037C	0.118002678	0.714908575
YBL031W	-0.068293543	0.762370422
YMR282C	-0.079276652	0.550511031
YML046W	-0.010407583	0.958335214
YPL064C	0.157176046	0.37993664
YJR007W	0.038084189	0.810975285
tR(UCU)M2	-0.905616349	
YBR038W	0.034931444	0.90409743
YHR191C	0.180677131	0.380932559
YJR116W	0.457910062	0.007854285
YMR321C	-0.428376076	0.647027253
YOL010W	0.040681247	0.807223573
YJL179W	0.126655733	0.646496017
YLR417W	-0.178987911	0.208487731
YMR065W	0.041907179	0.821965211
YBR041W	-0.376946442	0.000173239
YGL215W	0.017878927	0.917388628
YPL156C	0.11688346	0.327195598
YMR187C	-0.098841496	0.65579081
YEL066W	0.148053609	0.340950459
YER045C	0.190458533	0.163876651
YNL264C	-0.100591664	0.661421447
YMR274C	0.016600667	0.93921705
YHR063C	-0.153067899	0.176480851
YMR277W	0.015356541	0.956718801
YJR096W	0.081607526	0.596272352
YLR240W	-0.127876795	0.277203849
YLR320W	-0.180089873	0.11847302
YOL007C	-0.308720359	0.080132202
YNL095C	-0.047206077	0.78631314
YKL081W	-0.062316436	0.637123006
YDR240C	0.071155941	0.667212445
YBR228W	-0.1235692	0.494605507
YLR453C	0.189451055	0.160987352
YJR063W	0.101042973	0.657704094
YJL205C	0.06132004	0.850775488
YIL116W	0.147494605	0.187634205
YDR024W	-0.056451416	0.937420756
YPR143W	0.133250249	0.540952218
YER039C	-0.115692863	0.724769364
YML129C	-0.023174678	0.949359357
YDR133C	-0.018327019	0.941237861
YJR099W	0.107811162	0.469680889
YFR038W	-0.169675748	0.216459648
YIL089W	0.214261016	0.202696991
YJR049C	-0.058863744	0.689277419
YPL183C	-0.175933974	0.2318032
tD(GUC)D	-0.869008281	
YAL011W	-0.09446416	0.689421518
YLR446W	-0.04873433	0.816098907
YOR207C	-0.003779752	0.98208174
YAL017W	-0.045060395	0.778268322
YDR449C	-0.04024868	0.879032362
YIR036C	-0.066436216	0.754362583
YIL065C	-0.07271149	0.711809805
YPL129W	0.071069347	0.709086862
YDL061C	0.060519219	0.867868829
YDR408C	0.203460256	0.092040987
YBL064C	0.001069108	0.997158951
YLL017W	0.115188348	0.678517042
YNL175C	0.103951242	0.489143595
YLR004C	0.141871757	0.320842305
tE(UUC)G3		
YIL018W	0.064309695	0.830848306
YGL227W	-0.14248583	0.157342039
YGL211W	0.069263785	0.60402579
YMR266W	-0.099770694	0.348442652
YGR039W	0.446966571	0.111951967
RPR1	0.315092326	0.177777829
YCR045W-A		
YDR540C	0.233908367	0.254583622
YER052C	-0.472803648	0.000934872
YGL025C	-0.004390815	0.988106983
YHR183W	-0.185548279	0.038730472
YBR029C	-0.220086361	0.085749084
YDR261C	0.007734729	0.975545154
YOR148C	0.158252064	0.479466581
YHR053C		
YDR529C	-0.076085668	0.844579137
YOR100C	0.728288993	2.29e-06
YJR151C	0.273627708	0.233073523
YDL211C	-0.166766452	0.601105397
tP(UGG)L	-0.607443023	
YJR090C	-0.05327797	0.679673801
YBR202W	-0.099372542	0.583600402
YGR066C	0.186900523	0.438020673
YOR068C		
YLR029C	0.0907994	0.869610015
YGR274C	0.016459651	0.917131309
YCR024C-B	0.084230609	0.678304467
YIL142W	-0.002799934	0.986710339
YGR154C	0.118075351	0.511695432
YMR203W	-0.042421363	0.781765282
YJL002C	-0.024872911	0.884567005
YHL047C	0.448533762	8.36e-06
YMR193W	0.030779169	0.892788
YFL034W	-0.238695153	0.065208006
YBR089C-A	0.118393265	0.717809387
YIR021W	-0.059534048	0.812873943
tM(CAU)J3		
YKL052C	-0.10986839	0.61449273
YOR113W	-0.146832631	0.322055576
YMR256C	-0.141914413	0.728034576
YGL148W	-0.149673765	0.151650881
YML016C	-0.169476728	0.205912777
tV(AAC)M3	1.791913049	
YOR023C	0.01790891	0.955431495
YIL013C	-0.065127224	0.691913072
YDR508C	0.150956201	0.202696991
YJR101W	0.065132132	0.709475736
YML067C	0.140101704	0.176480851
YEL042W	0.036824945	0.844831295
YPL030W	-0.16844601	0.608727371
YBR015C	-0.055604223	0.758726177
YKL089W	0.151855966	0.458603912
YDL158C	0.096069065	0.791611198
YGR036C	0.129328774	0.474125802
YDR338C	-0.031876903	0.856099616
YMR317W	-0.146513531	0.329998785
YPR149W	0.013146325	0.957050705
YJR004C	-0.266490469	0.077517957
YJL150W	-0.854679179	0.542696236
YPR100W	0.074551207	0.824868907
YBR232C	-0.338542711	0.822417136
YPR187W	0.107973972	0.732914046
YLR014C	-0.385287661	0.014728283
YJR030C	-0.27501201	0.092289735
YDR147W	0.03102209	0.884326461
tK(CUU)M	0.791555292	0.655335161
YJL096W	0.067775415	0.787190635
YER114C	0.064198957	0.774755142
YBR051W	0.335803865	0.60402579
YLR156W		
YGR163W	0.024760592	0.881116791
YPR153W	0.048637196	0.920970677
YDR081C	-0.102979931	0.375409419
YLR187W	-0.385590716	0.031110863
YDR171W	0.004978704	0.982745701
YOL103W-A		
YPL010W	0.051897845	0.819044242
YKL163W	-0.47238509	0.030179978
YGR190C	-0.210296651	0.637585489
YER176W	-0.05669071	0.739257409
YNL144W-A		
YMR132C	0.149214628	0.398644516
YDR119W-A	0.122301071	0.753901644
YGR148C	0.093939447	0.794763091
YAR002W	-0.105284514	0.47102419
YPR165W	0.011753599	0.961863274
YLR402W	-0.158844705	0.818057282
tW(CCA)G2	-0.622310381	
YBR217W	0.157409777	0.38735181
YGL013C	-0.073000845	0.597363593
YPL174C	-0.020884746	0.894265065
YKR058W	-0.111837704	0.308095283
YDR232W	-0.133857369	0.33383053
YNL295W	-0.145425676	0.363121299
YLR336C	-0.105802398	0.586966553
YCR051W	0.100710397	0.491978917
YHL006W-A	0.231058226	0.559026031
YGL130W	-0.096988649	0.597729272
YEL061C	0.025194537	0.927181118
YDR129C	-0.092782323	0.36840731
YML008C	0.114103764	0.28143246
YER079W	0.083254845	0.626814222
YNL001W	0.082103329	0.534275842
tC(GCA)P2	2.772601795	
YNL234W	-0.516217027	0.002191202
YKL133C	0.045438099	0.782376963
YJR162C		
YBR255W	-0.116585401	0.383901914
YOL006C	-0.087198961	0.597869598
YJR125C	-0.061304729	0.663941596
YAL064W-B	0.128987245	0.880043849
tI(UAU)D	-0.27076097	
YKL113C	-0.033384909	0.873284847
YDL062W	-0.382079462	0.811936997
YOR119C	0.057645443	0.715650327
YLR069C	-0.074300441	0.48035215
YJL127W-A	-0.14212409	0.83416144
snR75	0.04368535	0.942965852
YML007W	0.152961219	0.070331813
snR41	0.145945769	0.738104705
YCR075W-A	0.031856381	0.931815236
YIL034C	-0.124021317	0.326377443
YML029W	-0.111173426	0.388044898
YIL164C	-0.114506218	0.684867799
YOR020C	0.088880462	0.804442465
YBR056C-B		
YIL118W	0.131450551	0.409576736
YIR032C	0.274411996	0.1627217
YBR162C	0.015828934	0.901990316
YKR027W	-0.193960972	0.210214881
YDR395W	-0.020077267	0.882901391
YKL040C	0.098282263	0.637049415
YGL235W	-1.878125954	0.435684555
YNL097W-A		
YDL204W	-0.140498219	0.551748541
YEL051W	0.083913998	0.732914046
YGL022W	-0.026357768	0.871365328
YOR195W	0.023169114	0.913912902
YDL105W	0.171915078	0.339398551
YKL042W	-0.099515233	0.790216962
YHL019C	-0.274950637	0.092255639
YPL057C	-0.193349706	0.040191267
YDR340W	0.889828208	0.286623037
YKL211C	-0.191558563	0.107713213
Q0142		
YIL043C	0.020958385	0.895178773
YLR064W	0.050941828	0.789157796
YGL179C	-0.438716667	0.003491083
YOR072W-B		
YER009W	0.081595442	0.735167994
YDR342C	0.114241924	0.787190635
YHR016C	-0.049997008	0.812873943
YJL084C	-0.063964532	0.765660545
YBR227C	-0.06870291	0.651487608
YMR150C	0.087101564	0.657704094
YLR134W	-0.097835168	0.764228255
YNL256W	-0.291136992	0.00486567
YGR211W	-0.172930405	0.178721362
YML076C	-0.124450121	0.454189797
YER181C	0.256375337	0.81442559
tC(GCA)Q		
YOR277C	0.091005689	0.858714142
YKL128C	-0.137457061	0.282834047
YLR223C	-0.113487335	0.565677373
YKL074C	0.042860449	0.785691312
YDR167W	0.191955963	0.209818267
YOR131C	0.014320143	0.9454679
YBL023C	-0.170046078	0.362538999
YPR079W	-0.055282458	0.794763091
YDR385W	-0.077157277	0.789926252
YOR308C	-0.152510996	0.380932559
YER044C	0.2440775	0.066921493
YOL152W	-0.052107972	0.787473525
YEL068C	0.017064066	0.956441765
tK(CUU)G1	1.324310394	
YPR015C	0.586528347	0.001816257
YOR142W-B		
YDL004W	-0.086597812	0.740911727
YBL034C	-0.018933754	0.944933063
YBR267W	-0.010156017	0.962762632
YPR193C	-0.748375806	0.030899523
YLR003C	0.155760879	0.231222189
YDR204W	-0.028086893	0.879032362
YDR243C	-0.068185897	0.692988932
tE(UUC)M	0.099029023	
YFR002W	0.012894479	0.933594759
YPL023C	-0.085929274	0.540694483
YKL137W	0.064557699	0.812890933
YMR314W	-0.035656494	0.833795813
YDR085C	-0.108620101	0.512611771
YOR138C	-0.151514421	0.178721362
YDR121W	0.16569654	0.288593562
snR66	0.119485512	0.877803601
YKL185W	-0.212464974	0.04771771
YLR141W	0.092179049	0.712429947
YPR162C	-0.120826999	0.495450493
YGL219C	-0.142407753	0.378082314
YJR094W-A	0.113281985	0.723984733
YGL185C	0.082283777	0.628873163
tW(CCA)M	0.099028607	
YMR189W	-0.25241103	0.163515313
YCR107W	0.221640869	0.326207618
YER020W	-0.115543235	0.320194884
YFL064C	-2.336485665	
YDR169C-A	0.572252383	0.684508634
YOL120C	0.035009492	0.896825207
Q0092		
YDL007C-A	0.098696909	
YHR093W	-0.74033711	0.015045695
YNL178W	0.073832553	0.879032362
YDR330W	-0.132938577	0.387890428
YMR183C	-0.146146491	0.22717056
Q0120		
YDR098C	0.140208056	0.271549938
YJL211C	-0.150304268	0.790690736
YBR222C	-0.028358514	0.888034186
YJR105W	-0.029712468	0.829649784
YIL110W	0.072157879	0.657704094
YOR358W	-0.162968577	0.385973238
YHR014W	-0.043723257	0.915299805
YDR520C	-0.054368733	0.818621813
YGL156W	-0.103749191	0.600310785
YDR322W	-0.02990377	0.845222236
YMR296C	-0.259721399	0.060725783
YKR035W-A		
YHR079C-A	1.053611315	0.160987352
YER104W	0.084506348	0.695565883
YGR216C	-0.106533858	0.562923684
YNL252C	0.01662118	0.927022124
YNL113W	0.088797196	0.75460091
Q0297		
tG(GCC)J1		
YJR103W	-0.107432302	0.410617481
YDR406W	0.29917417	0.443108472
YFR050C	-0.070054003	0.640390116
YPR122W	0.012004312	0.948966478
YDR374W-A	0.215810134	0.382719131
YJL015C	-0.003481724	0.997158951
YHR219C-A		
YDR371W	0.213584021	0.059258236
tF(GAA)P1	-0.340725997	0.883636314
YBL029W	-0.108699812	0.535691243
YBR265W	-0.137160867	0.407452299
YCL056C	0.094051066	0.709783935
YKL156W	0.018290745	0.960319434
YDR070C	0.375336028	0.110414366
YBR277C	0.12828978	
YMR006C	0.305161521	0.003529587
YPR077C	0.406044547	0.663008831
YJR053W	-0.117754234	0.732579291
YLR040C	-0.148159809	0.282834047
YDR019C	-0.144196109	0.514262747
YLR333C	0.082608306	0.782082
Q0045		
YDL117W	-0.263856094	0.009795307
YBR143C	0.039840912	0.804745575
YKL203C	0.004102809	0.982948382
YDR298C	-0.18325409	0.198109824
YGR255C	0.004342478	0.982511073
