	log2FC	FDR
YBL081W	-0.335860812	0.066845668
YGR201C	0.170989632	0.256519672
YDR229W	-0.233129711	0.014787398
YGL069C	0.053086213	0.981806024
YDL055C	-0.018137492	0.930334263
YLL008W	-0.020361696	0.896682954
YPL257W-A		
YNL099C	-0.061379114	0.794763091
YPL175W	-0.089333811	0.553749965
YGR171C	-0.176168862	0.155899076
YCL064C	0.057019456	0.788072527
YIL158W	0.184460402	0.200167167
YNL198C	-0.03561628	0.981365646
YLR402W	-0.158844705	0.818057282
YLR195C	0.079439488	0.503997311
YEL074W	0.093073906	0.910111479
YHR177W	-0.316026272	0.040195413
YNL255C	0.099139813	0.787190635
YOL048C	0.043411692	0.807444534
YDR285W	0.058942649	0.742812425
YKR002W	-0.043963726	0.794763091
YOR344C	-0.093111716	0.463583371
YKR097W	0.230541952	0.140522438
YIL021W	0.073383041	0.684508634
YOR250C	-0.076018176	0.653100856
YJR063W	0.101042973	0.657704094
YHL030W	-0.181960203	0.288119558
YLR001C	-0.121681954	0.242705097
YOR394C-A	0.203791091	0.925670953
YDR166C	0.033859921	0.842862338
YKR068C	0.05977262	0.734530312
YMR232W	0.014684341	0.973320647
YDR375C	-0.070172787	0.597363593
YJR135W-A	0.117990172	0.661001724
YDR537C	-0.139839361	0.837123785
YDL011C	-0.019191819	0.992981079
YDL179W	-0.034668975	0.838199876
YNL277W	-0.386652818	0.044965241
tK(CUU)D2		
YGR284C	0.078862903	0.575490678
YLR372W	-0.006336618	0.971677272
YOR313C	-0.967133092	7.99e-15
YDR444W	-0.161040912	0.269011181
tK(UUU)L	0.30002234	
YJL042W	-0.069263045	0.737029254
YNL196C	-0.073127791	0.796289052
YNL155W	0.126024919	0.490931289
YPL114W	0.491627629	0.413371419
YMR154C	-0.096619487	0.604585262
YPR011C	-0.056935029	0.72886615
YOR348C	-0.005139834	0.989634308
YPL222W	-0.321740686	0.00823233
tA(AGC)J	1.564404027	
YMR161W	-0.00671507	0.977961066
tE(UUC)E1	1.05552393	
YER048C	0.034798629	0.840670886
YGL177W	-0.282147931	0.695565883
YGR117C	0.133655168	0.186969087
YGL202W	-0.046106843	0.75460091
YCL063W	-0.116009105	0.582652892
YOR154W	0.082632718	0.603621965
YGR084C	0.036100691	0.831646173
YMR092C	-0.049125408	0.707896884
YNL320W	-0.159148489	0.394834777
YAL015C	-0.046861391	0.805977879
YKR073C	-0.231691918	0.893523644
YIL098C	0.121216026	0.712429947
YKL096W	-0.48053664	1.33e-07
YDL160C-A	0.093332593	0.813519728
YNR032C-A	0.219472595	0.343054058
YDR127W	0.006736017	0.971425742
YER089C	-0.040089024	0.861179208
YBL017C	-0.05293802	0.633070004
YBR042C	-1.24e-05	0.999941694
YLR185W	0.068004928	0.835598993
YJL039C	-0.074426397	0.663008831
YOR238W	0.174988436	0.177108798
YLL024C	-0.082866919	0.736577297
tF(GAA)D	0.81873958	0.741547675
YDL086C-A		
YIL077C	-0.066635668	0.702522116
YML079W	0.018614346	0.933762973
YOR333C	-0.637497768	
YBR073W	-0.149870356	0.316535228
YER024W	0.338768616	0.002067723
YAL042C-A	-1.877836379	
YNL316C	-0.127374467	0.495450493
YMR059W	0.201145956	0.335363688
YMR276W	0.101753543	0.515231995
YEL050W-A	-0.008987154	0.985726201
YGL176C	-0.292390831	0.042879173
YMR194C-A	0.099549528	0.898080599
YGR183C	-0.049438253	0.864153619
YPL016W	0.157660048	0.286623037
tI(AAU)B		
YKL187C	-0.538650054	5.28e-06
YDL148C	0.068650857	0.655335161
YLL050C	0.019443568	0.938445597
YKR093W	-0.397774156	0.002374141
YPL188W	-0.263634261	0.031412059
YLL039C	0.094504558	0.693885291
YNR050C	0.241345907	0.002435508
YER150W	0.014554169	0.955399393
YOR384W	0.27864787	0.183001854
YAL046C	-0.189089017	0.328988015
YKL115C	0.202899551	0.684867799
YLR241W	-0.129936646	0.281457031
YDR343C	0.110180256	0.789562142
YOR355W	0.003112752	0.988106983
YGR242W	-0.377300486	0.605161656
YDR218C	1.35675129	1.17e-09
YOR353C	0.017155776	0.906498805
YMR251W	-0.17972224	0.425310926
YKL208W	0.160278066	0.247018566
YER093C	-0.014529834	0.943512563
YMR210W	-0.026224685	0.868721935
YEL037C	-0.044634147	0.748396724
YOL006C	-0.087198961	0.597869598
YBR174C	-3.412871604	0.11847302
YHL012W	0.026369394	0.89077488
tV(AAC)J	-0.272660253	
YBL082C	-0.008102355	0.984588436
YDR032C	0.080821086	0.715463425
YPL198W	0.07437467	0.818057282
YDR479C	0.009542514	0.956441765
YHR102W	-0.030836019	0.88299957
YER036C	-0.091799973	0.5278335
YLR095C	-0.141303593	0.463009987
YER022W	0.07739611	0.517284397
YCR002C	0.075664219	0.598308176
Q0050		
YPL085W	-0.138477172	0.485533744
YBL100C	-0.475130303	0.073432552
YBR252W	0.113762208	0.571984711
YOL034W	0.034773303	0.879032362
snR52	0.543557245	0.458603912
YPL090C	0.087177833	0.821165944
YOR296W	0.018724222	0.904430661
YNL072W	-0.104599075	0.689595856
YER044C	0.2440775	0.066921493
YOL140W	-0.418879335	4.95e-05
YJL031C	-0.031833924	0.87774565
YDL137W	0.104166581	0.683943939
YEL048C	0.182094251	0.587099958
YLR006C	-0.270999766	0.126053352
YMR292W	0.017192402	0.942856068
tE(UUC)C	2.103967859	
YGL036W	-0.069008733	0.655335161
YKL221W	0.508877058	0.051432
YDL160C	-0.189147088	0.11606966
YDR153C	-0.153464792	0.202696991
YOR224C	-0.005163475	0.984477947
YER165W	-0.003260521	0.9822857
snR19	-0.139684195	0.736121091
YIR008C	0.015699531	0.93656762
YER057C	0.087810113	0.62371981
YBL059W	-0.054509161	0.794763091
YGR283C	-0.116727563	0.344078993
YLR098C	-0.159685472	0.441383727
YCL059C	0.113188249	0.484608248
YLR264W	-0.164934403	0.609610324
YOL058W	-0.316408734	0.001010386
YDR284C	0.074855607	0.604453134
YER129W	-0.057900685	0.709475736
YHR100C	0.024913042	0.909011351
YOR286W	0.11526423	0.632346881
YPR190C	-0.460389812	0.014881196
YBR106W	0.090586914	0.700048768
YJR079W	-0.158582171	0.78512545
YDR183C-A	-0.124639974	0.845222236
YDR419W	0.089154335	0.597363593
YMR012W	-0.194936366	0.000841063
YJL116C	0.147993313	0.511695432
YBR258C	0.171468805	0.505899126
YEL031W	-0.238848056	0.030390819
YER175C	-0.069117469	0.719913947
YMR263W	-0.007069281	0.977961066
YGL167C	-0.104063228	0.363631089
YPL038W-A	0.142477651	0.856880053
YOL055C	-0.063912892	0.705966044
YPR002C-A	0.151802394	0.817578131
YJL079C	-0.02177167	0.912442519
YDR536W	-1.283830992	3.4e-33
YBR195C	-0.36856966	0.017199878
YLR083C	-0.104918575	0.446547573
YPL095C	-0.049218808	0.770170988
YML057W	-0.085482492	0.605161656
YIR010W	-0.072910171	0.764712979
YDR417C	-0.027878703	0.982511073
YLR020C	-0.171885004	0.215472176
YNL024C-A	0.161533783	0.530932372
YGR038C-B	0.820362139	
YNL064C	-0.001286936	0.993689586
YHR055C		
YLR270W	-0.003137144	0.988106983
YGL039W	0.215347031	0.056706238
YNR037C	0.118002678	0.714908575
YML083C	0.471830791	0.129629597
YLR438C-A	0.078125051	0.805063048
YPL162C	-0.042874958	0.834123635
YNL298W	0.065435444	0.778800816
YLR092W	-0.306348019	0.002851576
tA(UGC)E	2.053610087	0.168963372
tT(AGU)O1		
YNL054W-B	-0.631218274	0.002086203
YIL082W-A	-0.201808975	0.29971871
YMR055C	0.080842552	0.743996602
YDR255C	0.012235888	0.943337721
RDN5-4		
YBR126C	-0.06369902	0.685158831
YOR363C	-0.06072754	0.756370267
YDR354C-A		
Q0297		
tG(GCC)C		
YOR246C	-0.046087681	0.798462887
YIL142W	-0.002799934	0.986710339
YOR387C	0.476221336	0.187820547
YPR137C-B	0.820362139	
YIR036C	-0.066436216	0.754362583
Q0085		
YDR069C	-0.12001695	0.34832971
YNL058C	0.005049192	0.983687876
YJR159W	-0.201965011	0.871985948
YLL064C		
YHR212C		
YBR168W	0.13035722	0.378082314
YDR097C	-0.108664722	0.603636148
YNL218W	-0.021466818	0.917217454
YHR208W	-0.626764351	1.95e-16
YKL182W	-0.249191943	0.000202979
YDL017W	-0.184803698	0.313133766
YDL151C	-0.127036272	0.907545399
YGL159W	-0.02646316	0.885606068
YGR263C	0.067243247	0.684743856
YPL201C	-0.141365744	0.597363593
YDR119W	0.069906747	0.569731656
YBL051C	-0.248506761	0.128864867
YCR108C		
YNL182C	0.08351739	0.519704999
tH(GUG)E2	-0.464186986	
YLL048C	0.01319128	0.92762909
YDR263C	0.152772439	0.560963484
YEL056W	0.032110499	0.845222236
YJL103C	-0.699377953	1.68e-15
YJR011C	0.087809668	0.667212445
YBR217W	0.157409777	0.38735181
YOL151W	-0.24798011	0.073309247
YJL036W	0.071810697	0.574611165
tP(UGG)O3	0.256371477	0.914610627
YBR130C	-0.295763347	0.057442997
tS(UGA)I	0.806663224	0.522820928
YOL137W	-0.014487086	0.955399393
YBL039W-B	0.171375859	0.491978917
YKR034W	0.633433004	0.124686483
YNL004W	-0.063879193	0.642470632
YFL021C-A	-0.422414778	0.72737431
YOL085C	0.273444438	0.828496994
YDR003W	-0.103775961	0.559026031
YLR035C-A	0.570253593	0.802950389
YML052W	0.005993195	0.973076714
YER132C	-0.451035446	0.00012577
YDL238C	-0.228642587	0.234504438
YOR360C	-0.055904632	0.714908575
YBR120C	0.041389459	0.873284847
YJL199C	0.186069332	0.523316842
YLR028C	0.003800468	0.981551234
YBR034C	0.089611678	0.558170087
YHR207C	0.17959037	0.073309247
YJL020C	-0.093078	0.653803799
YKL094W	0.045771833	0.778393815
YMR326C		
YLR007W	0.213546035	0.052323382
YDL126C	-0.014192474	0.915259605
tH(GUG)M	3.563678352	0.044951068
YLR323C	0.157773903	0.32050745
YPL053C	0.087308203	0.517375339
YNL120C	-1.203253313	
YFR010W-A	-0.128821355	0.794257206
YDR195W	-0.147936038	0.301986982
YML008C	0.114103764	0.28143246
YLR249W	0.012697435	0.932578634
YBR081C	-0.040417832	0.787190635
YKL140W	0.043587638	0.782350905
YOL019W	-0.1513331	0.447924053
YJR036C	0.013412804	0.961690723
YLL003W	0.029707916	0.856033589
YIL105C	0.04306967	0.766841897
YLR187W	-0.385590716	0.031110863
YKL006W	0.077387799	0.82807728
YLR252W	0.071326174	0.801849444
YLL067C	-0.622310381	
YDR248C	0.062344178	0.782413554
YLR026C	-0.229096126	0.099325399
YGR156W	-0.18771838	0.56377506
YMR156C	-0.003623433	0.989230522
YAL042W	0.051411064	0.732914046
YGL087C	0.120368859	0.585084721
YMR167W	-0.130711134	0.197299186
YGR001C	-0.021047349	0.917217454
YCR014C	0.076590429	0.641699985
YBR036C	-0.024591957	0.867691002
YBL054W	-0.25143571	0.176480851
YGL187C	-0.249016726	0.157534256
YHR096C	0.429979909	0.072679282
YJR048W	-0.187612562	0.444029449
YML127W	-0.259214977	0.070988283
YJL061W	0.073170207	0.553749965
YJL007C	0.969216413	0.077289167
YOR033C	-0.142901596	0.413371419
tA(UGC)L		
YKL154W	0.104192287	0.517375339
YJL209W	-0.005666694	0.977961066
YDR101C	-0.031429418	0.843034489
YJR105W	-0.029712468	0.829649784
YOR219C	-0.043875397	0.798127494
YLR157W-E		
YAL001C	0.057282238	0.642136504
YGR227W	-0.12584481	0.57133603
tR(ACG)O	1.570861268	
YER100W	0.055996912	0.736710346
YKR004C	0.137680508	0.353883622
YDL207W	-0.080558725	0.604585262
YMR014W	0.06274837	0.711809805
YDR240C	0.071155941	0.667212445
YEL027W	0.102207144	0.546753122
YGL068W	0.056804031	0.835598993
YNL080C	-0.154577723	0.44087021
tF(GAA)G	0.820362139	
YHR123W	-0.110434232	0.542871336
YGL080W	0.150063377	0.469926413
YDR478W	0.05927382	0.803312719
YJR114W	-0.001566703	0.998239876
YHR138C	0.065143424	0.82379481
YCR012W	0.055311915	0.845222236
YER164W	-0.024352942	0.909560937
YDR133C	-0.018327019	0.941237861
tL(CAA)A	-0.230629111	
YNR059W	-0.143904141	0.334077841
YEL049W	0.536162421	0.07133811
YBR216C	-0.070849694	0.664224696
YOL128C	0.029267031	0.893403372
YOR051C	0.139039739	0.249561791
YIL054W	0.883487878	0.323076442
YHR054W-A		
YML009C-A	-0.001405614	0.997778227
YPR005C	-0.057114919	0.816098907
YFR049W	-0.089223921	0.680299442
YNR015W	-0.003705267	0.989634308
YPR117W	-0.412781763	1.11e-11
YDR374W-A	0.215810134	0.382719131
YNL086W	0.290297599	0.051985407
YGL244W	0.023482004	0.885606068
YEL054C	0.096373293	0.755321166
YGL152C	0.24649168	0.711807089
YOR359W	-0.292281532	0.223833641
YLR158C		
YKL067W	-0.115994462	0.646726608
YDL062W	-0.382079462	0.811936997
YLR173W	-0.115777188	0.471269296
YCL019W	0.820362139	
YPR137W	-0.090926142	0.550511031
YOL071W	0.022265294	0.928760268
YMR316C-B	0.006478639	0.993239592
YPL223C	1.082737993	6.53e-09
YGR273C	0.223858581	0.856099616
YML031C-A	0.150249265	
YGL135W	0.064303098	0.86611298
YNL208W	0.077876897	0.802426622
YPR164W	-0.04825582	0.787190635
YNL026W	0.061581313	0.678304467
YLR242C	0.185018761	0.343190907
YJL200C	-0.086629573	0.687621231
YEL020C	-0.164007628	0.263568064
YJL152W	-0.05453873	0.892660943
YAL007C	-0.025874978	0.893425537
YOR134W	0.667445451	2.41e-06
YPL178W	0.088152358	0.597363593
YML045W-A		
YGR056W	-0.233054352	0.11707611
YER172C	-0.03400806	0.798998434
YCL073C	1.085093529	
YHL015W-A	-0.017418498	0.981551234
YMR090W	0.058582773	0.789926252
YLR405W	-0.090546905	0.643026327
YHL047C	0.448533762	8.36e-06
YBR060C	-0.164004785	0.29971871
YER155C	-0.068131165	0.62371981
tV(AAC)K2		
YOR282W	-1.056456636	0.614605649
YER106W	0.243159488	0.522018003
RDN25-2		
YER138W-A	0.179493224	0.770750449
Q0070		
YLR223C	-0.113487335	0.565677373
YBL098W	-0.160473886	0.173590659
YKL001C	0.078119782	0.712429947
YOL078W	-0.339724043	0.000433022
tE(UUC)E2	-0.622310381	
tK(CUU)J		
YHR086W	-0.10819608	0.372761322
YOR030W	-0.102226454	0.566327625
YOL142W	0.158449693	0.206762607
YHR214C-B	0.406210555	0.562703694
YHR160C	-0.120840539	0.65317724
YBR007C	-0.368066447	0.070379404
YIL037C	0.323951658	0.051234376
YOL084W	-1.232176123	7.19e-15
YGR150C	0.055079055	0.618292994
YDL067C	-0.130734369	0.728635015
YLR204W	0.099302008	0.762049638
YBR090C	0.177319521	0.776615849
YDR162C	0.032287501	0.863215276
YDR117C	0.034634277	0.818775653
tK(CUU)E2		
YLR244C	-0.054875893	0.729659549
YBR080C	-0.225118231	0.007743403
YNL230C	-0.248433334	0.216459648
YDR103W	-0.230523752	0.044206007
YOL077C	0.090236476	0.607388324
YGL242C	0.001203141	0.997158951
YOL160W	0.540573275	0.271865133
YDL026W	-0.334212374	0.830848306
YLR365W	0.31296732	0.853914934
YML026C	0.075544911	0.843089862
YCL034W	-0.043454298	0.804442465
YOR227W	0.12407246	0.379563289
YPL257W	0.242201204	0.202696991
YDR532C	-0.085740003	0.591927675
YDR065W	0.053556467	0.78512545
YOR328W	-0.091028994	0.604585262
YDR055W	-0.487825801	2.55e-07
YDR274C	0.091827082	0.782982559
YDL024C	0.29870813	0.07998956
YDR513W	0.063938693	0.840687312
YIR020C-B	-2.599443096	
YDL045C	0.119083098	0.321292483
YHR039C-A	0.15781463	0.669526188
Q0285		
YAL067C	-0.074128299	0.804745575
YGR276C	0.187358581	0.060725783
YHR059W	0.108037716	0.590851852
YNR055C	-0.235812589	0.046547058
YDR187C	-0.05955602	0.942777137
YCL025C	-0.248167973	0.00629939
YIL172C	0.820362139	
tT(AGU)I1	0.306512936	0.823211317
YER077C	-0.084294687	0.516599245
YCR075W-A	0.031856381	0.931815236
YBR215W	-0.130545024	0.416775239
YKL191W	-0.131997728	0.408245187
YGL010W	-0.079300283	0.718063471
YDL222C	0.628391695	0.014931197
YLL042C	0.255228463	0.171645499
YNL220W	0.014439521	0.927716804
YPR130C	0.102616883	0.832884204
YKR054C	0.039319588	0.798462887
YDL193W	-0.184774147	0.226576359
YPL151C	0.060363197	0.78512545
YNL268W	0.057079157	0.684508634
YCR021C	0.092195668	0.749080461
YPL257W-B		
YAL034W-A	0.044768821	0.835875712
YPL158C	-0.229560914	0.147379286
YPL031C	-0.160364537	0.22415059
YGL033W	0.607709089	0.098853471
YPL280W	-0.644565546	
YIL124W	0.091973011	0.57133603
YEL024W	-0.224144167	0.063803485
YBR119W	0.020689361	0.909011351
tT(AGU)C		
YKL079W	0.08179724	0.525243516
YDR460W	0.088789035	0.614605649
tQ(UUG)L	1.842448479	
YCR096C		
YMR048W	0.101968539	0.558170087
YOR221C	-3.625477805	6.61e-98
YHL011C	0.011166191	0.945022719
YLR381W	-0.279638927	0.100822922
YGR130C	0.006672698	0.962853934
YPR047W	0.059727208	0.709501906
YER011W	0.598258403	0.05576743
YDL035C	-0.078767188	0.536994322
YBR283C	-0.01683158	0.903760001
YNL326C	0.048347116	0.792774546
tS(AGA)M	1.085093529	
YOR373W	0.308161736	0.060234207
YKR017C	0.030581197	0.845222236
YDR527W	-0.082444803	0.678304467
YOR006C	0.050986986	0.767734104
YGR199W	-0.089992785	0.469680889
YHL024W	-0.322550186	0.008821143
YKR066C	0.011462728	0.944127959
YDR223W	0.471316707	1.15e-05
YCL043C	-0.004651832	0.976880499
YKL123W	0.16823112	0.787190635
YLR366W	-0.653537306	0.813822794
YHL003C	0.119847699	0.283364582
YKR048C	0.021051918	0.91421918
YDR098C-B	1.473452613	0.216459648
YHR139C-A	-0.427551148	0.431690639
tE(UUC)M	0.099029023	
YNL055C	-0.13460161	0.432896566
YJL071W	-0.123823022	0.506757709
YDR241W	-0.06662872	0.930334263
YOR085W	-0.235389823	0.160070934
YIL173W	0.204379105	0.860938865
YNL315C	0.089379611	0.57133603
YBR173C	0.030862663	0.917131309
YCL029C	-0.080463476	0.658391579
YPR122W	0.012004312	0.948966478
YJR024C	0.121136647	0.411324621
YMR230W	0.095271536	0.801639773
YPR074C	-0.163126003	0.035776626
YOL101C	0.175173026	0.288824309
YBR124W	1.430315645	0.584464402
YMR105C	0.085649649	0.588425412
YBR083W	-0.192438178	0.134040978
YPR152C	-0.084380024	0.711809805
YPL043W	0.049579141	0.749080461
YDR380W	-0.370233353	0.002977928
YMR150C	0.087101564	0.657704094
YDR119W-A	0.122301071	0.753901644
YJL012C	-0.187505122	0.110237811
YCL049C	0.096115209	0.50552112
YNL293W	-0.181608484	0.14964232
YBR280C	-0.311367864	0.04343196
YGL194C-A	-0.046229182	0.899855388
YGL235W	-1.878125954	0.435684555
YJR092W	0.056998531	0.835767736
YKR030W	0.070194167	0.727337041
YBR008C	-0.013483296	0.958126898
YCR098C	-0.994296354	7.21e-09
YGR021W	0.006795548	0.973762477
YKL043W	0.287927103	0.127517922
YPL071C	0.035074172	0.875971749
YBL031W	-0.068293543	0.762370422
YLR454W	0.001232906	0.995944873
YDR543C	-0.622310381	
tG(GCC)F1	0.820362139	
YMR304C-A	-0.028191988	0.931829482
YGR094W	-0.067263796	0.481886421
YBR238C	-0.086731616	0.791611198
YOR008C	-0.043033154	0.771472109
YGR181W	-0.031231584	0.92299026
YDR385W	-0.077157277	0.789926252
YLR149C	-0.141965194	0.305843506
YPR195C	-0.309726561	0.433504645
YNR049C	-0.098873228	0.61839162
YOL062C	-0.016401626	0.909560937
YLR406C-A	0.502242746	0.746855008
YOR042W	-0.031420007	0.860416059
YLR453C	0.189451055	0.160987352
YML119W	-0.102349454	0.458603912
YGL011C	-0.003016021	0.989230522
YDR495C	-0.031927905	0.87774565
YCR028C	-0.044348547	0.820689458
YMR290W-A	-0.20162382	0.850582926
YHL017W	-0.112789255	0.394834777
YIL169C	0.120632282	0.220817962
YBL005W-A		
YJR040W	-0.185233886	0.364556505
YEL016C	-0.02472129	0.893718509
YEL015W	-0.060061719	0.640670985
tT(CGU)K	-0.937121057	
YGR014W	0.047701754	0.821991263
YJR127C	-0.38936	0.006864886
YGR278W	0.087444792	0.642470632
YIL177W-A		
YKL040C	0.098282263	0.637049415
YBL042C	-0.057377077	0.768804002
YPR163C	0.073115324	0.61655813
YIL024C	0.119912756	0.538531434
YJR084W	-0.236911475	0.05477447
YMR306W	-0.154481966	0.324696022
YAL059W	0.138145037	0.543732138
YPL009C	-0.070407939	0.598524006
YJR096W	0.081607526	0.596272352
YMR079W	-0.106289701	0.520516077
YBR135W	-0.069842247	0.801639773
YBR114W	-0.236375051	0.51976874
YOR002W	0.068299427	0.632122153
YNL175C	0.103951242	0.489143595
YGL047W	0.054383014	0.789562142
YBR214W	0.071520405	0.734638252
YOR109W	-0.088051174	0.542696236
YJL055W	0.072565331	0.672457087
YML116W	0.191624705	0.178281386
YGR106C	0.087795417	0.587952526
YLL021W	-0.074036555	0.735167994
YIL070C	-0.081452572	0.642470632
tC(GCA)Q		
YGL166W	-0.119861343	0.715463425
YOL123W	-0.008184693	0.963090264
YHR210C	0.456255628	0.033937265
YLR233C	-0.342721919	0.001548415
YMR321C	-0.428376076	0.647027253
YER080W	0.004033272	0.981806024
YDR078C	0.367961482	0.004788971
YLR032W	-0.16419471	0.286674184
YOR021C	0.104080392	0.591927675
YCR034W	-0.094613365	0.603621965
YLR203C	-0.018467936	0.91185672
YDR294C	-0.091251857	0.434360112
YHL028W	-1.852054856	5.13e-18
YBR298C-A	0.819888039	0.651487608
YFR031C-A	0.041604612	0.87753313
YML043C	-0.257948977	0.127581723
YNL201C	0.049490725	0.767734104
YOL026C	0.108432171	0.642136504
YHL019W-A	-0.142592943	0.852914057
YFL019C	-0.43670919	0.238139616
YLR016C	0.128546865	0.358391495
YDR426C	0.083051134	0.909813348
YPR109W	0.162845173	0.124686483
YER097W	-0.270744069	0.788268475
YER104W	0.084506348	0.695565883
YDR351W	-0.062336579	0.662415792
YOR145C	0.123259947	0.418285158
YKL156C-A		
YGL123C-A		
YHR185C	0.604330826	0.303464487
YIL114C	0.088524648	0.684508634
YNL053W	-0.521323257	2.82e-06
YDR332W	-0.006886623	0.975741393
YDR100W	0.156797659	0.410126506
ITS1-2		
YDL186W	0.627581125	0.005
YGR268C	0.00848726	0.980192657
YEL040W	-0.10432537	0.334048471
YJL189W	0.227831586	0.869517708
YJR047C	1.679014573	8.709999999999999e-23
YLR434C	-0.254337169	0.828049625
YGR123C	-0.015243503	0.927716804
YMR179W	-0.124339258	0.620008753
YLR208W	0.017123545	0.910082925
YPR006C	0.695205718	3.9e-15
YNL222W	0.166887062	0.401667939
YEL023C	-0.02047228	0.912442519
YDR496C	0.143096692	0.070331813
YLL028W	0.138414251	0.67055108
tA(AGC)K1	-1.247314498	
YDR303C	-0.270829119	0.22509298
YGR204W	0.02699572	0.890318831
YBR236C	0.117165909	0.354651024
YGR041W	-0.1665178	0.369106356
YOR153W	0.669591835	2.7e-18
YBL070C	0.001635066	0.998672838
YMR235C	0.012405969	0.936643718
YPL062W	0.416691572	0.787190635
YPR149W	0.013146325	0.957050705
YKL031W	-0.262180922	0.736577297
YDR170W-A	0.084810396	0.787958612
YGL031C	0.08651334	0.873604888
YBR260C	-0.339701375	0.024681857
YDR354W	-0.072888684	0.726657507
snR128	0.094224223	0.861517896
YIL051C	-0.047200077	0.81697953
YBR166C	0.055957622	0.728635015
YPR196W	0.225480114	0.172333374
YDR201W	0.059646322	0.789157796
YPR160W	-0.067687853	0.756370267
YJL053W	0.099257795	0.472257841
YMR020W	-0.029237395	0.873284847
YAL034C	-0.181399354	0.146751033
YOL155W-A		
YER149C	-0.454356962	0.003298672
YKL085W	-0.335003304	0.000147428
YBL026W	0.138463715	0.550511031
