	log2FC	FDR
YKL207W	0.031058707	0.856099616
YEL058W	-0.109128548	0.281457031
YGL188C	-0.252737677	0.389533419
YLR299C-A		
YDL242W	-0.089018622	0.866440598
YDR516C	0.041537131	0.804442465
YGR106C	0.087795417	0.587952526
YKL073W	-0.266314541	0.017273219
YOR143C	-0.18706486	0.211444064
YPR015C	0.586528347	0.001816257
YOR161W-A		
YBR260C	-0.339701375	0.024681857
YDR316W	0.085144674	0.57133603
ETS2-2		
YHR110W	0.160216137	0.24963376
YNR028W	0.002061578	0.99174829
YLR214W	0.025148836	0.908977448
YBR001C	-0.058594887	0.731662426
YBR200W	-0.073415421	0.644899158
YIL144W	-0.005958424	0.980793909
YJR129C	0.026557204	0.925670953
YNL187W	-0.282930131	0.126053352
YOR386W	0.001241614	0.995230518
YCL048W	0.900013462	9.39e-05
YHR019C	-0.098496778	0.28143246
YPL096C-A	-0.041323254	0.914155427
YDL066W	-0.305174914	2.95e-05
YJL204C	0.085947859	0.571984711
YLR063W	-0.102183535	0.78512545
YAR070C	0.894232871	
YMR237W	-0.175166933	0.15953627
YER105C	-0.041507213	0.769578134
RUF22	0.680274624	
YML115C	-0.084261922	0.487915858
YGL019W	0.073608021	0.608727371
YER137C	0.235900465	0.353604603
YHR197W	0.101378908	0.520852317
YMR074C	0.111152136	0.541042146
YDL166C	0.105709458	0.603672715
YDR140W	0.022051815	0.918132631
YLR168C	-0.234626757	0.075954397
YIL072W	0.34454485	0.010902926
YGL244W	0.023482004	0.885606068
YIL043C	0.020958385	0.895178773
YDR309C	-0.29142669	0.11287568
tQ(UUG)E2	0.497372771	
YPR089W	-0.173952463	0.106392005
tP(UGG)O2		
YHR096C	0.429979909	0.072679282
YBR239C	0.168548443	0.369561575
YDL002C	0.092574812	0.644464467
YKL138C	-0.003636404	0.989634308
YPL023C	-0.085929274	0.540694483
YBR156C	-0.193447741	0.551748541
YKL217W	0.079420643	0.401121418
YNL280C	0.061004484	0.736577297
YDR073W	0.062089477	0.737623081
YGR289C	0.026355619	0.875499949
YOL052C-A	0.020821061	0.946888331
YER082C	0.098404717	0.401667939
YDL160C-A	0.093332593	0.813519728
YBR166C	0.055957622	0.728635015
YCL045C	-0.294334664	0.00102352
YGL214W	0.070218934	0.910082925
YIR020C		
YCL012C	0.103562593	0.627360045
YPR162C	-0.120826999	0.495450493
YLR422W	-0.150420075	0.046515274
YDR096W	-0.273047513	0.000182939
YDR422C	-0.120483706	0.524879673
tK(CUU)I		
YCR084C	-0.011554531	0.964929244
YPL107W	-0.095310419	0.572522715
YIL153W	-0.182208488	0.39094145
YJL111W	-0.147013991	0.10290229
YPR121W	-0.149763266	0.380932559
YPL063W	-0.040686981	0.783481414
YMR307C-A		
YDL130W-A	-0.04311834	0.916399726
YNL071W	-0.039127501	0.787190635
YHR071C-A	0.335921227	0.559375505
YDR017C	-0.23067913	0.015232604
YPL041C	0.52785436	0.025228805
YOR220W	0.125168295	0.430961687
YER148W-A	-0.169183871	0.831646173
YJR090C	-0.05327797	0.679673801
YKL023C-A	0.057262298	0.881116791
YKL068W-A	0.273632352	0.193393205
YKR072C	-0.017428839	0.936643718
YLR162W-A	0.613164263	0.663941596
YLR218C	0.130202482	0.594344343
YNL229C	0.014893747	0.919444021
YLR387C	0.029591986	0.83585211
tE(CUC)D		
YPR023C	-0.135784442	0.230193599
YAR014C	0.001378481	0.99439665
YJR115W	0.288845624	0.213239619
YNL146C-A	0.243841868	0.742043022
YDL087C	-0.196645138	0.408245187
tK(CUU)K	2.359874959	
YJL161W	0.20714481	0.234201265
YMR049C	-0.039829206	0.856099616
YCL052C	0.008407906	0.958892749
YGL152C	0.24649168	0.711807089
YAL069W		
YIL046W-A	0.912613933	0.048128262
YLL067W-A		
YDR289C	0.051811261	0.771472109
YOR130C	0.030619783	0.88626399
YAL059W	0.138145037	0.543732138
YDR498C	-0.321735119	0.058980807
YOR343W-A		
YCR107W	0.221640869	0.326207618
YLR164W	0.376232179	0.024269559
YKL197C	-0.097404094	0.553663236
YGL133W	-0.134307019	0.216459648
snR84	0.146640951	0.490931289
YDL072C	0.041246987	0.818775653
YIL130W	-0.198922512	0.108413227
YKR023W	-0.070597293	0.651065812
YDR245W	0.009086637	0.955399393
YOR024W	0.134891354	
YKL189W	-0.0304622	0.888582694
YJL151C	0.006672093	0.983850726
YPL024W	-0.449209561	9.2e-05
YDL238C	-0.228642587	0.234504438
YJR087W	0.22007239	0.495479102
YBR065C	-0.172598203	0.516599245
YPR165W	0.011753599	0.961863274
tA(AGC)J	1.564404027	
tG(GCC)O1	-1.368877544	
YOR195W	0.023169114	0.913912902
YDR320W-B	-0.466270688	0.65078203
YDR146C	-0.178504239	0.11707611
YDR370C	0.180680458	0.101128633
YDR458C	-0.038589711	0.789562142
YMR272W-B	0.290738176	0.816098907
YDL005C	0.077634477	0.595038936
YNL245C	-0.140029961	0.555938252
YGR139W	-0.225418776	0.824868907
YGR184C	-0.094934008	0.39094145
YIL082W		
tG(CCC)D	0.099028593	
YPL042C	-0.494836877	7.02e-07
YJL133W	-0.044127414	0.810923001
YJR075W	-0.133471024	0.271668457
YMR177W	-0.098698317	0.715576291
YHR127W	-0.047227866	0.817578131
tE(UUC)Q		
YOR298C-A	0.089802166	0.78512545
YDR192C	-0.364881253	0.050353869
YDR046C	-0.210968271	0.007698396
YCR006C	-0.332841611	0.173590659
YFL055W	-0.175152688	0.411503044
YLR267W	0.292811075	0.051985407
YOR006C	0.050986986	0.767734104
YMR115W	0.119233364	0.286623037
YDR112W	-1.033530379	0.011788873
YOL055C	-0.063912892	0.705966044
YOL097W-A	0.294441132	0.394834777
YNL180C	0.04365859	0.81967225
YDR524W-C	0.081158293	0.813591693
YAR027W	0.110094537	0.478877487
YOR070C	-0.10119521	0.524650534
snR79	-0.000724158	0.999337168
YFR042W	0.050805816	0.818775653
YLR221C	0.163605791	0.248945577
YPR155C	-0.03290813	0.822417136
YOR098C	-0.128826633	0.388044898
YJR086W	0.106577894	0.692671641
YPL189W	0.039017246	0.911553421
YDR116C	0.042895446	0.803312719
YOR389W	0.348964387	0.154450902
YLR019W	-0.229859743	0.05680871
YGL260W	-1.645557963	
YDL022W	-0.108939157	0.454189797
YPR191W	-0.452571118	3.07e-11
tM(CAU)Q1		
YHR083W	-0.217989095	0.072556079
YJL129C	-0.067733227	0.671648399
YBL080C	-0.108381187	0.525455228
YIL008W	0.194247665	0.374680079
YOR021C	0.104080392	0.591927675
YJR052W	0.016241113	0.922003576
YCR002C	0.075664219	0.598308176
YBR269C	0.069791759	0.78512545
YKL224C		
YPR028W	0.069324371	0.749080461
YMR256C	-0.141914413	0.728034576
YOR296W	0.018724222	0.904430661
YER127W	-0.04061578	0.839748823
YKL160W	0.069891771	0.816098907
YNR013C	-0.124079815	0.56630375
YEL066W	0.148053609	0.340950459
YNR001W-A	0.681034404	0.651065812
YMR153C-A	-0.213701936	0.659008408
YCR023C	0.010215142	0.948467565
tN(GUU)C	-1.63846631	
YMR001C-A	-0.296192179	0.888757711
YLR141W	0.092179049	0.712429947
YOR318C	0.493984945	0.014133948
YNL036W	0.0203266	0.918132631
YHR070C-A	0.199218623	0.684743856
YHL006W-A	0.231058226	0.559026031
YNL076W	-0.213953238	0.107713213
YPR149W	0.013146325	0.957050705
YHL046W-A	0.097855631	0.879673501
YGL028C	-0.09207492	0.44087021
YKL013C	0.0975367	0.6519414
YPL029W	-0.153881459	0.277680978
snR37	-0.255249431	0.62288904
YPL055C	-0.018138635	0.930234933
YOR228C	-0.308393055	0.01330396
YDL142C	0.040439985	0.82525324
YNL251C	-0.190209244	0.455743941
YIL123W	-0.077131259	0.607388324
YPR081C	-0.284890259	0.033283194
YCL014W	-0.169623655	0.294009572
YBR041W	-0.376946442	0.000173239
YPL109C	-0.017682607	0.907545399
YLR170C	0.18189289	0.677472842
YDR503C	0.08085682	0.696414989
YJR014W	0.071634158	0.787190635
YDR524C	0.03815073	0.815113605
YBR274W	0.027433095	0.876237545
YDR152W	0.026563623	0.902689415
YCR024C-B	0.084230609	0.678304467
tG(GCC)O2	-0.362668905	0.870037478
YHR137W	-0.166269766	0.31046687
YIL030C	0.048063799	0.767346591
YLR380W	-0.090254894	0.78512545
YOR161C	-0.543456679	2.15e-05
YPR204W	0.051657472	0.969113025
YLR441C	0.087325075	0.860416059
YBR003W	-0.263368008	0.00823233
tL(CAA)K	0.099028719	
YGL007W	-0.817258616	0.003026069
YDR172W	-0.03776371	0.742812425
YCR097W-A		
YBR227C	-0.06870291	0.651487608
YJL085W	0.1188965	0.361545413
YDR268W	-0.013449397	0.947719725
YGL057C	-0.407754698	0.012512496
YNR042W	-1.60105128	
YOR384W	0.27864787	0.183001854
YER089C	-0.040089024	0.861179208
YGL247W	0.035576587	0.884567005
YJR073C	-0.133089431	0.402473435
YOL124C	0.148164993	0.177108798
YHR104W	-0.030405101	0.882135299
YNL281W	0.049902418	0.825710227
YGR183C	-0.049438253	0.864153619
YJR063W	0.101042973	0.657704094
YDL108W	0.098598968	0.514262747
YCL023C	-0.470263383	
YPR113W	0.190579014	0.142815812
YBR289W	-0.04253217	0.822417136
YOL062C	-0.016401626	0.909560937
YDR256C	0.237579223	0.413879944
YHR027C	-0.086941684	0.328850018
YKL106C-A	-0.374224677	
YBR299W	0.27325082	0.375362651
YDR389W	-0.194717039	0.283620714
YOR110W	-0.174506663	0.111095522
Q0297		
YLR154C	0.174856691	0.354403205
tN(GUU)Q		
YEL001C	0.122998552	0.343054058
YGR052W	-0.389599647	0.04308169
YFR052C-A	0.187195882	0.432896566
YJL139C	-0.136913302	0.28143246
YLL063C	0.181623388	0.524564513
YML053C	0.15452397	0.381863056
YFL067W	-4.546007386	0.001964391
YAR010C	0.583648069	
YDR372C	0.005985506	0.975741393
YGR210C	-0.045292498	0.81442559
YPL161C	0.031182417	0.847615732
YOL028C	-0.336376492	0.058163407
YIL012W	0.249394829	0.767734104
tS(UGA)P	0.820362139	
YML003W	-0.302150456	0.163926699
YHR185C	0.604330826	0.303464487
YOR166C	0.067846967	0.651087588
snR74	0.325816621	0.647027253
YGL024W	-0.83967636	0.36038321
YLR430W	-0.061333758	0.724769364
YKR046C	0.104931373	0.448271426
YNL031C	0.02767019	0.936946575
YPL043W	0.049579141	0.749080461
YGR148C	0.093939447	0.794763091
YFL034C-B	-0.225374492	0.215850839
YDL071C	-0.053030123	0.936353899
YHR042W	0.217174265	0.126053352
YPR057W	0.091941993	0.529314067
YDR078C	0.367961482	0.004788971
YER182W	0.140509151	0.429639286
YGR267C	0.042946387	0.795680041
YIR030C	-0.133927957	0.553749965
snR50	0.44877037	0.346742989
tL(UAA)L	0.715666692	0.725333254
YHR063W-A	0.022296741	0.958335214
YLR425W	-0.007231823	0.973011676
snR9	0.158503789	0.543636064
YPR029C	-0.009345633	0.953130234
YLR135W	0.04206865	0.830848306
YPR137C-B	0.820362139	
YHR200W	0.017664086	0.919820057
YPL148C	0.218379404	0.191682972
YBL071C-B	-0.069828243	0.981806024
YPL257W	0.242201204	0.202696991
YDR224C	0.089932978	0.793551353
YJL086C	1.36231327	
YLR461W	-0.468049924	0.856099616
YJL024C	0.025799146	0.898080599
YKR075W-A		
YML077W	-0.058991894	0.806688747
YJL173C	0.094069092	0.732229354
YFL021W	-0.369227502	0.129669034
YDR127W	0.006736017	0.971425742
YOL013C	-0.091083098	0.468007784
YIR012W	-0.030418707	0.852439143
YEL043W	-0.146034369	0.272712838
YDL121C	0.11270153	0.646720409
YOL098C	-0.16949156	0.113163363
YOR174W	-0.002036367	0.991839999
YFL038C	0.103691839	0.735732728
YCL019W	0.820362139	
YOR342C	0.097620682	0.470566661
YFR036W	-0.17759627	0.539325658
YLR421C	0.043718399	0.882135299
YNL253W	0.114577198	0.348329393
YCR035C	0.022982564	0.883052502
YJR160C	-0.100999914	0.91185672
YER016W	0.007454669	0.967959996
YDL229W	-0.033515156	0.856880053
YMR031W-A	-0.787145773	0.597363593
YGL047W	0.054383014	0.789562142
RUF20	0.104372901	0.742043022
tL(CAA)G2	1.403489365	
YOR202W	0.06115969	0.784648763
YGR109C	-0.684090117	0.116701588
YLR101C	0.324860152	0.337989504
YGR283C	-0.116727563	0.344078993
YPL234C	0.072487097	0.693885291
YAL065C	0.284591434	0.754047742
YER009W	0.081595442	0.735167994
YMR059W	0.201145956	0.335363688
YMR133W	0.084683382	0.678304467
YGR076C	0.129037215	0.597363593
YBL006C	0.196551845	0.186969087
YIR017C	0.033151731	0.978563434
YOR333C	-0.637497768	
YDR144C	-0.095014505	0.684508634
YNL240C	0.141392761	0.363536559
YAR066W	-0.112276626	0.951206024
YDL090C	0.099723812	0.476678411
YOR200W	-0.109957556	0.945022719
YKL020C	-0.152675858	0.274214798
YOR046C	0.045412345	0.731244037
YDR182W	-0.14660235	0.22717056
YPR062W	0.057393	0.812890933
YLR196W	0.040760033	0.770750449
YDR428C	0.159531329	0.22710025
YER158W-A	0.190981367	0.609610324
YDL237W	-0.042505774	0.793278999
YHL042W	0.417711539	0.064085984
YFR007W	0.005581426	0.981551234
YDR236C	-0.048565734	0.808403088
YBL022C	-0.26062443	0.000168753
YML083C	0.471830791	0.129629597
YDR184C	0.044675197	0.82525324
YDR509W	-1.427862788	
YOR129C	-0.109193157	0.663233022
YBR051W	0.335803865	0.60402579
YGR047C	-0.070141644	0.689277419
YGR174W-A	0.136365183	0.772466144
YOR270C	0.053513071	0.605161656
YGR120C	0.164640576	0.166949538
YDR013W	0.105373245	0.578229094
YDR108W	0.064207275	0.773135713
tN(GUU)N1	1.542699805	0.103818478
YKL186C	0.043639471	0.818057282
YGR225W	-0.583395424	0.080633595
YCL008C	0.005494324	0.988697053
YOR146W	0.011687332	0.997778227
YLR219W	-0.077287362	0.620065776
snR60	0.151924144	0.885716537
YOL094C	0.003858508	0.988106983
YPR169W-A	0.518842025	0.728635015
YGL241W	0.139527059	0.171274474
YDR120C	0.011442311	0.958335214
YNL144W-A		
YAL027W	0.066112493	0.735224644
YKR105C	-0.118404464	0.771472109
YDR374W-A	0.215810134	0.382719131
YMR242C	0.075348413	0.82807728
YKL195W	0.036410121	0.893403372
YDL165W	0.138253557	0.36840731
YNL106C	-0.121408104	0.467869743
YKL117W	0.023465558	0.941167788
YER145C-A	0.024665257	0.967959996
YDR143C	0.097307082	0.734786312
YOL004W	-0.075382719	0.698874927
YGL063W	-0.115901712	0.73362227
YPL200W	-0.429780221	0.05680871
YLR459W	-0.01746338	0.928760268
YDL088C	-0.051521891	0.741110338
YBL059C-A	-0.00727772	0.986223469
YOR352W	0.164033223	0.11847302
YLR005W	-0.025147009	0.879032362
YML100W-A	0.14437856	0.904430661
tV(UAC)B	0.128174689	
YOL165C	-1.631395746	0.338819755
YOL148C	-0.287433486	0.0285476
YJR133W	0.04663287	0.803312719
YGL156W	-0.103749191	0.600310785
YPL170W	0.072868108	0.742812425
YGR244C	0.084638951	0.651487608
YKL037W	0.226264242	0.559026031
YGR147C	0.071834747	0.655335161
YGL041C		
RME2	-0.233334653	0.575490678
YLR375W	-0.149675059	0.268549657
YCL040W	0.049545699	0.798543566
YBL016W	-0.223010398	0.192264409
tL(GAG)G	0.712054884	0.494570345
YKL187C	-0.538650054	5.28e-06
YNL081C	0.040969624	0.884911898
YGR255C	0.004342478	0.982511073
YLR324W	-0.045179931	0.810923001
YKL137W	0.064557699	0.812890933
YLR447C	0.130484662	0.303464487
YAL039C	0.209768668	0.048128262
YJR001W	0.007663891	0.969113025
YKL223W	-0.622310381	
YOR178C	-0.115624736	0.380932559
YHR091C	-0.238896326	0.131343385
YGR270C-A		
YPL089C	-0.144557989	0.450527035
YOL120C	0.035009492	0.896825207
YNL197C	-0.241326016	0.062076245
YNL220W	0.014439521	0.927716804
YPR045C	0.031227526	0.848461688
YIL036W	0.043688947	0.760762885
YDL164C	-0.2399817	0.082772797
YPR074C	-0.163126003	0.035776626
snR59	0.350445908	0.891809884
YKL147C	-1.348095255	0.004531916
YJR070C	0.043364532	0.798462887
YBR073W	-0.149870356	0.316535228
tI(AAU)I2	0.820362139	
YDR037W	-0.039610992	0.783453283
YPL160W	-0.188057741	0.048234302
YDR350C	-0.001991993	0.989634308
tN(GUU)O1		
YGL139W	-0.069723971	0.700408766
YNR066C	-0.322744701	0.227864353
YLR273C	-0.04938145	0.793070867
YPR030W	-0.130554693	0.163515313
tF(GAA)B	1.801574109	
YFL027C	0.126813198	0.407311926
YNL287W	-0.082524929	0.458731934
YNL014W	0.136869991	0.580062282
YGL074C	-0.035615224	0.967959996
YKR075C	-0.091638227	0.603672715
YOL077W-A	-0.071855514	0.860938865
YAR068W	0.285266656	0.873284847
YFL025C	-0.202345099	0.186969087
YDR084C	-0.022027418	0.910082925
YLR271W	0.020473027	0.919046841
YER115C	-0.026405189	0.924630448
YDL209C	-0.341604168	0.066771861
YMR099C	-0.063030082	0.698874927
YJL007C	0.969216413	0.077289167
YML074C	-0.089782951	0.525243516
YNL339W-A		
YOL155W-A		
YKR027W	-0.193960972	0.210214881
YNL177C	0.019090097	0.924630448
YAL068C	-0.622310381	
YMR079W	-0.106289701	0.520516077
YCR063W	-0.090473659	0.867868829
YMR087W	0.01809879	0.934254315
YLR007W	0.213546035	0.052323382
YGR231C	0.099074499	0.599415921
YOR068C		
YDR409W	-0.192237732	0.303464487
YLR363C	0.001444339	0.997158951
YLR408C	0.024188109	0.944933063
Q0115		
YOL116W	-0.086157472	0.569963392
YMR136W	-1.231071073	1.11e-11
YBR035C	0.081129882	0.662149023
YIL002C	-0.217327189	0.035776626
YMR021C	-0.060222614	0.728034576
YPL091W	-0.065923217	0.626853852
YDR128W	0.070182542	0.662415792
YNL202W	0.143155123	0.580472852
YPR050C	-0.673452064	0.718233507
YBL095W	-0.177145696	0.529123781
YBR126W-B	0.1092571	0.820012926
SRG1	0.139489266	0.473346664
YOR383C	0.805811921	3.44e-14
YFL066C	-2.804139753	
YPR011C	-0.056935029	0.72886615
tY(GUA)Q		
YDR270W	-0.171823386	0.37881286
YLR092W	-0.306348019	0.002851576
YKL065W-A	0.020973504	0.96425031
YNL090W	0.045112258	0.910082925
YBR291C	0.183295937	0.304685736
YBR135W	-0.069842247	0.801639773
YHR072W-A	0.1139553	0.7699331
YNL171C	0.090544068	0.890318831
YEL006W	0.044076708	0.804745575
YDR538W	-0.047632242	0.910082925
YIL145C	0.092785761	0.555938252
YOR382W	0.471046744	0.000184625
YER001W	-1.199495409	1.22e-40
YHR093W	-0.74033711	0.015045695
tK(CUU)J		
YOR355W	0.003112752	0.988106983
YGR219W	0.147414107	0.735167994
YLR372W	-0.006336618	0.971677272
YLR239C	-0.030389463	0.879032362
YKL114C	0.024436115	0.879830964
YJR098C	-0.020550392	0.919820057
YLR406C	0.088224989	0.82893599
YGL154C	0.259965701	0.029742199
YHL045W	-0.102269057	0.948966478
YPR140W	-0.05009941	0.767734104
YDR446W	-0.058272194	0.956441765
tA(AGC)M2		
YLR087C	-0.062456895	0.680099284
YMR046W-A		
YOR343C	-0.743513409	0.036911218
YLR410W-A		
YKL212W	-0.046325398	0.764712979
YNL129W	0.057659889	0.793405833
YEL033W	-0.047744383	0.87938645
YKL089W	0.151855966	0.458603912
YDL019C	-0.242294066	0.052691224
YCL055W	0.178179131	0.189154954
YNL186W	-0.1868828	0.075207533
YIL090W	0.009711668	0.958335214
YML064C	-0.095481587	0.62371981
YPR168W	-0.079024207	0.791611198
YCR031C	0.081252608	0.82525324
YOR347C	0.056883564	0.725333254
YNL040W	0.100190444	0.432896566
YOR364W	-0.183636548	0.850669356
YOL132W	0.657049299	1.02e-06
YDL130W	0.045053802	0.833795813
YMR160W	-0.256875893	0.032680406
tS(AGA)J	0.911710511	0.250683362
YMR320W	0.221768368	0.428089493
YBR191W-A	0.012480672	0.984477947
YLL025W	0.158553293	0.687621231
YDR253C	0.217759872	0.14964232
YKL074C	0.042860449	0.785691312
YPR145C-A	0.023149212	0.973011676
YMR109W	-0.107710114	0.514262747
tS(GCU)O	0.820362139	
YGL096W	0.190221669	0.24153167
YDR026C	0.146821376	0.163259731
YNL024C-A	0.161533783	0.530932372
YIL034C	-0.124021317	0.326377443
YOR301W	-0.177774312	0.415477458
YLR340W	0.040320909	0.827697462
YMR195W	0.283401343	0.122090402
YLR156C-A		
YPR080W	0.043814559	0.909011351
YDR514C	-0.387428865	0.000868963
YHR102W	-0.030836019	0.88299957
Q0032		
YEL065W	0.623189336	5.32e-07
YBR103W	-0.027413825	0.879830964
YNR060W	-0.00315085	0.990726485
YDL024C	0.29870813	0.07998956
YNL284C-B	0.07602008	0.904783734
YBR190W	-0.275526649	0.885199123
YLR150W	0.027310864	0.925670953
YJR019C	-0.364525397	0.009062437
YLR250W	0.077586898	0.734786312
YGR108W	-0.205753894	0.051955203
YIR037W	0.066772453	0.78512545
YOR328W	-0.091028994	0.604585262
YPR014C	0.355302798	0.129629597
YOR310C	0.027283532	0.864554001
YLR264C-A	-0.085694606	0.791439281
YDR223W	0.471316707	1.15e-05
YGL252C	-0.037408002	0.789218697
YHR025W	0.033648949	0.887738979
YBR254C	0.027059252	0.91421918
YLR032W	-0.16419471	0.286674184
YBR208C	-0.048721923	0.804442465
YNL002C	0.130178948	0.317140321
tR(UCU)E		
YLR201C	0.087267165	0.589814518
YAL035W	-0.102256244	0.277187321
