	log2FC	FDR
YLL012W	0.042496836	0.890318831
YDR353W	0.015623047	0.925016154
YGR005C	0.123198045	0.356936335
YOL084W	-1.232176123	7.19e-15
YHL044W	0.475350808	0.017405158
YGR085C	0.06506256	0.881651687
YOR247W	0.096190342	0.622562014
YMR101C	0.493868946	0.064536177
YNR010W	0.032980801	0.89621652
YFR032C-A	0.034076274	0.928771883
YNL117W	-0.369010797	0.068208796
YDR151C	-0.01037092	0.958892749
YAL036C	-0.074211638	0.652224933
YDL114W-A	-0.043185214	0.952224924
YNL128W	0.197806608	0.425163059
YER107W-A	-0.190732001	0.743558828
ITS2-1		
YOL120C	0.035009492	0.896825207
YHR176W	-0.282424515	0.037127314
YLR202C	-0.02911094	0.9607046
YDL063C	0.054959956	0.776769353
YDR142C	-0.00268298	0.990726485
YPL179W	-0.107714411	0.461551835
YOL061W	-0.010126572	0.948573847
YER044C	0.2440775	0.066921493
YKL225W	-0.622310381	
YIL086C	0.212589237	0.613068228
YKL181W	0.076507479	0.494207033
YLR118C	-0.003693688	0.988106983
YJR049C	-0.058863744	0.689277419
tK(UUU)G2	2.821621145	
YHR218W		
YER130C	-0.49474833	2.62e-06
YOL147C	0.222813868	0.090309193
YEL069C	0.104384388	0.833440478
YLR149C-A	-0.174387882	0.909011351
YPL276W	0.251304742	0.781993408
YMR237W	-0.175166933	0.15953627
YFR011C	-0.170444445	0.567139239
YIL166C	0.196238768	0.241793753
YOR248W	0.149481549	0.808403088
YKR014C	0.056571518	0.788072527
YBR198C	-0.028559788	0.863283531
tV(UAC)Q		
YLR222C	-0.137091031	0.28143246
YLR082C	0.066825297	0.668002635
YER188W	0.246696021	0.211444064
YOR374W	0.17348282	0.028089402
YLR378C	0.003719429	0.988106983
YCL066W		
YIL082W-A	-0.201808975	0.29971871
YGL176C	-0.292390831	0.042879173
YMR053C	-0.240636484	0.092054336
YIR028W	-0.166392971	0.344727108
YDL135C	0.077838436	0.698650389
YLR196W	0.040760033	0.770750449
snR83	-0.093634451	0.798127494
tR(UCU)E		
YBR027C	-0.283630923	0.678517042
YDR502C	-0.217915496	0.067633415
YLR344W	0.061227274	0.859137813
YGR011W	0.094451563	0.82618211
YHR070W	-0.115607119	0.667352127
YER136W	0.033831886	0.808572827
YER099C	0.156114714	0.133536155
YGL058W	-0.055336501	0.794763091
YML026C	0.075544911	0.843089862
YJL109C	-0.044992898	0.82525324
YGR048W	-0.068244559	0.682894148
YHR022C-A	1.108850239	0.006867605
YLR358C	0.067507046	0.909560937
YLR284C	0.393853344	7.5e-05
YMR230W	0.095271536	0.801639773
YKL217W	0.079420643	0.401121418
YGL183C	-0.141290925	0.804442465
Q0140		
YML127W	-0.259214977	0.070988283
YBR159W	-0.008349675	0.958892749
YIL126W	-0.025672329	0.84480208
YOR066W	-0.396212133	0.048698678
YPR159W	-0.177990589	0.073379795
YOR069W	-0.087455982	0.558170087
YFL010W-A	-0.102254555	0.772735584
YCL027W	-0.055491572	0.848224655
YPL206C	0.121970647	0.28143246
YLR286W-A		
YJL025W	-0.432653027	0.060725783
YNL236W	-0.248383294	0.125028039
YNR013C	-0.124079815	0.56630375
YBL055C	-0.020945705	0.886541758
YGL252C	-0.037408002	0.789218697
tA(UGC)E	2.053610087	0.168963372
YLR389C	-0.310312264	0.000428569
YCL005W-A	0.118038189	0.755321166
YGR235C	0.011022819	0.958892749
YLR441C	0.087325075	0.860416059
YLR347W-A		
YDR072C	-0.29216796	0.000310505
YIR024C	0.139191496	0.550416113
YMR001C	-0.037218204	0.845222236
YNR022C	0.085484525	0.807223573
YPR066W	0.063230278	0.772735584
YDR102C	-0.033926286	0.967485138
YJL127C-B	0.127181913	0.620008753
YDR543C	-0.622310381	
YGR031W	-0.040226433	0.852403265
snR7-S		
YLR319C	0.048815657	0.811936997
snR4	0.155531639	0.651948745
YIR008C	0.015699531	0.93656762
YDR167W	0.191955963	0.209818267
YOR023C	0.01790891	0.955431495
YLR327C	0.150680362	0.82525324
YLR303W	8.664318759	4.65e-60
YOR056C	0.146155001	0.11619478
YGL040C	-0.355159027	9.1e-05
YDR484W	-0.093753935	0.641699985
YLR063W	-0.102183535	0.78512545
YDR344C	-0.45844466	0.237206923
YCL059C	0.113188249	0.484608248
YFL052W	0.429666797	1.67e-05
YHR108W	-0.318058817	0.000682927
YPR038W	0.348799265	0.865382764
YML101C	0.143496183	0.530663504
YLR058C	-0.111652974	0.465278547
YAL020C	-0.028886401	0.924630448
YGL084C	-0.03035608	0.850582926
tK(UUU)O	0.197337833	0.92743955
YGL146C	-0.466496761	0.001752735
YOR073W	0.046905322	0.840873624
YGR162W	-0.030207472	0.842862338
YGL199C	-0.574867637	0.812873943
YJL121C	-0.026765951	0.886264366
tM(CAU)J2		
YFL005W	0.0761969	0.687000374
tV(AAC)M2	0.099029023	
YBL013W	-0.628411773	0.116208928
YER129W	-0.057900685	0.709475736
YMR272W-B	0.290738176	0.816098907
YJR095W	-1.284079182	1.38e-09
YLR001C	-0.121681954	0.242705097
YDL222C	0.628391695	0.014931197
YKR060W	-0.09802803	0.651065812
YDL058W	0.042478076	0.768107749
YPR136C	-0.243174231	0.921518571
YCL036W	-0.399129491	0.001646119
YER138W-A	0.179493224	0.770750449
YOL052C	-0.133825042	0.331500418
YER164W	-0.024352942	0.909560937
YHR095W	-0.330319269	0.818057282
PWR1		
YOR118W	0.06065747	0.618292994
YPL143W	0.090624427	0.916404379
YDR393W	0.037027848	0.797541078
YDR337W	0.059882498	0.735200928
YJL225W-A		
YER007W	0.084517796	0.625656253
YBR226C	0.042901895	0.947719725
YPL225W	0.098362399	0.743109511
YOR380W	-0.143813857	0.576273581
YKL162C	-0.170035199	0.315658779
YDL033C	-0.048417128	0.856099616
YIR030W-A	0.208405345	0.767857526
YHR021W-A	0.827411831	0.022816665
YNR064C	-0.152955892	0.501723927
YMR325W	0.820362139	
YBR278W	0.201442869	0.312240622
YDR539W	0.12315751	0.372647371
YJL198W	0.118193808	0.394834777
YMR267W	-0.031181165	0.854065031
YPR163C	0.073115324	0.61655813
YDR491C	0.022293751	0.967959996
YMR226C	0.069037647	0.733324187
YPR100W	0.074551207	0.824868907
YDR155C	-0.028161455	0.943182038
YPR151C	0.127943934	0.75980096
tG(GCC)O2	-0.362668905	0.870037478
YHL034W-A	0.046199848	0.928975951
tS(AGA)G	0.099028956	
YGL162W	0.284525395	0.082372322
YOR293C-A	0.147438571	0.867691002
YNR042W	-1.60105128	
YLR024C	-0.086457365	0.535979867
YML107C	0.139600105	0.264880817
YKL188C	0.066687492	0.711809805
tW(UCA)Q		
YHR059W	0.108037716	0.590851852
