	log2fc	p-adj
YMR166C	-2.341828999	9.84e-05
TIM21	-0.699415565	5.3e-05
TRK1	-0.173852636	0.371113598
CUE2	0.086423851	0.166389349
PPM2	0.296714318	0.015095518
GTS1	0.00255776	0.957890033
MYO2	0.063648968	0.27266161
SLD3	0.697743311	0.031307123
TDP1	0.392907117	0.021898763
SFT1	-0.088627725	0.612415876
YFH1	-0.466725082	0.150662643
SRC1	0.407110988	0.000905062
VPS52	-0.185425468	0.233546473
PEX2	0.350586023	0.001126107
ERV25	0.172515901	0.071809823
PAH1	0.176470807	0.001362905
RPL12B	-0.447335325	0.216865987
GCD11	-0.211890909	0.067369173
UBX6	-0.337035136	0.001349838
VMA3	0.734312381	0.450971536
PSE1	-0.073551041	0.234230414
ERV29	0.192336158	0.100025417
STL1	-2.546630192	0.01065447
RPC10	-0.019703193	0.854728913
PHO81	-0.022995042	0.557285227
TCM62	-0.542468117	0.000209807
ADH4	-1.51012475	0.047142106
CAB2	0.390039552	0.019315463
VBA4	-0.325678627	0.119912736
YMR114C	0.782065377	3.18e-05
PSD2	-0.065210255	0.469778135
ECM9	0.176788501	0.002950318
SNX3	0.195615708	0.05128381
LEU5	-1.408752829	4.77e-06
NDD1	-0.503622198	0.003866228
CDC48	-0.001089536	0.984714721
GRX1	0.111143252	0.127210886
TIF6	-0.156839758	0.116419666
YOR152C	0.226158422	0.066371327
RFM1	0.094302764	0.27714366
HIS1	-0.067536658	0.245038328
CTR9	0.088252975	0.064362471
SNF8	0.270727264	0.003673169
PUS9	0.072826699	0.087036551
RPL36B	-0.384405998	0.026301999
YBR242W	-0.186452119	0.000613569
YJL206C	0.515922181	0.000361389
KIP2	-0.100289673	0.328315198
RUD3	-0.002035931	0.980243713
UTP21	-0.037302733	0.393211792
ATG17	0.141739295	0.023213171
LCB3	0.263106024	0.355045648
NSA1	-0.041048098	0.574716252
YPL150W	0.146769006	0.042151275
SPT8	0.194391565	0.011569782
KRI1	0.267399261	0.00033207
SIP3	0.228157451	0.005206946
MTD1	0.061234645	0.491282274
POP3	0.125577711	0.077821175
YGL101W	-0.17298411	0.305137384
SMY1	0.129875411	0.143549859
VPS29	0.139806887	0.28648115
XKS1	-0.341786027	0.004671339
HXT7	0.586671486	0.002272982
PEX14	0.130909901	0.007048024
CWH41	0.27484344	0.009035717
LSM6	0.239028901	0.095457454
PDA1	0.103347549	0.509913116
PGM3	-0.096066876	0.083711891
YBL059W	-0.934034953	0.000182209
DSS4	0.16892121	0.325768369
RSM27	-1.682313122	0.000201294
FUN26	-0.119895752	0.198685642
TEL1	0.194059933	0.679834209
YCF1	0.170550216	0.026562635
PGA2	0.470512095	0.001728511
HST3	0.671233111	1.82e-06
MRPL17	-0.896798067	0.009834935
SAM2	-0.279876218	0.042846667
NCE103	3.012565765	0.076002742
HOS3	0.028931044	0.566388343
GLC3	0.257442319	0.00972418
AIM27	0.209093165	0.032501608
SLA2	-0.252595537	0.003562996
CDC10	-0.04691437	0.371734029
YMR196W	0.720289039	0.00066966
RPS9A	-0.121811374	0.749604004
YPL113C	0.647267441	0.135489825
CHZ1	0.227627381	0.126745442
SLX9	-0.091413411	0.531479468
ERP4	0.280373547	0.007759935
RRP42	-0.048323986	0.497737596
ROT2	0.169908313	0.108478361
ATG19	-0.176590833	0.038250527
RPL32	-0.375084215	0.043704543
SRB4	0.106336987	0.279655475
CMD1	0.482191104	0.039794873
GTT2	0.662192571	0.413578158
ASM4	0.006496211	0.881241439
LSG1	-0.108651804	0.199720437
DFM1	0.276901283	0.048597068
MIG1	0.314017006	0.338838237
YPL199C	0.156131332	0.068337763
GPI17	0.244772611	0.006720009
CHS5	-0.04547132	0.415235094
ANT1	-0.012825953	0.719097024
ASH1	-0.071179325	0.407100919
AIM10	-0.720421165	9.38e-05
GLN4	-0.163299987	0.014633497
FTH1	0.136246544	0.359400663
YPR114W	0.452653527	0.000155775
MDH2	-0.844975751	5.78e-05
ARH1	-0.208942708	0.017983246
ERG2	0.590506163	0.036443048
TRE1	-0.074340535	0.195999065
STB5	0.303053134	0.024681172
HCR1	-0.063757181	0.630469502
BET4	0.117508496	0.01674652
EPL1	0.159594752	0.142396351
YLL032C	0.047172381	0.689784812
SED1	-0.251798287	0.373086231
AHA1	0.094652733	0.497231025
LCD1	0.379973492	0.007680092
LDB16	0.198777221	0.100080788
UTP22	0.129372138	0.036803372
MET13	0.234624464	0.0062309
ROY1	0.166691297	0.005560912
BOP3	-0.110182047	0.160415851
YPR022C	0.093862923	0.530254604
YKL100C	0.593322857	1.36e-05
MET8	0.110500407	0.236575917
FPK1	0.003373235	0.975646531
SIP1	-0.149699953	0.077620347
RCR1	-0.257303381	0.048325095
TLG2	0.108191974	0.24748661
RGP1	0.082092451	0.095851622
FMC1	-1.119737092	0.000605535
PBP2	0.236351967	0.192935478
UBA1	0.097003897	0.011672299
TID3	0.152884723	0.133239148
BRR1	-0.021254642	0.827938251
SEC61	0.060694174	0.496999397
RPS11B	-0.523720362	0.13254899
VPS27	0.250968639	0.001186822
YOL073C	-0.03971087	0.6984518
ERG8	0.097058343	0.27169607
NUP116	0.14730859	0.075280924
DIG1	-0.016118375	0.716626672
HDA2	0.151221326	0.207495248
YBR255C-A	-0.380593295	0.028085074
ECI1	0.746637766	0.037676321
MTH1	0.335180917	0.024007366
GSP1	-0.034300362	0.884073178
STE11	0.036412458	0.36419531
YMC1	-1.492621169	2.32e-06
YJU3	0.060865562	0.143976137
DFG5	0.137050985	0.417298535
LAG1	0.236513347	0.072793111
SUR7	0.002194611	0.992876568
SAP190	0.122466371	0.066334763
TEM1	-0.176486547	0.445961436
OCA4	0.277697859	0.019007191
OSW5	0.151163885	0.303632016
YMR262W	0.320864232	0.009184606
RNH70	0.313944614	0.009387438
URA8	-0.117349862	0.034672661
RIT1	-0.101154139	0.131820133
MSN2	-0.379565271	0.000126704
COQ5	-0.928919922	0.00097058
YCS4	0.196587952	0.003467526
EMP24	-0.146658151	0.322614279
SLS1	-0.757982664	0.000371201
PHO4	-0.384084496	0.013101598
NAP1	-0.106286813	0.280118954
DNF2	-0.017016016	0.636621003
TSR4	0.080848671	0.0256907
FRT1	0.547426363	0.00256763
REB1	0.239464995	0.027335848
PLP2	-0.054668738	0.55256188
TPK1	0.414578174	0.003327184
SDH4	-2.805884902	1.33e-07
RNH1	-0.036894185	0.626698019
SPC2	0.372728431	0.053395768
RDS3	-0.014039333	0.970961496
LAS1	0.308631561	0.003744127
YNR034W-A	-1.193374073	0.007670218
THR1	0.031849201	0.538489786
RPS7A	-0.718522719	0.317326241
MNT2	-0.281565123	0.032082764
YGR012W	0.07990594	0.040715991
YAK1	-0.039938817	0.462457504
CBS2	-0.29581416	0.003128946
ALG13	0.109184779	0.192498553
RIO1	0.070516669	0.49788262
VPS13	-0.004540806	0.861587674
BER1	0.256314248	0.423831579
ECM16	0.108968017	0.113368858
BOI1	0.009468417	0.856452453
RPS5	-0.322312846	0.298514812
MUK1	0.006923878	0.927047032
SUA7	-0.037024341	0.929651315
MDM20	0.084650223	0.051803653
TAL1	-0.191301532	0.141391165
PML1	0.034304373	0.897443902
UBC6	-0.033252388	0.504105654
MSS1	-0.429126526	0.00475901
SOL3	-0.182234416	0.087302288
IPP1	-0.087193378	0.798406037
GGC1	-0.990856946	0.001873376
SUV3	-0.692513075	0.00050432
ROM2	0.075640014	0.235885139
YLR149C	0.084670447	0.136105008
MET28	0.605403685	0.015387362
YNR064C	0.569426369	0.003121881
TRM1	0.220878975	0.014480239
BUD8	0.24547173	0.100297443
TFC1	0.037951067	0.556647856
RPS27B	-0.513143003	0.448402354
LIP2	-0.632480672	0.001865366
SCJ1	0.004411243	0.927889465
YMR310C	-0.132979764	0.233871859
SPC98	0.420820499	0.090379196
APC2	0.174603536	0.031369866
TSR3	-0.062033605	0.555602025
VID22	0.086126519	0.08827544
ERV2	-0.076571368	0.757197363
CIN5	-0.141164722	0.664187531
PRS5	0.048566405	0.072939222
UBC7	-0.055972941	0.193839048
DSS1	-0.756562519	0.000372455
SWI3	0.078435134	0.146561782
MRH1	-1.248921103	0.00022401
UBC12	-0.051136273	0.311886877
ANB1	2.749713415	0.007215587
SAF1	0.181881928	0.13425724
NOP16	-0.160743683	0.280675759
GEM1	0.048722784	0.853593403
YNR029C	-0.098070543	0.188819891
FBA1	0.347697298	0.033201477
DIG2	0.015576707	0.964750075
MPA43	-0.240487146	0.008766926
SKG1	-0.024450274	0.623512147
RRT8	0.078157067	0.614695383
RPS1B	-0.598072786	0.078299128
SAK1	0.111065945	0.05425868
SLT2	-0.274887202	0.064443659
YAT2	1.096609782	2.69e-05
AAT2	0.070785151	0.335862396
URN1	0.162312154	0.303825532
APL4	0.037298064	0.443683204
NEJ1	0.284626364	0.004522804
LRE1	0.025697448	0.46068611
APP1	-0.07704256	0.247829456
TAN1	0.057082018	0.505752136
CAT8	-0.702054016	0.000666947
QCR6	-1.868272032	0.023622028
COG8	0.161554817	0.103162176
URA7	-0.123316971	0.055716827
ECM14	0.293512074	0.007189366
SUR4	0.025249451	0.786835656
PDX3	0.102597273	0.083809647
RAD6	0.124776184	0.256344191
TRP1	0.076687221	0.691520266
SEC16	-0.070412766	0.26714407
GET3	-0.059305015	0.027394479
CBP4	-0.130793105	0.299581121
PEX28	0.702909693	0.000395062
PDR5	2.049157254	0.000520286
YPT35	0.59473012	3.56e-05
NRG1	0.070719391	0.501470997
DCC1	-0.155576669	0.329632412
RMD1	0.017450001	0.780470401
YBR053C	0.127272685	0.191626654
VPS21	0.323041893	0.001535293
SUB2	-0.001462666	0.967198005
MVB12	-0.150624897	0.26853909
SEE1	-0.532998906	2.54e-07
UBP14	0.363482014	0.003081464
RRP17	-0.066821447	0.248542638
MRPL8	-1.120601613	0.000602054
SFI1	0.415419474	0.003063375
RRN3	0.088583453	0.381047504
CAM1	0.01247628	0.905384241
COG1	0.006030211	0.924960566
INO80	0.07185245	0.40281456
ATG23	0.514603518	0.001060574
SFT2	0.099968766	0.114668303
HRD1	0.003107874	0.984128557
SPG4	0.799731517	0.145569364
ERT1	-0.058989045	0.700587101
USE1	0.281494695	0.058328806
INO1	-1.04217555	0.011120242
YNL011C	-0.127954346	0.064246246
VPS30	0.099517282	0.15047585
HLJ1	0.189219049	0.120079629
YPS1	-0.112011193	0.132901405
CLD1	-1.598521433	6.23e-06
SMC3	0.109472156	0.025167603
UPC2	0.805842783	0.002814201
ELM1	0.231428564	0.13275765
SEC14	-0.026477931	0.843450097
AIM13	-1.315511268	0.000818924
NOP58	-0.165478577	0.315325731
PBA1	-0.165590276	0.341584596
YIP5	0.012476045	0.885570598
MOT1	0.207247237	0.010043615
ZDS2	-0.097030504	0.149521466
HUB1	0.354841405	0.031858502
ARP3	-0.015247178	0.790649795
TMA20	0.011639651	0.907251761
RSC58	0.07811209	0.099055235
RRP7	0.097559495	0.128904146
GUK1	0.043836841	0.208318563
HSV2	0.315581466	0.002150333
RLM1	0.092262271	0.241404428
STF1	0.278918868	0.362483554
ZTA1	0.844400567	0.008632579
RPT2	-0.073403229	0.285073247
PPZ2	0.013581526	0.921394036
RPM2	-1.068328099	0.000133244
YPR109W	0.01817728	0.779768346
PDX1	-0.019718739	0.862671522
DNF3	0.02045412	0.718212442
FAU1	-0.348773444	0.129977219
POP5	0.080600746	0.196492045
RRP6	0.057994966	0.372148286
TMA19	-0.508921535	0.043671164
CWC2	0.118483065	0.110684115
XRS2	0.173445331	0.007604421
SST2	-1.486862231	4.02e-05
XDJ1	0.573438654	0.003890652
GRX6	0.108931162	0.179704388
YDL180W	-0.104459294	0.173993764
MSC1	1.249415993	0.001354791
FLC1	-0.056348925	0.314860964
YSH1	0.103099792	0.212270716
YNL050C	-0.13826887	0.221915621
CAR1	-0.004584823	0.950406537
PML39	0.308695935	0.005234215
BRO1	-0.032177043	0.537906736
MSB3	0.069788144	0.346450038
SNN1	0.010876217	0.877718033
CRT10	0.15308829	0.014717607
SIS2	0.210475004	0.031436235
DIB1	-0.17859426	0.480909561
PTK2	-0.004081995	0.955644844
RCK2	-0.226946813	0.012615301
RSM26	0.54292331	0.004077875
RIX7	0.182186831	0.008856928
RPT3	0.006315533	0.85755868
SWF1	0.593299437	0.02586421
ENT1	-0.069811694	0.194635788
SLP1	0.172509123	0.628749646
RIB4	-0.229008446	0.265322306
RSF2	-0.937678569	4e-06
DOA1	-0.056117377	0.435454155
GIM4	0.030174635	0.830142468
CNM67	-0.048436491	0.480476582
EMC4	0.08393416	0.35913166
RPC17	-0.027530933	0.817074275
RPL42B	-1.26424915	0.111901489
STE14	0.264485337	0.286374661
PRP31	0.056186035	0.229358272
AKL1	0.085165281	0.080565817
YHR182W	0.13441793	0.038380682
RPL37B	-0.308315318	0.022648571
ADE5,7	0.5003519	8.75e-06
TDA1	0.85320841	0.000338272
PGI1	0.303221725	0.084813715
YLR283W	-0.590976618	0.001968345
IMH1	0.103417227	0.026077711
SLM4	0.105170332	0.162629979
URC2	0.275297516	0.004505084
YDR026C	0.531609062	0.056448456
