	log2FC	FDR
YNL127W	0.011685698	0.944280407
YBR063C	0.144631062	0.407079471
YFL020C	-0.59149353	0.150043463
YGL066W	0.027398424	0.870875814
YNL161W	-0.104170415	0.478060318
YGL219C	-0.142407753	0.378082314
YOR320C	0.219789143	0.006409765
YHR053C		
YGL118C	0.292722417	0.797097845
YNR039C	-0.15272928	0.398584734
YLR344W	0.061227274	0.859137813
YMR204C	-0.168176088	0.31046687
YKR094C	0.085686591	0.836497649
tS(AGA)E		
YNL242W	-0.553321489	5.11e-13
YIL076W	0.036775051	0.851792914
YBR109W-A	-0.172712711	0.820193077
YKL061W	0.118236665	0.746197977
YOL006C	-0.087198961	0.597869598
YDL054C	0.11286493	0.36840731
YMR016C	-0.122396204	0.55474387
YJR006W	-0.031860915	0.858203982
YAL026C	-0.242836995	0.016503649
YNL188W	0.113020835	0.333123947
YHR199C-A	-0.138297214	0.767734104
YHR019C	-0.098496778	0.28143246
YGR269W	-0.062461043	0.94321549
YGL263W	-0.304431487	0.426949687
YIR014W	-0.165093514	0.736710346
YOL118C	0.618948272	0.001366925
YPL006W	-0.081546795	0.504997496
YIR027C	-0.168940439	0.505603968
YMR274C	0.016600667	0.93921705
YMR304C-A	-0.028191988	0.931829482
YEL007W	-0.012073708	0.945022719
YIL023C	-0.018928489	0.920970677
YML072C	0.071696114	0.555564607
YIL065C	-0.07271149	0.711809805
YHL038C	-0.066139056	0.709962455
snR32	-0.119197728	0.839748823
YER126C	0.106708904	0.550416113
tE(UUC)P		
YOR039W	0.037861198	0.830422217
YPR133C	0.10954242	0.416775239
YPL174C	-0.020884746	0.894265065
YGL133W	-0.134307019	0.216459648
YJL222W-B		
YML005W	0.195867554	0.048234302
YDR267C	0.101489233	0.467225707
YOR090C	-0.136047575	0.200981077
YDR294C	-0.091251857	0.434360112
YCL033C	0.15326451	0.437670287
YGL128C	-0.075467045	0.791611198
YPL061W	-0.032643399	0.797541078
YJL054W	0.042783041	0.756370267
YPR048W	-0.0220012	0.933378344
YJR002W	0.056458169	0.695565883
YBR230W-A	0.018293321	0.961551089
YBR076C-A	0.05371422	0.846284072
YBR241C	-0.049136723	0.817174625
YLR384C	0.04317835	0.767734104
YNL296W		
YMR316C-B	0.006478639	0.993239592
YIL073C	0.165035918	0.080247805
YMR151W	-0.249825786	0.525243516
YDR011W	0.143890371	0.378744295
YJL139C	-0.136913302	0.28143246
YNL076W	-0.213953238	0.107713213
YOR152C	0.319622956	0.014881196
YDR326C	0.025594463	0.884326461
snR46	0.268288233	0.34071298
YGL051W	0.09752625	0.78512545
YOR072W-A	0.32387094	0.599415921
YFR022W	-0.143135808	0.613904307
YLR427W	-0.135898777	0.336054544
YGL026C	-0.090739716	0.432634511
YCR064C	0.511084331	0.393013925
YJR140W-A		
YER031C	0.019496449	0.919046841
YLR066W	0.118896064	0.514262747
YLR201C	0.087267165	0.589814518
YJR154W	-0.075704215	0.88205001
YKL145W-A		
YNL186W	-0.1868828	0.075207533
YBR110W	-0.066914145	0.646496017
YLR006C	-0.270999766	0.126053352
YDL125C	0.040881447	0.818775653
YPL075W	0.07652074	0.587071739
YDR232W	-0.133857369	0.33383053
YEL076C		
YKL046C	-0.044697076	0.787190635
YDR006C	-0.040979007	0.82807728
YKR025W	0.0321538	0.864468711
YBL047C	-0.031017764	0.855813719
YDL198C	-0.274998116	0.007756689
YPR203W		
YGR161C	0.70629286	2.19e-07
YJR073C	-0.133089431	0.402473435
YDR473C	0.158937709	0.153189572
YKL142W	0.025040122	0.920828997
YLR163C	0.013997297	0.927219201
YIL017C	-0.174883218	0.109426315
YBR149W	0.055627525	0.76190801
YDL147W	0.085472764	0.664150092
YLR422W	-0.150420075	0.046515274
YBR282W	-0.000782776	0.997778227
YIL009C-A	0.129187615	0.481886421
YNR043W	-0.23126475	0.071629191
YLR008C	0.028417484	0.890522916
YPL202C	0.179325825	0.423517066
YDR005C	0.054372308	0.695565883
YIL095W	-0.296931701	0.003960841
YPL225W	0.098362399	0.743109511
YGL091C	-0.100189763	0.572545414
YKR004C	0.137680508	0.353883622
YDR498C	-0.321735119	0.058980807
YGL233W	-0.001996076	0.990390979
YLR151C	0.05170105	0.78512545
YGR162W	-0.030207472	0.842862338
YLR125W	0.038348269	0.917131309
YGL195W	-0.0212285	0.876509378
YGR074W	0.112489409	0.695820995
YGR102C	0.029435264	0.891809884
YER078W-A	0.75741452	0.631958204
YIR021W	-0.059534048	0.812873943
YDR338C	-0.031876903	0.856099616
YJR063W	0.101042973	0.657704094
YKL043W	0.287927103	0.127517922
YHL009C	-0.117749935	0.553058942
YER088W-B		
YJL047C-A	0.231069935	0.748464729
YKL170W	0.010583253	0.985299206
YPR085C	-0.061861897	0.75460091
tI(AAU)N2		
YML097C	0.076296809	0.595707503
YPR035W	-0.06288982	0.714078608
YHR212W-A		
YNL207W	0.034680947	0.844145997
YMR239C	0.080244081	0.628873163
YBR201W	0.056256127	0.776769353
YDR042C	0.042905261	0.921702342
YDR210W-B	-0.329524124	0.749928482
YNL001W	0.082103329	0.534275842
YIL123W	-0.077131259	0.607388324
YLR375W	-0.149675059	0.268549657
YLR444C	0.138564678	0.834087045
YMR120C	0.343705148	3.85e-05
YER105C	-0.041507213	0.769578134
YPL198W	0.07437467	0.818057282
YLR026C	-0.229096126	0.099325399
YBR125C	0.024676733	0.893340011
YBR001C	-0.058594887	0.731662426
YPL108W	0.220883493	0.221680282
tD(GUC)L1		
YJL154C	-0.126297227	0.268575029
YKL165C	-0.29219393	0.060682597
YNR036C	0.054406734	0.804442465
YKL110C	0.054980213	0.76529982
YCL051W	-0.317494773	0.022707227
YDR415C	0.072128022	0.6652137
YHR148W	0.138847391	0.485533744
YGL157W	-0.70515813	0.000458642
YGL171W	-0.010066524	0.958335214
YIR003W	-0.053837326	0.806144659
YBR012C	0.973403297	0.00174029
YOL148C	-0.287433486	0.0285476
YOL111C	-0.113100841	0.624399116
YMR104C	-0.131472054	0.116208928
YOR001W	0.062008752	0.661268446
YHR193C-A	-0.244861142	0.904430661
YDR353W	0.015623047	0.925016154
tL(UAA)B1	-1.242792375	
YOR359W	-0.292281532	0.223833641
YFL065C	-3.901022032	
YIL011W	0.424548362	0.137847536
YJR034W	0.108230114	0.659008408
YGR159C	0.010221013	0.963794965
YGL094C	-0.107622535	0.408236884
YNL299W	-0.359807951	0.109426315
YHL050C	0.464835175	0.464752786
YER018C	0.172993107	0.329998785
YMR283C	-0.039440992	0.808419514
YMR155W	0.058401973	0.718075784
YBR082C	0.028454387	0.898080599
YJL201W	-0.245531568	0.286674184
YLR350W	-0.069947448	0.663941596
YBL011W	-0.015169687	0.936353899
YBL031W	-0.068293543	0.762370422
YJR094C	-0.283072369	0.134040978
YMR192W	-0.11907267	0.591927675
YDR428C	0.159531329	0.22710025
YMR135W-A	0.049754463	0.972824017
YHR204W	-0.14306194	0.522702716
YGR222W	0.116509019	0.413371419
YER104W	0.084506348	0.695565883
YOR057W	-0.093475146	0.603621965
YDL146W	-0.107670277	0.425163059
YOR130C	0.030619783	0.88626399
tV(AAC)G3	-0.020963923	0.989634308
YLL004W	0.054288185	0.791611198
YDR407C	-0.189942626	0.118957336
YMR076C	-0.097764417	0.74832249
YPL020C	-0.072247718	0.684381649
YBL012C	-0.512916282	0.516599245
YGL109W	0.095070324	0.791611198
YOR369C	0.074288003	0.837636656
tL(UAA)L	0.715666692	0.725333254
YNL137C	0.054847948	0.682414535
YPR193C	-0.748375806	0.030899523
YIL177C		
YNR050C	0.241345907	0.002435508
YLR390W	-0.107158915	0.682414535
YDR195W	-0.147936038	0.301986982
YGR121W-A	0.128357225	0.869137995
YDL190C	-0.101874073	0.432649354
YDR254W	0.075592048	0.630608391
YOL052C-A	0.020821061	0.946888331
YMR213W	-0.297891013	0.018985905
YPR005C	-0.057114919	0.816098907
YIL090W	0.009711668	0.958335214
YPL125W	-0.012955993	0.944933063
YPR150W	0.061189425	0.917217454
YDL004W	-0.086597812	0.740911727
YJL074C	0.050012671	0.790472537
YGL041W-A	0.024969599	0.931808324
YPL093W	0.020505425	0.881116791
YHR139C-A	-0.427551148	0.431690639
YML058W	0.057598916	0.799597839
YJL177W	0.069085674	0.789218697
YFR012W	0.140626441	0.667212445
YBR028C	-0.398441393	0.004825009
YDR097C	-0.108664722	0.603636148
YBR086C	-0.124612569	0.09944168
YJL198W	0.118193808	0.394834777
YNL257C	-0.200579338	0.040723632
YNL282W	-0.231461553	0.467869743
YMR017W	0.205827114	0.456987344
YER153C	-0.399326629	0.317791832
YOR269W	-0.467939896	0.002067723
YHR073W	-0.064932036	0.616627201
YMR086W	-0.255413172	0.002485396
snR79	-0.000724158	0.999337168
YNL014W	0.136869991	0.580062282
YML031C-A	0.150249265	
YML039W	-1.953439851	
YER172C	-0.03400806	0.798998434
YMR247C	-0.113039639	0.369106356
YJR021C	0.09885968	0.530663504
YDR235W	0.041877295	0.79352116
YHL028W	-1.852054856	5.13e-18
YDR408C	0.203460256	0.092040987
YMR087W	0.01809879	0.934254315
YCR013C	0.010085888	0.983690514
YGL072C	0.199975131	0.826780995
YKL159C	-0.233393225	0.162879591
YML014W	-0.104127247	0.622177864
YKL023C-A	0.057262298	0.881116791
YFR033C	-0.252556418	0.163876651
YIL071W-A	0.174156752	0.670399582
YLR330W	-0.092850122	0.401121418
YMR112C	0.139605495	0.601771588
YGL050W	0.115148872	0.473442397
YDL173W	-0.009735537	0.97053997
YOL036W	-0.12349183	0.575490678
YNL105W	0.320548235	0.843386828
YHR150W	0.038237092	0.859171843
YLL006W-A	-1.240672393	
YEL068C	0.017064066	0.956441765
tI(AAU)I2	0.820362139	
YPR024W	-0.208786576	0.037057121
YER002W	0.134919424	0.550416113
YLR170C	0.18189289	0.677472842
YNL189W	-0.006402744	0.971677272
YOL022C	0.120859376	0.269565583
YER159C	0.14730739	0.573156065
YMR141C	0.21840381	0.524486058
YPR204C-A		
YML064C	-0.095481587	0.62371981
YHL036W	-0.487968279	0.024039999
YPL083C	-0.160774972	0.210742508
YJL037W	0.671524762	1.15e-05
YGR161W-B	0.820362139	
YDR314C	-0.106574059	0.536214576
YIL010W	-0.047214689	0.818775653
YER161C	-0.111038676	0.469926413
YGL226C-A	0.134347336	0.538187889
YML080W	-0.118482978	0.476498876
YLR169W	0.128028102	0.602061438
YGL007C-A	-0.032198887	0.973056854
YBR261C	-0.064451325	0.743109511
YOR101W	0.18486998	0.070842377
YAR002C-A	0.088366987	0.603621965
YLR369W	-0.123764943	0.275336408
YMR118C	0.478067981	3.39e-05
YDL246C	0.168190193	0.91421918
YGL185C	0.082283777	0.628873163
YIL171W-A		
YJR040W	-0.185233886	0.364556505
YDL132W	0.093023234	0.331122651
YKL018C-A	0.019745037	0.945465821
YLR379W	-0.087580938	0.859137813
YPR169W	0.076094847	0.517375339
YER050C	0.088353078	0.785739855
RUF20	0.104372901	0.742043022
Q0045		
YKR075W-A		
YKL185W	-0.212464974	0.04771771
YDR064W	0.069906554	0.840687312
YPL161C	0.031182417	0.847615732
YAL059W	0.138145037	0.543732138
YHR038W	-0.064873803	0.756370267
YDR130C	0.19362518	0.133498153
YPL153C	-0.109968899	0.785739855
YJR079W	-0.158582171	0.78512545
YOL119C	0.536763563	6.71e-09
YLR249W	0.012697435	0.932578634
YJL056C	-0.056913167	0.843802687
YBR047W	0.862835774	1.05e-10
YDL030W	-0.065497228	0.729659549
YIL008W	0.194247665	0.374680079
YMR221C	0.046979634	0.787958612
YBR174C	-3.412871604	0.11847302
YMR222C	-0.033999597	0.874684074
tI(AAU)B		
YNR073C	1.042173327	0.00112812
YLR226W	-0.202773552	0.379563289
YGL199C	-0.574867637	0.812873943
YLL022C	-0.048178353	0.834123635
YMR025W	0.116228757	0.591927675
YDR160W	-0.141384482	0.194805179
YBL108W		
YJR047C	1.679014573	8.709999999999999e-23
YBR143C	0.039840912	0.804745575
YNL184C	-0.059367087	0.95830377
YAL056C-A	0.026471047	0.976880499
YDL222C	0.628391695	0.014931197
YML082W	-0.219271679	0.200602393
YDL210W	-0.109328582	0.683943939
YNL047C	-0.152993495	0.446547573
YGL119W	-0.014488634	0.9454679
tD(GUC)M	0.09902907	
YML109W	-0.395449164	0.111675584
YPR002C-A	0.151802394	0.817578131
YPL162C	-0.042874958	0.834123635
YGL167C	-0.104063228	0.363631089
YIL030W-A	0.185730664	0.791611198
YKL063C	-0.01058031	0.964603942
YLR180W	-0.044845673	0.787190635
YGR260W	0.052460265	0.698874927
YNL217W	-0.2278802	0.014022394
YJL001W	-0.01157861	0.956718801
YBL094C	0.012146634	0.988106983
YJL207C	-0.251621183	0.008562445
tM(CAU)M	0.876253469	0.695503773
YJL095W	-0.202210763	0.248282414
YLR081W	0.050608472	0.859581326
YGR241C	-0.164422327	0.196710406
YGR179C	-0.044183283	0.813313885
YHR140W	0.265671136	0.153083511
YHR162W	0.15648255	0.446547573
YBR003W	-0.263368008	0.00823233
YFR055W	0.102776734	0.724769364
YGR229C	0.014790918	0.92241553
YNL012W	0.502168545	7.18e-08
YJR151W-A	0.164776905	0.909560937
YPL213W	-0.09035855	0.687516029
YLR003C	0.155760879	0.231222189
YMR048W	0.101968539	0.558170087
YDL185C-A	-0.117104287	0.899855388
YOR116C	-0.027570725	0.867925846
YKR091W	0.145427156	0.457879403
YDR264C	0.183912811	0.027856773
YKL085W	-0.335003304	0.000147428
tA(UGC)E	2.053610087	0.168963372
YER189W	-0.622310381	
YLR307W	0.24575269	0.378914433
YDR161W	0.092212707	0.506806688
snR72	0.354491158	0.643873423
YGR184C	-0.094934008	0.39094145
YHR073W-A		
YDL051W	0.111331902	0.559700484
YDL035C	-0.078767188	0.536994322
YBR134W	-0.044871909	0.97694552
YDR002W	0.131446803	0.668002635
YPL209C	-0.174975648	0.646720409
YOL163W	0.053949419	0.907545399
YJL096W	0.067775415	0.787190635
YLR244C	-0.054875893	0.729659549
YEL053C	-0.193680238	0.065586711
YML086C	-0.172742233	0.080247805
YPR060C	-0.010003795	0.96355165
YNL317W	-0.279815391	0.021811309
YER020W	-0.115543235	0.320194884
YBR101C	0.065799021	0.699543003
YPL231W	-0.209519318	0.051985407
YDR126W	0.232663494	0.085674725
YDR412W	0.105381395	0.789157796
YML099C	-0.124429166	0.531476609
YMR286W	0.040055379	0.921518571
YLR377C	-1.110701511	4.18e-19
YMR100W	-0.097758101	0.413879944
YHL006C	-0.006400158	0.985726201
YLR004C	0.141871757	0.320842305
YOL003C	-0.081311305	0.599217635
YOR135C	-0.737661224	0.300043723
YMR270C	0.139758867	0.188910839
YJR077C	-0.309397953	5.91e-05
YLR117C	0.035034692	0.856099616
YGL212W	-0.090525294	0.631835168
YGL134W	0.061472566	0.769926036
YLR454W	0.001232906	0.995944873
YFL003C	0.193294295	0.22415059
YBL073W	0.018682985	0.984477947
YGR220C	-0.018317974	0.941167788
YOR136W	0.056615805	0.781765282
YDL085C-A	0.201678224	0.573156065
YLR204W	0.099302008	0.762049638
tE(UUC)K	0.7475191	0.729968894
YMR267W	-0.031181165	0.854065031
YNL228W	0.211640191	0.70021279
YMR182W-A	-0.01332665	0.988106983
YHR007C	-0.106686585	0.336054544
YML034C-A	0.202070382	0.87774565
YDR296W	0.040444589	0.850669356
YMR074C	0.111152136	0.541042146
YDR225W	0.084465866	0.825273004
Q0143		
YER064C	-0.01542618	0.942731836
tM(CAU)Q1		
YKL192C	-0.004111428	0.988106983
YJL046W	-0.02015385	0.910082925
YCL048W	0.900013462	9.39e-05
YGR156W	-0.18771838	0.56377506
snR70	0.125690968	0.743109511
YER019W	-0.228091832	0.202120122
YPR061C	0.139727546	0.286301769
YBR200W	-0.073415421	0.644899158
tA(AGC)H	0.099028604	
YCL039W	0.173094857	0.445419311
YPR072W	-0.018269258	0.910082925
YOL143C	0.00254226	0.99174829
YDR356W	0.166439298	0.236678925
YNR045W	-0.105037811	0.353883622
YGL013C	-0.073000845	0.597363593
YBL016W	-0.223010398	0.192264409
YOL084W	-1.232176123	7.19e-15
RDN5-2		
YNR008W	-0.242657552	0.086953421
YIL052C	0.130032835	0.728034576
YKR055W	0.032321743	0.876915869
YKR017C	0.030581197	0.845222236
YBR288C	0.065770091	0.661001724
YMR050C	0.820362139	
YPL183C	-0.175933974	0.2318032
YDR421W	-0.174680315	0.18108525
YDR475C	-0.254247648	0.009348617
YDL075W	0.09433424	0.820012926
YDR018C	0.130048444	0.474720079
YNL132W	-0.026602831	0.91421918
YIL093C	0.055315114	0.752674048
YHR189W	-0.194373275	0.61979819
YJR104C	0.033812198	0.918913472
YGL224C	0.023061829	0.894951011
YEL049W	0.536162421	0.07133811
YBR005W	-0.167909301	0.202696991
YML077W	-0.058991894	0.806688747
YMR138W	0.0923045	0.698650389
tA(AGC)L	-1.913504613	
YJR082C	0.108027292	0.597363593
YPL232W	0.003657394	0.988106983
YMR135C	-0.108130356	0.421761891
YPR030W	-0.130554693	0.163515313
YBR160W	-0.067471565	0.697363394
YCR005C	0.620931434	1.53e-17
YPL168W	0.101358727	0.416523359
YHR125W	0.505662252	0.536994322
YIR038C	-0.000301628	0.998881445
YOR312C	0.121141237	0.822417136
YER143W	0.065908263	0.645265601
YNR025C	0.174300652	0.649719846
YKL033W	0.005790192	0.977961066
YLR441C	0.087325075	0.860416059
YJL156C	0.073927434	0.571904265
YHL007C	-0.054035681	0.78142428
YPL218W	0.097847687	0.571984711
YCR057C	-0.03022763	0.871985948
YPR020W	-0.24649145	0.130662757
YNL107W	0.051629353	0.793278999
YPR127W	-0.1177952	0.494605507
YJR019C	-0.364525397	0.009062437
YGL018C	0.131564411	0.405874761
YPR135W	-0.215384321	0.129629597
YIL088C	0.004284429	0.9808612
YDR241W	-0.06662872	0.930334263
YDL215C	0.100061963	0.329144511
YBR142W	0.17536962	0.03655418
YML027W	-0.178041297	0.642724195
YOR381W	0.032230263	0.856377978
YBR298C-A	0.819888039	0.651487608
YLR045C	-0.05419312	0.771472109
YOL035C	0.114603944	0.820689458
YMR128W	-0.008291742	0.97262265
YMR174C	0.225181293	0.517375339
YLR431C	0.102049358	0.637049415
YDR199W	0.081237747	0.885606068
YGR243W	0.06353886	0.771472109
YOR142W-B		
YNL084C	0.000160774	0.999072786
YER038C	0.126041244	0.350782235
YIL170W	-0.144658497	0.811936997
YFL034C-B	-0.225374492	0.215850839
YOL115W	-0.029140184	0.864554001
YBR221W-A	-0.028469387	0.975735599
YJR058C	0.102397943	0.598524006
YPL235W	-0.007274856	0.962576229
YDL099W	0.183182719	0.263458417
YKL171W	-0.270141689	0.009480759
YML076C	-0.124450121	0.454189797
YLR049C	-0.097427012	0.514262747
YGL120C	-0.145423376	0.428132835
YHR214C-E	2.164138257	0.139432084
snR161	-0.565451121	0.542073311
tP(UGG)N2	0.473333986	0.801639773
tW(CCA)G1	0.646297	0.765332686
YML084W	0.495313407	
YJR113C	0.060031184	0.777019288
snR190	-0.193380717	0.739257409
YGL006W	-0.188913926	0.035357748
YMR082C	0.590423305	0.532469827
YBL002W	0.05220909	0.856099616
YGL226W	0.186589795	0.378738172
YFR047C	0.069788391	0.664224696
snR62	0.091465486	0.856099616
YOR365C	0.267043117	0.072974913
YKL005C	0.011388678	0.945061585
YDR131C	0.128509857	0.327404279
YLR022C	0.052142143	0.808572827
YPL008W	-0.065790266	0.643873423
YIL045W	0.373517007	0.004122879
YIL068W-A	0.145085708	0.83416144
YPR134W	0.168790199	0.160070934
YCL038C	0.042988734	0.804442465
YDR453C	0.11523786	0.603764973
YGR122W	-0.248162989	0.13424252
YIL120W	-0.02400578	0.910082925
YGL126W	-0.199801138	0.130477361
tG(GCC)C		
YLR320W	-0.180089873	0.11847302
YPR200C	0.372119515	0.063014647
YGR060W	-0.068171234	0.685844986
YGR082W	-0.079482357	0.668002635
YIL115W-A	0.418149642	0.457907672
YNL124W	-0.140210683	0.493665684
tW(CCA)K	0.515968954	0.805063048
YGR051C	0.186628327	0.706264738
YOR314W-A	0.258695298	0.886541758
YIL133C	0.084114054	0.710811088
YJL220W		
YGL069C	0.053086213	0.981806024
YBR065C	-0.172598203	0.516599245
YDR332W	-0.006886623	0.975741393
YMR233W	0.100702718	0.599415921
YDR323C	-0.076201843	0.684508634
YHR008C	-0.203895629	0.085749084
YAR014C	0.001378481	0.99439665
YLR329W	0.223205263	0.370070269
YBR058C-A	0.147757051	0.562043795
YGL061C	0.037435094	0.840687312
YDR182W-A	0.174509421	0.724608068
YMR144W	0.070355594	0.757279322
YDR482C	0.034193682	0.886264366
YLL060C	0.229937249	0.24237669
YHL046W-A	0.097855631	0.879673501
YBR070C	0.174330431	0.21305196
YOL152W	-0.052107972	0.787473525
YBR087W	0.111023487	0.366786426
YKL096W	-0.48053664	1.33e-07
snR75	0.04368535	0.942965852
YJL097W	-0.003663321	0.988106983
tS(AGA)G	0.099028956	
YLR263W	-0.257403932	0.129594796
YDR104C	-0.151970049	0.292019497
YAL042W	0.051411064	0.732914046
YLR257W	-0.01348543	0.964603942
YFL010C	-0.039147396	0.856099616
YOR215C	0.070985559	0.846767284
YDR365W-B	-0.127674562	0.927022124
YDL136W	0.014326202	0.982887024
YPL038W	0.15453529	0.436669971
YLR120C	-0.462717578	8.29e-07
YBL091C	-0.068735188	0.617509459
YBR120C	0.041389459	0.873284847
YHR126C	1.459635527	0.000706577
YPL026C	-0.526711827	0.000174558
YLR021W	0.121390084	0.511695432
YDL114W	-0.626107185	0.133128127
YKL141W	-0.059527313	0.762966412
YDR523C	0.73993418	0.001646119
YIL005W	-0.19235668	0.092879566
YDR364C	-0.158575705	0.229005448
YPL076W	-0.053720393	0.791630815
YHR187W	0.052680875	0.78142428
YNL268W	0.057079157	0.684508634
YMR047C	-0.088167303	0.591927675
YBR153W	-0.121188033	0.539703303
YPL222C-A		
