	log2fc	p-adj
MSN4	-0.83430913	0.017817504
NCS2	0.132298437	0.024499805
SDC1	0.214326745	0.012107121
GNP1	0.12328523	0.014337643
LIP1	0.249323205	0.458936873
YPR148C	0.050193103	0.349970338
CUE4	0.291657687	0.035985756
GAL3	0.347885217	0.020803872
SUB1	-0.034256118	0.510590694
RNR4	0.297143339	0.064014605
DAM1	0.021773853	0.803149218
MRPL31	-1.925978468	0.003214341
SMM1	-0.10208039	0.02980247
RNA14	-0.026277869	0.727723752
COS2	0.42139956	0.015645164
STL1	-2.546630192	0.01065447
YJL206C	0.515922181	0.000361389
DHR2	0.286896791	0.006544446
SAC3	0.256914069	0.013923623
YER079W	0.386567678	0.002349693
OAF3	0.413277164	0.002508574
FLC2	-0.028072006	0.73500564
RTC3	0.101791852	0.382925297
YBL005W-A	0.765934609	0.000351466
RRD2	0.253332327	0.081089536
SGD1	0.207533939	0.049404286
GRE3	0.007552636	0.843676788
MEH1	0.004668556	0.97734774
YOR052C	-0.770876402	0.005426695
ATP19	-3.218204002	6.02e-05
UBP3	0.051950437	0.375841396
SSF2	0.035572277	0.584992472
YBR096W	0.037233455	0.841916656
ECM33	-0.402108675	0.042985197
CSG2	0.215233722	0.025822347
NPL6	-0.025215257	0.811564464
ADE5,7	0.5003519	8.75e-06
GUD1	0.52397663	7.11e-05
VPH2	-0.015440282	0.903902434
KSS1	0.124374337	0.027430095
YSC84	0.187506629	0.031177735
BCK2	-0.282427998	0.240383982
YDR262W	0.190103417	0.010273317
HSH155	0.292026914	0.000797305
ERV15	0.269415272	0.026693913
SRL3	-0.369238068	0.029425167
GCD14	-0.044269302	0.646568967
SPE4	-0.127789788	0.056180928
MET18	0.012891545	0.860226702
PRR1	-0.096129991	0.632014359
BSD2	-0.028723422	0.704241357
NOG1	-0.079600671	0.220784408
PWP1	0.089130076	0.347476267
INP2	0.460046365	0.000151427
SFH1	0.112954826	0.129378293
VMA2	-0.188262391	0.219664481
MGE1	0.147901815	0.306444296
YBL028C	-0.157485793	0.272267199
LTP1	-0.119488867	0.040422593
CTK1	0.13879035	0.099745302
PEP12	0.033861487	0.702019792
GIS3	-0.013917978	0.833122007
YJL147C	-0.237779109	0.312587454
YLR108C	1.853772454	1.19e-05
PET10	0.886220516	0.00261522
EAF3	0.016041035	0.835513928
YBL029C-A	-0.836387494	0.001410837
PUS7	0.054358586	0.458253051
SNU114	0.193965062	0.002103469
YRB2	-0.049831229	0.63233067
YIP4	-0.226337473	0.467559315
RBL2	-0.11230366	0.407798391
SGA1	0.950099094	0.004043973
YJR008W	0.165732291	0.495906814
MDM10	0.26553837	0.039754181
YSY6	0.124142918	0.462263263
MCK1	0.114656727	0.003911947
UBX7	-0.03276631	0.820607647
ATG26	0.181054691	0.083517518
EMC2	0.144700114	0.037239511
MSS11	0.254275776	0.008979496
RKM5	0.172381062	0.128789538
FMC1	-1.119737092	0.000605535
RNH202	-0.076938948	0.266204174
SGF29	0.246425492	0.020028726
TRS85	0.223749466	0.003728601
ELF1	-0.273841046	0.60063508
YLR257W	-0.602349881	0.000476575
SAM35	0.026336584	0.51427453
ERG27	0.3243166	0.006706945
ATG23	0.514603518	0.001060574
OCH1	-0.228733714	0.00787532
TBS1	0.445636137	0.000384991
SNU71	0.152423208	0.004885877
MRS3	-1.163663478	2.23e-05
BUD14	-0.00651785	0.938276001
LSB5	-0.008325406	0.875429446
GPI14	0.367886715	0.053064311
VTA1	0.364209948	0.006841653
MSA2	0.020839823	0.865634962
LIP2	-0.632480672	0.001865366
ECM38	0.843581593	0.002621641
YDR056C	-0.162863567	0.451340496
FRE8	0.330550432	0.00016073
PET123	-1.225878172	8.51e-07
BBP1	0.133734223	0.26998244
CKB2	0.055235194	0.449600799
CHL4	0.650926873	0.00569462
DSF2	0.133715693	0.173095382
YPT6	-0.016626199	0.455393093
UAF30	0.283672049	0.011435692
EAF7	0.101720619	0.17275433
NQM1	1.888217924	0.000294265
PFA4	0.379479653	0.001154998
COX3	-3.124283502	5.27e-05
HSM3	0.045549878	0.32046441
IRS4	0.343842863	0.02584946
IMD4	-0.94905568	0.000247108
PTR3	-0.194299569	0.188250245
RRN9	0.129549465	0.117659883
ASH1	-0.071179325	0.407100919
PMC1	0.353949792	0.003747971
BUB1	0.40275416	0.004606536
MET5	0.33743991	0.001687265
PEX15	0.04976495	0.132851731
ALY2	0.027779608	0.686665166
AIM36	-0.232089412	0.045236959
RPL24B	-0.773523993	0.24964409
TMN3	-0.14181011	0.047251707
COX12	-2.580895664	0.001351852
DED81	-0.283174223	0.021644062
GIP3	0.576635795	0.004561655
APT1	-0.047383722	0.457197071
GUT2	-0.462819377	0.000584108
ATP2	-1.301170159	0.006980745
YPR127W	0.149749886	0.00627636
BUD21	0.033781701	0.698911754
LYS21	0.116367292	0.062118778
CMK2	0.175901014	0.063104162
NPR2	0.216086078	0.058557297
DCN1	0.006179794	0.966263539
YKL047W	0.113457266	0.149867711
SCM3	0.039338855	0.641786854
RRG1	-1.771573312	3.03e-05
RKM3	0.241683315	0.000378839
MUB1	-0.291697564	0.000870575
YKL023C-A	-0.849790335	0.00018764
HUB1	0.354841405	0.031858502
SHP1	-0.226301163	0.062745082
SMD3	0.050943219	0.682594671
SIP5	0.231917896	0.001771435
CDC48	-0.001089536	0.984714721
SEC23	-0.052615918	0.546775104
RXT2	0.180376176	0.013177838
ATP11	-0.052533704	0.373974776
PTC2	0.05345516	0.329855049
SMF1	-0.745549046	0.003015891
ODC2	-2.070257406	6.06e-07
PAC11	0.384292877	4.58e-05
SPF1	0.088464028	0.280479849
YKR078W	0.057396822	0.383436493
HEM1	-0.989686607	4.66e-06
GPM1	0.195014481	0.423053126
GPT2	0.674147977	0.000201938
ADH6	0.306403784	1.83e-05
GUA1	-0.107630249	0.097355011
HAS1	-0.19278071	0.000699498
SPC72	-0.106396248	0.441287782
YIL161W	0.086794915	0.39215544
PFA3	-0.142000575	0.676266896
POF1	-0.101222455	0.222764638
ATP16	-0.396361239	0.006645331
CUP2	-0.044809654	0.933401392
SAY1	0.033741139	0.605357708
AIM11	-0.707080769	2.29e-06
RMD9	-0.196464244	0.012799518
EMP46	0.488657237	0.000384112
TKL1	-0.291085227	0.033963111
RML2	-1.45766242	0.000240475
BUD31	0.394005281	0.022843594
RRP12	0.203481017	0.008877116
GIS2	0.071501502	0.884718307
NCE103	3.012565765	0.076002742
ERG28	0.836243575	4.78e-05
YLR149C	0.084670447	0.136105008
PEX8	0.092965298	0.242675555
BPT1	0.103208431	0.078815159
TCM62	-0.542468117	0.000209807
MRD1	0.037174497	0.610502163
FHL1	0.202855859	0.047363799
SEC62	0.143931878	0.070361785
MBP1	0.19817135	0.045652534
SLD3	0.697743311	0.031307123
HEH2	0.199497984	0.065477051
SPO71	-0.102784774	0.437346795
MRPL20	-1.040227305	9.25e-05
TEF2	-0.306224227	0.229263654
PBP4	-0.278651731	0.012470717
OM14	-0.506031381	0.323557114
PLP2	-0.054668738	0.55256188
PUS9	0.072826699	0.087036551
MSM1	-0.244778197	0.032524963
MRPS9	-1.501325977	6.33e-05
EXG1	-0.263981843	0.219592781
YGR054W	-0.29190068	0.080088917
ZRG8	-0.115204461	0.078069175
TTI1	0.24064686	0.024993199
LDB7	0.120632859	0.312764333
REP1	0.334562895	0.046414812
PEX31	-0.103747645	0.414184319
COX23	-0.307074458	0.142260396
MAE1	1.572521046	0.001638704
MLP2	0.240281493	0.004633018
PBA1	-0.165590276	0.341584596
PSR1	0.228672254	0.007446649
PAN5	-0.238785131	0.246668114
PHO23	0.253992103	0.136499317
ADK2	0.643972255	0.011829309
YDR131C	0.296771515	0.014220983
RPP1B	-0.095306822	0.669477354
FAB1	0.151294613	0.00792085
CBC2	-0.085053967	0.298416763
SEN54	0.013902517	0.834256399
MOB1	0.123014484	0.290779867
NNF1	0.063094173	0.658776458
PSR2	-0.080532458	0.357520701
EMP47	0.094164517	0.319138682
SHE3	0.048321034	0.361332527
AAC1	1.340437259	3.78e-05
YGR122W	0.077327488	0.532813832
GBP2	-0.43293311	0.008106983
RCK2	-0.226946813	0.012615301
HOM2	-0.428554889	0.081704699
YOP1	-0.019199247	0.790017651
MRP21	-0.87429574	0.140830311
MNN10	0.052660559	0.45316934
HSC82	-0.016486538	0.923681059
SLN1	0.171697165	0.050452854
YNL181W	0.215463285	0.046702097
CDC4	0.088934663	0.374105748
PIL1	0.118019822	0.190865092
SNF11	0.058792232	0.564837358
SHE1	0.220596222	0.145733167
YCR061W	0.961473877	3.1e-05
YLR253W	-0.851007549	2.74e-06
PUT2	-0.693991557	3.74e-05
ATP23	-0.614130983	0.236315231
YBT1	0.069918823	0.195802779
GUT1	0.196778635	0.232065839
EDE1	0.092030855	0.232677927
RPL8A	-0.399206997	0.038558557
SUA5	0.069341555	0.248198204
HIS4	1.22115341	0.001134941
TPS2	0.084587156	0.343384464
TMA64	-0.056780944	0.247669365
GAS3	0.10142255	0.052555942
FAA1	0.596413101	0.002657366
PAC2	0.293514461	0.058170103
EGD1	0.087239815	0.66175986
GPB1	0.003101057	0.98221819
NUG1	0.019816889	0.552325126
SSB1	-0.469857797	0.106168261
RFS1	-1.8e-05	0.999618217
YPR084W	0.226761739	0.005585975
VTC4	-0.049894069	0.38691752
CDC24	0.125117019	0.065955189
UTP9	0.040763002	0.607883979
GAL80	0.278481346	0.008198234
SLP1	0.172509123	0.628749646
RBG1	-0.100295766	0.076284277
TSA1	0.09027258	0.676006608
ROM1	0.374458803	0.008519605
YDR379C-A	-3.64576622	1.81e-09
NAM8	-0.064432965	0.384916228
KAR4	-0.343584325	0.066549154
NOP8	-0.290220096	0.004511291
YDR391C	0.14115605	0.037621034
DIG1	-0.016118375	0.716626672
SRB7	-0.416594649	0.320892152
COG3	0.170990554	0.020189405
RPF1	0.175695163	0.046043085
ATP7	-2.422027471	0.014145946
YGL242C	0.139895638	0.584113553
TRM2	0.354616327	0.013896192
SSY5	-0.435415085	0.003657334
NTC20	-0.172935156	0.049927506
FKH2	-0.121806082	0.159177424
MPH1	0.261504963	0.001048456
SSL2	0.071615997	0.26865417
STB1	0.066397274	0.447753393
REG1	0.101406349	0.039592941
RDL2	-0.216036132	0.02026178
PUS4	-0.099772489	0.147651775
DOT6	-1.012928048	1.1e-07
YKL075C	0.161017395	0.073244646
RPT2	-0.073403229	0.285073247
YDL176W	0.151523041	0.086140445
DSS1	-0.756562519	0.000372455
PAM17	-0.121908133	0.549982762
GOR1	-0.180519692	0.081987307
AIM46	-0.897316219	0.000406262
MTC6	0.398784626	0.100727519
CPA1	0.952664574	0.009763113
HOS3	0.028931044	0.566388343
ACF2	0.132320156	9.14e-05
YLR455W	-0.035067145	0.713475037
MAP1	-0.271607104	0.007377188
ARO3	0.040844678	0.450286173
RIB5	0.184821922	0.018841173
YDL085C-A	0.085133165	0.410511022
AUR1	0.142998721	0.35710123
KIN2	0.215199369	0.001236848
NEM1	0.512914366	0.000315822
RPS14A	-0.258191479	0.027888357
BIO4	-0.582625003	0.000873857
PER33	0.182350836	0.015238527
HSL7	0.088160119	0.498698953
HHT1	0.044486953	0.809743266
YJR149W	-1.479318109	1.88e-07
ECM2	0.28383176	0.008339578
YOR093C	0.095585602	0.089165074
DDP1	0.022506958	0.74723156
KIN28	0.02531522	0.584442383
MGM101	-0.369795797	0.009373504
RDS2	0.002380371	0.959852112
YNL194C	2.067524293	0.000260565
MPM1	0.065711771	0.326924252
MNN5	-0.005242513	0.907843121
PRP24	0.157245781	0.071620279
EFT2	-0.470603478	0.087174092
YDR348C	-0.042292039	0.659933256
YOL107W	0.136156389	0.169439273
DBP8	0.155048624	0.003235604
CIN4	-0.071159	0.864527608
NHP2	-0.276727624	0.128207369
YFH7	0.231943069	0.268042366
MTR2	-0.003771817	0.971337973
YPR109W	0.01817728	0.779768346
RHR2	1.701236935	7.02e-05
ADE13	0.257309673	0.005598719
ATF2	0.48836512	0.003046095
RCR2	-0.024952098	0.778584215
ACK1	0.08010027	0.540527834
NRG1	0.070719391	0.501470997
SIN4	0.269582968	0.006965474
MDM36	-0.664700747	0.000115674
RSM27	-1.682313122	0.000201294
SIL1	-0.415976195	0.001271593
HIS2	0.213693284	0.035264859
URE2	0.018659581	0.702922921
VPS5	-0.020605024	0.640093289
MRPL25	-1.020601468	0.000452203
RNH1	-0.036894185	0.626698019
SLM1	0.21352873	0.001211007
AGP1	-0.230530791	0.206466271
YJL045W	-2.093745479	0.008928316
ASC1	-0.236346212	0.009605246
GAL4	0.135546676	0.179877702
RRG9	-0.178756196	0.426689121
RVS161	-0.096389927	0.090234879
YRA1	0.033000324	0.606389317
SPG4	0.799731517	0.145569364
COQ5	-0.928919922	0.00097058
FAR8	0.134220164	0.140549523
ACH1	-2.742380359	3.69e-08
RPN14	0.3414637	0.000434544
DMA1	-0.064458248	0.317470606
ARF2	0.149510459	0.0265864
PAM16	-0.053049679	0.405101066
PPQ1	-0.609591724	0.003448109
BUD8	0.24547173	0.100297443
MAK3	0.326828707	0.012751506
CDC9	-0.163632191	0.056551251
ARG7	0.215299134	0.035753264
MOT2	0.114305422	0.319404253
FIN1	-0.305484021	0.037437334
YLR036C	0.214636197	0.04329616
EUG1	0.457998146	0.119227291
VPS3	0.273478477	0.000664977
PXA1	1.57331955	0.000982008
ILM1	0.343793909	0.002705672
IAH1	0.243094441	0.029988117
MBA1	-0.855859334	0.001644152
YGR130C	0.214076504	0.008349405
YCR076C	0.135060894	0.128440324
SSH4	0.494033119	0.009082872
NUP188	0.039437821	0.395233274
OAR1	0.270751079	0.009238353
FUM1	-1.390503967	0.00548277
YGL108C	0.043002124	0.825321817
DIB1	-0.17859426	0.480909561
TPA1	-0.070145466	0.512053437
YML018C	0.224989919	0.090845058
XPT1	-0.164006241	0.523993908
SSF1	-0.030998658	0.66205991
KTR7	-0.342098847	0.024032528
AFR1	0.068919888	0.540090184
RVB2	-0.230804629	0.00750107
GPM2	0.855690861	0.000410941
TGS1	0.566938271	0.004530267
ALD3	1.23031718	4.71e-05
AIF1	0.475911154	9.83e-06
RAD59	0.23481396	0.112349287
ARP4	0.132394344	0.040277599
MRS1	-0.231986409	0.192434384
HUT1	0.275131463	0.020712979
YLR345W	0.137502898	0.003159454
AGP2	0.195524748	0.051248932
PRE7	-0.122322078	0.394177475
TOM5	-0.199382696	0.275264625
YPL066W	0.082152296	0.295508742
CMD1	0.482191104	0.039794873
ATE1	0.214698312	0.140767395
YHR177W	0.300273424	0.074722988
YCR087C-A	0.23117256	0.212370884
YPL236C	0.37758301	0.00045547
YAP1	-0.005574766	0.93121757
HSH49	0.162108816	0.0763337
MAK11	-0.146204098	0.235707683
RPC10	-0.019703193	0.854728913
PUF3	-0.131281322	0.007769436
AIM29	-0.012423009	0.920018948
RIB2	-0.079644661	0.175883944
YNL108C	0.108715664	0.253496641
MET8	0.110500407	0.236575917
RAV1	0.214927226	0.009469554
AXL1	-0.127555561	0.017224505
MED11	-0.087485712	0.396603368
CWC22	0.282586371	0.002674884
ILV6	-0.301886175	0.002186049
HEM13	-0.112215774	0.178281481
FES1	0.168175415	0.052025775
YCL012C	-0.222773456	0.003870229
SES1	-0.453426355	0.032982463
LRO1	0.291163957	0.001413428
OTU1	0.377574498	0.010369097
VAC7	0.041939833	0.467934674
DLD1	1.867333971	0.003606147
NAS6	0.10290497	0.300752269
GAA1	0.279235046	0.001095701
DAL81	0.25759343	0.036188814
SPC1	0.384351132	0.00862116
APD1	-0.010252801	0.965081199
DUG1	0.106193171	0.005553464
MMR1	-0.447235772	0.000600738
JNM1	0.186309481	0.144297709
MAS1	-0.335624784	0.001889512
YHR131C	0.161071249	0.037308482
RVB1	0.004156999	0.864043943
YDR266C	-0.1332584	0.515946149
EIS1	0.037861578	0.620346645
SAT4	-0.280187746	0.004238306
SKG3	0.012822342	0.730398918
YPL014W	-0.481517643	0.000265304
ESA1	0.204439827	0.056860592
YMR226C	-0.180844098	0.147427709
PEX4	0.336282446	0.019547143
AGE1	-0.394185847	0.023046699
RAS2	0.574464701	0.000232236
HNT2	0.160010103	0.154968462
MYO3	0.033861436	0.513574419
TCB3	0.167508882	0.106352848
NSR1	-0.179790685	0.177937177
KRS1	-0.129193558	0.001173162
COX5B	-0.766137469	0.002750148
RPL37A	-0.550414846	0.107493665
ATG22	0.000625539	0.998333953
YNL011C	-0.127954346	0.064246246
YBL081W	-0.474881904	0.026760808
NOC3	0.054957518	0.223728839
RPO31	-0.026310879	0.501236116
YNL050C	-0.13826887	0.221915621
VAC14	0.062087841	0.425610656
KEL1	0.191042563	0.047319349
PXL1	-0.233244676	0.038181585
IBD2	0.238926132	0.297068481
HMT1	0.177260293	0.010077284
DCS2	0.735375634	0.000815689
HCH1	0.12610154	0.312036757
AGE2	0.012563052	0.672325388
RSM25	-0.672319743	0.000496516
FUR1	-0.339584554	0.001164845
INO4	0.008054487	0.935103307
THO1	0.066660966	0.533048271
CBP6	-0.330094935	0.012121233
NIC96	0.127968762	0.023904951
CYM1	0.040282913	0.418547379
ARG82	-0.278961935	0.036679826
BNA7	0.081179467	0.316172737
SLX8	-0.012286589	0.830796955
OXR1	0.373431244	0.005995779
BIO2	0.14590575	0.109039929
BOP3	-0.110182047	0.160415851
SHU2	0.845245852	0.012703518
YDR186C	0.299466564	0.01058082
YPR091C	0.21454934	0.00059934
NOP9	0.047595402	0.401066004
MET28	0.605403685	0.015387362
FPR3	0.210529171	0.007116007
SFP1	0.251967832	0.025575827
DCG1	-0.350981735	0.004611375
OSM1	0.182083201	0.039356615
PUF6	0.075730743	0.082891206
STE7	-0.001762187	0.98658699
CYC7	-0.879670612	0.005837487
RSM22	-1.033969586	0.000113829
DSD1	0.067774229	0.428317937
YIL067C	0.266454499	0.030426242
YOR385W	0.033814116	0.905952912
CDC10	-0.04691437	0.371734029
YHR020W	-0.139379085	0.183763315
RPA190	-0.098385847	0.124548304
YOR342C	0.485830698	0.009752901
GIN4	-0.347070162	0.006197865
YIR035C	0.290464013	0.150364418
MTR10	0.014919729	0.766802236
CBP2	-0.239482323	0.104854201
NPA3	-0.063206629	0.322140234
YMR295C	-0.389640172	0.001329825
EMI5	-0.184147919	0.159334772
RSC4	0.080259486	0.197794673
OMS1	-0.207445042	0.001648369
USV1	-0.235419425	0.017899066
BUD16	-0.04073527	0.906316136
UMP1	0.884062004	0.006087915
MRPL38	-1.021800262	0.028502338
SYF2	0.203710332	0.010883016
MED1	0.037856103	0.632580632
PPG1	-0.155253107	0.351754644
CDC1	-0.090016799	0.21676157
YPR011C	-1.015058973	7.06e-06
SRB4	0.106336987	0.279655475
RME1	0.053469734	0.648710458
NTA1	0.191533433	0.064733187
SEH1	-0.028538661	0.877055077
UTP8	0.077036382	0.076559494
LEA1	0.021256249	0.814581485
NPT1	-0.122889155	0.009365653
CYT2	-0.305775285	0.020868053
DBP10	0.129122894	0.094222834
CWC27	0.300660327	0.002444068
RDL1	0.226491866	0.08941414
YDR286C	-1.487381834	0.011481609
GCN2	0.128597679	0.072849479
SGN1	-0.433558553	0.011129831
ATO3	2.902631613	0.00028026
HRK1	-0.071885841	0.218304928
VAM7	0.13655202	0.033601838
ECM21	0.293028212	0.002969729
MTC3	-0.840608726	0.000172971
HAP1	0.74746787	0.000123112
ARP2	-0.049939092	0.561031183
PSY4	0.233286495	0.012885811
AIM21	-0.005557463	0.89221845
YPP1	0.121023994	0.019213286
FMP46	0.455950256	0.008713988
VAR1	-2.562673448	0.000530262
HFD1	0.215722477	0.004454106
SWD1	0.281660757	0.000775573
ECM30	0.272128096	0.000692975
RSM19	-1.21038975	0.000316595
DOP1	0.218806342	0.002784017
SUT1	1.320180003	0.000283974
PPZ1	-0.122563126	0.13117177
SRP40	-0.158549371	0.081228248
RRP8	0.079305754	0.403052871
SPT10	0.217393816	0.004223413
AGX1	-2.936423186	0.000186391
YFR016C	0.072595716	0.221485405
YGR053C	-0.051556337	0.511864373
YRO2	-1.640643459	0.000354853
MTQ2	0.482935157	0.005528078
STU1	0.097711521	0.018591904
RPR2	0.070788473	0.494302157
DDR48	-0.594280375	0.00732097
VPS15	0.204488588	0.001493428
MRPL9	-1.037625816	4.62e-05
GET4	0.089598167	0.387058136
ASM4	0.006496211	0.881241439
RDR1	0.041789046	0.497527436
PAM1	-0.232267486	0.008480111
MRH4	-1.152468739	5.54e-06
AKR1	0.359252723	0.012516356
RUD3	-0.002035931	0.980243713
YIM1	0.320215853	0.000157639
RMD8	0.226098271	0.025104831
SMC1	0.046683287	0.341125837
YLR132C	-0.525999734	0.002302168
CDC34	-0.243790749	0.162994122
AFI1	0.068424796	0.326008939
ADY2	0.0	0.014264362
BUL2	-0.013511629	0.786155896
IDP3	1.423662061	0.000134945
GTT1	0.648785229	0.00056229
COQ1	-0.698615799	3.32e-06
MBB1	0.185730181	0.37806545
NST1	0.104538827	0.152194932
TPO4	-2.60686707	1.31e-05
RER1	0.106278246	0.020102593
MLF3	0.139461858	0.352521869
DOM34	-0.022270739	0.826169212
THS1	-0.002607954	0.948926598
APA1	0.223087016	0.033728846
MRPL13	-0.932907885	0.002059768
SCT1	0.222712335	0.071241934
TRM8	-0.145703082	0.02841286
PNG1	0.267566796	0.04856164
PET117	-0.054169263	0.347697136
RCN2	0.017227971	0.697284394
CYS4	-0.445220343	0.005986434
YLL054C	-0.092146186	0.183613204
FLC3	0.249794221	0.017648483
CMC2	-1.027817284	2.68e-06
ECM31	-0.241668127	0.006169354
YGR266W	0.408076996	0.000304854
AIM23	-1.193430509	2.39e-05
AEP2	-0.679723266	3.32e-05
ENO2	0.517150766	0.000174858
GCY1	0.041797022	0.547750384
RFM1	0.094302764	0.27714366
MAL33	0.678391683	0.051181311
SER33	0.236609334	0.002324217
DAL2	-1.131297021	2.43e-05
SLX9	-0.091413411	0.531479468
NUP49	-0.126711694	0.488502929
PDC1	0.337135195	0.069772288
YOL057W	-0.000248303	0.995744172
ERJ5	0.094799567	0.438594011
SAM50	-0.022248858	0.436861767
INO80	0.07185245	0.40281456
SUV3	-0.692513075	0.00050432
GAR1	-0.33095163	0.351938515
CDC15	-0.004831429	0.9150534
THP1	0.192319598	0.100972176
MOH1	2.250978142	0.000208967
GON7	-0.257777613	0.185594003
DBP6	-0.130414965	0.328495729
IKI1	0.263695089	0.003197737
FMP32	0.101243478	0.267604096
GRS1	-0.09885623	0.0886544
KAR2	-0.286951753	0.054456153
PFY1	0.189912815	0.007485275
YHC1	0.057799344	0.921161101
RSC6	0.082305916	0.0699216
ATC1	0.090073424	0.540349851
CIR2	-0.481696672	4.38e-05
SET2	-0.167582748	0.004868918
CUE3	-0.105479201	0.111435968
GAL11	0.045345768	0.513162936
SLH1	0.041161662	0.249094498
NOP6	0.094619774	0.55129158
KXD1	0.365846162	0.000980132
STE11	0.036412458	0.36419531
PBI2	-0.911608363	0.119641794
GAD1	-0.038412469	0.629941189
AIR1	0.185101795	0.089535588
VPS27	0.250968639	0.001186822
GPI2	-0.313020887	0.220972814
YCR043C	0.038414948	0.639093466
YIL055C	1.533519058	0.001121422
SLM4	0.105170332	0.162629979
NUP1	0.058910111	0.54442616
YRB30	0.17281964	0.096598937
YOL098C	-0.120309115	0.173647058
GLR1	-0.059537236	0.478417297
LRE1	0.025697448	0.46068611
RIO1	0.070516669	0.49788262
PEX25	0.005899636	0.948279001
PHO87	0.177023311	0.00933629
ERG1	1.089010401	0.001305338
BCY1	-0.00824335	0.765881387
END3	-0.079001983	0.123754409
THI20	0.51612751	0.000580831
PEX2	0.350586023	0.001126107
YMR090W	0.459837244	0.001898678
MRP4	-0.669125485	1.69e-05
BI2	-3.409785565	8.32e-08
RCR1	-0.257303381	0.048325095
SYC1	0.008649302	0.899379886
YHR045W	0.370795388	0.003897978
NDD1	-0.503622198	0.003866228
SNO3	-0.211356778	0.504712531
PGA2	0.470512095	0.001728511
LCB5	0.201878847	0.01293666
TFC7	0.05327357	0.297325654
YGR169C-A	-0.105307502	0.598620314
IST3	0.048230939	0.429195442
YPI1	0.091685114	0.297897656
YIH1	0.188032027	0.260167201
RAD23	0.077693585	0.595564424
TIF6	-0.156839758	0.116419666
RIM13	0.317037947	0.012141561
JSN1	0.158310244	0.112052893
HAL5	0.030957371	0.558991213
HDA2	0.151221326	0.207495248
YLR312C	0.330964411	0.020014306
CDC13	0.289616563	0.000890616
YPK9	-0.014983951	0.94330096
MMF1	0.453746117	0.025905314
SEC39	0.087306168	0.013983993
YMR111C	0.088746245	0.193123149
AEP3	-0.231117199	0.006919388
MYO5	0.043575984	0.619351149
ASK10	0.237897825	0.015295383
