	log2fc	p-adj
DSS1	-0.756562519	0.000372455
RPM2	-1.068328099	0.000133244
RPS9A	-0.121811374	0.749604004
ECM38	0.843581593	0.002621641
YGR053C	-0.051556337	0.511864373
YAH1	-0.634827379	3.8e-05
PML1	0.034304373	0.897443902
BUB2	0.200784497	0.147511962
ASK10	0.237897825	0.015295383
EFM1	0.006507689	0.923082606
HBS1	0.162134441	0.05907011
SPT2	0.046006215	0.628551012
PUS1	0.136647485	0.101534476
YDR262W	0.190103417	0.010273317
SPC98	0.420820499	0.090379196
QNS1	0.136765656	0.181255883
YHB1	-2.747623966	0.000777824
TOD6	0.196414729	0.192030676
NCL1	-0.036346971	0.353118283
HFD1	0.215722477	0.004454106
PPQ1	-0.609591724	0.003448109
GRE3	0.007552636	0.843676788
YOR021C	-0.020696852	0.784515872
AFG2	-0.0334687	0.703410809
TMA17	0.008813112	0.873449345
OCA4	0.277697859	0.019007191
OST1	0.281192436	0.008073029
SUM1	0.214586171	0.068652367
XBP1	-0.067060297	0.49519537
POP2	0.050979737	0.04081473
POL5	0.029385567	0.515182826
SHR3	0.26019894	0.217740276
YPT35	0.59473012	3.56e-05
ERV14	0.086565746	0.389175657
NPA3	-0.063206629	0.322140234
YER156C	-0.162579925	0.016225745
YGR079W	0.546706813	0.063784403
GIM5	-0.093014947	0.248893058
ESA1	0.204439827	0.056860592
ADE13	0.257309673	0.005598719
HCA4	-0.051964734	0.461542497
GAP1	0.098408052	0.065801868
ACO1	-0.350373771	0.070594091
REX3	-0.039002744	0.769333316
YPL199C	0.156131332	0.068337763
CSE2	-0.192752407	0.371457696
MED8	0.031197947	0.783616119
LDB17	-0.002719105	0.917837752
PMT6	0.416184386	0.018131547
RTK1	0.264603762	0.079064487
RSC58	0.07811209	0.099055235
SCJ1	0.004411243	0.927889465
INM2	0.518643337	0.061257733
MLC2	-0.151227115	0.419307988
ERG12	0.375620057	6.28e-05
RGI1	-0.120461198	0.479224621
NOP15	0.015568477	0.901640019
MIR1	-1.761363255	0.000195846
AMD2	-2.414025255	8.16e-06
SMY1	0.129875411	0.143549859
NCA2	0.014633011	0.622555102
YPR109W	0.01817728	0.779768346
CIN1	0.328444511	0.001181241
ATE1	0.214698312	0.140767395
SPO7	0.378270919	0.005324104
RCN2	0.017227971	0.697284394
EMW1	0.081670726	0.015676818
YKL065W-A	-0.487379243	0.155982384
VPS62	0.264226159	0.179074092
RSE1	0.08689564	0.234131142
TTI1	0.24064686	0.024993199
ITR2	0.456491304	0.005932727
TDA7	0.271909674	0.027299702
ARG4	0.106370119	0.360982884
GEA1	0.095102416	0.130565755
EFG1	-0.041480818	0.661099263
LYS12	0.16708858	0.055495138
PET10	0.886220516	0.00261522
AIM39	-0.133744062	0.094044289
UBA3	-0.015047318	0.976107814
OLE1	-1.022223717	0.001982559
PUN1	-0.241924737	0.130865044
GCV1	-0.350918302	0.003384296
IES6	0.149746158	0.085252971
WWM1	0.246035729	0.016487843
NUP1	0.058910111	0.54442616
NNT1	0.237989433	0.000912637
RRF1	0.001834386	0.958372831
YIP4	-0.226337473	0.467559315
EDS1	-1.098393794	0.00109824
KNH1	0.940246067	0.002226304
CET1	0.146724601	0.009204255
SCY1	0.062189162	0.236990357
HSM3	0.045549878	0.32046441
YDL157C	-1.60339741	6.87e-05
RSC6	0.082305916	0.0699216
LEM3	0.03600825	0.587438426
UBA1	0.097003897	0.011672299
YPR148C	0.050193103	0.349970338
THI7	0.141459514	0.067840566
YLR419W	-0.158056723	0.083143459
AI2	-1.160418691	0.008443813
YMR226C	-0.180844098	0.147427709
FRQ1	0.051814246	0.55094964
EPS1	-0.12849892	0.036353977
FAA3	0.152767458	0.146207668
YKL069W	0.223118728	0.601077516
CDC34	-0.243790749	0.162994122
VTC1	-0.129514614	0.029002298
MRP51	-1.393998485	5.73e-07
YPR091C	0.21454934	0.00059934
TAH1	0.299117209	0.013414994
PDS1	-0.23231801	0.023553556
RPO31	-0.026310879	0.501236116
YDR476C	0.864685221	0.035053426
YSY6	0.124142918	0.462263263
KIN28	0.02531522	0.584442383
NEW1	-0.139485277	0.088896123
RBG1	-0.100295766	0.076284277
YGR026W	-0.076343969	0.695757278
RMD1	0.017450001	0.780470401
YLR352W	0.382615268	0.009639589
ATG34	0.710449523	0.003074684
SSY5	-0.435415085	0.003657334
YLH47	-0.016136243	0.831545405
UBX6	-0.337035136	0.001349838
GRX8	-0.378137212	4.15e-05
SNT2	0.218639843	0.167329656
TID3	0.152884723	0.133239148
ADH1	0.760321679	0.012358842
TEF2	-0.306224227	0.229263654
VOA1	-0.185734131	0.41100208
ARL1	-0.019664661	0.807159002
LDB16	0.198777221	0.100080788
IST3	0.048230939	0.429195442
YFR045W	-1.040357824	4.74e-05
PRM4	-0.418844182	0.009951734
MMF1	0.453746117	0.025905314
HAL5	0.030957371	0.558991213
ACB1	0.332482564	0.003423072
YKR018C	0.225877605	0.000226654
YMR196W	0.720289039	0.00066966
DIM1	0.077670119	0.213173265
COX18	-0.623715716	0.026212894
HIR2	0.000752868	0.987047304
MRP17	-1.038525239	4.23e-06
PBN1	0.095261833	0.331279672
MSE1	-0.625528295	5.03e-05
MRP4	-0.669125485	1.69e-05
DCS1	0.255885224	0.011601003
YUR1	0.178805353	0.184958986
LCL2	-0.330759396	0.570176507
ROK1	-0.034617143	0.505418465
YDJ1	0.004640472	0.852133019
ARG82	-0.278961935	0.036679826
COX20	-0.43854518	0.003646147
SSF1	-0.030998658	0.66205991
SDH1	-2.128803615	2.1e-08
ATG1	0.358860276	3.34e-05
ATG16	0.294052382	0.05828725
FAF1	0.197714632	0.120459531
ERO1	0.027168013	0.690153054
CUE3	-0.105479201	0.111435968
RAD3	0.315402086	0.004585278
MTO1	-0.415278652	0.005626201
TAP42	0.06464762	0.246013802
PRI2	0.348506395	0.002423283
ETP1	-0.203648059	0.019191406
ADD66	-0.049911428	0.346776885
AIF1	0.475911154	9.83e-06
SEH1	-0.028538661	0.877055077
XYL2	0.606050252	0.005386092
FBP26	0.110310245	0.090919805
SML1	-0.401349672	0.003634722
TIF6	-0.156839758	0.116419666
PET54	-0.585470356	0.000552332
RKM4	0.012539836	0.712439566
IDP3	1.423662061	0.000134945
DGR2	-0.021331432	0.539496547
UTP9	0.040763002	0.607883979
YCR051W	0.357693003	0.001093345
YPL260W	-0.045820932	0.409732273
AKL1	0.085165281	0.080565817
YIL108W	0.276528211	0.021994796
RKM2	0.424456615	0.002532983
YOL159C	0.330239231	0.037508867
HRP1	-0.000588908	0.995969464
CIT3	1.80470806	0.001484991
YGR250C	-0.794917387	0.000365711
RAS2	0.574464701	0.000232236
RVB1	0.004156999	0.864043943
NUP85	0.140373801	0.159247904
ECM4	0.681215459	0.001513237
YKL133C	-0.795350102	0.000697357
KIP1	0.059871857	0.511699433
ATG14	0.347579154	0.002209905
MOT2	0.114305422	0.319404253
FBA1	0.347697298	0.033201477
ARF1	0.020801457	0.866659613
RPT3	0.006315533	0.85755868
YIP5	0.012476045	0.885570598
DPB11	-0.050455309	0.760680507
DFR1	0.570790373	0.003963284
UTP23	0.254679373	0.000448745
FIG4	0.188918002	0.03780562
NCS6	0.045073662	0.761931843
UBP14	0.363482014	0.003081464
SNA4	0.489732542	0.008009301
SYH1	0.215492826	0.07558185
TYW1	-0.48165562	0.000383112
MRT4	-0.104792626	0.216940831
AIM13	-1.315511268	0.000818924
STR3	0.4828065	0.000400512
ERG11	0.213212094	0.11870661
TPS3	0.050012245	0.548268229
ICP55	-0.380626834	0.002234879
SRB4	0.106336987	0.279655475
RSA3	0.054850382	0.294697439
ARG8	-0.296065676	0.005181769
TRP1	0.076687221	0.691520266
NUF2	0.24245151	0.005946521
CSR2	-0.135875749	0.081914675
PCD1	0.514323627	1.85e-05
RAD10	0.18848068	0.037329597
BCY1	-0.00824335	0.765881387
KTR5	0.179899662	0.411756175
RFS1	-1.8e-05	0.999618217
STE18	0.020046279	0.730793968
UPC2	0.805842783	0.002814201
VAC17	1.62072398	0.00014938
DCC1	-0.155576669	0.329632412
CBC2	-0.085053967	0.298416763
PTI1	0.122545181	0.189036053
TUB1	0.142721115	0.248053454
UBP7	0.239584654	0.007580859
SHY1	-0.702939861	0.002387921
RRN11	0.262634245	0.00879334
RNR3	1.048618958	0.006726528
SPF1	0.088464028	0.280479849
TRM7	-0.028133778	0.793233884
GNA1	0.063989634	0.12971489
RPL13A	-0.45861847	0.121156384
PWP1	0.089130076	0.347476267
BUL1	0.04481785	0.586480414
YNR048W	-0.168449611	0.141793747
LCP5	0.254259688	0.013956696
YLR283W	-0.590976618	0.001968345
MCK1	0.114656727	0.003911947
SBH1	-0.012028878	0.936265407
TMA108	-0.225732002	0.000582832
FAB1	0.151294613	0.00792085
YJU3	0.060865562	0.143976137
HRK1	-0.071885841	0.218304928
TSC10	-0.147379134	0.455634801
ATP3	-1.56501985	2.47e-05
YPL168W	-0.719285265	0.000481332
RNH1	-0.036894185	0.626698019
TDH1	0.457079376	0.004366443
CYR1	-0.105464774	0.025055651
MAP1	-0.271607104	0.007377188
MTR4	0.065605055	0.195431363
BRE2	0.253135079	5.1e-06
FLD1	0.318502087	0.031812551
NIP100	-0.039026419	0.531681403
TPN1	0.059471098	0.451870493
UBA4	0.411921108	0.045757849
AVT6	0.247164046	0.071772551
CYT1	-1.881464531	8.28e-05
SWH1	0.157435601	0.041522492
DOP1	0.218806342	0.002784017
AVO2	0.043201347	0.70902533
MAK16	-0.023545426	0.749112051
OST5	0.191733513	0.052398747
ALD5	-0.118574585	0.012064453
CRN1	-0.057837122	0.455757291
TAD3	0.238174142	0.117134901
TPO3	-0.469827825	0.005644721
RPI1	-1.116561453	8.25e-06
RIM101	-0.175516516	0.261748447
MSS11	0.254275776	0.008979496
MCA1	-0.121296781	0.203046984
EFT2	-0.470603478	0.087174092
YKL027W	-0.006163609	0.894964097
RRT2	0.34952817	0.03867484
ERG10	0.012293997	0.911776683
COX9	-2.609925951	7.73e-06
SWC4	0.124509772	0.05765091
KTI11	-0.026946278	0.844835811
NOP6	0.094619774	0.55129158
RPN14	0.3414637	0.000434544
YJR111C	0.26357821	0.112111295
PPZ1	-0.122563126	0.13117177
IMA1	0.756984722	0.000109058
AKR2	0.423018694	0.001249936
YEF1	0.1961618	0.265729588
SLM5	-0.161836133	0.018033074
RPO21	0.078493858	0.095724097
CFD1	0.09800256	0.306339365
SKI7	0.163795593	0.025455826
RPC11	-0.057626578	0.914805089
POP6	-0.059388331	0.428696463
ZDS1	-0.009072966	0.911980558
MET30	0.197883497	0.000850485
ARO1	-0.103056296	0.111815822
AIM25	-0.077682971	0.091672882
MES1	-0.153453736	0.029390005
YTA7	0.039045194	0.564421869
LIF1	0.399558867	0.011980594
YCR087C-A	0.23117256	0.212370884
MSS18	-0.835880987	0.000232934
RPL16B	-0.321000893	0.044552614
VTH1	0.569747181	0.000140098
MMS1	0.326917241	2.07e-05
YPT31	0.06215513	0.320222623
SMX2	-0.024281871	0.771611645
QCR2	-1.840165932	0.02523529
SSM4	0.099112859	0.123186561
MEH1	0.004668556	0.97734774
YKL077W	0.15758919	0.108575199
YPR010C-A	-1.882662477	0.174080708
PTC4	0.18896482	0.018157613
CAF120	0.192127444	0.030159028
SHE10	0.344153038	0.006761778
RIB7	0.182209672	0.204447735
SEC16	-0.070412766	0.26714407
TIM13	-0.32009302	0.047536586
RHO5	0.49460834	0.07359455
SYN8	-0.000872817	0.997359708
INH1	-2.140165647	0.111310594
GTT2	0.662192571	0.413578158
PTK1	0.258867755	0.098686631
ASN2	-0.089391733	0.70255803
PNC1	0.027643053	0.605670433
STE6	-4.559405182	6.94e-07
PMA2	2.27147436	0.001988619
BUD7	0.257225904	0.000589969
SCO1	0.126050924	0.073711836
GIP3	0.576635795	0.004561655
ARF3	-0.034998941	0.625032937
YLR455W	-0.035067145	0.713475037
YJR029W	0.015186884	0.859877511
IMD3	-0.494753534	0.061296977
RRB1	0.068968219	0.17957
TMA22	0.189730332	0.340216802
FAP1	0.174968609	0.684570625
HST2	0.387141015	0.000507719
TDH2	0.700981937	0.001813656
HPR1	0.238546454	0.017970991
LOS1	0.048362083	0.420922577
KIN1	0.057068371	0.242794612
YPL113C	0.647267441	0.135489825
ILV5	0.063502779	0.762872395
AFG1	-0.938213156	0.001051843
SUB2	-0.001462666	0.967198005
HAP4	-0.728086172	0.005162433
RIM13	0.317037947	0.012141561
SWD1	0.281660757	0.000775573
EMI1	-1.127051006	0.043437488
LIN1	0.429348663	0.002500617
CSF1	0.206669477	0.029761124
KIN2	0.215199369	0.001236848
YKR096W	0.56782776	0.001221949
MGE1	0.147901815	0.306444296
FDC1	0.592873641	0.007085907
TVP38	0.114331909	0.302213997
FSH3	-0.000400673	0.994020453
TPS2	0.084587156	0.343384464
MRPL6	-0.817443779	2.1e-07
PET127	-1.366549109	0.000121796
CMC2	-1.027817284	2.68e-06
SIP3	0.228157451	0.005206946
NUP188	0.039437821	0.395233274
PLP2	-0.054668738	0.55256188
RRG8	-1.737696929	2.51e-05
YAP1801	0.528873826	0.00773278
KEI1	-0.045579642	0.53742094
NTG2	0.103491328	0.681001089
INP1	0.25944717	0.027740932
MET16	0.790702201	0.013124
GRX4	-0.618114745	0.006179554
PUF2	0.23799804	0.000127636
ALR1	0.285382948	0.01405585
RIO1	0.070516669	0.49788262
PET112	-0.932408783	2.59e-06
YDR338C	-0.227747006	0.243966054
VTC4	-0.049894069	0.38691752
MRP2	-1.339492668	0.003033152
PRP28	0.244750277	0.017406004
BNA7	0.081179467	0.316172737
RSM10	-0.81998072	4.84e-05
BNA1	0.286299059	0.075432719
SMY2	-0.429581391	0.004935805
MSC3	0.037673197	0.629586105
YDL177C	0.285759552	0.002238655
ADE16	-0.06596148	0.208201781
ASM4	0.006496211	0.881241439
STB3	-0.082276734	0.333742457
YKL100C	0.593322857	1.36e-05
CCW14	0.096601248	0.877501985
VHS3	0.290388773	0.005770881
PUS6	0.193803515	0.024520453
MRPL39	-1.320129352	0.006572605
MRPL8	-1.120601613	0.000602054
NSE5	0.081755651	0.281916885
ARI1	0.895216134	0.010429868
AIR1	0.185101795	0.089535588
DAL81	0.25759343	0.036188814
MYO4	-0.015150416	0.715155494
YLR126C	0.498484697	0.0021472
AYR1	0.148331996	0.359694218
RPP1B	-0.095306822	0.669477354
YNL155W	-0.137348774	0.040499662
ELO1	0.108919205	0.184704886
RSM22	-1.033969586	0.000113829
FPR3	0.210529171	0.007116007
TDP1	0.392907117	0.021898763
URB2	0.118926867	0.293825892
EUG1	0.457998146	0.119227291
CDC43	0.346080659	0.345945474
SOV1	-0.378123648	0.000683548
PSK1	-0.003095066	0.938824775
NUG1	0.019816889	0.552325126
VPS60	0.048001952	0.431660251
HEH2	0.199497984	0.065477051
JHD1	0.073150805	0.045818523
YLR179C	0.182262205	0.106252726
NBP35	-0.419466761	0.268252373
PCT1	0.238607825	0.002215518
TDA10	0.332584098	0.000345229
PIC2	-1.580130451	0.000576963
AMS1	1.31278386	7.5e-05
USA1	0.201555107	0.043057855
ATP2	-1.301170159	0.006980745
TMA23	0.307583911	0.085716697
MMS21	0.332593345	0.193034647
RPS31	-0.285861521	0.43086004
RPN11	-0.094052439	0.338117494
YJL171C	-0.212922181	0.046261405
AIM18	-0.320256215	0.035643505
PGS1	0.053189774	0.374472053
NUP157	0.232490452	0.00095708
PHO13	-0.042702001	0.437464871
BRO1	-0.032177043	0.537906736
COX6	-1.819956151	0.001391627
MOD5	0.172675636	0.014727494
POL32	0.187602173	0.058493323
SNO4	2.196033303	0.000352789
SKM1	-0.60961941	0.012729777
ABD1	0.029403113	0.0389515
YNR064C	0.569426369	0.003121881
SPG5	0.822722168	0.007260984
POP8	0.415577557	0.024149086
PRP6	0.21972467	0.005318907
PBP2	0.236351967	0.192935478
YCR075W-A	0.18357663	0.009276171
ROM2	0.075640014	0.235885139
YDL176W	0.151523041	0.086140445
ARP6	0.32047192	0.001556819
SCH9	0.203472877	0.00090659
GIS4	0.156972317	0.012505656
CIA1	0.345830958	0.157450673
SLY41	0.18102488	0.408795892
RPS26B	-0.518420991	0.224517314
RPL17B	-0.293821671	0.16709442
YPT32	0.29649084	0.050110336
PUT3	0.1524824	0.692120769
YOR352W	0.078878908	0.174242083
CAK1	0.120071488	0.00762516
ATP19	-3.218204002	6.02e-05
CMD1	0.482191104	0.039794873
RNR1	-0.455045013	0.028223458
RSC30	0.200164134	0.115987284
YOS1	0.18457931	0.136012452
MGR3	-0.094546386	0.58231376
YRB1	0.171250612	0.118500947
RAD18	0.087871697	0.412451155
ELF1	-0.273841046	0.60063508
YIR014W	0.210132757	0.050534457
CNM67	-0.048436491	0.480476582
NET1	0.081037125	0.290929638
LPX1	-0.137217229	0.281483656
RAD57	0.420731981	0.036332922
TEC1	-0.014882619	0.838741801
UGX2	-0.341913991	0.01800815
NUP133	0.019661051	0.762588696
SCC4	0.246973001	0.010171816
OPI1	-0.168356467	0.14937565
YMR185W	0.360239506	3.71e-05
MDV1	-0.379716992	0.000386107
VMA11	0.179732221	0.084034606
RBA50	0.140615351	0.038278152
TRI1	0.215820965	0.007707422
PGA3	0.348125336	0.002134213
TDA1	0.85320841	0.000338272
SOM1	-1.255782587	0.006972312
UBX3	0.107422141	0.232447559
NOG1	-0.079600671	0.220784408
PCL6	0.150575938	0.037131244
YMD8	0.062261755	0.768458816
CTF8	-0.029375605	0.686014405
YPR153W	0.273474964	0.072701548
NPL6	-0.025215257	0.811564464
SWD3	0.106899727	0.090729088
YPS7	0.022602878	0.778055393
FLC1	-0.056348925	0.314860964
IMP2'	-0.074228388	0.671464643
SEC63	0.125481844	0.211080566
ROX1	-0.057145191	0.522211797
NMT1	0.244714472	0.038004741
YNL193W	0.015518018	0.782027665
STE11	0.036412458	0.36419531
LIA1	-0.070988539	0.574208455
SSQ1	-0.256849115	0.030056279
FMN1	-0.171633467	0.009490862
RIB3	0.138890497	0.243357721
YIL067C	0.266454499	0.030426242
NDE2	-0.010393597	0.853330151
MET2	0.39718284	0.000617301
YJU2	-0.05659829	0.479365019
MET12	0.056589702	0.207220319
TIM12	-0.241144661	0.129452946
MAK3	0.326828707	0.012751506
MRP1	-0.343755045	0.001106609
ATP17	-2.473066326	1.55e-07
NOP53	0.046339738	0.672684822
YHR112C	0.465377406	0.001504249
HHF1	-0.004715215	0.981619305
HIS5	0.952633003	0.001912761
SPN1	-0.012850441	0.873722047
TSC3	0.175190718	0.061572536
SIR3	0.324940138	0.000380915
SEC62	0.143931878	0.070361785
SLU7	-0.038459806	0.633553868
MTC2	0.018940618	0.887215213
THI13	0.037739722	0.654826355
SPC110	0.119433998	0.116686231
ATG27	0.010168263	0.972891162
ADE8	0.100301091	0.319526851
BUD6	0.073452876	0.053093315
AVL9	0.214462067	0.002841322
ASI3	0.346841152	0.078868322
MMM1	0.105017293	0.153003623
KRE9	0.020908118	0.822245215
RVB2	-0.230804629	0.00750107
TVP23	0.079581877	0.067424104
RPL33B	-0.211450853	0.02381686
RDL2	-0.216036132	0.02026178
NSG2	0.144080742	0.120537848
VID24	0.572919875	0.020765629
SEC24	-0.204908728	0.007634264
YBR074W	-0.200858924	0.022892331
CIC1	-0.028628398	0.755602467
YLR177W	0.491557758	0.000471913
PRP38	0.077989371	0.140226878
AIR2	0.005341935	0.946473545
SSU72	0.081494566	0.40016637
DML1	0.237120679	0.043765408
YMR178W	0.342029576	0.005791027
CIN8	0.019068599	0.821667192
ISR1	0.323292591	0.063655656
MVP1	0.265940156	0.073938253
SAM1	-0.507854122	0.001394688
DRE2	-0.052668512	0.588072177
MBB1	0.185730181	0.37806545
YJR142W	0.293627058	0.008903178
PRP4	0.224106289	0.071687966
HGH1	0.156926035	0.087862554
GIN4	-0.347070162	0.006197865
TGL4	0.257222778	0.018504739
SFK1	-0.210388592	0.041887454
HAA1	-0.107628132	0.425077667
SSP1	-0.232993078	8.99e-05
PRP22	-0.096807274	0.183918683
CIN5	-0.141164722	0.664187531
YRB30	0.17281964	0.096598937
RTT105	0.308309464	0.023977674
PIB1	0.355424222	0.103969355
SIR4	0.127460781	0.22353438
PHO23	0.253992103	0.136499317
NCE102	0.106755121	0.419035692
KEX2	-0.021627328	0.868166514
SWC3	0.220028299	0.160038026
BOI2	0.132134481	0.059427905
SMM1	-0.10208039	0.02980247
NTH1	0.120369313	0.039335383
EXG1	-0.263981843	0.219592781
TPK2	0.19213707	0.016171611
MLS1	-1.144103208	0.045840813
NPY1	0.012579725	0.889957024
RAD53	0.282971489	0.133429125
VNX1	0.157151477	0.063580322
COX14	-0.854988369	0.00021873
SPE4	-0.127789788	0.056180928
UME6	0.059880258	0.370161785
TBF1	0.188722752	0.046846975
ERR3	1.092975295	0.005124211
RRP1	0.163334013	0.061119651
SSC1	-0.149589031	0.332331129
MIG1	0.314017006	0.338838237
CBS2	-0.29581416	0.003128946
IBD2	0.238926132	0.297068481
ALK2	-0.143276689	0.045578815
SAS3	0.285969654	0.000416658
ODC2	-2.070257406	6.06e-07
RME1	0.053469734	0.648710458
SWT1	0.256771674	0.001856466
YIR007W	0.400235593	0.017494832
DUS3	-0.079408839	0.381618117
PDX1	-0.019718739	0.862671522
LSM12	-0.365734319	0.064063214
DNF2	-0.017016016	0.636621003
YOL098C	-0.120309115	0.173647058
NAT3	-0.014814173	0.966871057
MRF1	-0.579995598	0.00023948
MSN2	-0.379565271	0.000126704
TOM20	0.012688448	0.872842384
MRPL32	-0.814099704	0.000162142
RTT102	0.005369388	0.923398832
APE4	0.108291424	0.352229548
TRM13	0.357183969	0.010326896
NMA1	0.211844989	0.016974468
PCL8	0.055424702	0.503127797
YGR201C	0.973984392	0.004688167
EGD2	0.007762095	0.961561379
MNL1	0.347866718	0.003751843
NUP192	0.065868393	0.100671376
YDR248C	0.127275531	0.103729634
