	log2fc	p-adj
SRS2	0.448751193	0.002490694
PEX34	0.42571354	3.83e-05
HSM3	0.045549878	0.32046441
YFH1	-0.466725082	0.150662643
RAD17	0.287147584	0.009517064
SCL1	-0.0148045	0.892431897
RGC1	-0.121151535	0.163825032
PRP45	0.257804103	0.017316895
AIM17	0.495389043	0.014414398
LEU5	-1.408752829	4.77e-06
PRI2	0.348506395	0.002423283
IZH3	1.324262961	0.001143684
POA1	0.087725092	0.560000292
AFG1	-0.938213156	0.001051843
PET191	-1.168329301	0.000191242
FDC1	0.592873641	0.007085907
IOC4	0.224852378	0.002022035
SPB1	0.042800134	0.492612452
PEX7	-0.011196373	0.871496514
ABP1	-0.049821193	0.4648979
ARG4	0.106370119	0.360982884
YOR296W	0.141875621	0.07624073
ASN2	-0.089391733	0.70255803
YIF1	0.023689707	0.676946403
DGR2	-0.021331432	0.539496547
YMR010W	-0.127512063	0.223100543
GLN4	-0.163299987	0.014633497
ATG13	0.188624242	0.06282683
YPR153W	0.273474964	0.072701548
ERG9	0.32226306	0.003955856
BRR6	0.514652519	0.005434597
ADH2	1.621291728	1.41e-07
YLR173W	0.443554133	0.00620623
MSS4	-0.021280597	0.725877505
PCC1	-0.211182553	0.013757679
YPD1	-0.126801286	0.027849457
BCP1	0.006790937	0.912541141
NRG1	0.070719391	0.501470997
CDC60	-0.243467875	0.009508099
MSA1	0.186918941	0.058820654
VBA1	0.019785091	0.634548622
CKI1	-0.138718014	0.000578748
CCW14	0.096601248	0.877501985
EFG1	-0.041480818	0.661099263
YNL295W	-0.24155355	0.377408079
CPD1	0.357007638	0.157541812
BYE1	-0.013308167	0.797216901
DSE3	0.094255929	0.303147171
ALY1	0.3574745	0.026363603
RPH1	0.410523427	0.001609284
TIM54	-0.216003673	0.019278565
YML037C	0.131792586	0.174649816
IML2	0.258608333	0.010626199
SMC4	0.217376463	0.001176122
SRV2	-0.015141331	0.845592304
RIC1	0.061824579	0.253063456
TPM2	-0.297660443	0.250435592
CIN8	0.019068599	0.821667192
YOR052C	-0.770876402	0.005426695
GLN3	0.207156577	0.015349697
SEC16	-0.070412766	0.26714407
THS1	-0.002607954	0.948926598
ATP12	-0.68311522	6.57e-05
OST2	0.116715618	0.034251195
SRB7	-0.416594649	0.320892152
YKR023W	0.09256221	0.054641661
RGA1	-0.034518074	0.683568948
MOG1	-0.091341132	0.115778281
SSN8	0.074959686	0.621384697
SAK1	0.111065945	0.05425868
YMR1	0.21098049	0.007474258
TIM8	-0.729709148	0.077256691
DSS1	-0.756562519	0.000372455
CLB1	-0.128704692	0.022237978
CHS6	0.176693278	0.341385604
SKI8	-0.183560765	0.03367563
KAR4	-0.343584325	0.066549154
ERG20	-0.260177966	0.002416374
YDL086W	0.360175936	0.130119178
MBR1	-0.775503165	0.035101302
CMK1	0.071152963	0.288708732
UBP15	0.388261336	0.000216226
MRH4	-1.152468739	5.54e-06
LYS21	0.116367292	0.062118778
SLA2	-0.252595537	0.003562996
TIF4632	-0.177972911	0.051699023
CSE2	-0.192752407	0.371457696
PIH1	-0.186192274	0.218534119
PCL7	-0.778341714	1.69e-06
YDR026C	0.531609062	0.056448456
YPL107W	-1.570194763	1.66e-07
EUG1	0.457998146	0.119227291
PDE1	0.270944159	0.001450208
ALD6	0.192635316	0.142583197
XBP1	-0.067060297	0.49519537
AST2	0.11543787	0.029784476
GRX7	-0.250734899	0.003391344
MRP10	-0.403583451	0.481401115
UBP5	0.150957247	0.025882264
CDC50	0.449654991	0.139822522
ESS1	0.220889852	0.048239345
SKT5	-0.07500649	0.255382718
SLM1	0.21352873	0.001211007
YDR089W	0.008571927	0.818069162
SNO1	1.966373955	0.005252182
TPT1	0.200105883	0.110025816
YPR127W	0.149749886	0.00627636
SWC3	0.220028299	0.160038026
YDR262W	0.190103417	0.010273317
YDL206W	-0.153774339	0.215540545
PBP4	-0.278651731	0.012470717
NPL4	0.205781517	0.029263829
GLE1	0.096385244	0.356582674
CDC8	0.28533703	0.070073433
MSH1	-0.47293084	0.000278119
HPR1	0.238546454	0.017970991
RMD5	0.155334966	0.05936183
ALA1	-0.121199987	0.011497325
RNA1	-0.132356568	0.048634149
PDC6	0.295075751	0.005704047
SFB3	-0.117184577	0.419425752
MVB12	-0.150624897	0.26853909
YTA7	0.039045194	0.564421869
PKH3	0.14055637	0.071335873
UFD2	0.04972531	0.520383071
MRPL36	-1.093311613	7.07e-05
YNL092W	0.474267642	1.78e-05
YSC83	-0.111126842	0.132235749
NUG1	0.019816889	0.552325126
BDH2	0.612670056	0.107363809
CBP1	-0.748611043	0.000125697
RSN1	0.043500653	0.474901118
PML1	0.034304373	0.897443902
COX16	-2.294878075	1.5e-05
DOT1	0.413939319	0.002998884
VPH2	-0.015440282	0.903902434
RAD9	0.294565664	0.001292869
TMA64	-0.056780944	0.247669365
YLR419W	-0.158056723	0.083143459
RPC25	-0.040488819	0.660383712
GAL4	0.135546676	0.179877702
POX1	1.61335546	0.000711034
YNL200C	0.524871107	0.001218071
YOL087C	0.28624311	0.007986997
PYC2	0.901743759	8.18e-05
YDL144C	0.067484951	0.568668534
MRPS9	-1.501325977	6.33e-05
LST4	0.059513396	0.309008152
SAG1	4.14535584	0.000845102
RCL1	0.100343744	0.129268355
YKU70	0.127186581	0.327986546
COX5B	-0.766137469	0.002750148
GEP4	-0.456304888	0.001335461
YPT35	0.59473012	3.56e-05
IDP1	-0.733082525	0.007693159
ISR1	0.323292591	0.063655656
NAN1	0.017111199	0.701666916
ILS1	0.036065412	0.518924689
GND1	-0.439639636	8.99e-06
MED1	0.037856103	0.632580632
MAK3	0.326828707	0.012751506
MLH2	0.204392975	0.025205335
SGV1	0.060305578	0.127431228
GLC7	-0.082129486	0.761344984
UBR1	0.103260357	0.041058181
SUS1	-0.134743749	0.570680999
MRPL28	-0.762691525	0.000106693
OAR1	0.270751079	0.009238353
NMD4	-0.085608338	0.493472758
AIM18	-0.320256215	0.035643505
IRC20	0.226612182	0.004925019
SPT21	0.057839595	0.622152318
NKP2	0.403197078	3.38e-05
MRPL50	-0.909241174	1.76e-05
CMC2	-1.027817284	2.68e-06
STE2	-5.02924718	0.000158985
BUD21	0.033781701	0.698911754
DOC1	0.251234627	0.013329568
LPP1	-0.440891981	0.366017626
RFC3	-0.079921305	0.257089458
SAP185	0.010215748	0.804966185
CPR3	-0.432615707	0.013630044
MNN4	-0.083094461	0.345119474
ATP25	-1.400008449	9.14e-06
YBR238C	0.472694268	0.000432559
HIR3	0.151582894	0.065506252
RRP1	0.163334013	0.061119651
LIP1	0.249323205	0.458936873
SAR1	0.1843708	0.012272034
RAD23	0.077693585	0.595564424
ADH5	1.060186116	0.010341102
IDI1	0.023504925	0.823865394
PTH2	0.035286603	0.251303542
SER3	0.275484427	0.01384937
RSM27	-1.682313122	0.000201294
RRD2	0.253332327	0.081089536
MRPS5	-1.572781576	2.47e-08
IBA57	0.124445637	0.018604
HSP31	-0.934295921	6.49e-06
MSN2	-0.379565271	0.000126704
STO1	0.108271688	0.11755012
PRP40	0.186780388	0.083106719
YMR086W	0.00103318	0.967646083
FEN1	-0.360866109	0.015970548
SNU23	0.080773933	0.116805088
TRX2	0.072788542	0.835238339
SAM50	-0.022248858	0.436861767
HIS1	-0.067536658	0.245038328
ALG11	0.027821422	0.728870736
EXO1	-0.270710186	0.54416156
SPP381	0.231425721	0.253795598
MRPL25	-1.020601468	0.000452203
YEL1	0.399117703	0.001572408
ARC35	0.060471772	0.16697269
YBT1	0.069918823	0.195802779
STP1	0.52761981	0.039850339
PNT1	-0.303053607	0.004439674
YDR348C	-0.042292039	0.659933256
ABF1	0.31471772	0.025629909
VAM3	0.015500469	0.822016839
SEC10	0.14642721	0.123593705
STE11	0.036412458	0.36419531
LYS9	-0.260536462	0.036629673
JJJ3	0.816230036	0.006412393
BAP3	-0.544349392	0.001057999
OMS1	-0.207445042	0.001648369
POR1	-1.381257974	0.020062939
PEX14	0.130909901	0.007048024
RPL17B	-0.293821671	0.16709442
MSO1	0.211840845	0.085151955
SEC65	-0.099034232	0.184570357
YBL107C	-0.16690816	0.569812065
YOR228C	-0.354972778	0.03307193
YLR177W	0.491557758	0.000471913
MPS3	0.26728845	0.049176854
COX4	-2.43386103	4.88e-05
MAS1	-0.335624784	0.001889512
GRS1	-0.09885623	0.0886544
SHP1	-0.226301163	0.062745082
BST1	0.063582347	0.588486646
SCP1	0.090194362	0.322043092
CWC22	0.282586371	0.002674884
NEW1	-0.139485277	0.088896123
INM1	0.063367396	0.774998905
RMD8	0.226098271	0.025104831
GLO1	0.388888529	0.010800207
YOX1	-0.479300839	0.000768822
PRP8	0.156523259	0.036987342
YEH2	-0.030821951	0.760043517
KRE9	0.020908118	0.822245215
RVS167	-0.026717203	0.705533902
TIF4631	-0.243439399	0.03236122
ALR1	0.285382948	0.01405585
YJL185C	0.788287577	7.98e-05
YKL063C	0.146138881	0.218614969
TMA10	-0.531724738	0.014924717
TOM20	0.012688448	0.872842384
KRI1	0.267399261	0.00033207
PHO90	0.428232528	0.002915971
CDC3	-0.061896149	0.11915182
YMR210W	-0.627439407	5.09e-05
PMT2	0.018723143	0.813815445
VMA13	0.059724975	0.510122215
MRS4	-0.582632492	0.000482484
CDC13	0.289616563	0.000890616
REX4	-0.000573346	0.982768405
DIA4	-0.717661324	0.009903928
PUF3	-0.131281322	0.007769436
MRPL9	-1.037625816	4.62e-05
MNN2	0.089913512	0.378812683
SHE3	0.048321034	0.361332527
CEP3	-0.00126788	0.972616877
SIF2	0.16347452	0.0495569
PSP2	0.235477151	0.002358909
VMA7	-0.066385672	0.407550832
MDL2	-1.076870873	3.63e-05
MRH1	-1.248921103	0.00022401
YMR259C	0.151627005	0.141646242
DYN1	0.269111914	0.00968034
YLR126C	0.498484697	0.0021472
HXT2	4.582735983	0.001046153
MSE1	-0.625528295	5.03e-05
CHO1	-0.248443612	0.024197772
RPT2	-0.073403229	0.285073247
MSF1	-0.268432992	0.000848156
YLR413W	0.586329208	0.004579788
HCM1	-0.457650062	0.001116609
THG1	0.378824192	0.145813579
ALD2	0.288044763	0.002979077
MAS2	-0.491929016	0.001290133
YGR093W	0.055137863	0.323199869
MRPL32	-0.814099704	0.000162142
TSC3	0.175190718	0.061572536
ATP11	-0.052533704	0.373974776
MRPS18	-0.886816664	0.019709964
CEM1	-0.138338853	0.091593278
IDP3	1.423662061	0.000134945
PSY2	0.176665869	0.008997926
FCY2	0.37794171	0.058784642
PIR1	0.069527977	0.511425959
GID7	0.481495894	2.65e-07
PAN5	-0.238785131	0.246668114
ZEO1	-1.062082289	0.044052709
VPH1	0.223880473	0.018468335
YOR093C	0.095585602	0.089165074
AAC3	0.759284373	0.000751795
LSC2	-0.470440342	0.002475851
ARG80	0.092355497	0.38052778
PEX4	0.336282446	0.019547143
HER2	-1.034461548	0.000156462
YIR014W	0.210132757	0.050534457
RPP2B	-0.595004425	0.120804656
ARG3	0.644745251	0.042375184
SHG1	-0.370209069	0.066003626
SNF6	-0.048700336	0.299179853
HXT6	-0.572300996	0.078166491
SFH1	0.112954826	0.129378293
CCA1	-0.108034346	0.012812216
ATG34	0.710449523	0.003074684
GRX4	-0.618114745	0.006179554
MOT3	-0.031665154	0.634254582
REF2	0.155559763	0.112912608
POL5	0.029385567	0.515182826
YER140W	0.316937726	0.034032559
FPS1	0.319980773	0.024879292
MBA1	-0.855859334	0.001644152
RHO2	0.131330435	0.429871764
CWC15	0.008374892	0.881818991
ISW2	0.277742426	0.005843218
MRPL11	-0.608103935	5.47e-05
LDH1	0.137954039	0.489809824
SPT5	-0.132801904	0.0417166
MLP2	0.240281493	0.004633018
HSP82	0.171764497	0.083638585
SPC1	0.384351132	0.00862116
FYV7	-0.405078746	0.055665477
RIM13	0.317037947	0.012141561
RDS3	-0.014039333	0.970961496
EKI1	0.047334392	0.496372984
IMA2	0.763676478	0.042007125
YNR021W	0.046067759	0.644635788
RPL9B	0.106423956	0.25291658
JJJ2	0.455986367	0.026823429
YPL108W	0.148422313	0.290215834
SIR2	0.297822882	0.018796775
ROD1	0.239945691	0.002608196
CDS1	0.003357555	0.96885179
RLF2	0.17213603	0.014683679
YMR262W	0.320864232	0.009184606
YML018C	0.224989919	0.090845058
TKL1	-0.291085227	0.033963111
DAD2	0.111070994	0.053029435
CAB4	0.084969699	0.504851737
ARP4	0.132394344	0.040277599
LEU9	-1.279339873	0.02377287
MDS3	0.024804134	0.58792321
MSC3	0.037673197	0.629586105
YER158C	-0.448778228	0.010012486
ERG1	1.089010401	0.001305338
POS5	-0.673707135	4.57e-06
NGL3	0.831286553	0.002699536
ERG26	0.357413151	0.040858562
UTP22	0.129372138	0.036803372
NGR1	0.196960924	0.134671071
PTA1	0.048528753	0.361615812
RPB7	0.006707245	0.916270047
YMD8	0.062261755	0.768458816
ISC1	0.237625691	0.379632091
LPD1	-0.980206872	7.63e-06
CYC8	0.032711196	0.336370585
POL1	0.015662075	0.632736103
CPR5	0.048269547	0.487851894
YMR206W	-0.707983957	0.005882318
YDR109C	0.257898873	0.000609435
OM45	-0.666878985	0.000157125
PEP4	0.552667989	8.31e-05
YPR148C	0.050193103	0.349970338
THI20	0.51612751	0.000580831
LHP1	-0.063303493	0.57966352
NFS1	-0.534829189	1.38e-05
HOF1	-0.151639477	0.027091955
SWI4	0.37170007	0.000433501
PDR16	0.610354399	0.000145406
RIB7	0.182209672	0.204447735
SIR3	0.324940138	0.000380915
CTT1	0.238299186	0.194396163
MAK5	-0.01183433	0.794004271
MNN10	0.052660559	0.45316934
KEL3	-0.049033102	0.509093232
CDC11	-0.211298755	0.108793114
MRF1	-0.579995598	0.00023948
YOR352W	0.078878908	0.174242083
HCA4	-0.051964734	0.461542497
TDA11	0.375169068	0.00176918
SLT2	-0.274887202	0.064443659
YIP3	-0.206192535	0.054681315
MRPL7	-0.746410217	0.001281645
UIP4	0.644897834	0.000648414
SEC20	0.350879713	0.000104799
CAP2	0.009281819	0.749941135
GNA1	0.063989634	0.12971489
YSF3	0.259859099	0.04420072
RPN13	-0.126295209	0.049480703
PPZ2	0.013581526	0.921394036
ESC2	0.258114845	0.134397732
DSN1	0.385083612	0.039272161
YLR460C	-1.194138362	0.008172816
PEX6	0.069993467	0.259216496
SEC8	0.190056668	0.079748006
KTI12	0.728670443	0.000726462
PUB1	-0.141813	0.143603053
RPL34A	-0.293829319	0.089823512
GUT2	-0.462819377	0.000584108
CIK1	0.081452501	0.499937744
TFC7	0.05327357	0.297325654
RRN3	0.088583453	0.381047504
BOI1	0.009468417	0.856452453
CIC1	-0.028628398	0.755602467
YKU80	0.166340974	0.011719312
DOT6	-1.012928048	1.1e-07
PST2	0.373261789	0.000251307
KAR1	0.367190544	0.026273304
MRN1	-0.105224563	0.113490855
CAF130	0.25499061	0.000489532
PPT1	-0.19934476	0.121347976
HOT13	1.754769515	0.02061577
YCR075W-A	0.18357663	0.009276171
VTC3	-0.181431269	0.11973169
YPL245W	-0.562485924	0.000117117
GAL83	-0.094586102	0.236874552
YDC1	0.279997471	0.002143478
RPC11	-0.057626578	0.914805089
SCM3	0.039338855	0.641786854
GPB1	0.003101057	0.98221819
STB4	0.033971816	0.788426846
BNA3	0.255213493	0.050880402
PET100	-1.044234756	2.49e-05
SPT7	0.119692655	0.046379493
EHD3	-0.255458412	0.045200477
CIN4	-0.071159	0.864527608
SAW1	0.070801309	0.684215543
RPN1	-0.048652861	0.028110138
STE50	0.011883578	0.901211302
MSC2	0.233014022	0.000111854
RPL2A	-0.423836173	0.201528121
FBA1	0.347697298	0.033201477
DID4	0.041673722	0.613252692
ENO2	0.517150766	0.000174858
ASC1	-0.236346212	0.009605246
RSF1	0.461621015	0.011993296
MAK11	-0.146204098	0.235707683
MOB1	0.123014484	0.290779867
VMA10	0.08068548	0.377523591
CUE4	0.291657687	0.035985756
NUP84	0.313813983	0.003923353
NUF2	0.24245151	0.005946521
FAA4	0.573923371	0.037035199
RPS0A	-0.228598569	0.191959131
SPC3	0.24285188	0.080792416
YDR286C	-1.487381834	0.011481609
GLO4	0.158349092	0.371272224
AIM32	-0.715426182	0.00039194
GRX5	-0.061967531	0.598840209
TAF10	0.035583011	0.753960237
STE20	0.033607596	0.581042463
TAF8	0.084294242	0.282354171
DUG2	-0.017827164	0.696973266
SEC1	0.234847274	0.018537797
EFR3	0.061198842	0.07455585
TDH3	0.414804256	0.080430798
ADE13	0.257309673	0.005598719
MRPL15	-0.383638209	0.019840259
SCC4	0.246973001	0.010171816
DYN3	0.09070683	0.171739413
TLG2	0.108191974	0.24748661
YML6	-0.897310109	0.011617574
PUS6	0.193803515	0.024520453
NAR1	0.27157579	0.027036637
GNP1	0.12328523	0.014337643
ACP1	-0.257587649	0.065849952
DED81	-0.283174223	0.021644062
TRM9	-0.013704097	0.890870036
UTH1	1.320458347	0.017674877
VMA1	0.164948137	0.003479181
VHT1	0.303102349	0.042424252
ASK1	-0.026373431	0.944262611
ECI1	0.746637766	0.037676321
MGS1	0.267533013	9.58e-05
UBP3	0.051950437	0.375841396
SFT2	0.099968766	0.114668303
NUP157	0.232490452	0.00095708
ATG21	0.132242042	0.399295625
MTQ2	0.482935157	0.005528078
YCR061W	0.961473877	3.1e-05
CDC33	-0.120850229	0.383914741
USV1	-0.235419425	0.017899066
TOP3	0.102028417	0.287881338
YKL091C	0.059499839	0.332811754
YLL032C	0.047172381	0.689784812
PIL1	0.118019822	0.190865092
HMLALPHA2	1.367560421	6.91e-06
RPT3	0.006315533	0.85755868
DDC1	0.209916226	0.004705031
RPA43	-0.141789229	0.40186052
CYM1	0.040282913	0.418547379
YLL054C	-0.092146186	0.183613204
STH1	0.138260727	0.114296174
SRO77	0.928245142	8.85e-05
RPC19	0.059431593	0.710970525
TOR1	-0.110701944	0.022303838
SNX4	0.240505837	0.001995081
HIS2	0.213693284	0.035264859
RAD61	0.179692508	0.018398129
YDR333C	0.065071954	0.293618808
YLR118C	-0.059241712	0.432388046
YPK2	0.142247525	0.003218358
CAP1	-0.072869062	0.339418664
NEO1	0.130095952	0.012489872
ATF2	0.48836512	0.003046095
YOR262W	0.115520767	0.170613473
LOS1	0.048362083	0.420922577
YHC1	0.057799344	0.921161101
YIM1	0.320215853	0.000157639
YER077C	-0.716222214	0.000138583
CLB3	-0.295776253	0.138317067
MCM16	0.201631436	0.031914792
POP1	0.134174455	0.023518118
HYM1	-0.308494663	0.062087829
LYS12	0.16708858	0.055495138
FLC2	-0.028072006	0.73500564
PPM2	0.296714318	0.015095518
TIF6	-0.156839758	0.116419666
YGR266W	0.408076996	0.000304854
AVO1	-0.029475358	0.560466809
TAE2	0.086367747	0.269199665
HRK1	-0.071885841	0.218304928
DSE1	0.029357327	0.828323427
ERG12	0.375620057	6.28e-05
UBX4	0.089878866	0.267387247
YPK9	-0.014983951	0.94330096
IRE1	0.171539794	0.351613809
PIN4	0.229106809	0.077997278
HER1	0.357830301	0.000343753
PRP39	0.176207648	0.016187145
GIC2	-0.873673543	0.000741588
SEC63	0.125481844	0.211080566
HPT1	0.302151151	0.259052242
UTP20	0.103862562	0.085835917
GDH1	-2.583590035	0.00010782
RAX1	0.296421408	0.016869534
HOG1	0.145796423	0.023466809
SDC1	0.214326745	0.012107121
COQ3	-0.400958565	0.20028513
SNU66	0.228884972	0.006808542
AI4	-2.366121323	7.31e-06
HAP5	-0.060968014	0.382171995
YMR226C	-0.180844098	0.147427709
URA5	-0.111423663	0.29562464
GPI17	0.244772611	0.006720009
VPS16	0.257053441	0.002355279
TFA1	0.120438813	0.302903238
HIR1	0.117353649	0.200449124
RTS3	2.44310334	0.000174158
PDA1	0.103347549	0.509913116
NOP8	-0.290220096	0.004511291
YEN1	0.18208492	0.030568725
CDC9	-0.163632191	0.056551251
FAA2	0.530855964	0.068877039
ASF1	0.408466859	0.000773596
KIN28	0.02531522	0.584442383
COQ5	-0.928919922	0.00097058
YFR045W	-1.040357824	4.74e-05
YBP2	0.111683637	0.003623846
ECT1	0.061365884	0.691147673
YLR287C	0.066877243	0.504993645
SWD3	0.106899727	0.090729088
AME1	0.37787903	0.017940531
JIP5	-0.269289111	0.020434944
ALG3	0.329046238	0.001750182
ACS1	4.199229428	0.000113114
INO80	0.07185245	0.40281456
IOC3	0.076873106	0.31856717
SOK1	0.138101568	0.014647331
RPL42B	-1.26424915	0.111901489
AGC1	-1.082969362	1.23e-06
BUD9	0.56999556	0.004169786
NAF1	0.125467784	0.260049926
TAD3	0.238174142	0.117134901
RPS30A	-0.418662521	0.161864663
CDC42	-0.080731774	0.695122945
OGG1	0.669974017	0.000300726
CTR86	0.268277936	0.009619272
DUG3	0.248606656	0.018193499
DUN1	0.102908742	0.192870407
EDC2	-0.184118665	0.458671743
GLC8	-0.033813809	0.776117534
IKI3	0.024611306	0.611635308
RFA2	0.16278575	0.002245052
YFL013W-A	-0.39140606	0.00093112
RPS4B	-0.444799931	0.171676937
ADO1	-0.047319401	0.469966323
SLX5	0.026431629	0.534750679
YEL047C	0.86970036	0.000334368
PWP1	0.089130076	0.347476267
AKR1	0.359252723	0.012516356
FMP30	0.002109622	0.985399925
RUP1	0.056794128	0.748573867
CCL1	-0.06613505	0.488050348
SNU56	0.11965229	0.264904829
HEM14	0.161042964	0.078691733
AKL1	0.085165281	0.080565817
BUD22	0.155849555	0.014248043
YML108W	-0.240490523	0.057765516
ZRG17	0.071366858	0.290483754
RPL14A	-0.60487077	0.254160591
YKT6	0.00874698	0.80738295
RXT3	0.03290764	0.591871362
AIF1	0.475911154	9.83e-06
TPN1	0.059471098	0.451870493
AIM37	-1.258292686	2.24e-05
YBR287W	-0.346606229	0.134512094
TMA22	0.189730332	0.340216802
HOM6	0.164005439	0.063349224
LYS4	-0.392550244	0.000680745
URA6	0.273704035	0.016565276
MSK1	-0.370042379	0.024237023
ISD11	-0.609429476	0.003069432
IES5	-0.027813309	0.867176189
YOR289W	0.662076309	3.51e-05
RPC37	-0.13885955	0.238860534
YAK1	-0.039938817	0.462457504
SSH4	0.494033119	0.009082872
YDL157C	-1.60339741	6.87e-05
AAC1	1.340437259	3.78e-05
YER156C	-0.162579925	0.016225745
TFC3	0.22700374	0.009137274
TFB5	-0.048239012	0.709566277
GTT2	0.662192571	0.413578158
MYO4	-0.015150416	0.715155494
PKH1	0.141705796	0.018060783
RPL7B	0.419070815	0.001721002
GDH2	0.9375115	2.35e-05
CHA4	-0.111846094	0.115718984
ALG8	0.293771204	0.004213476
MET22	0.201152632	0.098469062
SRO7	-0.125431219	0.033182289
SFH5	0.146687641	0.060611292
YPR011C	-1.015058973	7.06e-06
HIS6	-0.018572996	0.926463441
YBR197C	-0.305574801	0.013164212
SEC3	0.097990046	0.031596147
POL30	-0.102551684	0.17762204
REE1	1.227787428	1.28e-05
KAP114	0.194779388	0.073537033
RPL37B	-0.308315318	0.022648571
TAO3	0.033789772	0.233734659
POM33	0.533334394	0.00151605
GCD10	-0.006659079	0.924312311
KAE1	0.069117357	0.616745495
CBC2	-0.085053967	0.298416763
SRL3	-0.369238068	0.029425167
ADP1	0.679871018	0.01836604
YBL059W	-0.934034953	0.000182209
IRC25	-0.151559834	0.403784819
YGR210C	-0.239154723	0.115610501
PTR2	-0.249740864	0.001009619
LTV1	0.040164212	0.546957199
YCL049C	-0.247927767	0.219952285
NPC2	0.897628567	2.56e-05
STE12	0.003500531	0.934577075
CYK3	-0.319544895	0.00474385
TAL1	-0.191301532	0.141391165
CBP3	-0.08390333	0.096532776
MSC7	0.26895104	0.059537219
HLJ1	0.189219049	0.120079629
CHC1	0.064999124	0.260791961
SMM1	-0.10208039	0.02980247
ECM21	0.293028212	0.002969729
DUT1	0.141257889	0.104436454
UTP15	0.011077943	0.88210555
HNT3	0.46159792	0.015186391
PKP1	-1.004762362	0.006039696
YHR182W	0.13441793	0.038380682
SLU7	-0.038459806	0.633553868
TUB2	0.183806741	0.041959838
BNA7	0.081179467	0.316172737
SOD2	-0.966955032	3.26e-05
HSK3	-0.234613204	0.425736561
YGR283C	-0.030783335	0.714114403
DAT1	0.120915352	0.068191249
REX3	-0.039002744	0.769333316
MTF2	-0.927885348	1.98e-05
MMS21	0.332593345	0.193034647
TRM112	-0.0757991	0.842696317
CCT4	-0.195966792	0.032901338
VID27	0.120111268	0.138062539
BUD4	-0.095901123	0.244553633
RPS13	-0.371687335	0.039719317
LSM5	0.121304326	0.413720506
ERG8	0.097058343	0.27169607
NUP42	0.180703692	0.089571631
RAD5	-0.01193506	0.835735796
TGL1	0.092154991	0.066833208
PKH2	0.252890907	0.002738008
CTS1	0.943363382	0.010689649
VIK1	-0.141082898	0.207645928
YNL260C	0.178616889	0.542297616
TDA10	0.332584098	0.000345229
BAR1	-4.598726681	7.55e-05
BCS1	-0.701529014	0.000340707
SCW11	1.078560699	0.228750009
VPS29	0.139806887	0.28648115
TEX1	0.204784418	0.408586745
NOP2	-0.128260652	0.137047103
GRS2	0.298699356	0.012210671
SRP54	0.037343569	0.420257365
MAM3	-0.098743321	0.355605511
MNS1	0.249717037	0.016661492
UTP8	0.077036382	0.076559494
SEN54	0.013902517	0.834256399
GAT2	-1.087327475	4.29e-06
TUL1	0.123783699	0.068990899
SAS10	-0.025968745	0.824145368
LEU4	-0.107450299	0.128013866
YKR011C	-0.347555112	0.000104216
RFC4	0.044228127	0.444130047
RPL6A	-0.557150248	0.06934719
NAS2	0.103230301	0.325580115
VAN1	-0.028280353	0.623986336
PPZ1	-0.122563126	0.13117177
COQ6	-0.42369912	1.34e-05
NUP100	0.369097925	0.004999324
PLP1	0.371830993	0.46961845
SWD2	-0.105848638	0.253186929
