	log2FC	FDR
YER135C	0.469897701	0.294009572
YER172C	-0.03400806	0.798998434
YCL055W	0.178179131	0.189154954
YGR016W	-0.025231617	0.942152334
YKL191W	-0.131997728	0.408245187
YDR003W-A	-0.250450399	0.478877487
YGL183C	-0.141290925	0.804442465
YHR131W-A	-0.483767902	0.587960188
YML107C	0.139600105	0.264880817
YBR287W	-0.094793357	0.421041021
YFR017C	0.113085757	0.458603912
YDL233W	-0.20781796	0.158197001
YNL141W	0.150346963	0.16020248
YGR289C	0.026355619	0.875499949
YGR184C	-0.094934008	0.39094145
YIL131C	-0.052342755	0.821999837
YNR022C	0.085484525	0.807223573
YML006C	-0.407057863	4.01e-05
YLR410W-A		
YCL009C	-0.010240567	0.965518571
YGL118C	0.292722417	0.797097845
YGL088W	-0.24796912	
YPL053C	0.087308203	0.517375339
YDR505C	-0.431328429	4.88e-05
YGR265W	-0.271694114	0.751979016
YMR035W	0.05715501	0.789562142
YPR045C	0.031227526	0.848461688
YLL063C	0.181623388	0.524564513
YOR161C-C	0.56626918	0.626987238
YBR274W	0.027433095	0.876237545
YIL161W	0.074656144	0.756630222
YKL127W	-0.10848035	0.533621447
YDR325W	-0.0473963	0.782024766
YGL087C	0.120368859	0.585084721
YGL041C		
YDR101C	-0.031429418	0.843034489
YEL050W-A	-0.008987154	0.985726201
YPL102C	-0.851527828	
YNL155W	0.126024919	0.490931289
YDR060W	0.051104108	0.734638252
tL(UAA)B1	-1.242792375	
YLR418C	0.025510377	0.87774565
YIL088C	0.004284429	0.9808612
YDR023W	0.067871224	0.712409421
YNL025C	-0.032430381	0.884326461
YJR003C	0.116114742	0.475277845
tX(XXX)D	-0.910129482	
YOR295W	0.216245322	0.129594796
YDL026W	-0.334212374	0.830848306
YDR149C	1.451466629	
YER147C-A	0.068984165	0.855813719
YER175W-A	-0.472972164	0.274814674
YDL185C-A	-0.117104287	0.899855388
tE(CUC)I	0.099028953	
snR58	0.214505957	0.834470273
YDR431W	-0.068632314	0.984480836
YDL080C	-0.150360249	0.313133766
YLR221C	0.163605791	0.248945577
YOR221C	-3.625477805	6.61e-98
YOL037C	-0.62219222	0.651065812
YJR080C	-0.238482435	0.030023932
YER090W	-0.125006757	0.380932559
YBR230W-A	0.018293321	0.961551089
YCR023C	0.010215142	0.948467565
YDR470C	-0.12725024	0.374263854
YKL050C	-0.019582471	0.937885461
YGR048W	-0.068244559	0.682894148
YCR045C	-0.106047567	0.687966103
YOR139C	-0.799612482	0.393430566
YDR379W	-0.19982007	0.041331713
YBL064C	0.001069108	0.997158951
YBR196C-A	0.594948802	0.281147222
YGL247W	0.035576587	0.884567005
YLR462W	0.186267919	0.918724936
YOR380W	-0.143813857	0.576273581
YHR105W	0.041963322	0.907545399
YGR089W	-0.16519457	0.291392914
YPL176C	-0.083054914	0.641699985
YLR180W	-0.044845673	0.787190635
YNL235C	0.300364136	0.713080538
YBR039W	-0.234141163	0.014881196
YMR111C	-0.096850094	0.635410631
YOL068C	0.004997843	0.9795654
YDR261W-A		
YPR159W	-0.177990589	0.073379795
YDR098C-A		
YER182W	0.140509151	0.429639286
YGL173C	-0.029634631	0.82893599
YOL014W	0.773388909	3.42e-05
YIL106W	-0.114257691	0.461710369
YDR024W	-0.056451416	0.937420756
YPR137C-B	0.820362139	
Q0032		
YOL098C	-0.16949156	0.113163363
YDR138W	-0.038904093	0.853914934
YMR068W	-0.346102336	0.039053288
YCR008W	-0.102963907	0.323096219
YDR536W	-1.283830992	3.4e-33
YOR008C-A	0.840382287	0.178281386
YNL296W		
YDR163W	0.105717483	0.647289965
YOL100W	-0.120025312	0.411021276
YDR523C	0.73993418	0.001646119
YGL258W-A	-0.774852468	0.013110965
YKL072W	0.40627553	0.00034048
YJR097W	0.072247337	0.852914057
YOR011W-A	0.757952833	0.178721362
YDR274C	0.091827082	0.782982559
YLR390W-A	0.071400545	0.620008753
tY(GUA)J1	0.835763498	
YGR166W	-0.279600113	0.019328405
YML110C	-0.029224738	0.861517896
YJL156C	0.073927434	0.571904265
YGR086C	-0.056225719	0.795482895
YLR461W	-0.468049924	0.856099616
YLL001W	-0.261971475	0.003529587
YOL146W	0.139688929	0.446237763
YOL108C	-0.010809102	0.973011676
YMR021C	-0.060222614	0.728034576
YGR118W	0.115461113	0.75460091
YNR045W	-0.105037811	0.353883622
YGR063C	0.063663279	0.853816613
YLL009C	0.052548325	0.902689415
YMR148W	0.122980835	0.517375339
YDR136C	0.036343532	0.959233164
YOR008W-B	0.478366285	0.689277419
YCL001W-A	0.146148642	0.655335161
YEL068C	0.017064066	0.956441765
YPL005W	-0.250096504	0.034691548
YJR125C	-0.061304729	0.663941596
YLL054C	0.063727406	0.714908575
YDR510C-A	0.053432618	0.893718509
YCR032W	0.040928824	0.787473525
YJR082C	0.108027292	0.597363593
YJR024C	0.121136647	0.411324621
YKR086W	-0.103166643	0.436669971
YGL126W	-0.199801138	0.130477361
YMR030W-A	-0.518125655	0.469926413
YBR216C	-0.070849694	0.664224696
YFR012W-A	-1.441028926	0.056187984
YGL115W	0.062320146	0.651065812
YKL190W	-0.02593248	0.909011351
YOR273C	-0.468887983	8.91e-05
YDL094C	-0.151227389	0.798127494
YDR451C	0.048818818	0.848062587
YJL009W	0.064958661	0.873284847
YDR182W	-0.14660235	0.22717056
YEL011W	0.006026814	0.973011676
YGL081W	-0.108054691	0.736577297
YNR043W	-0.23126475	0.071629191
YMR213W	-0.297891013	0.018985905
YOL121C	0.095409081	0.770170988
YKR060W	-0.09802803	0.651065812
YKL188C	0.066687492	0.711809805
YDR211W	0.077676391	0.463009987
YMR122C	0.89824928	0.04308169
YDR232W	-0.133857369	0.33383053
YLR467W		
YHL032C	-0.089621112	0.403639342
YGL124C	0.078769287	0.570334944
YDL180W	-0.216376437	0.028883119
YKL074C	0.042860449	0.785691312
YPR199C	0.103012448	0.488036523
YOR279C	-0.099712512	0.566997094
YJL150W	-0.854679179	0.542696236
YMR264W	0.074285815	0.659877348
tA(AGC)K2	-1.242589196	
YKL212W	-0.046325398	0.764712979
YNR059W	-0.143904141	0.334077841
YLR278C	-0.075846454	0.495450493
YOR158W	0.104533578	0.413879944
YOR131C	0.014320143	0.9454679
YOR329C	-0.324577058	0.00019136
YJR057W	0.159825929	0.336054544
YPR052C	0.083901479	0.791439281
YDR244W	0.016051619	0.936102109
YNL097W-A		
YHR071C-A	0.335921227	0.559375505
YIL032C	0.111764844	0.942777137
YOR331C	-0.382787356	0.944280407
YAL058W	-0.118010373	0.589636915
YKR093W	-0.397774156	0.002374141
YDR070C	0.375336028	0.110414366
YOR181W	-0.229638317	0.459709882
YNL284C-B	0.07602008	0.904783734
tR(UCU)G1	-2.386755442	
tP(UGG)H		
YDL202W	-0.108409107	0.489143595
YBR286W	0.066820537	0.626814222
YIL112W	0.12569119	0.288119558
tP(UGG)L	-0.607443023	
YCR001W	0.120744108	0.734530312
YNL263C	-0.107779373	0.550511031
tG(GCC)D1		
YLR156W		
YGR195W	0.043709287	0.823615001
tP(UGG)A	2.1582617	
YCL048W-A	0.849861041	0.002021403
YNL131W	0.119831804	0.558681116
YLR377C	-1.110701511	4.18e-19
YER049W	-0.041610704	0.793551353
YLR179C	0.115394515	0.423517066
YDR209C	-0.048707038	0.881651687
YJR030C	-0.27501201	0.092289735
YMR188C	0.08653243	0.661612853
YMR315W-A	0.178929701	0.787958612
YDL128W	-0.069180114	0.687966103
YGR056W	-0.233054352	0.11707611
YFL005W	0.0761969	0.687000374
YLR262C	-0.109440496	0.68456943
YPL188W	-0.263634261	0.031412059
YLR301W	0.022898255	0.912442519
YPL222W	-0.321740686	0.00823233
tX(XXX)L	-0.157119178	0.945465821
YCR054C	0.133043575	0.416775239
YLR136C	0.795066787	2.2e-09
YLR408C	0.024188109	0.944933063
YGR291C	0.827774887	
YML021C	-0.144478519	0.441452478
YLR002C	0.07473526	0.587095566
YGR070W	-0.273225186	0.037387011
YGR244C	0.084638951	0.651487608
YDR157W	0.248742155	0.530663504
YPL265W	0.067155478	0.606059435
YDR417C	-0.027878703	0.982511073
YGR117C	0.133655168	0.186969087
YOR324C	0.020050149	0.944276933
YHR148W	0.138847391	0.485533744
YLL065W		
YNL003C	-0.02047463	0.920967044
YGR247W	0.04118047	0.83457983
YLR309C	0.108039872	0.19808758
YIL142C-A	-0.333016259	0.791777706
YFL052W	0.429666797	1.67e-05
YOR233W	-0.217102111	0.352052482
YML052W	0.005993195	0.973076714
YPL157W	-0.039280995	0.867868829
YJL028W	1.019199892	0.516599245
YBL026W	0.138463715	0.550511031
YFL023W	-0.321296725	0.082268657
YIR034C	-0.089764955	0.678304467
YMR254C	-0.113674067	0.831646173
YCL076W		
YKL026C	0.090427081	0.715463425
YLR066W	0.118896064	0.514262747
YBR037C	-0.092145113	0.587372641
YLR041W	-0.731476598	0.256984358
YDR392W	0.045250799	0.803312719
YLR103C	-0.012334901	0.967959996
YJL170C	0.774912428	0.009048282
YHR134W	0.101816694	0.538531434
YCL048W	0.900013462	9.39e-05
YBR282W	-0.000782776	0.997778227
YDR350C	-0.001991993	0.989634308
YPL241C	0.258610286	0.060725783
YGL055W	-0.075141273	0.695503773
YAL047C	-0.223306556	0.087661689
YCL073C	1.085093529	
YKL060C	0.085167457	0.860938865
YEL040W	-0.10432537	0.334048471
YPR038W	0.348799265	0.865382764
YDR320C-A	0.067400783	0.843102673
YAL061W	0.035325393	0.855259506
YER069W	-0.155264928	0.382887251
YDR194C	0.007978059	0.958335214
YBL048W	0.604744676	0.008821143
YGL260W	-1.645557963	
YMR210W	-0.026224685	0.868721935
YNL295W	-0.145425676	0.363121299
YNR034W-A	0.001265156	0.997778227
YKR075W-A		
YBR161W	-0.190022029	0.234443211
YDR078C	0.367961482	0.004788971
YAL021C	-0.01782103	0.937045551
YCR067C	-0.141603335	0.272712838
YGR274C	0.016459651	0.917131309
YBR298C	0.093642218	0.394834777
YDR503C	0.08085682	0.696414989
YGR213C	0.039606295	0.884326461
YGL095C	0.036225051	0.798998434
YER173W	-0.158449431	0.443885736
YGL171W	-0.010066524	0.958335214
YDR429C	0.114580578	0.598524006
YGR106C	0.087795417	0.587952526
YDR299W	0.05294583	0.746360459
YCL063W	-0.116009105	0.582652892
YIL125W	-0.560505606	7.15e-26
YMR245W	0.407998583	0.0612626
YPL145C	-0.172882376	0.108413227
YHR137C-A		
YHR006W	-0.024106462	0.891809884
YAL029C	-0.00722895	0.958892749
YPL034W	0.106037779	0.687966103
YGL243W	0.059846721	0.734530312
YDR458C	-0.038589711	0.789562142
YLR154W-F		
YPL264C	-0.177896253	0.527213661
YDR346C	0.022848351	0.884567005
YHR027C	-0.086941684	0.328850018
YMR292W	0.017192402	0.942856068
YDR205W	-0.181716849	0.215980728
YHR207C	0.17959037	0.073309247
YNL165W	-0.161366525	0.45744039
YPR015C	0.586528347	0.001816257
YBL067C	-0.034180105	0.818775653
YOR118W	0.06065747	0.618292994
tY(GUA)M2	0.820362139	
YER175C	-0.069117469	0.719913947
YNL198C	-0.03561628	0.981365646
YNL150W	0.326636839	0.216459648
YKL187C	-0.538650054	5.28e-06
YOR325W	-0.266931045	0.790042273
YMR065W	0.041907179	0.821965211
YOR305W	0.008963918	0.96355165
YLR009W	0.139284514	0.535487256
YLR337C	-0.144542997	0.681427915
YOR299W	-0.190886972	0.106199363
YCR020W-B	-0.040681487	0.910082925
YOR077W	-0.133463891	0.62288904
YOR110W	-0.174506663	0.111095522
YBL101C	-0.273140141	0.061726944
YFL061W	-0.865469697	0.402473435
YOR076C	-0.247588019	0.130588335
YNL007C	-0.064630275	0.661612853
YFR035C	0.189606249	0.516599245
YBR127C	-0.012086815	0.941167788
YOL036W	-0.12349183	0.575490678
YDL073W	0.010591708	0.958335214
YLR152C	-0.123579032	0.460493248
YER066W	0.273957105	0.101417888
YML012C-A	0.112402963	0.87938645
YDL105W	0.171915078	0.339398551
YHL048C-A	1.564404027	
YPL228W	-0.06985475	0.684743856
YML025C	-0.081293399	0.597363593
YLR212C	0.05901396	0.778268322
YGL091C	-0.100189763	0.572545414
YOR169C	-0.092506557	0.876056797
YGR239C	0.075762689	0.700408766
YPR058W	-0.21309689	0.273382916
YBL059W	-0.054509161	0.794763091
YMR266W	-0.099770694	0.348442652
YJL049W	0.097866289	0.550274563
YOL157C	0.515209831	0.002099569
YBR061C	0.09584171	0.499793066
YMR161W	-0.00671507	0.977961066
YER067W	0.074570818	0.871517754
