	log2FC	FDR
YFR009W	0.032895261	0.791611198
YMR244C-A	0.076838797	0.862220715
YBR132C	-0.104278568	0.505899126
YBR087W	0.111023487	0.366786426
YPL083C	-0.160774972	0.210742508
YOR156C	-0.403697603	0.024243117
YOL063C	-0.190045498	0.071966899
YHL005C	0.057335119	0.965518571
YIL092W	0.003809657	0.988106983
YKL083W	0.235433245	0.532885616
YLR456W	0.166625259	0.379563289
YLR043C	0.115007231	0.621404894
YML085C	0.056212319	0.663941596
YPL048W	0.053598391	0.754593898
YOL145C	0.007009745	0.956769225
YDL203C	-0.179978236	0.362538999
YLR276C	0.127485727	0.211444064
YNL147W	0.06430225	0.791662626
YBR245C	-0.215037998	0.08724788
YNL308C	0.155133817	0.051985407
YDR367W	0.127170947	0.411623456
YIL124W	0.091973011	0.57133603
YML031W	-0.119147427	0.353333013
YMR093W	-0.290241869	0.125565458
YCR034W	-0.094613365	0.603621965
YKR033C	0.097843484	
YOR150W	0.103294209	0.684743856
YER130C	-0.49474833	2.62e-06
YDR219C	0.027338137	0.864468711
YKL133C	0.045438099	0.782376963
YJL030W	0.054722884	0.804653603
YDR316W-B		
tS(UGA)Q2		
YER064C	-0.01542618	0.942731836
YLR286C	-0.031210649	0.798462887
YOR085W	-0.235389823	0.160070934
YNL274C	-0.116521095	0.532885616
YCL014W	-0.169623655	0.294009572
YJR127C	-0.38936	0.006864886
YBR301W	1.115347065	0.041907032
YDL128W	-0.069180114	0.687966103
YBR203W	-0.275122799	0.007918073
YKL156C-A		
YPR166C	0.016279766	0.956441765
YBR028C	-0.398441393	0.004825009
YNL198C	-0.03561628	0.981365646
YDR325W	-0.0473963	0.782024766
YIL046W	-0.095387628	0.663008831
YJR047C	1.679014573	8.709999999999999e-23
YEL009C	0.040792862	0.872337413
YGR069W	0.213337203	0.724769364
snR35	0.137867387	0.769578134
YPL074W	-0.027515455	0.84480208
YHR192W	0.141500066	0.247755966
YER052C	-0.472803648	0.000934872
YJR136C	0.203189538	0.048967296
YGR064W	-0.251082156	0.73695246
YEL074W	0.093073906	0.910111479
YMR050C	0.820362139	
YDL024C	0.29870813	0.07998956
YJR042W	-0.003109982	0.988106983
YJL073W	-0.250267729	0.047226235
YOR361C	0.039109683	0.746360459
YDR047W	-0.011229559	0.943337721
tH(GUG)G1	1.206876378	0.57133603
YIL059C	0.029983064	0.96355165
YGL138C	-0.640804053	0.697204642
YFL053W	0.853235727	1.18e-05
YMR072W	0.103219182	0.647027253
YBR056W	-0.061629643	0.715463425
YIL089W	0.214261016	0.202696991
YDL138W	-0.225460951	0.224543498
YFR050C	-0.070054003	0.640390116
YLR301W	0.022898255	0.912442519
YLR294C	-0.114161104	0.649932161
YOR362C	0.081596649	0.691822638
YHL030W-A	-0.611859604	0.640576495
YDR286C	0.152932071	0.441668006
YHR189W	-0.194373275	0.61979819
YDR119W-A	0.122301071	0.753901644
YBR135W	-0.069842247	0.801639773
YOL013C	-0.091083098	0.468007784
YAL031W-A	-0.303250825	0.575490678
YNL034W	-0.371921844	0.429639286
YLR401C	-0.06665122	0.737576452
snR57	-0.172685905	0.767589945
YAL016C-A	-0.113121741	0.89668899
YOL163W	0.053949419	0.907545399
YJR012C	0.155044723	0.494555525
YLR071C	-0.099521064	0.419706937
YMR295C	0.054959449	0.808472961
YGR133W	0.10349715	0.639313796
YDR321W	-0.064890851	0.734786312
YDR163W	0.105717483	0.647289965
YFL064C	-2.336485665	
YBR175W	-0.396650766	0.009338338
tK(CUU)E2		
YNL275W	-0.187740218	0.31046687
YCL049C	0.096115209	0.50552112
YDR224C	0.089932978	0.793551353
YJL218W	0.160721639	0.462114318
YCR022C	0.419697309	0.558681116
YPR194C	-1.220724713	7.659999999999999e-45
YPL168W	0.101358727	0.416523359
YAR047C	-0.147958778	0.803312719
YIL047C-A	0.243186018	0.684743856
YNL095C	-0.047206077	0.78631314
YPR122W	0.012004312	0.948966478
YKL092C	-0.034574934	0.850669356
YNL200C	0.119905141	0.411021276
YKL075C	0.156680444	0.221752201
YPL239W	0.140273729	0.322541246
YDR208W	0.031397069	0.856099616
YEL050W-A	-0.008987154	0.985726201
YER167W	-0.459432359	8.87e-08
YER176W	-0.05669071	0.739257409
YMR080C	-0.140803394	0.230784127
YIR009W	0.171366504	0.472257841
YML061C	-0.138537219	0.318311606
YOR379C	-0.899219549	0.697682086
YDR420W	-0.075813353	0.763502732
YNR062C	-0.467785163	0.033353869
YGR194C	-0.211112069	0.033353869
YDR198C	0.09589251	0.536754473
YGL131C	-0.109946765	0.301506035
YDL187C	0.332346066	0.808403088
YML133C	-0.03026056	0.983551278
YGL013C	-0.073000845	0.597363593
YNL018C	0.273613181	0.723682201
YLR114C	-0.085724435	0.512262352
YBL029C-A	-0.196288599	0.323510543
YHL009W-B	-0.366540467	0.830275696
YHR128W	-0.063470402	0.734786312
YIL047C	-0.092890821	0.591960648
YLR144C	-0.115165466	0.451611397
YIL123W	-0.077131259	0.607388324
YOL116W	-0.086157472	0.569963392
YHR040W	0.027143122	0.903957013
YOR218C	0.022421875	0.976775418
YHR059W	0.108037716	0.590851852
YJL043W	-0.250482829	0.618546324
YFR052W	0.099902662	0.496006118
YDR431W	-0.068632314	0.984480836
YNL062C	0.001635624	0.993689586
YIL071W-A	0.174156752	0.670399582
YLR023C	0.103758553	0.441383727
YNL096C	0.042764998	0.846788572
YLR036C	0.231968936	0.12497045
YPR092W	0.444325277	0.425239458
YER063W	-0.032554454	0.856099616
YDR183W	0.179451758	0.294331068
YGR292W	0.256505038	0.257608183
YHL016C	-0.392981286	0.026444471
YGR107W	-0.066714647	0.916404379
YGR045C	-0.328281626	0.4679879
YIL134C-A	0.029017912	0.985726201
YHR052W	0.118926703	0.393649536
YJL127C-B	0.127181913	0.620008753
YLR210W	-0.166116691	0.505282621
YDR034C-C		
YBR049C	0.033430887	0.844466
YNL099C	-0.061379114	0.794763091
YDR467C	0.041974004	0.927716804
YPL159C	0.046783112	0.787190635
tR(UCU)B	1.820761602	
YKL170W	0.010583253	0.985299206
YBR094W	0.038735383	0.8057566
YCR024C	-0.149799289	0.398644516
YPR178W	-0.015447109	0.944933063
YKR068C	0.05977262	0.734530312
YFL047W	-0.103314065	0.525489453
YOL148C	-0.287433486	0.0285476
YKL180W	0.094036311	0.715650327
YNL246W	-0.062014346	0.707562031
YKL100W-A		
YDL029W	-0.002342772	0.989634308
YMR103C	0.035790756	0.881651687
YLR296W	-1.652282352	0.000184625
YJL061W	0.073170207	0.553749965
YDR447C	0.094997017	0.785739855
YER041W	-0.24779554	0.041331713
YJL148W	0.149838788	0.318311606
YLR136C	0.795066787	2.2e-09
YMR142C	0.097136855	0.778357766
YML027W	-0.178041297	0.642724195
YDR228C	-0.070578084	0.735167994
YGR248W	-0.312427306	0.182462495
YDR450W	0.053881785	0.893403372
YPL229W	0.091992717	0.653803799
YHL022C	0.211756219	0.30412966
YPR001W	0.767136004	3.4e-09
YNL012W	0.502168545	7.18e-08
YKL155C	-0.175237851	0.07998956
Q0275		
YLR335W	-0.146970121	0.191730286
YLR362W	-0.051402653	0.78512545
YGR167W	0.06130614	0.78006636
YGL231C	0.108811228	0.631100844
YEL049W	0.536162421	0.07133811
YDR326C	0.025594463	0.884326461
tR(CCG)L	0.099028593	
YOR049C	0.177171163	0.174651422
YEL064C	-0.163919397	0.355160732
YLL014W	0.082996861	0.735844498
YPL170W	0.072868108	0.742812425
YLR195C	0.079439488	0.503997311
YDR085C	-0.108620101	0.512611771
YAR060C		
YNL146W	-0.055695375	0.893340011
YOR356W	0.007506583	0.958892749
YJL150W	-0.854679179	0.542696236
YBL099W	-0.266443769	8.69e-05
tG(GCC)P2	0.626245884	
YCL054W	-0.0193506	0.902047371
YEL052W	-0.132912208	0.234201265
YMR324C	-0.622310381	
tM(CAU)D	-1.923927372	
tF(GAA)H1	-0.23074921	
YJR002W	0.056458169	0.695565883
YOR089C	0.082661958	0.736577297
YIL101C	-0.00642112	0.984477947
YLR463C		
snR39B	0.103618747	0.883949132
YKL171W	-0.270141689	0.009480759
YPR074C	-0.163126003	0.035776626
YOL147C	0.222813868	0.090309193
YER140W	0.12120792	0.375261175
YDR506C	-0.247713736	0.072617587
YOL120C	0.035009492	0.896825207
tT(AGU)O1		
YBR141W-A		
YPL042C	-0.494836877	7.02e-07
YMR193W	0.030779169	0.892788
YCR107W	0.221640869	0.326207618
YDR023W	0.067871224	0.712409421
YBR112C	-0.004764704	0.981806024
YIL174W		
YIL003W	0.172468211	0.229686256
YNL221C	0.001963891	0.99308391
YNL138W	-0.026409931	0.900587778
YER190C-B		
YJR027W	0.343451541	0.587906358
YGL069C	0.053086213	0.981806024
YOL166C	0.820362139	
YJL031C	-0.031833924	0.87774565
tL(UAA)K		
YMR138W	0.0923045	0.698650389
tX(XXX)D	-0.910129482	
YKL039W	-0.136873792	0.196396265
tK(CUU)D2		
YLR083C	-0.104918575	0.446547573
YBL040C	0.102233049	0.497973921
YER058W	0.12389144	0.644349396
YIR020C-B	-2.599443096	
YNL078W	0.00582426	0.983850726
YJR160C	-0.100999914	0.91185672
YKR062W	0.057457178	0.725333254
YDR216W	-0.358221767	8.02e-06
YDR449C	-0.04024868	0.879032362
YIL131C	-0.052342755	0.821999837
YGR124W	-0.154995368	0.066119104
YPR006C	0.695205718	3.9e-15
YOR193W	0.105622519	0.568720615
YOR058C	0.042958724	0.813822794
YHL033C	-0.000688233	0.997778227
YDL082W	0.055133727	0.811936997
YLL047W	0.296974462	0.791611198
YBR030W	-0.471572008	0.001066285
YHR140W	0.265671136	0.153083511
YIL029C	-0.056653508	0.830848306
YLR288C	0.103952364	0.478877487
YJL201W	-0.245531568	0.286674184
YJR077C	-0.309397953	5.91e-05
YLR267W	0.292811075	0.051985407
YOR192C-A		
YPL098C	-0.105983872	0.634978402
YBR144C	0.59524616	0.380932559
YLR368W	-0.050763288	0.770646877
YKL049C	0.157289772	0.23807375
YJR121W	-0.244506388	0.002834088
YJR017C	-0.0057086	0.985726201
YFL023W	-0.321296725	0.082268657
YGL248W	-0.005364345	0.975741393
YPL212C	-0.226822762	0.156220195
YCR051W	0.100710397	0.491978917
YPL250C	0.063995595	0.85162917
YKR036C	0.112245172	0.408236884
YIL048W	-0.125374969	0.178721362
YNR016C	-0.21774193	0.02533701
YLR232W	-0.207073726	0.816098907
YNL137C	0.054847948	0.682414535
YIR020W-A		
YPR183W	-0.054096234	0.778599213
YIL004C	0.141630356	0.409750044
YER017C	-0.162306772	0.145405773
YHR079C-A	1.053611315	0.160987352
YLR262C-A	0.044746779	0.911553421
YPL139C	-0.089956084	0.553058942
YER025W	0.015640307	0.909011351
tE(UUC)M	0.099029023	
YCR089W	0.06011768	0.798970713
YNR077C		
YEL010W	-0.938490677	0.378082314
YNL058C	0.005049192	0.983687876
tD(GUC)G1	1.698570817	
Q0158		
YDR542W	-0.644027533	
YFL007W	0.039652827	0.770194858
YER066C-A	0.131113042	0.763338036
YHR047C	0.170624401	0.078488627
YCR010C	0.992745768	1.37e-05
YLR072W	-0.046168004	0.807043285
YPL086C	0.013167875	0.935049991
YML017W	-0.195097066	0.122545148
YNL097C-B	-0.814004156	0.394834777
YDR419W	0.089154335	0.597363593
YOL155W-A		
tT(AGU)H	-0.090167714	0.963204521
YLL009C	0.052548325	0.902689415
YOR063W	0.025755782	0.919531046
YOR299W	-0.190886972	0.106199363
YOL123W	-0.008184693	0.963090264
YDR340W	0.889828208	0.286623037
tR(ACG)Q2		
YEL058W	-0.109128548	0.281457031
YEL041W	0.099526524	0.545720269
YMR152W	-0.005455921	0.980192657
YER120W	0.016896193	0.925670953
YBR285W	0.32097571	0.04371707
YMR304W	-0.04439989	0.787473525
YNL067W-A	-1.234654383	
YNL057W	-0.227662857	0.821991263
tP(UGG)O1		
YIL115W-A	0.418149642	0.457907672
YMR002W	0.010425356	0.962762632
YNL320W	-0.159148489	0.394834777
YIL015W	0.055539003	0.803534124
YNL279W	0.105668946	0.633070004
YPR161C	-0.185768588	0.07133811
YNR019W	-0.228017896	0.085749084
YGR097W	-0.157190541	0.275336408
YDR144C	-0.095014505	0.684508634
YCL050C	0.16085035	0.126053352
YGL249W	0.111230458	0.866227089
YBL090W	0.098989284	0.72737431
YPR098C	0.163083455	0.288119558
YHL043W	0.315577939	0.080132202
YDL030W	-0.065497228	0.729659549
YIL091C	-0.003689196	0.984477947
YGL155W	-0.025996202	0.885199123
YBR012W-B	0.167728816	0.81324345
YOR309C	-0.006147288	0.990328271
YDL053C	0.027139159	0.892660943
YLR386W	-0.217687034	0.1627217
tG(GCC)E	0.099028593	
YAL064W-B	0.128987245	0.880043849
YNL307C	-0.074634722	0.592899744
YLR108C	-0.067332388	0.803925168
Q0105		
ETS1-1		
YKR047W	0.048282691	0.910082925
YDR249C	0.000446741	0.998672838
tV(AAC)E1	0.820362139	
YPL283C		
YPR158C-C		
tY(GUA)O	-0.650640604	
YPR054W	0.105524168	0.788072527
YJR161C	0.127888265	0.798127494
YLR237W	0.082660213	0.756370267
YPR185W	-0.217307048	0.096206911
YLR157C-A		
YDL231C	-0.428857822	6.73e-07
YER187W	0.39514504	0.051985407
YKL136W	0.04697378	0.9144835
YKL147C	-1.348095255	0.004531916
YPL199C	0.079571928	0.638541302
YHR135C	0.040966866	0.798998434
YGL007W	-0.817258616	0.003026069
YNL085W	-0.080630368	0.525243516
YCL048W	0.900013462	9.39e-05
YOL022C	0.120859376	0.269565583
YER022W	0.07739611	0.517284397
YJR085C	0.035689126	0.893220204
YHR200W	0.017664086	0.919820057
YMR109W	-0.107710114	0.514262747
YJL020C	-0.093078	0.653803799
YJL174W	0.034388285	0.833440478
YER061C	0.082726576	0.647027253
YJL069C	-0.243433592	0.166399729
YJL143W	0.066276197	0.748464729
YJR026W		
YMR325W	0.820362139	
YPL066W	-0.196980232	0.070379404
YHR124W	0.013993507	0.947719725
YDR124W	-0.341113168	0.062305761
YJR125C	-0.061304729	0.663941596
YJR154W	-0.075704215	0.88205001
YDR399W	0.191124396	0.193393205
YHR118C	0.137432638	0.2336005
YDL205C	-0.043441119	0.785739855
YNR026C	-0.04795928	0.804745575
YOR008W-B	0.478366285	0.689277419
YBL093C	0.186671198	0.236491496
YGL040C	-0.355159027	9.1e-05
YHR180W-A	-0.035933801	0.988106983
YKR013W	-0.214886455	0.064733712
YOR256C	-0.166463622	0.1393482
YML106W	-0.005286675	0.9808612
YJL002C	-0.024872911	0.884567005
YGL223C	0.114730428	0.431690639
YOL016C	0.011499346	0.950505888
YOR376W-A	-0.136042735	0.741547675
YGR202C	-0.172636922	0.103798465
YDR073W	0.062089477	0.737623081
YDR123C	-0.448740614	0.016044754
YPL081W	0.078606444	0.671484863
YOR249C	0.090929433	0.46565589
YML002W	0.063643853	0.658391579
YGR078C	0.066724662	0.762127808
YIL090W	0.009711668	0.958335214
YDL040C	-0.121176384	0.344703622
YDR075W	0.104224489	0.488299261
YGR254W	0.027364092	0.890318831
YGR243W	0.06353886	0.771472109
YBR131W	-0.248463897	0.170060948
YJR104C	0.033812198	0.918913472
YLR326W	-0.168258371	0.310085228
YBL086C	0.062199486	0.695565883
YCR016W	0.131926558	0.432649354
YLR120W-A	-0.609377395	0.227174647
YIL149C	0.010996668	0.95797091
tI(AAU)G	0.748362135	
YPR146C	0.210305317	0.465545821
YJR056C	0.140235407	0.34832971
YBR107C	-0.071818428	0.756370267
YNR018W	-0.22095315	0.061726944
YDR522C	0.033400271	0.941902115
YNL083W	-0.094980252	0.546753122
Q0075		
YOR383C	0.805811921	3.44e-14
YHR049C-A	-0.127200495	0.79131731
YPR072W	-0.018269258	0.910082925
YGR013W	-0.077625678	0.587885242
YMR251W-A	0.013604308	0.9795654
YJL036W	0.071810697	0.574611165
snR32	-0.119197728	0.839748823
YPL263C	-0.167231007	0.093217815
YHR056W-A	-0.077106635	0.976880499
YIR008C	0.015699531	0.93656762
YER096W	0.243964564	0.278498924
YHR077C	0.012604893	0.927224909
YDL215C	0.100061963	0.329144511
YLR173W	-0.115777188	0.471269296
YBR241C	-0.049136723	0.817174625
YEL032C-A		
YNL234W	-0.516217027	0.002191202
YER074W	0.081659188	0.830848306
YDR400W	-0.008020769	0.972904306
tR(ACG)E		
YHR102W	-0.030836019	0.88299957
YNL287W	-0.082524929	0.458731934
YGL109W	0.095070324	0.791611198
YKL165C-A	0.430761275	0.718233507
YMR060C	0.175132208	0.093217815
YBL061C	-0.006315379	0.984190524
YNL220W	0.014439521	0.927716804
YJL144W	0.166211565	0.575490678
snR189	0.086982595	0.910082925
YJR052W	0.016241113	0.922003576
YNL014W	0.136869991	0.580062282
YGL052W	0.199041194	0.400078385
YDL015C	0.056378969	0.709962455
YPL213W	-0.09035855	0.687516029
YMR139W	-0.167565717	0.239576143
YHR163W	-0.143057502	0.336054544
YPR022C	-0.193911683	0.077289167
YHR111W	0.086177523	0.525134547
YGL087C	0.120368859	0.585084721
YML071C	0.052379001	0.700894261
YBR168W	0.13035722	0.378082314
YLR217W	-0.329046143	0.804348696
YOR094W	0.005664675	0.981551234
tV(AAC)O	1.319290062	0.511695432
YOL009C	0.140129236	0.341538926
YLR051C	0.151147402	0.421761891
YOL143C	0.00254226	0.99174829
YGR025W	-0.157525007	0.890692949
YJL029C	-0.249475293	0.062305761
YOR188W	-0.027305264	0.909011351
YJL020W-A		
YGR161C	0.70629286	2.19e-07
snR14	0.07945693	0.87004034
YOR311C	-0.009922034	0.967650519
snR190	-0.193380717	0.739257409
YEL030W	-0.20049952	0.213239619
YGL014C-A		
YJL086C	1.36231327	
YMR125W	0.012019605	0.92104202
YER093C-A	0.127447412	0.530663504
YLR102C	0.187448096	0.160753112
YBR296C	-0.061747173	0.763681161
YNR061C	0.058078577	0.771185525
YOR209C	-0.054968991	0.691600193
tD(GUC)I2	0.099029073	
tG(CCC)O	1.414188526	
YML034W	0.130130378	0.230193599
YDR021W	0.126428657	0.409890192
YLR226W	-0.202773552	0.379563289
YDR376W	-0.249859166	0.004010386
YKL120W	-0.904874649	9.12e-22
YKL011C	0.084115247	0.602368787
YLL023C	0.050418872	0.811672859
YDR287W	0.036931454	0.843802687
YEL053W-A	0.009816548	0.99174829
YLR242C	0.185018761	0.343190907
YLR041W	-0.731476598	0.256984358
YIR030C	-0.133927957	0.553749965
YMR035W	0.05715501	0.789562142
YDR304C	0.077934878	0.709783935
YNL074C	-0.226084892	0.11707611
YBL058W	0.019416776	0.905923108
tE(CUC)D		
YDL181W	-0.154177625	0.415454544
YIR018C-A	0.794136103	0.010132327
YDR337W	0.059882498	0.735200928
YLR383W	-0.063818875	0.791611198
YNR031C	-0.0721902	0.678522897
tS(AGA)H	-0.607508034	
YDL179W	-0.034668975	0.838199876
YNL067W	0.061831576	0.833440478
YDL120W	-0.045985917	0.803312719
YER088W-B		
YGR027W-A		
tD(GUC)N	-0.658434792	0.543869945
tE(UUC)G2	0.820362139	
YML109W	-0.395449164	0.111675584
YOR318C	0.493984945	0.014133948
YMR009W	0.161126779	0.339398551
YJL012C	-0.187505122	0.110237811
YOR138C	-0.151514421	0.178721362
YIL006W	-0.783265032	1.04e-05
YDR166C	0.033859921	0.842862338
YMR117C	0.021181955	0.945990151
YHR087W	-0.032946259	0.903319428
YOR396C-A		
YBL105C	-0.023518746	0.856099616
YDL087C	-0.196645138	0.408245187
YBR262C	0.094576766	0.743558828
YBR200W	-0.073415421	0.644899158
YMR224C	-0.280633603	0.030423464
YNL073W	-0.255703493	0.056187984
YAR020C	0.136472578	0.818775653
YCR045C	-0.106047567	0.687966103
tL(UAG)J	-0.622310381	
YFR006W	0.052184065	0.685844986
YOR005C	-0.025031449	0.892329273
snR60	0.151924144	0.885716537
YCR090C	0.149504242	0.39094145
YOL062C	-0.016401626	0.909560937
YGR203W	-0.076551951	0.772735584
YKL132C	-0.231667816	0.469926413
Q0092		
YFR017C	0.113085757	0.458603912
YDR092W	0.146098789	0.418064741
YNL302C	0.088579012	0.788072527
YIL020C	0.022497576	0.925016154
ITS1-1		
YMR094W	-0.025992678	0.92762909
YDR320W-B	-0.466270688	0.65078203
YAL023C	-0.066624613	0.55955731
YPR182W	0.280398206	0.063239008
YKL047W	0.044682044	0.791611198
YER134C	-0.077978965	0.787190635
YLR342W	-0.205069514	0.006818208
YPL007C	-0.079628412	0.663008831
YKL210W	0.016007196	0.884326461
YLL021W	-0.074036555	0.735167994
YLR047C	-0.236319682	0.256097464
YGR046W	-0.021817975	0.883636314
YLR135W	0.04206865	0.830848306
YLR238W	-0.199376904	0.165354211
YGR184C	-0.094934008	0.39094145
YFR032C	-0.446861113	0.741547675
YGR186W	-0.074598136	0.535487256
YJL094C	-0.242869823	0.003865973
YJR033C	-0.211701972	0.059619579
YOR026W	0.031583551	0.876294093
YOR030W	-0.102226454	0.566327625
tQ(UUG)C		
YBR137W	0.080453471	0.6652137
YLL018C	0.005107287	0.975704319
YPR131C	0.064677736	0.767734104
YDR457W	0.048444483	0.693885291
YOR317W	0.011094644	0.945465821
YBR098W	0.11171862	0.574397109
YGR009C	-0.066880255	0.591960648
YGL034C	-0.409812029	0.787958612
YDR110W	0.106905928	0.503997311
YEL012W	0.060384021	0.81967225
YKL048C	-0.112613393	0.559026031
YOL045W	0.535588206	4.47e-07
YHR018C	-0.328508492	0.000281308
tL(UAA)B1	-1.242792375	
YJR141W	0.199032079	0.085314091
tL(CAA)N	0.921626562	0.638342212
YPL203W	-0.0145794	0.934155759
YDL136W	0.014326202	0.982887024
YBL029W	-0.108699812	0.535691243
YBL068W	-0.100792041	0.552972714
YGL139W	-0.069723971	0.700408766
YER030W	0.117282363	0.749080461
YML058W-A	0.663508819	0.004169741
YOL076W	-0.11167775	0.612579785
tE(UUC)B	0.820362139	
YBR236C	0.117165909	0.354651024
YLR095C	-0.141303593	0.463009987
YER190W	0.157145014	0.915628207
tH(GUG)M	3.563678352	0.044951068
YDR048C	-0.009653006	0.997133918
YPR032W	-0.303304626	0.001170808
YNL100W	-0.017758285	0.944280407
YKL018C-A	0.019745037	0.945465821
YKL209C	-0.015909956	0.938135222
YFL015C	-1.526558031	0.2800419
YEL048C	0.182094251	0.587099958
YLR402W	-0.158844705	0.818057282
tA(AGC)K1	-1.247314498	
