	log2FC	FDR
YDL141W	-0.162498672	0.458731934
YNL188W	0.113020835	0.333123947
YJR091C	-0.129464445	0.366463828
YIL147C	-0.031626678	0.833479002
YLR442C	-0.085651321	0.55784981
YER021W	0.038498413	0.783952597
YBR009C	0.090618887	0.818057282
YHL041W	0.541189183	0.821965211
YML091C	-0.516584573	5.49e-11
YER083C	0.123877245	0.575490678
YMR082C	0.590423305	0.532469827
YJR151C	0.273627708	0.233073523
YGR143W	-0.063353338	0.586018124
YMR068W	-0.346102336	0.039053288
YML119W	-0.102349454	0.458603912
snR39	0.020424534	0.981365646
YER093C-A	0.127447412	0.530663504
YOR127W	-0.200261329	0.080132202
YNL335W	0.261086203	0.845222236
YKR058W	-0.111837704	0.308095283
YIR012W	-0.030418707	0.852439143
YKL086W	-0.021645947	0.962853934
YHR007C-A	-0.229606996	0.550416113
RUF23	-0.361040526	0.842862338
YEL020C	-0.164007628	0.263568064
YDR158W	-0.144212012	0.228129127
YCL032W	0.002709158	0.988697053
YGL154C	0.259965701	0.029742199
YLR076C	0.099950078	0.824868907
YFL061W	-0.865469697	0.402473435
YGR062C	0.024489762	0.90774144
YDR383C	0.186787682	0.153677338
YNL339C	0.820362139	
tC(GCA)G	0.099029023	
YDR022C	0.114678059	0.609571664
YGL136C	0.084689613	0.547533372
YHR139C	0.939406482	0.002333791
YGL160W	-0.088597504	0.61014902
YDR344C	-0.45844466	0.237206923
YOR339C	0.567172757	0.000298663
YDR472W	0.040938477	0.82525324
YPL016W	0.157660048	0.286623037
YMR174C	0.225181293	0.517375339
YHR148W	0.138847391	0.485533744
YNL323W	0.063741977	0.687966103
YFL056C	-0.091068387	0.659008408
YMR016C	-0.122396204	0.55474387
YJL070C	-0.211795911	0.053701741
YER019C-A	0.148558395	0.601507674
YBR005W	-0.167909301	0.202696991
YPL118W	0.04350147	0.791611198
YBR221W-A	-0.028469387	0.975735599
YBR295W	0.308853837	0.022213456
YER170W	0.052746186	0.787190635
YNL159C	0.084252723	0.662415792
YPL184C	-0.154937942	0.132237867
YDR233C	-0.017615552	0.918132631
YBR245C	-0.215037998	0.08724788
YER075C	0.083908646	0.692537537
YML065W	0.048956929	0.771472109
tS(UGA)Q2		
YOR142W-B		
YNL292W	0.073565132	0.597363593
YJR108W	-0.113068692	0.844466
YGR288W	0.216730634	0.143353611
YPR006C	0.695205718	3.9e-15
YLR288C	0.103952364	0.478877487
YOR290C	0.004395273	0.981346077
YOR072W-B		
YBR162W-A	0.036720726	0.92241553
YNL302C	0.088579012	0.788072527
YDL245C	0.236581283	0.771472109
YPR144C	-0.183647938	0.473346664
YJL055W	0.072565331	0.672457087
YIR041W	-1.084517228	0.489612174
YNL024C-A	0.161533783	0.530932372
YGR271C-A	0.095695052	0.654922201
YGL036W	-0.069008733	0.655335161
YER035W	0.023923005	0.918188995
YBL078C	0.002442868	0.99420959
tV(AAC)K2		
snR8	-0.14941325	0.766841897
snR68	0.038713229	0.955399393
YBL046W	-0.019585645	0.910111479
YFR042W	0.050805816	0.818775653
YAL019W	-0.091934056	0.757685391
YLR388W	0.158109529	0.651087588
tT(UGU)Q1		
YPL136W	0.101596711	0.949674514
YLR445W	0.200571844	0.76950454
YLR166C	0.015293958	0.910082925
YDL231C	-0.428857822	6.73e-07
YPL283C		
YDR173C	-0.002484264	0.99174829
YER062C	-0.217047239	0.217812021
tR(UCU)G3	0.199297606	0.920694494
YNL050C	0.113169443	0.571988727
YBR131C-A		
YDL069C	-0.119805497	0.61360419
YCL049C	0.096115209	0.50552112
YLR329W	0.223205263	0.370070269
YNL138W-A	0.197024957	0.475529444
YNR070W	-0.254785721	0.073334532
YGR146C	-0.08404759	0.591927675
YLR275W	0.152711307	0.529123781
YLR361C	-0.02170201	0.910082925
YNL158W	0.068270873	0.768305644
YFR056C	-0.174050096	0.856099616
YOR207C	-0.003779752	0.98208174
YDL060W	-0.105689864	0.411676728
YLR259C	-0.051686922	0.698518462
YOR055W	-0.170881357	0.856022043
YBR182C	-0.421893455	0.006210052
RDN25-1		
YLR352W	-0.24892258	0.286623037
YCL051W	-0.317494773	0.022707227
YGL081W	-0.108054691	0.736577297
YLL047W	0.296974462	0.791611198
YDR291W	-0.050201357	0.754110962
YMR197C	0.096243251	0.556143932
YLR013W	0.063114736	0.984477947
YAL016C-A	-0.113121741	0.89668899
YGR270C-A		
snR61	0.036336289	0.967959996
YOL078W	-0.339724043	0.000433022
YGR154C	0.118075351	0.511695432
YCR001W	0.120744108	0.734530312
YER006W	0.055342421	0.713107421
YNL300W	-0.152243034	0.539549985
YMR171C	-0.216013181	0.046943743
YDL094C	-0.151227389	0.798127494
YDL079C	0.121796271	0.310085228
YER095W	-0.066089598	0.756370267
YGR219W	0.147414107	0.735167994
YPR158C-C		
YPR051W	0.211090256	0.492662357
YGL195W	-0.0212285	0.876509378
YPL056C	0.265443485	0.226329964
YGR006W	0.045615171	0.854439412
YOR090C	-0.136047575	0.200981077
YHR205W	-0.093945588	0.620141073
tG(UCC)Q		
YOL131W	0.657545947	0.230784127
YGR296C-A		
YLR056W	0.10993719	0.272574439
YMR290W-A	-0.20162382	0.850582926
YMR186W	-0.057192478	0.687966103
YHL031C	0.079325605	0.761768915
YKR016W	-0.369583723	3.41e-08
YOR235W	0.306136544	0.787190635
YER174C	-0.071962336	0.635410631
YLR396C	-0.415878136	0.000709571
YLR376C	-0.042752626	0.861517896
YHR027C	-0.086941684	0.328850018
YEL016C	-0.02472129	0.893718509
YMR284W	-0.051121647	0.791340347
YBR026C	0.035247826	0.845222236
YJR022W	0.833385752	0.740703262
YDR255C	0.012235888	0.943337721
YCR077C	-0.004542144	0.987449937
YOR170W	-0.225714775	0.703728594
YJL079C	-0.02177167	0.912442519
YFR038W	-0.169675748	0.216459648
YOR058C	0.042958724	0.813822794
YDR297W	0.070185052	0.657704094
YDR522C	0.033400271	0.941902115
YDL156W	-0.24607175	0.515999834
YER015W	0.006425077	0.981551234
YIL028W	0.032176079	0.93921705
YKL093W	-0.133036504	0.308158602
YOL144W	0.105058475	0.509530238
YJR072C	0.109241935	0.362462562
YJR018W	-0.822663316	0.626814222
YBL100W-B	-0.243594923	0.633627076
YGR100W	-0.034204229	0.794763091
YJR111C	-0.077714238	0.762370422
YDR409W	-0.192237732	0.303464487
YMR003W	0.16849154	0.221143054
YPL165C	-0.023485557	0.904430661
YBL040C	0.102233049	0.497973921
YDL001W	0.033005231	0.843089862
YMR085W	-0.360444245	0.204926295
YDL173W	-0.009735537	0.97053997
YBR244W	0.440886963	0.001816257
YML007W	0.152961219	0.070331813
YDL174C	0.469872648	1.8e-08
YOR272W	0.067616969	0.639313796
YLR081W	0.050608472	0.859581326
YKL184W	-0.158233243	0.149197841
YDR354C-A		
YLL025W	0.158553293	0.687621231
YJR015W	-0.058310541	0.712379478
YPL201C	-0.141365744	0.597363593
YOR335W-A		
YHR088W	0.211112981	0.061726944
YKR040C	0.184810537	0.877803601
YJR032W	0.046853822	0.816098907
YDL117W	-0.263856094	0.009795307
YFL010C	-0.039147396	0.856099616
YDR145W	0.09487541	0.39094145
YER039C	-0.115692863	0.724769364
YML010W	-0.037781582	0.833307292
YDL175C	-0.050461128	0.824868907
YMR004W	-0.172946699	0.171645499
YLR457C	0.01923989	0.948966478
YPL078C	-0.118116245	0.597065425
YIR011C	0.080760532	0.6107278
YKL027W	-0.178551473	0.28837574
YDR017C	-0.23067913	0.015232604
YPR079W	-0.055282458	0.794763091
YNL198C	-0.03561628	0.981365646
YGL037C	0.011126675	0.973320647
YNL023C	0.042698901	0.823615001
YOL043C	0.038785821	0.83287216
YKL030W	0.19984312	0.756370267
YER033C	-0.333104537	0.040191267
YKR043C	-0.313331043	0.004322615
YJR144W	0.025416796	0.890522916
YHR079C	-0.202595745	0.152368594
YKR095W-A	-0.384200988	0.046308635
YDR406W-A	0.40450078	0.634135756
YDL148C	0.068650857	0.655335161
YLR319C	0.048815657	0.811936997
YKR085C	0.112854357	0.608727371
YCL058W-A		
YIL164C	-0.114506218	0.684867799
tI(AAU)P2		
YNL048W	-0.110032138	0.343190907
YJL062W	-0.268086971	0.009993556
YML117W	-0.152706539	0.067612622
YPR097W	-0.041281807	0.797541078
YGR277C	0.09413416	0.586771864
YGR183C	-0.049438253	0.864153619
YGL174W	0.052636979	0.807043285
YHR018C	-0.328508492	0.000281308
YBR182C-A	0.52992244	0.290499883
YHL021C	0.043900003	0.787958612
YOR288C	0.04025337	0.812869071
YPR185W	-0.217307048	0.096206911
tK(CUU)E2		
YDL237W	-0.042505774	0.793278999
Q0060		
YDL176W	0.011334894	0.96355165
YOR215C	0.070985559	0.846767284
YLR298C	0.150152689	0.322541246
YOR154W	0.082632718	0.603621965
tG(GCC)P1	1.525284336	
YLR091W	0.001940192	0.994051985
YHR180W-A	-0.035933801	0.988106983
YDL017W	-0.184803698	0.313133766
YJL183W	-0.13726247	0.434706864
YMR130W	0.081827446	0.639666208
YPL190C	-0.009351286	0.965518571
YNL107W	0.051629353	0.793278999
YHR076W	-0.079584803	0.565677373
YIL027C	0.121702669	0.593232268
YGR158C	0.0670916	0.689277419
YNL293W	-0.181608484	0.14964232
YMR141C	0.21840381	0.524486058
YDR378C	0.133177926	0.545498415
YKL132C	-0.231667816	0.469926413
YOL119C	0.536763563	6.71e-09
YDR479C	0.009542514	0.956441765
YLR380W	-0.090254894	0.78512545
YBR253W	0.059348165	0.82893599
YPL111W	-0.171160717	0.226576359
YDL116W	0.075208419	0.559375505
YLR379W	-0.087580938	0.859137813
YML046W	-0.010407583	0.958335214
YNR067C	0.231150016	0.078373511
YNL066W	-0.055196857	0.704218019
YMR100W	-0.097758101	0.413879944
YMR152W	-0.005455921	0.980192657
YML093W	0.07572203	0.490931289
YDR031W	0.004727911	0.989694767
YLR229C	0.090628542	0.669526188
YGL072C	0.199975131	0.826780995
YML039W	-1.953439851	
YKR035C	-0.046529149	0.942152334
YOR347C	0.056883564	0.725333254
YLR353W	-0.103614222	0.505899126
tD(GUC)I2	0.099029073	
YLR299C-A		
YDL240C-A	0.569012872	0.632346881
YPL227C	0.05980369	0.718233507
YMR305C	-0.1525522	0.230857768
YIR023C-A	0.100532088	0.885716537
YEL053W-A	0.009816548	0.99174829
YJR106W	-0.410455338	0.006679194
YCR028C-A	0.102134454	0.65317724
YKL176C	-0.11771539	0.362628831
YLR420W	0.086323164	0.538531434
YPL139C	-0.089956084	0.553058942
YGR074W	0.112489409	0.695820995
YDR027C	0.005025753	0.975741393
YMR047C	-0.088167303	0.591927675
YMR076C	-0.097764417	0.74832249
tH(GUG)G1	1.206876378	0.57133603
YBR217W	0.157409777	0.38735181
YKL189W	-0.0304622	0.888582694
YGL086W	-0.00573582	0.976006771
YOR059C	0.054898679	0.732229354
YER099C	0.156114714	0.133536155
YLR246W	-0.000931295	0.997158951
YOL026C	0.108432171	0.642136504
YJR069C	0.018209473	0.927022124
YKR066C	0.011462728	0.944127959
YHR029C	0.169786233	0.140473648
YDR239C	0.129306684	0.43804779
YJL014W	-0.003419775	0.982822043
YKR099W	-0.168741578	0.469926413
YLR089C	0.435124368	3.24e-10
YFR034C	-0.342854322	0.033140036
YHR096C	0.429979909	0.072679282
YPL135C-A		
YER091C	-0.45785927	3.84e-06
YER124C	0.094402678	0.428938018
YBR033W	-0.722402118	4.62e-25
YLR281C	0.398519945	0.28143246
YDR104C	-0.151970049	0.292019497
YGL002W	0.065571737	0.717295586
YDR265W	0.181337132	0.099999249
tT(AGU)J	-0.622310381	
YPR081C	-0.284890259	0.033283194
YLR148W	-0.123487474	0.411503044
YDR252W	-0.033195087	0.917131309
YOL035C	0.114603944	0.820689458
YJL124C	0.084926565	0.687125447
YOR357C	0.17390535	0.336054544
YJR025C	0.103799554	0.575490678
YNL247W	-0.089470904	0.409750044
YER155C	-0.068131165	0.62371981
YIL079C	0.030985512	0.923737806
YIL143C	-0.037918961	0.791611198
YKR088C	0.101499711	0.463583371
YLR460C	-0.018146021	0.948573847
YLL006W	-0.28890653	0.035651785
YJL161W	0.20714481	0.234201265
YCL061C	-0.16474455	0.425163059
tN(GUU)P	0.614039027	0.16433988
YBL019W	-0.032895312	0.845922702
YML124C	-0.049665707	0.724608068
YLR054C	0.299947338	0.073379795
YOL146W	0.139688929	0.446237763
YGR257C	0.021539021	0.910082925
YBR129C	0.037824564	0.831646173
YBR226C	0.042901895	0.947719725
YBR222C	-0.028358514	0.888034186
YMR164C	-0.1138477	0.603621965
YML049C	-0.24303666	0.053869393
YHR008C	-0.203895629	0.085749084
YLR444C	0.138564678	0.834087045
ITS1-1		
YDR044W	-0.455160537	7.22e-05
YOL138C	-0.051557937	0.803925168
YDR531W	-0.010582094	0.956718801
YLR147C	0.130473001	0.621404894
YDR524C	0.03815073	0.815113605
YIL030W-A	0.185730664	0.791611198
YFL014W	-0.198505288	0.764586428
YER089C	-0.040089024	0.861179208
YDR003W	-0.103775961	0.559026031
YLR182W	-0.024957598	0.893403372
YGR264C	-0.031632328	0.810315788
YKL119C	0.201714127	0.133536155
YLR419W	-0.208139974	0.080726019
snR63	0.174025906	0.673542135
YMR155W	0.058401973	0.718075784
YFL048C	0.106118198	0.349057387
YNL239W	-0.07105135	0.720748947
YDR385W	-0.077157277	0.789926252
YBR210W	0.178140629	0.297169038
YFL020C	-0.59149353	0.150043463
YPL010W	0.051897845	0.819044242
YKR054C	0.039319588	0.798462887
YLR378C	0.003719429	0.988106983
YER160C		
YJR157W	-1.048842852	0.535139429
YBR188C	0.075661479	0.754362583
YHR124W	0.013993507	0.947719725
YBR109C	0.074666133	0.789218697
YLR361C-A	0.155775725	0.597729272
YPR123C	-0.128608675	0.843802687
YBR145W	0.241823963	0.051985407
YIL047C	-0.092890821	0.591960648
tR(CCU)J	0.099028593	
YNL339W-A		
YGR011W	0.094451563	0.82618211
YGL121C	0.107493214	0.627328659
YER134C	-0.077978965	0.787190635
YLL002W	-0.320969387	0.10238387
YGR174C	0.008542261	0.974339179
YIL155C	-0.174330247	0.122568948
YNL141W	0.150346963	0.16020248
YBL082C	-0.008102355	0.984588436
YHR073W	-0.064932036	0.616627201
YOR282W	-1.056456636	0.614605649
YBR003W	-0.263368008	0.00823233
YGL087C	0.120368859	0.585084721
YMR060C	0.175132208	0.093217815
YDR210C-C		
YPL181W	-0.192504359	0.053568604
YCR002C	0.075664219	0.598308176
YNR043W	-0.23126475	0.071629191
YBR126W-B	0.1092571	0.820012926
YNL272C	-0.122457668	0.298861908
YDR277C	-0.029136681	0.894451836
YAL044C	0.056375571	0.791611198
YJL103C	-0.699377953	1.68e-15
YOR337W	-0.242419028	0.264616905
YHR015W	-0.382266485	0.005769751
YML047C	0.245456988	0.80309012
YGR075C	0.036145992	0.866849844
YPL121C	-0.489667484	0.667355358
snR82	0.091323573	0.825710227
YJR021C	0.09885968	0.530663504
YLR154W-E		
YML057C-A	-0.272575378	0.813822794
YBR243C	-0.203033418	0.237686996
YIR027C	-0.168940439	0.505603968
tT(AGU)N1	1.391558523	0.241793753
YOR239W	-0.148916057	0.298861908
YKL185W	-0.212464974	0.04771771
YER138W-A	0.179493224	0.770750449
YIR022W	0.137048454	0.374263854
YFL054C	0.65801805	1.64e-08
YCL059C	0.113188249	0.484608248
YDR125C	-0.267443552	0.033952902
YKL082C	0.135185852	0.371440216
YHR089C	0.098184667	0.506789616
YHR177W	-0.316026272	0.040195413
YLL019W-A		
YLR343W	0.326064504	0.004038975
YHR035W	0.250726237	0.120660592
YOR162C	-0.095970331	0.687201786
YER133W-A	0.001949961	0.997158951
YBL070C	0.001635066	0.998672838
YDL220C	-0.371040643	0.048128262
YGR111W	0.044961619	0.782673138
