	log2FC	FDR
YDR006C	-0.040979007	0.82807728
YNL142W	-0.247083962	0.26474271
YDL201W	0.119536842	0.352313545
YNL003C	-0.02047463	0.920967044
YLR163W-A		
YML078W	0.013992681	0.945337139
YHR188C	-0.03079124	0.879032362
tR(UCU)B	1.820761602	
YKL204W	-0.037487527	0.886925771
YLL035W	-0.545334613	0.008562445
YEL066W	0.148053609	0.340950459
YNL225C	0.065026164	0.690837855
YCR076C	0.083729483	0.643911893
YGR107W	-0.066714647	0.916404379
YOR102W	0.01519504	0.979757006
YDL065C	0.144621627	0.411385048
YKL065C	0.116095446	0.646726608
YJL045W	0.014648894	0.965603637
snR43	0.056894765	0.870875814
YEL056W	0.032110499	0.845222236
YGL238W	-0.062151909	0.709783935
YDL215C	0.100061963	0.329144511
YOR358W	-0.162968577	0.385973238
YBR294W	0.137765002	0.420050401
YHL030W-A	-0.611859604	0.640576495
YFR018C	0.141387148	0.425310926
YDR216W	-0.358221767	8.02e-06
YLR318W	0.145612383	0.333783067
YNL286W	-0.087883316	0.628873163
YLR227W-A		
tT(AGU)O2	2.105514696	
YMR059W	0.201145956	0.335363688
YKL123W	0.16823112	0.787190635
YLR150W	0.027310864	0.925670953
YOL039W	0.08640875	0.761684357
YDL031W	0.105236049	0.327880067
YPR028W	0.069324371	0.749080461
YNL165W	-0.161366525	0.45744039
YMR235C	0.012405969	0.936643718
YAR007C	-0.036605461	0.824868907
YPR036W-A	0.159248065	0.622623566
YDR427W	0.080803649	0.62349262
YJR060W	-0.26387227	0.101924122
ETS2-2		
YGR121C	-0.317068657	0.083901553
YJR010W	-0.10721373	0.637049415
YDR298C	-0.18325409	0.198109824
YDR183C-A	-0.124639974	0.845222236
YBR222C	-0.028358514	0.888034186
YER093C-A	0.127447412	0.530663504
YDR147W	0.03102209	0.884326461
LSR1	-0.321328073	0.244587532
YLR356W	-0.145339879	0.451611397
YFL024C	-0.261518393	0.013991149
YJL103C	-0.699377953	1.68e-15
YBL057C	0.011414898	0.958746548
YMR259C	0.091007536	0.495479102
YDR528W	-0.396877684	0.307558098
YOR156C	-0.403697603	0.024243117
YBL094C	0.012146634	0.988106983
YEL020W-A	0.101548616	0.785739855
YIL095W	-0.296931701	0.003960841
YML029W	-0.111173426	0.388044898
YPR168W	-0.079024207	0.791611198
tA(AGC)D	-0.622310381	
YLR282C	0.227488212	0.830354941
YOR164C	0.088838657	0.535544446
YOR295W	0.216245322	0.129594796
YER113C	-0.226603904	0.098590587
YGR257C	0.021539021	0.910082925
YMR174C	0.225181293	0.517375339
YLL066C	-0.622310381	
YBR165W	0.122074755	0.416523359
YDL227C	-0.143807753	0.630640103
YKL027W	-0.178551473	0.28837574
YGL211W	0.069263785	0.60402579
YDR385W	-0.077157277	0.789926252
YPL106C	0.006433907	0.96355165
YNL124W	-0.140210683	0.493665684
YFL067W	-4.546007386	0.001964391
YKL043W	0.287927103	0.127517922
YGR233C	-0.295108358	0.030179978
YBR182C-A	0.52992244	0.290499883
YKL066W	0.014392204	0.958444208
YMR310C	-0.146487241	0.627360045
YBR093C	-0.632465017	3.6e-20
YGR027W-B	0.805918306	
YLR256W	0.105042616	0.406279427
YCR095C	0.107218049	0.449967068
tK(CUU)D1	-0.622310381	
YOR309C	-0.006147288	0.990328271
YMR153W	-0.184204214	0.216459648
YLR313C	-0.387420446	0.141640234
YPR170W-B	0.060343809	0.856099616
YDL109C	-0.307015852	0.18886965
YKL096W	-0.48053664	1.33e-07
YGR156W	-0.18771838	0.56377506
YNL024C-A	0.161533783	0.530932372
YMR207C	-0.154414961	0.31046687
YOR047C	-0.52097812	0.001692726
YGR043C	0.359352514	0.011731915
YLR014C	-0.385287661	0.014728283
HRA1	0.135330982	0.957375708
YPR085C	-0.061861897	0.75460091
YKL090W	-0.060117953	0.772735584
YMR158W	0.109322777	0.60402579
YGL116W	-0.055954685	0.782114331
YHR049C-A	-0.127200495	0.79131731
YMR185W	0.240275778	0.016829097
YDR319C	0.052462091	0.78512545
YOR307C	0.148873105	0.13929678
YOR188W	-0.027305264	0.909011351
YJR084W	-0.236911475	0.05477447
tT(UAG)Q2		
YEL074W	0.093073906	0.910111479
YNR053C	-0.027210072	0.853816613
ITS1-2		
YPL222W	-0.321740686	0.00823233
YOL101C	0.175173026	0.288824309
YOR285W	0.101739454	0.642136504
YJL096W	0.067775415	0.787190635
YDL176W	0.011334894	0.96355165
YGR177C	-0.079519492	0.791611198
YNL014W	0.136869991	0.580062282
YOL024W	-0.199963966	0.79352116
YER117W	0.066152709	0.856099616
YCR077C	-0.004542144	0.987449937
YPR130C	0.102616883	0.832884204
YNL120C	-1.203253313	
YBR054W	-0.357285181	0.012975711
YHR216W	0.100692552	0.594344343
YAL066W	0.10735141	0.95842574
YJL204C	0.085947859	0.571984711
YPR060C	-0.010003795	0.96355165
YBL029W	-0.108699812	0.535691243
YMR324C	-0.622310381	
YHR107C	-0.222291884	0.042787988
tD(GUC)J1	-0.645394046	
YDL116W	0.075208419	0.559375505
tQ(UUG)E1	1.919151414	0.161852178
YBR242W	0.117667723	0.404556682
YLR340W	0.040320909	0.827697462
YJL011C	0.074657403	0.7543616
YIL138C	0.059849235	0.871985948
YDR366C	0.218510969	0.771363352
YOR277C	0.091005689	0.858714142
YCR045W-A		
YPR160W	-0.067687853	0.756370267
YKL015W	-0.075497353	0.68722908
YPL072W	-0.081962475	0.637942988
YMR322C	0.259909515	0.912442519
YPL148C	0.218379404	0.191682972
RDN37-1		
YJL073W	-0.250267729	0.047226235
YML087C	-0.5866427	7.69e-10
YER007C-A	0.068214328	0.761768915
YOL011W	-0.543339156	9.93e-07
YMR267W	-0.031181165	0.854065031
YLR264W	-0.164934403	0.609610324
YDR294C	-0.091251857	0.434360112
YPR078C	0.186696929	0.559026031
YGL129C	-0.111526808	0.408236884
YLR246W	-0.000931295	0.997158951
tS(AGA)J	0.911710511	0.250683362
YER071C	0.139179877	0.526339298
YKR029C	0.04741634	0.749080461
YDR205W	-0.181716849	0.215980728
YHL034C	0.015099148	0.95830377
tA(UGC)O	0.350856605	0.728034576
YCR108C		
YPR050C	-0.673452064	0.718233507
YPR065W	-0.066792106	0.749080461
YPL275W	0.314199403	0.646496017
YPL199C	0.079571928	0.638541302
YKR102W	0.209038954	0.315667996
YLR466C-A		
YMR326C		
YMR074C	0.111152136	0.541042146
YJL156W-A	0.085962404	0.810138306
YDR371C-A		
YIL070C	-0.081452572	0.642470632
YCL059C	0.113188249	0.484608248
YBL077W	0.073608782	0.861010951
YOR186C-A		
YDR159W	-0.091935721	0.560723023
YGR161W-A		
YBR064W	0.254837844	0.87774565
tV(AAC)E2	0.306653144	0.917131309
YIL103W	0.151648905	0.112809712
tW(CCA)G1	0.646297	0.765332686
YKL002W	0.084195515	0.676179096
YCL033C	0.15326451	0.437670287
YIL074C	-0.102056969	0.527149424
YMR146C	0.027248241	0.867868829
tE(UUC)E2	-0.622310381	
YDR161W	0.092212707	0.506806688
YIL171W	0.225944698	0.804745575
YOR135C	-0.737661224	0.300043723
YJL094C	-0.242869823	0.003865973
YPR051W	0.211090256	0.492662357
YOR082C	-0.928650803	0.603621965
YHR165C	-0.010034731	0.950340459
YOR018W	-0.083352841	0.731244037
YPL112C	0.099426873	0.458760658
YBR200W	-0.073415421	0.644899158
YJL020C	-0.093078	0.653803799
YLR010C	0.364969323	0.020950921
YCR088W	0.000527646	0.997778227
YFR032C-B	-0.711280187	0.621404894
YNL235C	0.300364136	0.713080538
YLL033W	0.070269223	0.756370267
YLR181C	0.062055923	0.711809805
YPL178W	0.088152358	0.597363593
YER157W	0.084689899	0.580472852
YPL055C	-0.018138635	0.930234933
YDR121W	0.16569654	0.288593562
YJL134W	0.095939438	0.587071739
YJL173C	0.094069092	0.732229354
tV(AAC)M3	1.791913049	
YFL036W	-0.075461877	0.543215245
YBR174C	-3.412871604	0.11847302
YGL199C	-0.574867637	0.812873943
YMR178W	0.189796024	0.098236894
YOR126C	0.035263261	0.868721935
YJL052W	0.142592713	0.448271426
YLR317W	0.149901644	0.873284847
YPR124W	0.047882726	0.78987578
YPR107C	0.089201533	0.638656963
YCL005W	-0.128206358	0.562732664
YMR129W	-0.121809718	0.286623037
tS(CGA)C	0.447627815	0.82893599
YDR169C	-0.086644045	0.741897858
YBR226C	0.042901895	0.947719725
YKL057C	0.011758391	0.944933063
YMR025W	0.116228757	0.591927675
YHR214W-A	0.387222573	0.679141877
YNL109W	-0.12770166	0.865237289
YBR042C	-1.24e-05	0.999941694
YDR054C	0.115349398	0.425163059
YIR033W	0.111515504	0.348442652
YMR151W	-0.249825786	0.525243516
YOR368W	0.164347141	0.128864867
YGL067W	-0.04340267	0.832549832
YHR106W	-0.140632578	0.388430509
YJR113C	0.060031184	0.777019288
YKR075W-A		
YDR244W	0.016051619	0.936102109
YCR042C	-0.071265295	0.657704094
YPR072W	-0.018269258	0.910082925
YGR161C-D	0.173859434	0.820689458
YGL101W	0.170092074	0.198820652
YML128C	-0.057092233	0.793278999
YDL244W	0.25181973	0.432649354
YPR007C	0.162980454	0.516599245
YNL221C	0.001963891	0.99308391
YOR178C	-0.115624736	0.380932559
YBR028C	-0.398441393	0.004825009
YPR068C	-0.036328859	0.867868829
YHR213W		
YNR001C	-0.038990943	0.83786243
YMR253C	0.396843823	0.000122026
YBR193C	0.023755686	0.910082925
tW(UCA)Q		
YNL174W	-0.326938266	0.909560937
YLR184W	-0.421185561	
YDR240C	0.071155941	0.667212445
YOL166C	0.820362139	
YDL032W	-1.162005586	
YDL145C	-0.054826847	0.728635015
YHR040W	0.027143122	0.903957013
YNR005C	-1.864347016	
YPL095C	-0.049218808	0.770170988
YGR184C	-0.094934008	0.39094145
YBL023C	-0.170046078	0.362538999
YOL030W	-0.212308329	0.012185913
YLL039C	0.094504558	0.693885291
YGL143C	0.043754705	0.797541078
YJL083W	-0.221610479	0.415040538
YDL162C	0.01494321	0.994155067
YNL233W	-0.246370652	0.122090402
YBR074W	-0.201400059	0.050595449
YIL073C	0.165035918	0.080247805
YIL022W	-0.137910367	0.17530906
YJR013W	0.136050399	0.290636138
YLR114C	-0.085724435	0.512262352
YOR278W	0.060880685	0.729968894
snR50	0.44877037	0.346742989
YKL126W	-0.073355962	0.478297685
YHR108W	-0.318058817	0.000682927
YOR329C	-0.324577058	0.00019136
YDL237W	-0.042505774	0.793278999
YDR034W-B	0.02831515	0.95842574
YDR416W	0.050969452	0.729890868
YML056C	-0.160979184	0.139993567
YGR261C	-0.118526417	0.297347812
YCR028C-A	0.102134454	0.65317724
YDR025W	-0.010194504	0.971414417
YML133W-A		
YHR166C	-0.129346854	0.529314067
YIL113W	0.7087728	8.79e-07
YMR222C	-0.033999597	0.874684074
YIL131C	-0.052342755	0.821999837
YKR027W	-0.193960972	0.210214881
tV(AAC)G2	1.40370509	0.380932559
tT(AGU)N1	1.391558523	0.241793753
YBR044C	-0.066794463	0.621814884
YBR111W-A	0.017665299	0.959536243
YIL071C	-0.077223354	0.732914046
YIL169C	0.120632282	0.220817962
YKL022C	-0.024748487	0.893340011
YHR101C	0.192635851	0.136108147
YDR447C	0.094997017	0.785739855
YMR148W	0.122980835	0.517375339
YJR023C	0.011508279	0.988106983
YPR117W	-0.412781763	1.11e-11
YDL207W	-0.080558725	0.604585262
YJL035C	0.016943925	0.946888331
YDL095W	-0.052148636	0.734530312
YGR277C	0.09413416	0.586771864
YOL027C	-0.10470786	0.394834777
YBR176W	0.094161905	0.651487608
YGL098W	-0.002372133	0.991839999
YER008C	-0.073887536	0.603621965
YGR199W	-0.089992785	0.469680889
YMR097C	0.113737216	0.381387529
YDR014W	0.175817822	0.203155214
YGR142W	0.582937025	7.67e-05
YGL025C	-0.004390815	0.988106983
YGL170C	0.380206816	0.16412255
YJR019C	-0.364525397	0.009062437
YHR039C-A	0.15781463	0.669526188
YDR098C-B	1.473452613	0.216459648
YJL192C	0.045923047	0.813519728
YKR024C	-0.106373384	0.633070004
