	log2FC	FDR
YOR337W	-0.242419028	0.264616905
YCL048W-A	0.849861041	0.002021403
YPR195C	-0.309726561	0.433504645
YHL043W	0.315577939	0.080132202
YNR012W	0.008816493	0.971414417
YGL200C	-0.031216345	0.86349162
YGR116W	0.012983736	0.914223694
YCR020C-A	0.139180067	0.639313796
YER159C-A		
tR(UCU)G3	0.199297606	0.920694494
YBR071W	-0.211659239	0.072556079
YNL095C	-0.047206077	0.78631314
YLR214W	0.025148836	0.908977448
YLL010C	-0.082901508	0.653803799
YHR034C	-0.302624883	0.059669345
YBR286W	0.066820537	0.626814222
YDL110C	0.114744844	0.668002635
YDL162C	0.01494321	0.994155067
YKL207W	0.031058707	0.856099616
YML002W	0.063643853	0.658391579
YDR427W	0.080803649	0.62349262
YIL056W	-0.147347477	0.492600296
YLR362W	-0.051402653	0.78512545
YER156C	-0.044459624	0.787588121
YPL040C	-0.106925515	0.336768074
YOR180C	0.455517411	0.006398487
YLR061W	0.001555726	0.999046763
YOR381W	0.032230263	0.856377978
YNL297C	-0.162721245	0.07632979
YDL175C	-0.050461128	0.824868907
YDR034C	0.078191165	0.651065812
YBR037C	-0.092145113	0.587372641
YBR181C	0.063877038	0.861541724
YJR068W	0.083112386	0.540952218
YKL065C	0.116095446	0.646726608
YHR104W	-0.030405101	0.882135299
YFR042W	0.050805816	0.818775653
YBR010W	0.057409646	0.863429549
YMR218C	-0.011127533	0.95842574
tS(GCU)F	0.12215731	
YHR012W	0.011733556	0.957378132
YNL119W	0.117915726	0.40015583
YLR390W	-0.107158915	0.682414535
YNR019W	-0.228017896	0.085749084
YFR037C	-0.064967049	0.663008831
YBR270C	-0.063104973	0.78512545
YIL048W	-0.125374969	0.178721362
YGR067C	0.246593397	0.234854752
YJL058C	-0.218584428	0.193393205
YNR060W	-0.00315085	0.990726485
YDR201W	0.059646322	0.789157796
YNL003C	-0.02047463	0.920967044
YMR144W	0.070355594	0.757279322
YOR396C-A		
YHR071W	0.003392307	0.988106983
YDR399W	0.191124396	0.193393205
YOR340C	0.058384218	0.713107421
YDR103W	-0.230523752	0.044206007
tV(UAC)D	0.78992857	0.704218019
YKL195W	0.036410121	0.893403372
YNL269W	-0.286429403	0.756626933
YML054C-A	-0.464803158	0.501861243
YLL027W	0.239316979	0.046547058
YLR437C-A	-0.440030561	0.852724497
YCL044C	-0.327770323	0.230784127
YPL087W	-0.059384327	0.734638252
YOL077W-A	-0.071855514	0.860938865
YGR006W	0.045615171	0.854439412
YOR046C	0.045412345	0.731244037
YGR187C	0.007238264	0.971390965
YPR019W	-0.154576581	0.288249845
YFR011C	-0.170444445	0.567139239
YOR290C	0.004395273	0.981346077
YPL185W	-0.125862429	0.816098907
YHR156C	0.327874918	0.004239477
YCL058W-A		
YGL059W	0.065672469	0.695565883
YBR097W	-0.003263111	0.985726201
YPL154C	-0.014642369	0.921518571
YBR186W	0.118702506	0.553663236
YMR087W	0.01809879	0.934254315
YOR092W	0.34646936	0.045054781
YMR292W	0.017192402	0.942856068
YER033C	-0.333104537	0.040191267
YNR076W		
YPR133W-A	0.070530522	0.856033589
YDR149C	1.451466629	
YJL157C	-0.582230346	9.2e-13
tD(GUC)B		
YBL028C	0.057407816	0.872337413
YLR149C	-0.141965194	0.305843506
YOL085W-A	-0.733886494	0.253267107
YBR222C	-0.028358514	0.888034186
YBL082C	-0.008102355	0.984588436
YLR027C	-0.075672994	0.570318836
YKL024C	0.088881455	0.597363593
YOR301W	-0.177774312	0.415477458
YER167W	-0.459432359	8.87e-08
tA(AGC)L	-1.913504613	
YLR118C	-0.003693688	0.988106983
YIL047C	-0.092890821	0.591960648
YML090W	-0.496978664	0.163876651
YKR056W	-0.124021286	0.445389551
YOR210W	0.115989398	0.742611294
YCR041W	-0.17412881	0.833307292
Q0075		
YDL118W	-0.37706307	0.602368787
YMR294W-A	0.08344707	0.833606142
tM(CAU)J3		
YDL155W	-0.013287927	0.938218748
YJR117W	-0.082573408	0.646496017
YOL041C	0.026153861	0.86426482
YHR075C	0.057680062	0.78512545
YKL136W	0.04697378	0.9144835
YOR276W	0.067893542	0.876561856
YKR095W	0.096408653	0.388319874
YNL167C	-0.265666835	0.027201115
YEL031W	-0.238848056	0.030390819
YPR016C	0.092025103	0.525243516
YKR077W	-0.507169761	0.014881196
YMR233W	0.100702718	0.599415921
YJL015C	-0.003481724	0.997158951
YOR334W	-0.250876854	0.234504438
YPR133C	0.10954242	0.416775239
YDR160W	-0.141384482	0.194805179
YGR238C	-0.292209782	0.051985407
YKR072C	-0.017428839	0.936643718
YNL020C	-0.276409209	0.001609169
YPL280W	-0.644565546	
YOL158C	-0.164391679	0.366812827
YGL172W	-0.151108456	0.22717056
YPL021W	0.866462338	0.574806317
YHR181W	0.123480926	0.485533744
YKL160W	0.069891771	0.816098907
YDR308C	0.058763428	0.820012926
YPL150W	0.034603836	0.819044242
YCR063W	-0.090473659	0.867868829
YGL241W	0.139527059	0.171274474
YFL019C	-0.43670919	0.238139616
YMR134W	0.113413579	0.587960188
YGR049W	0.03592255	0.87774565
tL(CAA)C		
YOR304C-A	0.039357318	0.910082925
YOR087W	-0.090135591	0.525134547
YOL139C	0.074845387	0.804745575
YBL022C	-0.26062443	0.000168753
YDL127W	-0.43463084	0.009441978
YPL029W	-0.153881459	0.277680978
tL(UAA)J	-0.12223861	0.955106459
tS(CGA)C	0.447627815	0.82893599
tG(GCC)M	0.820362139	
snR14	0.07945693	0.87004034
YKR103W	0.048909378	0.842163426
YDR370C	0.180680458	0.101128633
YGL054C	0.023228957	0.922003576
YGR243W	0.06353886	0.771472109
tG(GCC)D1		
YOR279C	-0.099712512	0.566997094
tL(CAA)M	0.820362139	
YER096W	0.243964564	0.278498924
YDL058W	0.042478076	0.768107749
YCL047C	0.024199813	0.909560937
YHL015W	0.101756001	0.866808221
YLR358C	0.067507046	0.909560937
YOR144C	-0.122781309	0.591960648
YBL036C	0.154105346	0.305905152
YOL082W	0.053696095	0.746197977
tY(GUA)Q		
YNL162W	0.026915942	0.948573847
YHR149C	-0.243511847	0.264880817
tH(GUG)Q		
YLR424W	-0.071185523	0.73611333
YDR479C	0.009542514	0.956441765
YCL049C	0.096115209	0.50552112
YBR087W	0.111023487	0.366786426
YLR035C-A	0.570253593	0.802950389
YMR065W	0.041907179	0.821965211
YOR200W	-0.109957556	0.945022719
YMR054W	-0.103500017	0.256519672
YKL144C	0.121276615	0.495450493
YNL036W	0.0203266	0.918132631
YBR301W	1.115347065	0.041907032
YLR257W	-0.01348543	0.964603942
YDR114C	0.333226355	0.708720621
YCR033W	-0.089191301	0.538531434
YDR336W	0.119248176	0.442400886
YDR333C	-0.122959076	0.317140321
YDL062W	-0.382079462	0.811936997
YNL113W	0.088797196	0.75460091
YDL025W-A		
YHR018C	-0.328508492	0.000281308
YLR084C	0.034819303	0.830354941
YKL224C		
YDR429C	0.114580578	0.598524006
YBR214W	0.071520405	0.734638252
YCR032W	0.040928824	0.787473525
YGR290W	0.028935922	0.967959996
YOL097C	-0.00593875	0.969160397
YKL170W	0.010583253	0.985299206
YHR071C-A	0.335921227	0.559375505
YNL080C	-0.154577723	0.44087021
YBL083C	0.274345846	0.766841897
YPL238C	-0.082948803	0.951133226
YDR256C	0.237579223	0.413879944
YDR359C	-0.043610938	0.850582926
YBR171W	-0.053066877	0.801639773
YBL088C	-0.033457675	0.813822794
YMR313C	-0.145604682	0.327306045
tL(UAA)B1	-1.242792375	
YKR076W	0.032222666	0.871346594
YAL045C	-0.482187079	0.767346591
YER172C-A	0.820362139	
YCR040W		
YHR175W	-0.182477547	0.319211707
YGL090W	-0.392917351	0.038622817
YEL055C	0.022551688	0.871362617
YFR017C	0.113085757	0.458603912
YDR464C-A		
YNR039C	-0.15272928	0.398584734
YGR284C	0.078862903	0.575490678
YBR232C	-0.338542711	0.822417136
YLR383W	-0.063818875	0.791611198
YNR021W	-0.030177162	0.856099616
YDR074W	-0.190478872	0.060316865
YDR355C	1.129539242	
YMR286W	0.040055379	0.921518571
YHR033W	-0.605967903	1.43e-09
YGR127W	0.124538165	0.442400886
YKL118W	-0.303141116	0.831646173
YER159C	0.14730739	0.573156065
YOR005C	-0.025031449	0.892329273
YPR120C	-0.038652722	0.891156258
YFL037W	0.009914279	0.945465821
YOL146W	0.139688929	0.446237763
YCR045W-A		
YML011C	0.105462973	0.535487256
YOR359W	-0.292281532	0.223833641
YMR167W	-0.130711134	0.197299186
YEL061C	0.025194537	0.927181118
YJL076W	-0.096252182	0.618292994
YMR099C	-0.063030082	0.698874927
YER066C-A	0.131113042	0.763338036
YER088W-B		
YPL174C	-0.020884746	0.894265065
YJR159W	-0.201965011	0.871985948
YGR045C	-0.328281626	0.4679879
YER010C	0.025193864	0.897244667
YDR475C	-0.254247648	0.009348617
YPL093W	0.020505425	0.881116791
YGR079W	-0.442598714	0.028262251
YBR209W	0.003562145	0.997778227
YLR012C	-0.471089276	0.803925168
YHR187W	0.052680875	0.78142428
YDR088C	-0.029135885	0.867044748
YPL282C		
RDN5-2		
YJR023C	0.011508279	0.988106983
YGR288W	0.216730634	0.143353611
YHR116W	0.104276904	0.65579081
YPL254W	-0.121762908	0.43723918
YOR141C	-0.197304773	0.176480851
YKL162C-A	0.2300806	0.587071739
tN(GUU)N1	1.542699805	0.103818478
YDR498C	-0.321735119	0.058980807
YGR217W	-0.287895943	0.033283194
YKR012C	-0.105905451	0.853816613
RDN58-2		
YPL035C	-0.004029586	0.992192768
YOL118C	0.618948272	0.001366925
YDR077W	-0.018554439	0.9454679
YDR489W	0.124870305	0.55621668
YGR142W	0.582937025	7.67e-05
YGR292W	0.256505038	0.257608183
YDR326C	0.025594463	0.884326461
YDR056C	0.108883253	0.55621668
YMR199W	-0.199573498	0.134040978
YDR222W	0.034936771	0.844466
YER024W	0.338768616	0.002067723
YIL096C	0.210050123	0.110414366
YKR101W	-0.028702111	0.890786354
YAR020C	0.136472578	0.818775653
YIL083C	0.196925763	0.035129178
YDL182W	0.295951643	0.01011009
tN(GUU)G	0.217265422	0.915628207
YJL022W	-0.2175761	0.866115074
YLL001W	-0.261971475	0.003529587
YPR069C	0.133740319	0.344082703
Q0144		
YLR326W	-0.168258371	0.310085228
YGL026C	-0.090739716	0.432634511
YDR363W-A	0.127065966	0.742590289
YKL127W	-0.10848035	0.533621447
YDL247W	0.252390542	0.820995805
YML116W	0.191624705	0.178281386
YDR199W	0.081237747	0.885606068
YLR453C	0.189451055	0.160987352
YLR385C	-0.222595736	0.743109511
snR80	-0.225146964	0.87774565
YDL024C	0.29870813	0.07998956
YDR261W-B	-0.081035779	0.879032362
YDR009W	-0.118937994	0.602061438
tS(AGA)A	2.121367411	
YPR166C	0.016279766	0.956441765
YDR219C	0.027338137	0.864468711
YMR221C	0.046979634	0.787958612
YIL003W	0.172468211	0.229686256
YOR231W	-0.021875335	0.944933063
YDR486C	0.131218991	0.495450493
YDL139C	0.013470507	0.95842574
YKR062W	0.057457178	0.725333254
RUF21	0.005305224	0.992513712
YDR439W	-0.143748162	0.392189258
YOL131W	0.657545947	0.230784127
YCL074W	-1.326805953	
YDR358W	0.0560533	0.709783935
YDR487C	0.045934378	0.7953751
YER163C	0.012225787	0.951206024
YDR417C	-0.027878703	0.982511073
YDL153C	0.16520394	0.041331713
YBR271W	-0.106043872	0.663008831
YIL052C	0.130032835	0.728034576
YGR029W	0.225059601	0.04195766
YDR169C	-0.086644045	0.741897858
YGR197C	0.058679778	0.83510275
YDR218C	1.35675129	1.17e-09
YKL209C	-0.015909956	0.938135222
YLR233C	-0.342721919	0.001548415
YKL206C	-0.012807913	0.951206024
YCR018C	0.253956424	0.048698678
YBR084C-A	0.114267738	0.82525324
YJL153C	-0.292357123	0.234443211
YMR291W	-0.197119508	0.101395541
YJR032W	0.046853822	0.816098907
YBL030C	-0.282200988	0.000313055
YOR094W	0.005664675	0.981551234
YLR054C	0.299947338	0.073379795
YER116C	-0.029313632	0.889552632
YCL073C	1.085093529	
YGR022C	-0.270653692	0.817578131
YKR066C	0.011462728	0.944127959
YGR173W	0.078639299	0.634978402
YBL056W	0.041467681	0.753107855
YDR386W	0.175381882	0.150713966
YOR369C	0.074288003	0.837636656
YGL134W	0.061472566	0.769926036
YDR291W	-0.050201357	0.754110962
YGR211W	-0.172930405	0.178721362
YLR409C	-0.063786943	0.684743856
YDL023C	-0.648153389	0.603621965
YMR124W	-0.248113308	0.016861848
RDN58-1		
YLR304C	-0.079155317	0.642470632
YHR213W		
YOR043W	-0.060749417	0.656799612
YGL184C	-0.228464616	0.366786426
YIL149C	0.010996668	0.95797091
YFR047C	0.069788391	0.664224696
YOR360C	-0.055904632	0.714908575
YOR142W	0.003154574	0.985274006
YPR097W	-0.041281807	0.797541078
YER036C	-0.091799973	0.5278335
YER003C	-0.211585362	0.106978977
YML117W	-0.152706539	0.067612622
YML027W	-0.178041297	0.642724195
tC(GCA)Q		
YAR042W	-0.001238682	0.997158951
YGL019W	0.073608021	0.608727371
YNL216W	-0.020357833	0.919046841
tL(UAG)L1	0.993560693	0.005257343
YGL058W	-0.055336501	0.794763091
YPL142C	0.073412855	0.866227089
YGL142C	-0.030967744	0.852914057
YNL171C	0.090544068	0.890318831
YBR166C	0.055957622	0.728635015
YHR213W-B	-1.239687842	0.065059383
YCR083W	0.125257864	0.587372641
YDL226C	-0.134914422	0.272712838
YLR454W	0.001232906	0.995944873
YMR010W	-0.130506855	0.502748571
YFR049W	-0.089223921	0.680299442
YKL008C	0.341613793	1.06e-05
YPL257W-B		
YOR177C	0.335144715	0.004119661
YHR199C-A	-0.138297214	0.767734104
YLR073C	-0.413774538	0.030828221
YCR102W-A	-1.403041702	0.422712683
YFL005W	0.0761969	0.687000374
YJL110C	-0.176429678	0.458760658
YBR160W	-0.067471565	0.697363394
YLR184W	-0.421185561	
YBR003W	-0.263368008	0.00823233
YNL014W	0.136869991	0.580062282
YDL073W	0.010591708	0.958335214
YDR455C	0.005188406	0.997568753
YIL078W	-0.000451305	0.997778227
YNR006W	-0.282224281	0.005769526
YLL030C	-0.585143803	
YER091C	-0.45785927	3.84e-06
YDR395W	-0.020077267	0.882901391
YHR112C	-0.0109684	0.958552687
YDR307W	0.032048703	0.833440478
YAL060W	-0.024305442	0.902689415
YLR082C	0.066825297	0.668002635
YMR223W	0.064646122	0.734786312
snR87	0.62661058	0.126053352
YGR181W	-0.031231584	0.92299026
YEL074W	0.093073906	0.910111479
YDR524C-A	-1.317958239	
YFL024C	-0.261518393	0.013991149
YBR238C	-0.086731616	0.791611198
YGR283C	-0.116727563	0.344078993
YOR126C	0.035263261	0.868721935
YMR230W-A	0.170127316	0.823480709
YGL008C	-0.171521434	0.00957212
tS(AGA)L		
YAL003W	-0.012114333	0.955399393
YGL106W	0.113185224	0.667355358
YHL032C	-0.089621112	0.403639342
YDR425W	-0.246291004	0.19632916
YNL174W	-0.326938266	0.909560937
YMR158W	0.109322777	0.60402579
YDL021W	0.281410639	0.046547058
YNL106C	-0.121408104	0.467869743
YJL025W	-0.432653027	0.060725783
YOR374W	0.17348282	0.028089402
YMR024W	-0.199019239	0.127517922
YDL190C	-0.101874073	0.432649354
YDR436W	0.010983619	0.967738329
YJL003W	0.131863506	0.511824178
YER009W	0.081595442	0.735167994
YJL137C	-0.495301014	5.69e-05
YLR119W	-0.0841634	0.684743856
YAL069W		
YIL021W	0.073383041	0.684508634
YDR423C	0.077686004	0.642470632
YER052C	-0.472803648	0.000934872
YNL054W	-0.12591998	0.565677373
YLR079W	0.01147548	0.962632672
tV(UAC)B	0.128174689	
YPL256C	-0.699769738	1.04e-05
YLR154C-G		
YBR042C	-1.24e-05	0.999941694
YOL072W	-0.232540706	0.143037129
YOR186C-A		
YGL130W	-0.096988649	0.597729272
Q0182		
YPL283W-B		
YKR015C	-0.425404558	0.007699001
YBR109C	0.074666133	0.789218697
YOR123C	0.133543348	0.317369435
YER064C	-0.01542618	0.942731836
YDR504C	-0.051390903	0.891809884
YPR171W	-0.060850327	0.79602875
tA(AGC)K2	-1.242589196	
tQ(CUG)M	-0.622310381	
YNR045W	-0.105037811	0.353883622
YLR348C	0.306854517	0.003960841
YOR274W	0.013200878	0.939701427
YOR251C	0.019543689	0.910082925
YPL272C	-0.756326251	1.16e-08
YOR073W-A	-0.607710992	0.74767157
YDL070W	0.102499617	0.336054544
YDR100W	0.156797659	0.410126506
YNL328C	-0.211659462	0.540106626
YBR163W	-0.036095814	0.838199876
YPL047W	0.037370877	0.893340011
YMR270C	0.139758867	0.188910839
YPR191W	-0.452571118	3.07e-11
YAR003W	0.117037602	0.421267451
YCL004W	-0.256179135	0.062920922
YMR127C	0.173843823	0.165658922
YKL074C	0.042860449	0.785691312
YPL278C	-0.015992798	0.988106983
YBL013W	-0.628411773	0.116208928
YLR155C		
YLR190W	-0.234139929	0.04308169
YIL101C	-0.00642112	0.984477947
YOR062C	-0.113417546	0.598394326
YDL116W	0.075208419	0.559375505
YOR327C	0.093861128	0.687201786
YNL244C	0.07740727	0.81967225
RUF23	-0.361040526	0.842862338
YPL024W	-0.449209561	9.2e-05
YPL118W	0.04350147	0.791611198
YNL206C	0.131390391	0.213677966
YBR258C	0.171468805	0.505899126
YBL005W-B	0.389947441	0.26723851
YCL011C	0.029458701	0.856099616
YML019W	0.039070313	0.830848306
YBR154C	0.120457188	0.536713576
YLR002C	0.07473526	0.587095566
YBL100C	-0.475130303	0.073432552
YPL101W	-0.133345229	0.433483992
YDR311W	0.14714655	0.104739821
YLR261C	0.059983252	0.912442519
YCL021W-A	0.163314428	0.638852515
YDR240C	0.071155941	0.667212445
YJR061W	0.250917327	0.000407014
YIL144W	-0.005958424	0.980793909
YIL008W	0.194247665	0.374680079
YDL074C	0.139147359	0.09697393
YOL002C	0.062584189	0.718233507
YMR204C	-0.168176088	0.31046687
YKL208W	0.160278066	0.247018566
YLR015W	0.114891142	0.384055763
YNL262W	-0.190171874	0.202696991
YDR334W	0.010493924	0.943337721
YDL086W	0.01156739	0.96706259
YDL043C	0.09281079	0.594448042
YIL154C	-0.117217913	0.426949687
YAR015W	0.180764888	0.074546927
YLR462W	0.186267919	0.918724936
YPL042C	-0.494836877	7.02e-07
tL(UAA)D	1.525274987	
YER138C		
YGL020C	0.096308147	0.559026031
YOR134W	0.667445451	2.41e-06
YOL042W	0.050574883	0.756370267
YNR053C	-0.027210072	0.853816613
YLR236C	-0.094237375	0.886925771
YJL182C	-0.399952571	
YBR288C	0.065770091	0.661001724
YDR283C	-0.011830166	0.948573847
YBL006C	0.196551845	0.186969087
YMR135W-A	0.049754463	0.972824017
YDR544C	0.493497748	
YGR145W	0.141385338	0.11671376
YJR123W	0.046850648	0.886264366
tE(UUC)J	0.605727569	0.715650327
YDR279W	0.190432979	0.072966119
YNL248C	0.003884206	0.982887024
YAL066W	0.10735141	0.95842574
YEL020W-A	0.101548616	0.785739855
YBR169C	-0.251849835	0.074077245
YKR070W	-0.027467426	0.87774565
YNL178W	0.073832553	0.879032362
YPR204C-A		
YGR253C	0.040247887	0.83287216
YDR205W	-0.181716849	0.215980728
YPR175W	-0.140606148	0.577051464
YNL294C	0.051676049	0.735167994
YGL141W	-0.215024307	0.226329964
YPL149W	0.213369178	0.0285476
YMR101C	0.493868946	0.064536177
YDL072C	0.041246987	0.818775653
YDL223C	0.267474638	0.056187984
YLR366W	-0.653537306	0.813822794
YBR096W	0.064671821	0.736121091
YIR012W	-0.030418707	0.852439143
YKR021W	-0.147634846	0.390784526
YOR208W	-0.344677873	0.003492959
snR82	0.091323573	0.825710227
YPR203W		
YBR013C	-0.056406609	0.856099616
YOL080C	0.037049568	0.89077488
YPR188C	0.118801609	0.530721371
YHR145C	2.401303828	0.156218163
YMR017W	0.205827114	0.456987344
YLR110C	0.073535612	0.808472961
YDR320C	-0.078428348	0.757230149
YKL182W	-0.249191943	0.000202979
YBR129C	0.037824564	0.831646173
YEL075W-A		
