	log2FC	FDR
YMR020W	-0.029237395	0.873284847
YBR221C	0.010826743	0.94321549
YBL066C	-0.368387698	0.012066797
YLR241W	-0.129936646	0.281457031
YPR145W	-0.381099478	8.86e-07
YJL125C	-0.010578243	0.958453807
YLR169W	0.128028102	0.602061438
YAL056W	0.047024885	0.730422997
YJL085W	0.1188965	0.361545413
YAR070C	0.894232871	
YMR225C	0.039023727	0.890318831
YMR175W-A	0.774534753	0.117855714
YJL209W	-0.005666694	0.977961066
YBR006W	-0.135599151	0.298861908
tD(GUC)J4	-0.622310381	
YPR124W	0.047882726	0.78987578
YOR384W	0.27864787	0.183001854
YKL028W	0.05720817	0.668002635
YBL095W	-0.177145696	0.529123781
YMR119W-A	0.037812906	0.949177687
YMR003W	0.16849154	0.221143054
YJL099W	-0.034495892	0.830275696
YIL105C	0.04306967	0.766841897
YMR172C-A	-0.034231372	0.958552687
YOL129W	0.067742258	0.706264738
tY(GUA)M1	-1.730159259	
YKL189W	-0.0304622	0.888582694
YOR269W	-0.467939896	0.002067723
YLR077W	-0.008841692	0.95842574
YJR010W	-0.10721373	0.637049415
YPL261C	-0.860793542	0.494644268
YGL061C	0.037435094	0.840687312
YDR333C	-0.122959076	0.317140321
YPL038W-A	0.142477651	0.856880053
YOL111C	-0.113100841	0.624399116
YPL122C	0.044617177	0.803312719
YGR204W	0.02699572	0.890318831
YDR475C	-0.254247648	0.009348617
YDR246W	-0.078063346	0.714067687
YLR217W	-0.329046143	0.804348696
YBL042C	-0.057377077	0.768804002
YIL002W-A	0.109354462	0.787190635
YDR266C	-0.291855074	0.009924713
YNL328C	-0.211659462	0.540106626
YGL259W	-0.872946934	0.000169507
YHR207C	0.17959037	0.073309247
YOR119C	0.057645443	0.715650327
YOR020W-A	0.068803671	0.791611198
YGR231C	0.099074499	0.599415921
YBR043C	0.201653784	0.085314091
YBR281C	-0.208423366	0.069080298
YLR227W-B	0.252445858	0.602368787
YOR244W	0.038224727	0.789562142
YMR255W	0.013554291	0.959233164
YLR262C-A	0.044746779	0.911553421
YPR064W	0.095809255	0.891809884
YDR079W	0.137807945	0.556143932
YLR450W	0.049356927	0.765332686
snR64	-0.200518544	0.880089964
YGR291C	0.827774887	
YGR088W	-1.050048346	7.6e-09
YPR025C	0.108503	0.444814778
YFL005W	0.0761969	0.687000374
YHR015W	-0.382266485	0.005769751
YOR334W	-0.250876854	0.234504438
YMR089C	-0.155435777	0.072203872
YGL076C	0.060108078	0.835281194
YNL120C	-1.203253313	
YPL024W	-0.449209561	9.2e-05
YAR066W	-0.112276626	0.951206024
tA(AGC)P	0.123827908	0.958335214
YHL012W	0.026369394	0.89077488
YPL230W	0.092147114	0.4372615
YHL043W	0.315577939	0.080132202
YMR007W	0.142705784	0.787190635
YDR433W	-0.080381602	0.900117936
YJL133W	-0.044127414	0.810923001
YOR217W	-0.081893847	0.658391579
YJL177W	0.069085674	0.789218697
YER024W	0.338768616	0.002067723
YOL112W	-0.144905292	0.344727108
YDL206W	0.015049051	0.943083059
YDR443C	-0.313259679	0.003410892
YLR009W	0.139284514	0.535487256
tF(GAA)N	0.801903526	
YDL014W	0.065792639	0.642470632
YNL057W	-0.227662857	0.821991263
YLL042C	0.255228463	0.171645499
YGR285C	-0.047902008	0.736710346
YOR213C	0.128236954	0.360608956
YLR060W	-0.118661321	0.239558506
YLL060C	0.229937249	0.24237669
YPL283C		
YJL026W	0.09088898	0.532718369
YKL031W	-0.262180922	0.736577297
YDL067C	-0.130734369	0.728635015
YGL093W	-0.048819069	0.773368257
YDL203C	-0.179978236	0.362538999
YLR118C	-0.003693688	0.988106983
YNL045W	-0.069561906	0.633070004
YBL004W	0.144169447	0.089034385
YNL258C	0.105581047	0.288119558
YLR176C	-0.130240279	0.575443391
YGL094C	-0.107622535	0.408236884
YGR236C	0.771883632	0.002911069
YML047W-A	0.052086198	0.971719111
YDL177C	-0.026075967	0.927383043
YIL066C	0.709307634	0.00018493
YPL083C	-0.160774972	0.210742508
tV(AAC)G1	1.350321745	0.542696236
tE(UUC)G1	1.564450701	
YDL049C	0.161671144	0.133536155
YGL194C-A	-0.046229182	0.899855388
tP(UGG)O2		
YPL257W	0.242201204	0.202696991
YCR008W	-0.102963907	0.323096219
YER023C-A		
YER093C-A	0.127447412	0.530663504
YGR250C	-0.403268546	3.82e-11
YEL018W	0.110714258	0.632346881
YMR122C	0.89824928	0.04308169
YMR157C	0.10511651	0.499546966
YML026C	0.075544911	0.843089862
YPL021W	0.866462338	0.574806317
tH(GUG)Q		
YLR298C	0.150152689	0.322541246
YJR096W	0.081607526	0.596272352
YGR115C		
YFL002W-B		
YKR056W	-0.124021286	0.445389551
YNL238W	-0.206455483	0.067272709
YDR051C	0.056011382	0.791611198
LSR1	-0.321328073	0.244587532
YBR084W	-0.124798215	0.202965889
YJR135C	0.193661854	0.230784127
snR56	0.883589538	0.453169968
YNL125C	0.131849193	0.315768193
YBL087C	0.063402903	0.808419514
YDR049W	-0.068042916	0.736710346
YMR189W	-0.25241103	0.163515313
YIR029W	-0.653522712	1.05e-07
YMR284W	-0.051121647	0.791340347
YJL045W	0.014648894	0.965603637
YER085C	0.099028719	
YOR232W	0.07604871	0.776710896
YJR078W	-0.454131926	0.006149199
YDR298C	-0.18325409	0.198109824
YPR010C	-0.063397582	0.724936739
YBR262C	0.094576766	0.743558828
YGL216W	-0.013470119	0.95842574
YJL069C	-0.243433592	0.166399729
YBR009C	0.090618887	0.818057282
YER103W	-0.131267364	0.257148472
YER190W	0.157145014	0.915628207
YER119C	-0.007784862	0.980664934
YCL024W	-0.350618347	0.192264409
snR37	-0.255249431	0.62288904
YLR402W	-0.158844705	0.818057282
YDR175C	0.064469617	0.715650327
YBR135W	-0.069842247	0.801639773
YMR136W	-1.231071073	1.11e-11
YBR233W	-0.073712919	0.822417136
YNR031C	-0.0721902	0.678522897
YGR071C	0.027596322	0.856033589
YNL221C	0.001963891	0.99308391
YFL067W	-4.546007386	0.001964391
YDR025W	-0.010194504	0.971414417
YPR044C	-0.203377362	0.593232268
YPL098C	-0.105983872	0.634978402
snR6	-0.978048627	0.28143246
tS(AGA)M	1.085093529	
YKL145W-A		
YBR152W	-0.347028533	0.122568948
YGR017W	0.055282325	0.78451085
YOR050C	-0.119196601	0.732914046
YDL042C	-0.145568768	0.411324621
YJR090C	-0.05327797	0.679673801
YER152W-A	0.125679826	0.917851463
YDR507C	-0.21524867	0.306016255
YOR349W	-0.253570464	0.028752122
YDR522C	0.033400271	0.941902115
YHR158C	-0.061313674	0.766841897
YNR034W	-0.214204959	0.215581472
YJR140W-A		
YMR247W-A	-0.051507568	0.943009034
YBL089W	0.050597918	0.762019651
YER142C	0.130537194	0.322541246
tM(CAU)J2		
YGR111W	0.044961619	0.782673138
YLR340W	0.040320909	0.827697462
YBR169C	-0.251849835	0.074077245
YEL043W	-0.146034369	0.272712838
YDR338C	-0.031876903	0.856099616
YDL223C	0.267474638	0.056187984
YHR039C-A	0.15781463	0.669526188
YIL135C	-0.124458712	0.545498415
YOR111W	0.092218029	0.627328659
YLR238W	-0.199376904	0.165354211
YDR276C	0.056854161	0.879032362
tY(GUA)F1	-1.9459763	
YML113W	-0.124818324	0.631100844
YNR005C	-1.864347016	
YBR194W	0.083184	0.745652401
YMR188C	0.08653243	0.661612853
YCR101C	-0.138958823	0.766841897
YOR187W	-0.122406395	0.288063776
snR49	0.165376512	0.771472109
YMR194C-A	0.099549528	0.898080599
tD(GUC)J3		
YJL173C	0.094069092	0.732229354
YHR037W	-0.185174117	0.046799915
YKL109W	0.050562924	0.778599213
YLL025W	0.158553293	0.687621231
tF(GAA)F	-0.485175249	
YLR284C	0.393853344	7.5e-05
YER084W	0.295810895	0.715650327
YMR242W-A	-0.22707179	0.893678048
YDR461W	1.062482793	0.101086555
YCL023C	-0.470263383	
YDR246W-A	0.077631192	0.883949132
YDR220C	0.388860781	0.829503795
YGR147C	0.071834747	0.655335161
YNL301C	-0.002920245	0.991678982
YLL050C	0.019443568	0.938445597
YOL034W	0.034773303	0.879032362
YDL059C	-0.189342049	0.420433685
YBR267W	-0.010156017	0.962762632
YER138W-A	0.179493224	0.770750449
YBR159W	-0.008349675	0.958892749
YIL079C	0.030985512	0.923737806
YKR064W	0.017939282	0.931815236
YHL009W-A		
tT(UGU)H		
YGL112C	-0.00276214	0.988586619
YLR290C	0.085618357	0.608342888
YPR099C	-0.358912459	0.842862338
YGR230W	0.138835357	0.434896254
YNL224C	-0.158719455	0.181192642
YBR243C	-0.203033418	0.237686996
YPL100W	0.071547094	0.627042337
YJR075W	-0.133471024	0.271668457
YGR037C	0.091507868	0.793244769
YBR231C	-0.05742167	0.812873943
YLR297W	0.346047437	0.00638554
YPR164W	-0.04825582	0.787190635
YBR278W	0.201442869	0.312240622
YKL065C	0.116095446	0.646726608
YBR116C	-0.946578227	0.144552268
YLR426W	-0.079825971	0.785739855
YDR389W	-0.194717039	0.283620714
YMR139W	-0.167565717	0.239576143
tA(AGC)L	-1.913504613	
YBR053C	0.045353991	0.804745575
YBR018C	0.093119655	0.808419514
YLR301W	0.022898255	0.912442519
YOR254C	-0.041433894	0.739257409
YLR085C	0.004735204	0.98208174
YLR227C	0.131751988	0.303592354
YLL058W	-0.271325713	0.080132202
YHR046C	-0.133243627	0.495479102
YOR046C	0.045412345	0.731244037
YGR265W	-0.271694114	0.751979016
YDL162C	0.01494321	0.994155067
tG(GCC)D1		
YOL159C-A	0.276206592	0.311823753
YHR155W	-0.167816784	0.324696022
YKL190W	-0.02593248	0.909011351
YIL149C	0.010996668	0.95797091
YOL105C	0.224659311	0.190575881
YOL121C	0.095409081	0.770170988
tG(GCC)P1	1.525284336	
YOR283W	0.192618283	0.099440595
YER054C	0.538906836	0.000169507
YOR357C	0.17390535	0.336054544
YLR245C	-0.095623476	0.773135713
YNL150W	0.326636839	0.216459648
YBR193C	0.023755686	0.910082925
YML076C	-0.124450121	0.454189797
YKL141W	-0.059527313	0.762966412
YDR157W	0.248742155	0.530663504
YOR130C	0.030619783	0.88626399
YJR114W	-0.001566703	0.998239876
YPR118W	0.146669306	0.132237867
YNL212W	0.029111329	0.817693524
YHR090C	0.010508893	0.96355165
YDR208W	0.031397069	0.856099616
YGR040W	0.026180687	0.881116791
YIL158W	0.184460402	0.200167167
YNL244C	0.07740727	0.81967225
YDL085C-A	0.201678224	0.573156065
YCR022C	0.419697309	0.558681116
YHR218W		
YHR096C	0.429979909	0.072679282
YPR150W	0.061189425	0.917217454
YML068W	0.064199503	0.680099284
YAL020C	-0.028886401	0.924630448
YNR042W	-1.60105128	
YMR292W	0.017192402	0.942856068
YGL028C	-0.09207492	0.44087021
YHR013C	0.047381367	0.798462887
YER170W	0.052746186	0.787190635
YOR033C	-0.142901596	0.413371419
YIL143C	-0.037918961	0.791611198
YNL078W	0.00582426	0.983850726
YIL117C	0.300111051	0.000791121
YGR112W	-0.086364423	0.609610324
YDR434W	0.092917013	0.389533419
YKR051W	-0.007974565	0.964929244
YDR103W	-0.230523752	0.044206007
YDR371W	0.213584021	0.059258236
YER022W	0.07739611	0.517284397
YDR519W	0.088902128	0.689277419
YHR219C-A		
tL(UAA)K		
YML084W	0.495313407	
YLR031W	0.072628234	0.804442465
YAL030W	-0.078053671	0.754828534
YBR007C	-0.368066447	0.070379404
YGR028W	-0.04081477	0.813078562
YER038W-A	-0.086559361	0.937360402
YLR146C	0.030088211	0.867925846
YDL239C	-0.093744748	0.724473542
YBL002W	0.05220909	0.856099616
YBR195C	-0.36856966	0.017199878
YBR178W	-0.402448022	0.731662426
YLR154W-E		
YKR050W	-0.157011841	0.586771864
snR8	-0.14941325	0.766841897
YKL198C	0.141737789	0.591960648
YJR051W	-0.001689643	0.99174829
YBR121C	0.05564853	0.631958204
YDL094C	-0.151227389	0.798127494
YHR188C	-0.03079124	0.879032362
YKL068W	-0.012872213	0.963204521
YEL076C-A		
YBR126W-A	0.143047362	0.822417136
YHR133C	-0.045020145	0.820261737
YLR040C	-0.148159809	0.282834047
YHR026W	-0.042447443	0.813313885
YGR083C	-0.005310045	0.980192657
YOR145C	0.123259947	0.418285158
YDR467C	0.041974004	0.927716804
YGR169C	-0.149242	0.318928401
YDR011W	0.143890371	0.378744295
YCL045C	-0.294334664	0.00102352
YCL005W	-0.128206358	0.562732664
YBR202W	-0.099372542	0.583600402
YLR467C-A		
YPR029C	-0.009345633	0.953130234
tA(UGC)O	0.350856605	0.728034576
YGL261C	-2.796517704	0.115522438
YER028C	-0.028694473	0.933594759
tA(AGC)K2	-1.242589196	
YHR073W	-0.064932036	0.616627201
YOR047C	-0.52097812	0.001692726
YER030W	0.117282363	0.749080461
YKL058W	0.072395588	0.745077466
YIL114C	0.088524648	0.684508634
YML009C-A	-0.001405614	0.997778227
YPR137C-B	0.820362139	
YJL218W	0.160721639	0.462114318
YGL113W	-0.156542348	0.432649354
YOR083W	0.134252653	0.789060888
YML040W		
YPR133W-A	0.070530522	0.856033589
YAL026C	-0.242836995	0.016503649
YGR161C	0.70629286	2.19e-07
snR57	-0.172685905	0.767589945
YER048C	0.034798629	0.840670886
YMR175W	0.587176363	0.035357748
YMR242C	0.075348413	0.82807728
YOR227W	0.12407246	0.379563289
YOR346W	0.189081537	0.032400071
YPL091W	-0.065923217	0.626853852
YGR257C	0.021539021	0.910082925
YLR108C	-0.067332388	0.803925168
YER059W	0.072514231	0.571988727
YLR062C	0.132750151	0.776769353
YJR120W	-0.752747169	0.230784127
YLL016W	-0.041660486	0.804442465
tK(UUU)L	0.30002234	
YBL038W	-0.052047633	0.782573692
YMR083W	-0.020569015	0.886925771
tS(AGA)H	-0.607508034	
YJL128C	-0.224743524	0.091081802
YMR317W	-0.146513531	0.329998785
YLR255C	0.567241462	0.326308362
YOR026W	0.031583551	0.876294093
YFR046C	0.108582466	0.52165774
YOR370C	0.030146299	0.837123785
YJL089W	0.397664891	0.060725783
YML011C	0.105462973	0.535487256
YIL055C	0.967491691	1.77e-20
YHR131W-A	-0.483767902	0.587960188
YKL092C	-0.034574934	0.850669356
Q0010		
YKL202W	0.195492443	0.711807089
YKR028W	-0.116031861	0.339398551
tY(GUA)D	-0.22151902	0.924646835
YGL195W	-0.0212285	0.876509378
YDR339C	0.136092114	0.474125802
YDL075W	0.09433424	0.820012926
tK(CUU)G3	0.820362139	
YPL115C	-0.197883874	0.041797558
YFL045C	0.058775246	0.758726177
YIL171W	0.225944698	0.804745575
YKR103W	0.048909378	0.842163426
YCR038W-A		
YDR457W	0.048444483	0.693885291
YLL001W	-0.261971475	0.003529587
YDR138W	-0.038904093	0.853914934
YFR032C-B	-0.711280187	0.621404894
YNL066W	-0.055196857	0.704218019
YDL229W	-0.033515156	0.856880053
YCR088W	0.000527646	0.997778227
YHR218W-A		
YJL114W	0.165692772	0.884326461
YOR304C-A	0.039357318	0.910082925
YHR150W	0.038237092	0.859171843
YAR071W	-0.010941879	0.985726201
YML030W	0.113123912	0.737849874
YDR314C	-0.106574059	0.536214576
YLR220W	-0.032246503	0.843089862
YML012W	0.057250342	0.78512545
YPL187W	-0.018100625	0.967485138
YKL061W	0.118236665	0.746197977
YPR111W	0.028001504	0.893220204
YMR093W	-0.290241869	0.125565458
YDL054C	0.11286493	0.36840731
YOL135C	0.134547599	0.597198078
YGR104C	0.06359772	0.771472109
YDR468C	0.078497512	0.703495754
YPR047W	0.059727208	0.709501906
YGL208W	-0.293326894	0.006864886
YPL029W	-0.153881459	0.277680978
YHR051W	-0.13809186	0.490768562
YKL065W-A	0.020973504	0.96425031
YBL105C	-0.023518746	0.856099616
YIL011W	0.424548362	0.137847536
YMR121C	0.029060931	0.897373858
YPR075C	-0.001042221	0.997158951
YIL039W	-0.059023997	0.687966103
YAL021C	-0.01782103	0.937045551
YJR139C	0.102382871	0.335715156
RDN5-1	0.565772858	0.626814222
YDR097C	-0.108664722	0.603636148
tS(AGA)D1		
tK(CUU)K	2.359874959	
YBR040W	-0.142002917	0.782413554
Q0105		
YML097C	0.076296809	0.595707503
YDR003W	-0.103775961	0.559026031
YGR009C	-0.066880255	0.591960648
YGR066C	0.186900523	0.438020673
YIR027C	-0.168940439	0.505603968
tM(CAU)E	1.110492926	0.50552837
YHL010C	-0.210597393	0.133536155
YGR026W	0.084334734	0.569801828
YIL128W	-0.035938205	0.856099616
YLR157C-A		
YAR002W	-0.105284514	0.47102419
YGL051W	0.09752625	0.78512545
YHL027W	-0.215439606	0.078584164
YDR241W	-0.06662872	0.930334263
YMR302C	-0.14544471	0.134090643
YLR093C	0.133010199	0.43440053
YGR278W	0.087444792	0.642470632
YMR036C	-0.133590707	0.502571694
YER185W	0.585514476	0.006351205
YER047C	-0.195603918	0.328668961
YGR161C-D	0.173859434	0.820689458
YDR119W-A	0.122301071	0.753901644
YPL245W	-0.177680944	0.193393205
YLL008W	-0.020361696	0.896682954
YNL140C	0.059974558	0.9454679
YJR014W	0.071634158	0.787190635
YDR470C	-0.12725024	0.374263854
YBR070C	0.174330431	0.21305196
YML012C-A	0.112402963	0.87938645
YFL041W-A	0.070084502	0.863215276
YIL153W	-0.182208488	0.39094145
YGR142W	0.582937025	7.67e-05
YML133W-A		
YGL067W	-0.04340267	0.832549832
YDL247W	0.252390542	0.820995805
YBR016W	0.016600158	0.948573847
YIL124W	0.091973011	0.57133603
YPL140C	-0.04425735	0.803925168
YHR073C-B		
YLR341W	-0.313742926	0.206636919
YHR196W	0.054690559	0.71140868
YFL007W	0.039652827	0.770194858
YPR170W-B	0.060343809	0.856099616
YAL032C	-0.206724804	0.126854202
YDL182W	0.295951643	0.01011009
YNR075C-A	-0.171822345	0.873608566
YER147C	-0.001080802	0.997435951
YHR036W	-0.18184804	0.431994743
YNR016C	-0.21774193	0.02533701
YJL011C	0.074657403	0.7543616
YDR098C-B	1.473452613	0.216459648
YPL082C	-0.100390116	0.485533744
YER186C	-0.201663797	0.056499077
YDR099W	0.051094583	0.789218697
YIL104C	-0.01721163	0.944127959
tK(UUU)G1	0.820362139	
YAL054C	0.706629044	4.19e-06
YLR332W	-0.120640905	0.364556505
YLR155C		
YOR241W	0.059850256	0.687621231
tV(UAC)B	0.128174689	
YHR060W	0.158854847	0.531476609
YPL038W	0.15453529	0.436669971
YJR057W	0.159825929	0.336054544
YOR199W	0.511498149	0.542696236
YOR246C	-0.046087681	0.798462887
YDR269C	0.126844551	0.963191101
YDR024W	-0.056451416	0.937420756
YBR206W	0.144447013	0.727337041
YLR067C	-0.246906384	0.026427378
YBR208C	-0.048721923	0.804442465
YPR137W	-0.090926142	0.550511031
YMR178W	0.189796024	0.098236894
YLR185W	0.068004928	0.835598993
tK(UUU)Q		
YOR264W	0.062323889	0.67296381
YDR533C	-0.224871276	0.071776287
YJL075C	0.227740774	0.681447796
YPR137C-A		
YPL141C	-0.003098758	0.99174829
snR7-S		
YNL305C	-0.119088741	0.501861243
YDL185W	0.060771817	0.635025022
YLR086W	-0.022099731	0.915422513
YHR028C	-0.068974687	0.523425476
YCL043C	-0.004651832	0.976880499
YMR128W	-0.008291742	0.97262265
YLL018C	0.005107287	0.975704319
YPL113C	0.181406791	0.338255615
YOL123W	-0.008184693	0.963090264
snR48	0.553848083	0.587372641
YPL143W	0.090624427	0.916404379
YCR096C		
YJL200C	-0.086629573	0.687621231
YKL009W	0.03021973	0.887947185
YHR201C	0.104424788	0.444795779
YDR204W	-0.028086893	0.879032362
snR68	0.038713229	0.955399393
YLR117C	0.035034692	0.856099616
YGR251W	0.242148087	0.081324605
YKL145W	0.056058643	0.705096836
YPL048W	0.053598391	0.754593898
YBL102W	0.128743632	0.334975584
YDR502C	-0.217915496	0.067633415
YMR237W	-0.175166933	0.15953627
YFL002C	-0.067997106	0.658695742
YBR025C	0.050486107	0.727337041
YCL052C	0.008407906	0.958892749
YDR261C-C		
YMR288W	-0.128929175	0.324169907
YNL325C	-0.004711207	0.981551234
YOR168W	-0.046761636	0.739257409
YDR104C	-0.151970049	0.292019497
YLR307C-A	0.264760685	0.547533372
YLR324W	-0.045179931	0.810923001
YOR309C	-0.006147288	0.990328271
YDR412W	0.105381395	0.789157796
YKR008W	0.034078049	0.798998434
YGR296C-B		
YOR242C	0.215868093	0.432755287
YBR273C	-0.090120299	0.513301169
YKR035C	-0.046529149	0.942152334
YOL051W	-0.131998526	0.48449979
YNL324W	-0.038741314	0.988106983
YOR085W	-0.235389823	0.160070934
YDL248W	0.133741758	0.663305022
YGL055W	-0.075141273	0.695503773
YGR076C	0.129037215	0.597363593
YJR154W	-0.075704215	0.88205001
tI(AAU)I1	1.071348209	
YNL020C	-0.276409209	0.001609169
YCR084C	-0.011554531	0.964929244
YPL064C	0.157176046	0.37993664
YGR202C	-0.172636922	0.103798465
YLR293C	0.009638745	0.963191101
YNL277W	-0.386652818	0.044965241
YIR041W	-1.084517228	0.489612174
YHR021W-A	0.827411831	0.022816665
YFR048W	-0.559672708	5.04e-05
YGL250W	0.036571637	0.856099616
tF(GAA)B	1.801574109	
YHL030W	-0.181960203	0.288119558
YHL015W-A	-0.017418498	0.981551234
YHR147C	0.034683567	0.862220715
YKL106C-A	-0.374224677	
YNL091W	0.008978124	0.958335214
YOL056W	-0.192325213	0.200342725
YHR065C	-0.018335901	0.902753074
YNL146W	-0.055695375	0.893340011
YDL110C	0.114744844	0.668002635
YOR306C	-0.151134171	0.378082314
YPR138C	0.31350225	0.025368168
YLR406C-A	0.502242746	0.746855008
YJL055W	0.072565331	0.672457087
YJR125C	-0.061304729	0.663941596
YLR239C	-0.030389463	0.879032362
YNR073C	1.042173327	0.00112812
YNL119W	0.117915726	0.40015583
YDR236C	-0.048565734	0.808403088
YDR393W	0.037027848	0.797541078
YGL122C	-0.072021893	0.571988727
YPR170C	0.201763369	0.772735584
YCR081C-A		
YPR190C	-0.460389812	0.014881196
YLR427W	-0.135898777	0.336054544
YIL170W	-0.144658497	0.811936997
YEL060C	-0.132200428	0.28143246
YLR112W	0.171443274	0.590111686
YGR200C	-0.005972528	0.973320647
YPR188C	0.118801609	0.530721371
YJL032W	-0.135886378	0.876619701
YJL080C	-0.125659329	0.298861908
YOL052C-A	0.020821061	0.946888331
YBR279W	-0.01790362	0.907545399
YAL066W	0.10735141	0.95842574
YJL222W	0.043068498	0.969160397
YGR035W-A	0.239102464	0.323746673
YPR024W	-0.208786576	0.037057121
YER081W	0.21008339	0.19808758
YML106W	-0.005286675	0.9808612
YDR375C	-0.070172787	0.597363593
YLR329W	0.223205263	0.370070269
YBR163W	-0.036095814	0.838199876
YBR056W	-0.061629643	0.715463425
YNR012W	0.008816493	0.971414417
YOL071W	0.022265294	0.928760268
YPR167C	0.010006929	0.967959996
YNL126W	0.111668106	0.542524072
YLR136C	0.795066787	2.2e-09
YPL211W	0.145072059	0.322541246
YCR041W	-0.17412881	0.833307292
YOR104W	0.12970069	0.553755033
YJR144W	0.025416796	0.890522916
YKR097W	0.230541952	0.140522438
YOR011W	-0.000325248	0.998672838
YOR301W	-0.177774312	0.415477458
YDL092W	0.097705084	0.676789551
YKL116C	-0.452393873	1.4e-05
YCL051W	-0.317494773	0.022707227
YGR213C	0.039606295	0.884326461
YFL056C	-0.091068387	0.659008408
YBL067C	-0.034180105	0.818775653
YGL020C	0.096308147	0.559026031
YDR027C	0.005025753	0.975741393
YDR371C-A		
YMR031C	0.043733131	0.745077466
YPR057W	0.091941993	0.529314067
YNL135C	0.066452358	0.832496655
YKL162C	-0.170035199	0.315658779
YJL215C	-0.024399222	0.981551234
YGL173C	-0.029634631	0.82893599
YMR008C	-0.31830043	0.003529587
YDR402C	0.029948727	0.958335214
YGR090W	-0.139747884	0.308145509
YER045C	0.190458533	0.163876651
YAL053W	-0.142807416	0.17501865
YBL090W	0.098989284	0.72737431
YAL001C	0.057282238	0.642136504
YGR035C	0.824824592	1.48e-08
YHR092C	-0.901918844	3.23e-09
YEL053C	-0.193680238	0.065586711
YPL047W	0.037370877	0.893340011
YGR005C	0.123198045	0.356936335
YOR151C	0.035473717	0.756370267
YMR143W	0.076399607	0.825273004
YDR271C	0.484207237	0.605161656
YIR016W	0.118592719	0.34544757
YKR089C	-0.032551356	0.817561858
YLR186W	-0.044204668	0.811936997
YDL008W	0.101023994	0.624399116
YNL147W	0.06430225	0.791662626
YOL116W	-0.086157472	0.569963392
YLR162W	0.51820747	0.784648763
YOR354C	0.051247776	0.664038399
YAR053W	-0.065534588	0.897373858
YOL133W	0.117504763	0.687966103
YOL144W	0.105058475	0.509530238
YHR054C	-0.459051437	0.48035215
YDL160C	-0.189147088	0.11606966
YNL316C	-0.127374467	0.495450493
YLR037C	0.013249041	0.973011676
YJR129C	0.026557204	0.925670953
YDL147W	0.085472764	0.664150092
YGL226W	0.186589795	0.378738172
YGL116W	-0.055954685	0.782114331
YPR089W	-0.173952463	0.106392005
YIL130W	-0.198922512	0.108413227
YHR049C-A	-0.127200495	0.79131731
YML077W	-0.058991894	0.806688747
YHR182W	-0.254388043	0.119528555
