	log2FC	FDR
YML057C-A	-0.272575378	0.813822794
YNR003W-A		
YLR426W	-0.079825971	0.785739855
YAR007C	-0.036605461	0.824868907
YOL098C	-0.16949156	0.113163363
YJR156C	0.0884635	0.856099616
YML036W	0.122239542	0.474125802
YBR018C	0.093119655	0.808419514
YNL311C	-0.332822737	0.028396692
YMR168C	-0.070729407	0.636747529
YLR274W	0.038440222	0.795482895
YBL063W	-0.075106425	0.711471306
YER125W	-0.036125735	0.793278999
YPL090C	0.087177833	0.821165944
YML052W	0.005993195	0.973076714
YDR100W	0.156797659	0.410126506
YNL138W	-0.026409931	0.900587778
YLR283W	0.080008301	0.668002635
YOL116W	-0.086157472	0.569963392
YOL143C	0.00254226	0.99174829
YDR036C	-0.209096092	0.082090342
YPL033C	-0.159579631	0.833479002
YPR176C	0.021469243	0.912442519
YPL041C	0.52785436	0.025228805
YLR438C-A	0.078125051	0.805063048
YOR045W	0.1116969	0.72701244
YNL101W	-0.28198703	0.011249864
YNL121C	-0.076316445	0.559026031
YKL151C	0.150992059	0.306253883
YER057C	0.087810113	0.62371981
YKR004C	0.137680508	0.353883622
YHR158C	-0.061313674	0.766841897
YAL037C-A	-0.168842446	0.832496655
YDL130W	0.045053802	0.833795813
YGR116W	0.012983736	0.914223694
YDR478W	0.05927382	0.803312719
YLL038C	-0.300726343	0.106591061
YLR113W	-0.020857564	0.892248976
YOR136W	0.056615805	0.781765282
YMR122W-A	-0.138759477	0.472257841
YBL027W	0.118470087	0.82525324
tN(GUU)K	0.087354749	0.975735599
YGR147C	0.071834747	0.655335161
YKL057C	0.011758391	0.944933063
YGL041W-A	0.024969599	0.931808324
YGR286C	0.329729492	0.000122017
YAL001C	0.057282238	0.642136504
YML002W	0.063643853	0.658391579
YKR074W	0.070120413	0.793244769
YIL054W	0.883487878	0.323076442
YEL022W	-0.122133716	0.394834777
YKL023W	0.095551938	0.553749965
YLR086W	-0.022099731	0.915422513
YLR237W	0.082660213	0.756370267
YKL139W	-0.113892694	0.474125802
YGR200C	-0.005972528	0.973320647
YAL044W-A	0.078046524	0.833479002
YBL014C	-0.275569151	0.010132327
YOL086C	0.076752282	0.762457893
YHR098C	-0.058835302	0.669526188
YDR235W	0.041877295	0.79352116
YJR117W	-0.082573408	0.646496017
YLR159W		
YLR035C-A	0.570253593	0.802950389
YNR037C	0.118002678	0.714908575
tS(AGA)E		
YKL014C	-0.098956526	0.559026031
YDL056W	-0.15061996	0.24153167
YLL062C	-0.091736909	0.698874927
YNL298W	0.065435444	0.778800816
YDL194W	-0.123865109	0.253342938
YML032C	-0.376479461	0.001497774
YNL141W	0.150346963	0.16020248
YNL208W	0.077876897	0.802426622
YKL146W	-0.265789826	0.01229229
YMR117C	0.021181955	0.945990151
YBR225W	-0.271032791	0.009645006
YKL049C	0.157289772	0.23807375
YEL058W	-0.109128548	0.281457031
tD(GUC)G1	1.698570817	
YPL050C	0.082058978	0.48035215
YPL214C	0.006969428	0.970512622
YDR512C	0.105468352	0.732914046
YMR325W	0.820362139	
YOR329W-A	-0.231393924	0.893718509
YPL084W	-0.238460087	0.030817208
YBR061C	0.09584171	0.499793066
YMR041C	0.118991193	0.388044898
YBR240C	-0.121119615	0.719487362
YHR081W	0.134720836	0.559026031
YBR148W	0.152907266	0.424172999
YJL217W	0.299714773	0.007272233
YLR453C	0.189451055	0.160987352
YNL252C	0.01662118	0.927022124
YHL046C	1.962174013	
YJR023C	0.011508279	0.988106983
YGL205W	0.557415752	0.001145968
YDR034C	0.078191165	0.651065812
YKL198C	0.141737789	0.591960648
YJL225C	0.820362139	
YNL313C	-0.194892525	0.26723851
YMR081C	-0.03346395	0.84480208
YOR225W	-0.695064553	0.044528333
YGR220C	-0.018317974	0.941167788
YJL049W	0.097866289	0.550274563
YBR096W	0.064671821	0.736121091
YLL039C	0.094504558	0.693885291
snR47	0.219153546	0.742611294
YPR013C	0.114407805	0.495479102
YJL081C	0.010805557	0.945061585
YLR191W	-0.013636954	0.956718801
YGR013W	-0.077625678	0.587885242
YBR196C-A	0.594948802	0.281147222
YDR209C	-0.048707038	0.881651687
YLR256W-A	0.381317356	0.614605649
tN(GUU)O1		
YHR001W-A	-0.082537494	0.78512545
YDR014W-A	0.272763279	0.587960188
YJL125C	-0.010578243	0.958453807
YDL133W	0.007277786	0.967959996
YIL091C	-0.003689196	0.984477947
YOR326W	-0.070992409	0.651054764
YNL041C	0.048309209	0.743996602
YLR100W	0.127728827	0.352320378
YEL059C-A	-0.003895785	0.991678982
YNR058W	-0.418728951	0.016733457
YLL034C	-0.02839491	0.911553421
YPL122C	0.044617177	0.803312719
YPL135W	0.243218027	0.11707611
tG(GCC)M	0.820362139	
YCR076C	0.083729483	0.643911893
YGR279C	0.078861025	0.532885616
YER021W	0.038498413	0.783952597
YLR410W-B	-0.384044299	0.597363593
YPL040C	-0.106925515	0.336768074
YLR361C-A	0.155775725	0.597729272
YMR181C	-0.064935057	0.736710346
YER091C	-0.45785927	3.84e-06
YDR121W	0.16569654	0.288593562
YOR363C	-0.06072754	0.756370267
YJL007C	0.969216413	0.077289167
YOR168W	-0.046761636	0.739257409
YNL006W	0.230974199	0.024312221
YAL016C-B	0.085898869	0.888757711
YGR275W	0.057901692	0.833307292
YLR059C	-0.136259719	0.555938252
YMR278W	-0.21341009	0.07639288
YOR028C	-0.416031649	0.012380012
YNL239W	-0.07105135	0.720748947
YGL019W	0.073608021	0.608727371
YCR009C	0.02883796	0.90409743
YJL068C	-0.069545428	0.72701244
YGL010W	-0.079300283	0.718063471
YMR313C	-0.145604682	0.327306045
snR78	-0.22660882	0.830848306
YDR472W	0.040938477	0.82525324
YHR156C	0.327874918	0.004239477
YDR169C	-0.086644045	0.741897858
YOR020W-A	0.068803671	0.791611198
tR(ACG)J	0.099028604	
YOR113W	-0.146832631	0.322055576
YPL152W	0.155626137	0.275336408
YJR072C	0.109241935	0.362462562
YGR161C-C		
YGR289C	0.026355619	0.875499949
YNL175C	0.103951242	0.489143595
YIL046W-A	0.912613933	0.048128262
YGR031W	-0.040226433	0.852403265
YHR112C	-0.0109684	0.958552687
YJL124C	0.084926565	0.687125447
YIL140W	-0.520692185	0.008736682
tK(CUU)M	0.791555292	0.655335161
YDL185W	0.060771817	0.635025022
YGL116W	-0.055954685	0.782114331
YBR206W	0.144447013	0.727337041
YJR065C	-0.07805938	0.535427034
YLL029W	0.049732341	0.737576452
tR(UCU)D		
YHR211W	-0.290553556	0.026242383
YBR055C	-0.062199554	0.631958204
YKR073C	-0.231691918	0.893523644
YOR039W	0.037861198	0.830422217
YGR193C	-0.001095867	0.997158951
YGL190C	-0.075994757	0.629893255
YDL072C	0.041246987	0.818775653
YER081W	0.21008339	0.19808758
YJL097W	-0.003663321	0.988106983
YOL106W	-0.406018904	0.503997311
YGL095C	0.036225051	0.798998434
YJL051W	-0.057179791	0.78512545
YBR216C	-0.070849694	0.664224696
YPR050C	-0.673452064	0.718233507
YML077W	-0.058991894	0.806688747
YER055C	0.268806831	0.002021403
YPL255W	-0.109080943	0.584163774
YPR032W	-0.303304626	0.001170808
YML084W	0.495313407	
YOL077W-A	-0.071855514	0.860938865
YAL012W	-0.023679075	0.922798352
YOR047C	-0.52097812	0.001692726
YDR099W	0.051094583	0.789218697
YGR035W-A	0.239102464	0.323746673
YBL100W-C	0.372574011	0.715463425
YBR221W-A	-0.028469387	0.975735599
tA(AGC)H	0.099028604	
YBR005W	-0.167909301	0.202696991
YJR133W	0.04663287	0.803312719
YNL228W	0.211640191	0.70021279
YDR524C-A	-1.317958239	
YLR056W	0.10993719	0.272574439
YDR044W	-0.455160537	7.22e-05
YHR147C	0.034683567	0.862220715
YOR218C	0.022421875	0.976775418
YDL172C	0.021329807	0.980793909
YLR170C	0.18189289	0.677472842
YDR103W	-0.230523752	0.044206007
YGR227W	-0.12584481	0.57133603
YDR470C	-0.12725024	0.374263854
YDR496C	0.143096692	0.070331813
YOR255W	-0.257953831	0.812873943
YPL191C	-0.091498605	0.684867799
YLR080W	0.080994165	0.739257409
YBR228W	-0.1235692	0.494605507
YNR075C-A	-0.171822345	0.873608566
YNL035C	0.05235157	0.767734104
YML009C	0.106923107	0.78987578
YML037C	-0.403707201	0.247235843
YDR232W	-0.133857369	0.33383053
YOL027C	-0.10470786	0.394834777
YGR012W	-0.124852096	0.475529444
YKL095W	-0.021990201	0.915422513
YDR462W	0.142752329	0.421761891
YDR484W	-0.093753935	0.641699985
YKR060W	-0.09802803	0.651065812
YOR348C	-0.005139834	0.989634308
YOR335W-A		
YOR211C	-0.109843025	0.444029449
YGR244C	0.084638951	0.651487608
YDL011C	-0.019191819	0.992981079
YKL032C	0.116954239	0.507544754
YDR502C	-0.217915496	0.067633415
YER113C	-0.226603904	0.098590587
YOL121C	0.095409081	0.770170988
YLR299W	-0.003598535	0.98725271
YLR255C	0.567241462	0.326308362
YLR053C	0.500931848	0.010363088
YIR023W	-0.245359509	0.107268952
YNL242W	-0.553321489	5.11e-13
YHR110W	0.160216137	0.24963376
YHR119W	-0.058438878	0.761017338
YLR131C	-0.019656287	0.963671292
YGR047C	-0.070141644	0.689277419
YBL031W	-0.068293543	0.762370422
YNL152W	-0.218845006	0.401667939
YMR060C	0.175132208	0.093217815
YIL117C	0.300111051	0.000791121
YBR271W	-0.106043872	0.663008831
YLR305C	-0.047510299	0.736121091
YKR037C	0.147372735	0.362538999
YKL224C		
YHR078W	-0.060385233	0.78451085
YDL152W	-0.164051085	0.909011351
YOR026W	0.031583551	0.876294093
YOR208W	-0.344677873	0.003492959
YPL190C	-0.009351286	0.965518571
YJR141W	0.199032079	0.085314091
YGL239C	0.014241647	0.988983199
YKL053C-A	0.186725158	0.316535228
YPR061C	0.139727546	0.286301769
YKR077W	-0.507169761	0.014881196
YJL181W	-0.271903059	0.145192388
YDR173C	-0.002484264	0.99174829
YNL264C	-0.100591664	0.661421447
YJL008C	-0.029027675	0.833440478
YER107W-A	-0.190732001	0.743558828
YOR067C	-0.228795915	0.077683619
YBR226C	0.042901895	0.947719725
tF(GAA)P1	-0.340725997	0.883636314
YGL262W	0.505772019	0.637049415
YPL101W	-0.133345229	0.433483992
YOR353C	0.017155776	0.906498805
YDR534C	0.270752534	0.44311246
YBL055C	-0.020945705	0.886541758
YJL219W	0.62395804	0.070152288
YFR012W-A	-1.441028926	0.056187984
YIR033W	0.111515504	0.348442652
YCL002C	0.010196462	0.963191101
YMR194C-A	0.099549528	0.898080599
YDR494W	0.066007431	0.667355358
YBL041W	0.076703638	0.719784891
YDR477W	-0.075601391	0.679141877
YCL037C	-0.338920979	0.463009987
YBR117C	-0.140563647	0.695565883
YGR042W	0.107931112	0.595707503
tL(UAG)J	-0.622310381	
YLR466C-B	-0.351364991	0.837818855
YNL293W	-0.181608484	0.14964232
YKL096W-A	0.072309916	0.787190635
YOR062C	-0.113417546	0.598394326
YBR025C	0.050486107	0.727337041
YML048W	0.02846623	0.843802687
YDR452W	0.016259789	0.897244667
YML106W	-0.005286675	0.9808612
YHR074W	-0.002787061	0.989230522
YBR238C	-0.086731616	0.791611198
YCR067C	-0.141603335	0.272712838
YPL211W	0.145072059	0.322541246
YBR097W	-0.003263111	0.985726201
YBR156C	-0.193447741	0.551748541
YAL011W	-0.09446416	0.689421518
YOR034C-A	0.095775906	0.839748823
YOR386W	0.001241614	0.995230518
YNL146C-A	0.243841868	0.742043022
YHR099W	0.148038354	0.070331813
YJL174W	0.034388285	0.833440478
YBR129C	0.037824564	0.831646173
YLR438W	0.358477488	0.013942239
YOR126C	0.035263261	0.868721935
YCR102W-A	-1.403041702	0.422712683
tH(GUG)Q		
YHR054W-A		
YEL072W	0.090200031	0.715650327
YDR544C	0.493497748	
YER082C	0.098404717	0.401667939
YHR165C	-0.010034731	0.950340459
YGL128C	-0.075467045	0.791611198
YJR145C	0.003202768	0.991839999
YPR099C	-0.358912459	0.842862338
tK(CUU)J		
YML025C	-0.081293399	0.597363593
YMR218C	-0.011127533	0.95842574
YCR090C	0.149504242	0.39094145
YEL013W	0.097900945	0.465545821
YLR415C	0.193273945	0.879032362
YNL032W	0.077826625	0.605161656
YDL035C	-0.078767188	0.536994322
YGR071C	0.027596322	0.856033589
YPR043W	0.169756133	0.918132631
tS(UGA)I	0.806663224	0.522820928
YBR159W	-0.008349675	0.958892749
YOR239W	-0.148916057	0.298861908
YAR010C	0.583648069	
YDL025W-A		
YOL067C	-0.206466173	0.473346664
YGR180C	0.11000801	0.472129695
YER151C	-0.142772863	0.40093456
YPL043W	0.049579141	0.749080461
YLR229C	0.090628542	0.669526188
YBL042C	-0.057377077	0.768804002
tP(UGG)N2	0.473333986	0.801639773
YJR078W	-0.454131926	0.006149199
YNR035C	0.099220251	0.48035215
tE(UUC)G1	1.564450701	
snR84	0.146640951	0.490931289
YOR032W-A	0.163914928	0.840687312
YGL246C	0.128177381	0.269893697
YKR042W	0.03399129	0.807662543
YOR328W	-0.091028994	0.604585262
YMR013C-A		
YIL142C-A	-0.333016259	0.791777706
YEL034W		
YBL001C	0.087408639	0.791777706
snR81	0.206316647	0.767346591
snR33	0.195699933	0.538531434
YML045W		
YER074W	0.081659188	0.830848306
YHR213W-B	-1.239687842	0.065059383
YHR178W	-0.123433521	0.605161656
tD(GUC)D	-0.869008281	
YLR439W	-0.333568976	0.052036856
YDR267C	0.101489233	0.467225707
YNL109W	-0.12770166	0.865237289
YDR275W	0.077394812	0.672408992
YHR105W	0.041963322	0.907545399
YBR299W	0.27325082	0.375362651
YCL005W	-0.128206358	0.562732664
YLR126C	0.072598424	0.741547675
YCR023C	0.010215142	0.948467565
YPL026C	-0.526711827	0.000174558
YIL026C	-0.076043235	0.805734597
tP(UGG)Q		
YER039C-A	0.137097039	0.784648763
tV(AAC)M2	0.099029023	
YPR064W	0.095809255	0.891809884
YGR235C	0.011022819	0.958892749
YIL078W	-0.000451305	0.997778227
YMR291W	-0.197119508	0.101395541
snR189	0.086982595	0.910082925
YKL019W	0.002681757	0.989634308
tW(CCA)M	0.099028607	
YLR038C	-0.046438714	0.87774565
YAL009W	0.049841163	0.827492163
YBR188C	0.075661479	0.754362583
tY(GUA)M2	0.820362139	
YOL036W	-0.12349183	0.575490678
YMR229C	-0.075941515	0.604585262
YGL142C	-0.030967744	0.852914057
YBL023C	-0.170046078	0.362538999
YER143W	0.065908263	0.645265601
YJR152W	-0.407865705	0.002485396
YFR006W	0.052184065	0.685844986
YLR156W		
YJR054W	0.002229513	0.99174829
YGL156W	-0.103749191	0.600310785
YNL083W	-0.094980252	0.546753122
snR191	-0.103441506	0.872337413
YJL011C	0.074657403	0.7543616
YHL009C	-0.117749935	0.553058942
YPL212C	-0.226822762	0.156220195
YMR033W	-0.010653326	0.948573847
YGR213C	0.039606295	0.884326461
YPR175W	-0.140606148	0.577051464
YNL020C	-0.276409209	0.001609169
YBR168W	0.13035722	0.378082314
YHR113W	-0.099039058	0.453400529
tI(GAU)Q		
YHR125W	0.505662252	0.536994322
YDR082W	0.1600578	0.160753112
YCL038C	0.042988734	0.804442465
YDR302W	-0.006885287	0.978262918
YPL170W	0.072868108	0.742812425
YLR196W	0.040760033	0.770750449
YBR103W	-0.027413825	0.879830964
YHR164C	-0.129167668	0.409026224
YHR029C	0.169786233	0.140473648
tY(GUA)M1	-1.730159259	
YEL071W	0.548136486	1.66e-11
YAL045C	-0.482187079	0.767346591
YBR015C	-0.055604223	0.758726177
YPR144C	-0.183647938	0.473346664
YNR070W	-0.254785721	0.073334532
YNL168C	0.017812528	0.922306873
YJR089W	-0.093677205	0.513537443
YML081C-A	-0.058956655	0.856099616
YHL044W	0.475350808	0.017405158
YBR054W	-0.357285181	0.012975711
YDR332W	-0.006886623	0.975741393
YHR188C	-0.03079124	0.879032362
YOR201C	-0.14538956	0.366786426
YPL224C	0.074680604	0.591927675
tA(AGC)M1	0.820362139	
YNL186W	-0.1868828	0.075207533
YLR289W	-0.013423026	0.946253653
YMR072W	0.103219182	0.647027253
YNL133C	0.10864768	0.643026327
snR61	0.036336289	0.967959996
YBL060W	-0.017312519	0.927022573
YJR123W	0.046850648	0.886264366
YAL034C-B	-0.215174435	0.711540585
RUF5-2		
YCL041C	0.066720044	0.949358705
YOR323C	-0.152359412	0.134427019
YNL097C	-0.130843483	0.438967244
YOR145C	0.123259947	0.418285158
YJL023C	0.194121417	0.125565458
YER145C-A	0.024665257	0.967959996
YCR045W-A		
YDL240W	-0.079401666	0.719913947
YLR047C	-0.236319682	0.256097464
YHR073W-A		
YGR153W	0.263944654	0.1393482
tG(GCC)E	0.099028593	
tD(GUC)G2	0.754262375	0.713508678
YDR095C	-0.604620908	0.724769364
YLR149C	-0.141965194	0.305843506
YMR262W	-0.173516619	0.323510543
YIR026C	0.083266025	0.604453134
YOR246C	-0.046087681	0.798462887
YCR085W	0.349319732	0.430961687
YIL134C-A	0.029017912	0.985726201
