	log2FC	FDR
YBL023C	-0.170046078	0.362538999
YDL055C	-0.018137492	0.930334263
YPL135W	0.243218027	0.11707611
YKL153W	0.113927154	0.772540876
YMR244C-A	0.076838797	0.862220715
YPR017C	0.133488171	0.587960188
YBR067C	0.068206802	0.613938369
YHR174W	0.066929817	0.693885291
YPL004C	0.004162892	0.985368551
YBR092C	-0.213715397	0.058334974
YIL171W	0.225944698	0.804745575
YBR133C	-0.002736477	0.99174829
YJR068W	0.083112386	0.540952218
YML074C	-0.089782951	0.525243516
YHL025W	-0.000866816	0.997158951
YNL224C	-0.158719455	0.181192642
YNL257C	-0.200579338	0.040723632
YNL082W	0.062280361	0.787190635
YPR056W	0.045550591	0.785715274
YBL108W		
YPL080C	0.142553876	0.791439281
YDL161W	0.062288469	0.734530312
YDL019C	-0.242294066	0.052691224
YPR165W	0.011753599	0.961863274
YGL108C	0.108277051	0.776769353
YKL147C	-1.348095255	0.004531916
YNL334C	-0.277409096	0.651065812
YLR262C-A	0.044746779	0.911553421
YBR275C	-0.025038855	0.903957013
YJL103C	-0.699377953	1.68e-15
YPL241C	0.258610286	0.060725783
YDR490C	-0.126005115	0.428938018
YDR399W	0.191124396	0.193393205
YFR014C	0.022258312	0.891809884
YDL152W	-0.164051085	0.909011351
YDL150W	-0.081053098	0.707141914
YER119C-A	-0.553716167	0.682105807
YHR206W	-0.324152671	0.047117383
YGL227W	-0.14248583	0.157342039
YLL052C	-1.912500201	1.1499999999999999e-23
YBL029W	-0.108699812	0.535691243
YDR533C	-0.224871276	0.071776287
YOL059W	0.087539017	0.520776343
YDR120C	0.011442311	0.958335214
YLR200W	0.124421782	0.76573031
YGL171W	-0.010066524	0.958335214
YHR151C	-0.112975154	0.494644268
YKL175W	-0.232279392	0.125053781
tA(AGC)G		
YPR095C	-0.123475646	0.540855619
YBR298C	0.093642218	0.394834777
YCL036W	-0.399129491	0.001646119
YJL152W	-0.05453873	0.892660943
YNL333W	-0.315418571	0.299250256
tS(AGA)B	0.820362139	
Q0017		
YHR020W	0.001559297	0.99174829
YGL117W	0.3759799	4.09e-05
ITS1-2		
YIL083C	0.196925763	0.035129178
tM(CAU)Q2		
YLR270W	-0.003137144	0.988106983
YOR279C	-0.099712512	0.566997094
YHR165W-A	-0.89665748	0.638836107
YIL145C	0.092785761	0.555938252
snR41	0.145945769	0.738104705
YBL039W-B	0.171375859	0.491978917
YNR038W	-0.067153073	0.72697027
YDL086W	0.01156739	0.96706259
YLR449W	-0.064382745	0.657704094
YGR221C	-0.040258668	0.880351879
YLR151C	0.05170105	0.78512545
YAR002W	-0.105284514	0.47102419
YOR141C	-0.197304773	0.176480851
YLR392C	-0.115703237	0.336054544
YFR011C	-0.170444445	0.567139239
YER029C	0.147804907	0.511824178
YKL093W	-0.133036504	0.308158602
YNL047C	-0.152993495	0.446547573
YMR317W	-0.146513531	0.329998785
tG(CCC)D	0.099028593	
YJR090C	-0.05327797	0.679673801
YPL141C	-0.003098758	0.99174829
YGR166W	-0.279600113	0.019328405
YER076C	-0.151689988	0.44087021
YEL065W	0.623189336	5.32e-07
snR49	0.165376512	0.771472109
YGR135W	0.077218968	0.715463425
YDR201W	0.059646322	0.789157796
YMR174C	0.225181293	0.517375339
YDR042C	0.042905261	0.921702342
YOL125W	-0.054919569	0.788268475
YCL032W	0.002709158	0.988697053
YPR110C	-0.027490628	0.869610015
YJR001W	0.007663891	0.969113025
YDR083W	0.15133603	0.195163575
YPL005W	-0.250096504	0.034691548
YKR062W	0.057457178	0.725333254
YFL045C	0.058775246	0.758726177
YDR470C	-0.12725024	0.374263854
YHR158C	-0.061313674	0.766841897
YPR114W	-0.062336877	0.727363203
YLR308W	0.141792146	0.903957013
YPL267W	0.163626758	0.378738172
YCR025C	0.268477864	0.594448042
tE(UUC)I	-0.354767309	
YEL045C	-0.109539057	0.91421918
YKL036C	0.054025239	0.954221138
YLR261C	0.059983252	0.912442519
YMR156C	-0.003623433	0.989230522
YHL013C	0.118135645	0.462544964
YKL037W	0.226264242	0.559026031
YOR014W	-0.158684061	0.049930074
YDL203C	-0.179978236	0.362538999
YOR385W	-0.068036336	0.717947791
YML014W	-0.104127247	0.622177864
YCL023C	-0.470263383	
YNL157W	0.064205294	0.803312719
YNL335W	0.261086203	0.845222236
YKL017C	-0.28413565	0.018824924
YHR087W	-0.032946259	0.903319428
YKL007W	0.046716326	0.802990911
YLR359W	0.084814617	0.424701087
YDR224C	0.089932978	0.793551353
YHR109W	-0.237150179	0.074764077
YEL005C	0.134174586	0.348329393
YAL019W	-0.091934056	0.757685391
tS(AGA)G	0.099028956	
YKL197C	-0.097404094	0.553663236
YNL124W	-0.140210683	0.493665684
YHR184W	0.304050495	0.069114833
YIL148W	0.084834716	0.840786414
YJR119C	0.037730211	0.883636314
YLR043C	0.115007231	0.621404894
YML008C	0.114103764	0.28143246
YOR200W	-0.109957556	0.945022719
YBR042C	-1.24e-05	0.999941694
YPR082C	-0.051005027	0.820012926
YCR011C	0.059004579	0.599415921
YNL133C	0.10864768	0.643026327
YBR255C-A	0.240628775	0.103140183
YNL123W	-0.143433547	0.255302143
YNL252C	0.01662118	0.927022124
YDR150W	-0.155981171	0.014881196
YPL131W	-0.013684485	0.958335214
YEL015W	-0.060061719	0.640670985
YNL075W	0.063516388	0.70021279
YER159C-A		
YLR286C	-0.031210649	0.798462887
YOR382W	0.471046744	0.000184625
YOR365C	0.267043117	0.072974913
YHR028W-A	-0.508863766	0.725333254
YML016C	-0.169476728	0.205912777
YER168C	0.06095107	0.676179096
YER036C	-0.091799973	0.5278335
YAR019C	-0.092028723	0.74874481
YLR017W	0.115868786	0.322541246
YNL081C	0.040969624	0.884911898
YBR019C	0.005318462	0.984480836
YGL069C	0.053086213	0.981806024
YLR187W	-0.385590716	0.031110863
YPL177C	-0.359949059	0.001171367
YOL084W	-1.232176123	7.19e-15
YMR024W	-0.199019239	0.127517922
YKL100W-A		
YLR432W	0.005697067	0.973011676
YPR129W	-0.084415117	0.672457087
YGL225W	-0.035058434	0.83510275
YOR253W	0.096479448	0.655463171
YBR271W	-0.106043872	0.663008831
YGR101W	-0.242830525	0.031562677
YPL235W	-0.007274856	0.962576229
YNL149C	0.142249161	0.771185525
YJR113C	0.060031184	0.777019288
YOR116C	-0.027570725	0.867925846
YBR108W	-0.116713787	0.771472109
YDR079C-A	0.205067002	0.463317982
YAL019W-A	1.840120549	
YIR037W	0.066772453	0.78512545
YDR312W	0.217798003	0.021790052
YIL131C	-0.052342755	0.821999837
YPL104W	-0.237252779	0.026427378
YLR041W	-0.731476598	0.256984358
YKR039W	-0.137127535	0.560723023
YOR131C	0.014320143	0.9454679
YJL048C	0.033036652	0.821965211
YER181C	0.256375337	0.81442559
YBR096W	0.064671821	0.736121091
YLR193C	0.073405546	0.725333254
YDR538W	-0.047632242	0.910082925
YNL097C-B	-0.814004156	0.394834777
YBR221W-A	-0.028469387	0.975735599
YLR415C	0.193273945	0.879032362
YKL166C	-0.004154826	0.984477947
YDR413C	-0.001944754	0.997778227
YER171W	-0.059163599	0.689595856
YOL075C	-0.072325334	0.672642667
YIL076W	0.036775051	0.851792914
YER148W	0.069540347	0.743558828
YIL103W	0.151648905	0.112809712
YPL087W	-0.059384327	0.734638252
tF(GAA)B	1.801574109	
YJL214W	-0.442731116	0.062271294
YDR170C	-0.121306084	0.321292483
YOR352W	0.164033223	0.11847302
Q0144		
YOR172W	-0.29783601	0.001221715
YKL193C	0.087272337	0.591950374
YMR206W	0.163761984	0.129629597
YGL048C	0.015922139	0.928095549
YAL069W		
YHR214W-A	0.387222573	0.679141877
YGR071C	0.027596322	0.856033589
YBR212W	-0.017686963	0.918913472
YPR163C	0.073115324	0.61655813
YCR054C	0.133043575	0.416775239
YPL107W	-0.095310419	0.572522715
YBR003W	-0.263368008	0.00823233
YKR047W	0.048282691	0.910082925
YMR178W	0.189796024	0.098236894
YGR260W	0.052460265	0.698874927
tA(UGC)L		
YER031C	0.019496449	0.919046841
YBR248C	-0.278229406	0.036651208
YAR030C	0.72890069	0.002191202
YNL189W	-0.006402744	0.971677272
YDR191W	-0.158400456	0.507114934
YDL158C	0.096069065	0.791611198
YNL219C	-0.210348598	0.098590587
YDR299W	0.05294583	0.746360459
YPL189W	0.039017246	0.911553421
tK(UUU)G2	2.821621145	
YGL008C	-0.171521434	0.00957212
YPL207W	-0.245749302	0.002977928
tG(GCC)J1		
YDR365C	0.168117162	0.079690433
YJL207C	-0.251621183	0.008562445
YDR510C-A	0.053432618	0.893718509
YNL089C	0.139514046	0.808403088
YOL102C	0.114808336	0.48035215
YPL175W	-0.089333811	0.553749965
YEL034W		
YDR223W	0.471316707	1.15e-05
YOL049W	-0.000157833	0.999046763
YFR010W-A	-0.128821355	0.794257206
YMR141C	0.21840381	0.524486058
YMR227C	-0.127174487	0.390784526
YOL103W-B	0.284250867	0.756370267
YOL151W	-0.24798011	0.073309247
YLR444C	0.138564678	0.834087045
YLR423C	0.050423105	0.785715274
YDL147W	0.085472764	0.664150092
YHR051W	-0.13809186	0.490768562
YPL245W	-0.177680944	0.193393205
YOR002W	0.068299427	0.632122153
YIL072W	0.34454485	0.010902926
YBR209W	0.003562145	0.997778227
YPL158C	-0.229560914	0.147379286
tI(UAU)D	-0.27076097	
YGR114C	-1.148760711	
YLR405W	-0.090546905	0.643026327
YIL112W	0.12569119	0.288119558
YPR037C	0.024389256	0.91739459
tP(AGG)C	3.176493291	0.013142605
YMR316C-B	0.006478639	0.993239592
YCR098C	-0.994296354	7.21e-09
YHR152W	0.062969889	0.788371739
YDR273W	0.174067204	0.376368982
tI(AAU)D	0.783964449	
YOL129W	0.067742258	0.706264738
YDR251W	-0.135917474	0.135827609
YBR117C	-0.140563647	0.695565883
YBR221C	0.010826743	0.94321549
YDR338C	-0.031876903	0.856099616
YBR030W	-0.471572008	0.001066285
YOR308C	-0.152510996	0.380932559
YLR400W	-0.031791331	0.951069082
YKR092C	0.048045077	0.79352116
YKL116C	-0.452393873	1.4e-05
YMR221C	0.046979634	0.787958612
YHR111W	0.086177523	0.525134547
tG(GCC)E	0.099028593	
YDR305C	0.171691195	0.257148472
YBR135W	-0.069842247	0.801639773
YOR238W	0.174988436	0.177108798
YDL181W	-0.154177625	0.415454544
YOR110W	-0.174506663	0.111095522
tE(UUC)G3		
YMR020W	-0.029237395	0.873284847
tG(GCC)F2	-1.326778889	
YDR385W	-0.077157277	0.789926252
YPL204W	-0.078310993	0.525134547
YJR036C	0.013412804	0.961690723
YHR081W	0.134720836	0.559026031
YLR265C	0.100800595	0.50552112
YDR326C	0.025594463	0.884326461
YHR089C	0.098184667	0.506789616
YOR185C	-0.080458947	0.721353501
YCR075C	0.058877834	0.757560124
YGL243W	0.059846721	0.734530312
YER157W	0.084689899	0.580472852
YGR161W-B	0.820362139	
YLR085C	0.004735204	0.98208174
YPL240C	-0.066744963	0.773135713
YER182W	0.140509151	0.429639286
YDR125C	-0.267443552	0.033952902
YDR362C	0.04523069	0.793278999
YEL058W	-0.109128548	0.281457031
YJR143C	-0.091415265	0.432334657
YBR090C	0.177319521	0.776615849
YDL229W	-0.033515156	0.856880053
YNL291C	-0.091561152	0.628243163
YOL163W	0.053949419	0.907545399
YGR140W	-0.267963099	0.196396265
YGR173W	0.078639299	0.634978402
YIL155C	-0.174330247	0.122568948
YLR119W	-0.0841634	0.684743856
tT(UGU)P		
YER003C	-0.211585362	0.106978977
YPR080W	0.043814559	0.909011351
YNL067W-A	-1.234654383	
YGR018C	0.160507831	0.782024766
YDR180W	-0.018367292	0.926310535
YLR451W	0.014769832	0.927022124
YDR101C	-0.031429418	0.843034489
YMR165C	0.272804464	0.056187984
YDR388W	0.002033955	0.99174829
YLR058C	-0.111652974	0.465278547
YNL222W	0.166887062	0.401667939
YAL030W	-0.078053671	0.754828534
YEL032W	-0.082042745	0.735200928
tP(UGG)O3	0.256371477	0.914610627
YOR054C	-0.17781519	0.229046456
YNR051C	-0.078428602	0.566997094
YEL027W	0.102207144	0.546753122
YFL008W	-0.072388522	0.746360459
YJL195C	-0.316285728	
YJL215C	-0.024399222	0.981551234
YCL051W	-0.317494773	0.022707227
YKR085C	0.112854357	0.608727371
YDR487C	0.045934378	0.7953751
YNR015W	-0.003705267	0.989634308
YOR392W	1.97211037	
YKL069W	0.207074847	0.121101928
YHR178W	-0.123433521	0.605161656
YEL051W	0.083913998	0.732914046
YPR059C	-0.02907323	0.967959996
YLR467W		
YGR257C	0.021539021	0.910082925
YGR234W	-0.353051083	0.000304604
YPL034W	0.106037779	0.687966103
YLL010C	-0.082901508	0.653803799
YNR037C	0.118002678	0.714908575
YJL221C		
YDR064W	0.069906554	0.840687312
YNL098C	0.026013101	0.897373858
YDR272W	0.05835736	0.772735584
YMR006C	0.305161521	0.003529587
Q0142		
YFL015C	-1.526558031	0.2800419
YLR088W	-0.072343851	0.651065812
YOR108W	-0.638076231	2.84e-10
YER073W	-1.178236299	3.52e-39
YBR230W-A	0.018293321	0.961551089
YCL026C-B	-0.192154855	0.348410486
YBR267W	-0.010156017	0.962762632
YOR321W	-0.257383693	0.074077245
YOL126C	-0.230057015	0.031331024
YCR010C	0.992745768	1.37e-05
YOR270C	0.053513071	0.605161656
tL(UAA)N		
YMR136W	-1.231071073	1.11e-11
ETS1-2		
YNL086W	0.290297599	0.051985407
tQ(CUG)M	-0.622310381	
YMR028W	0.086385177	0.559026031
YGL077C	-0.458278924	5.97e-06
YBL086C	0.062199486	0.695565883
YKL095W	-0.021990201	0.915422513
YLR287C	0.126385653	0.312915447
YBR229C	-0.20414234	0.07133811
tT(AGU)I2	-0.622310381	
YPR061C	0.139727546	0.286301769
YOR118W	0.06065747	0.618292994
YLR129W	-0.024111122	0.867691002
YML119W	-0.102349454	0.458603912
YLR048W	0.017269467	0.936590858
tP(UGG)F	0.847624786	
YOL009C	0.140129236	0.341538926
YDL129W	-0.001448829	0.997158951
YLL004W	0.054288185	0.791611198
YJR038C	-0.157870912	0.884326461
YBR241C	-0.049136723	0.817174625
YGL246C	0.128177381	0.269893697
YPL129W	0.071069347	0.709086862
YHR031C	-0.12339422	0.524564513
YGL226C-A	0.134347336	0.538187889
YJR089W	-0.093677205	0.513537443
tL(UAG)L1	0.993560693	0.005257343
YPR158W-A		
YLR298C	0.150152689	0.322541246
YBR004C	-0.211010127	0.070842377
YDL022C-A	0.391956873	0.778268322
YEL074W	0.093073906	0.910111479
YDR196C	0.101910025	0.634097765
YKL162C-A	0.2300806	0.587071739
YEL037C	-0.044634147	0.748396724
YGR141W	0.125694577	0.439971635
YPL155C	-0.094884932	0.667355358
YKL042W	-0.099515233	0.790216962
YIR028W	-0.166392971	0.344727108
YDL057W	-0.082409383	0.715650327
YER162C	-0.091120459	0.555850284
YDR466W	-0.200592977	0.085185124
YMR051C		
YLR167W	0.097559618	0.856099616
YER176W	-0.05669071	0.739257409
YIR009W	0.171366504	0.472257841
YOR072W-B		
YGL015C	-0.602242411	0.490931289
YNR061C	0.058078577	0.771185525
YPR036W-A	0.159248065	0.622623566
