	log2FC	FDR
YKL055C	-0.441202829	0.011535262
YPR137C-A		
YDL117W	-0.263856094	0.009795307
YNL212W	0.029111329	0.817693524
YMR239C	0.080244081	0.628873163
YDR223W	0.471316707	1.15e-05
YEL028W	0.403293654	0.001560281
YEL012W	0.060384021	0.81967225
YKL038W	-0.28299024	0.046526012
YLR329W	0.223205263	0.370070269
YKL080W	0.075983131	0.530663504
YGR180C	0.11000801	0.472129695
YBR102C	-0.112971952	0.56163102
YDR234W	-0.054321479	0.78512545
YGR231C	0.099074499	0.599415921
YLR027C	-0.075672994	0.570318836
YDR298C	-0.18325409	0.198109824
YHR199C	-0.006957397	0.976880499
tE(UUC)P		
YKL044W	0.306118596	0.646496017
YLR225C	-0.105322163	0.519578781
tP(UGG)N1	-0.910495533	
YPR005C	-0.057114919	0.816098907
YOR073W	0.046905322	0.840873624
YER158C	-0.648412645	5.33e-10
YKL011C	0.084115247	0.602368787
YBL100C	-0.475130303	0.073432552
YGR075C	0.036145992	0.866849844
YEL070W	0.538323404	0.013125572
YBR296C-A	0.509087096	0.224458053
YKL033W	0.005790192	0.977961066
YJL005W	-0.178586766	0.184894671
YLR187W	-0.385590716	0.031110863
tS(GCU)F	0.12215731	
YNL022C	0.087905229	0.500798655
YGR087C	1.836567434	2.29e-11
YBR044C	-0.066794463	0.621814884
YBL005W	0.313285718	0.00031581
YDR365C	0.168117162	0.079690433
YOR378W	-0.261241987	0.354403205
YBR140C	-0.023243214	0.871671069
YDR439W	-0.143748162	0.392189258
snR44	-0.07721379	0.81324345
YER111C	-0.037061379	0.866808221
YGL095C	0.036225051	0.798998434
YMR077C	0.138648772	0.485533744
YKR057W	0.087493305	0.811936997
YJR011C	0.087809668	0.667212445
YOL087C	-0.079927706	0.491194453
YOR381W	0.032230263	0.856377978
YOR266W	-0.081808891	0.684900302
YCR003W	0.121219511	0.603621965
YDR178W	-0.129313233	0.411021276
YBR066C	-0.027054695	0.892744194
YOL149W	0.087805847	0.648247442
YBL105C	-0.023518746	0.856099616
YNR063W	-0.262793419	0.186969087
YBL005W-A		
YJR056C	0.140235407	0.34832971
YML025C	-0.081293399	0.597363593
tT(AGU)I2	-0.622310381	
YLR347C	-0.138228875	0.208900321
YLR415C	0.193273945	0.879032362
YPR091C	-0.184087934	0.111788046
YDL163W	1.525274987	
YGL167C	-0.104063228	0.363631089
YJL122W	0.104393452	0.565737897
YJR030C	-0.27501201	0.092289735
tP(UGG)Q		
YJL010C	-0.073780016	0.722548867
YKL120W	-0.904874649	9.12e-22
YGL019W	0.073608021	0.608727371
YGR108W	-0.205753894	0.051955203
YPR144C	-0.183647938	0.473346664
YPL126W	0.075618838	0.55784981
YDL116W	0.075208419	0.559375505
YAL016C-B	0.085898869	0.888757711
YPL112C	0.099426873	0.458760658
YLR262C-A	0.044746779	0.911553421
YDL006W	0.199773731	0.105987627
YKL168C	-0.039855137	0.874684074
YBR267W	-0.010156017	0.962762632
YDR437W	-0.049751982	0.884326461
YLR310C	-0.093235599	0.565677373
YFR030W	-0.072827562	0.728635015
YKR037C	0.147372735	0.362538999
YLR267W	0.292811075	0.051985407
YGR103W	0.115260424	0.195383348
YOR038C	-0.284728836	0.021499804
YNL098C	0.026013101	0.897373858
YFR015C	0.043516973	0.772735584
tN(GUU)F	1.860240765	0.322541246
YDL244W	0.25181973	0.432649354
YIL009W	-0.011957252	0.959233164
YDL148C	0.068650857	0.655335161
YLR461W	-0.468049924	0.856099616
YMR040W	-0.013987466	0.959233164
YJR093C	-0.141923744	0.396890286
YIL177W-A		
YGL206C	-0.078847604	0.494605507
tG(GCC)G2	1.400476906	
YPL105C	-0.044854863	0.771185525
YDR105C	0.007664663	0.972426782
YGL092W	-0.056230953	0.753107855
YNL335W	0.261086203	0.845222236
YMR027W	-0.019151092	0.892660943
YDR321W	-0.064890851	0.734786312
YDR034C-A	0.886227534	0.382887251
YDR232W	-0.133857369	0.33383053
YLR154W-B		
YER120W	0.016896193	0.925670953
tE(UUC)G2	0.820362139	
YER172C	-0.03400806	0.798998434
YGL011C	-0.003016021	0.989230522
YHL022C	0.211756219	0.30412966
YEL027W	0.102207144	0.546753122
YGR264C	-0.031632328	0.810315788
YNL063W	0.017575973	0.941052207
YEL038W	0.070688932	0.739257409
YDR034C	0.078191165	0.651065812
YGL133W	-0.134307019	0.216459648
YGL006W	-0.188913926	0.035357748
YBR103W	-0.027413825	0.879830964
YMR244C-A	0.076838797	0.862220715
YIL129C	-0.026931486	0.821999837
YPL007C	-0.079628412	0.663008831
YLR395C	-0.097989794	0.756370267
tK(UUU)O	0.197337833	0.92743955
YJL221C		
YJR054W	0.002229513	0.99174829
YNL320W	-0.159148489	0.394834777
YML080W	-0.118482978	0.476498876
YLL056C	0.087185579	0.78512545
YJR094W-A	0.113281985	0.723984733
YER096W	0.243964564	0.278498924
YKL193C	0.087272337	0.591950374
YGL131C	-0.109946765	0.301506035
YHR098C	-0.058835302	0.669526188
YBR172C	-0.314525671	0.000184625
YJR014W	0.071634158	0.787190635
YFR047C	0.069788391	0.664224696
YOR028C	-0.416031649	0.012380012
YER083C	0.123877245	0.575490678
YLR099C	0.007337837	0.975545154
tR(UCU)G2		
YPR201W	0.36328316	0.006510841
YGR240C-A	0.074854537	0.836057951
YMR297W	0.007285806	0.965580088
YLR120C	-0.462717578	8.29e-07
YBR004C	-0.211010127	0.070842377
YKL218C	-0.82462849	8.25e-08
YNL056W	0.224593965	0.075906304
YBR258C	0.171468805	0.505899126
YCR018C-A	-0.596488932	0.359021948
YPR147C	0.113043777	0.460493248
YJR128W	0.241738277	0.833440478
YER002W	0.134919424	0.550416113
YDR249C	0.000446741	0.998672838
Q0070		
YLR450W	0.049356927	0.765332686
YGR261C	-0.118526417	0.297347812
YMR275C	-0.169427852	0.24058076
YER079C-A	-0.766924432	0.753886087
YDL164C	-0.2399817	0.082772797
YBR126W-B	0.1092571	0.820012926
YLL010C	-0.082901508	0.653803799
YCL042W	-0.319297278	0.728635015
YPL135W	0.243218027	0.11707611
YGR200C	-0.005972528	0.973320647
YLR124W	-0.262254913	0.735200928
YPR116W	-0.370417501	0.078633809
YFL013W-A	0.148037196	0.782413554
YIL149C	0.010996668	0.95797091
YGR095C	0.168277699	0.158926371
YDR110W	0.106905928	0.503997311
YIR036C	-0.066436216	0.754362583
YML067C	0.140101704	0.176480851
YGR160W	-0.458705021	0.603471896
YJR073C	-0.133089431	0.402473435
YDR524C-A	-1.317958239	
YOL145C	0.007009745	0.956769225
YGL247W	0.035576587	0.884567005
YNL271C	-0.0579208	0.736577297
YLR191W	-0.013636954	0.956718801
YMR321C	-0.428376076	0.647027253
YJR158W	-0.622310381	
YCL038C	0.042988734	0.804442465
YDR425W	-0.246291004	0.19632916
YJL022W	-0.2175761	0.866115074
YKL005C	0.011388678	0.945061585
YJL051W	-0.057179791	0.78512545
YML020W	-0.216338995	0.059473133
YDL225W	0.054309135	0.668202926
YML016C	-0.169476728	0.205912777
YLR410W	-0.165059558	0.088840398
YDL170W	-0.219928396	0.196710406
YJR115W	0.288845624	0.213239619
YLR347W-A		
YER110C	-0.086597367	0.602061438
YML111W	-0.26509683	0.045590425
YLR204W	0.099302008	0.762049638
YJR119C	0.037730211	0.883636314
YMR147W	0.241325498	0.193036208
YEL034C-A	-0.14102458	0.758086333
YDR050C	0.071844476	0.798998434
YIL066C	0.709307634	0.00018493
YER006W	0.055342421	0.713107421
YDR173C	-0.002484264	0.99174829
YJL135W	-0.066034743	0.973011676
tA(UGC)G	0.757629878	
YDR219C	0.027338137	0.864468711
YCR004C	0.095513133	0.505603968
YHR143W	0.029269593	0.830848306
YDR127W	0.006736017	0.971425742
YML040W		
YKL172W	0.154435195	0.430510015
YNL093W	-0.258826725	0.172522294
YDR377W	-0.115154629	0.660585808
YDL048C	-0.482809273	3.62e-05
YMR121C	0.029060931	0.897373858
YLR410W-A		
YNL180C	0.04365859	0.81967225
YGR134W	-0.03693313	0.830848306
YJL196C	-0.062050388	0.668002635
YHR008C	-0.203895629	0.085749084
YGR186W	-0.074598136	0.535487256
YDR306C	0.133648208	0.199417504
YHR063C	-0.153067899	0.176480851
YLR146C	0.030088211	0.867925846
YPR129W	-0.084415117	0.672457087
YGR243W	0.06353886	0.771472109
YDR189W	-0.180847852	0.185173581
YDR365W-A		
YKR097W	0.230541952	0.140522438
YDL051W	0.111331902	0.559700484
YOL092W	0.046593119	0.797541078
tI(UAU)L	-0.22914936	
YDL056W	-0.15061996	0.24153167
YKL181W	0.076507479	0.494207033
tF(GAA)D	0.81873958	0.741547675
YMR139W	-0.167565717	0.239576143
YFR039C	-0.02550039	0.873284847
YLR433C	0.016031506	0.936590858
YMR165C	0.272804464	0.056187984
YDL154W	0.061438451	0.743109511
YCL016C	0.088874172	0.540855619
YPR076W	-1.36447572	0.336089833
YHR062C	-0.159556671	0.421761891
YDR342C	0.114241924	0.787190635
tV(AAC)O	1.319290062	0.511695432
YCL050C	0.16085035	0.126053352
YDR406W-A	0.40450078	0.634135756
YNL277W-A	-0.476679187	0.444795779
YOL148C	-0.287433486	0.0285476
tR(CCG)L	0.099028593	
YJL149W	-0.462300841	0.024571596
tF(GAA)Q		
YKL052C	-0.10986839	0.61449273
YPR163C	0.073115324	0.61655813
YBL021C	-0.025480482	0.904430272
YGR143W	-0.063353338	0.586018124
tV(AAC)H		
YBL040C	0.102233049	0.497973921
YGR167W	0.06130614	0.78006636
YLR195C	0.079439488	0.503997311
YKL190W	-0.02593248	0.909011351
YPR181C	-0.103699928	0.501861243
YPR023C	-0.135784442	0.230193599
YHR045W	0.065237511	0.621404894
YDR185C	-0.053905037	0.804496084
YBR081C	-0.040417832	0.787190635
YER056C	0.161284931	0.093211661
YLR165C	0.234139075	0.062538499
YML015C	-0.021506018	0.897373858
YKR100C	0.093773247	0.470566661
YLR322W	0.510007474	0.827697462
YHR103W	-0.330323123	0.000342704
YER176W	-0.05669071	0.739257409
YMR251W	-0.17972224	0.425310926
YPL227C	0.05980369	0.718233507
YHR137C-A		
YPL120W	0.127290066	0.327404279
YBR169C	-0.251849835	0.074077245
YOR008C-A	0.840382287	0.178281386
YEL076C-A		
tP(UGG)L	-0.607443023	
YJL062W	-0.268086971	0.009993556
YGR280C	0.090513367	0.599217635
YGL076C	0.060108078	0.835281194
YDR358W	0.0560533	0.709783935
YNL048W	-0.110032138	0.343190907
snR18	-0.103963824	0.857474154
YIL147C	-0.031626678	0.833479002
YMR197C	0.096243251	0.556143932
YNL339W-A		
YMR067C	-0.236496881	0.081864947
YNL256W	-0.291136992	0.00486567
YLR104W	-0.002024424	0.993689138
YLR154W-A		
YDL086C-A		
YBL074C	-0.097020441	0.781037594
YBL112C		
YBR230W-A	0.018293321	0.961551089
YNL054W	-0.12591998	0.565677373
YOR276W	0.067893542	0.876561856
YDR282C	0.047730793	0.78512545
YJL083W	-0.221610479	0.415040538
YHR108W	-0.318058817	0.000682927
YJR114W	-0.001566703	0.998239876
YPL021W	0.866462338	0.574806317
YDR118W-A	0.380074137	0.571984711
YCR087W	0.062906722	0.907545399
YHL012W	0.026369394	0.89077488
YDL069C	-0.119805497	0.61360419
YGL237C	-0.17741942	0.271800175
YJR005W	0.094557519	0.34071298
YHR086W	-0.10819608	0.372761322
YIL013C	-0.065127224	0.691913072
YHR049C-A	-0.127200495	0.79131731
YML104C	-0.035599913	0.866808221
YGR290W	0.028935922	0.967959996
YKR014C	0.056571518	0.788072527
YCR084C	-0.011554531	0.964929244
tE(CUC)I	0.099028953	
YLR145W	0.089549438	0.65579081
YOR373W	0.308161736	0.060234207
YOL151W	-0.24798011	0.073309247
YEL072W	0.090200031	0.715650327
YPL070W	0.013626573	0.925670953
YKL063C	-0.01058031	0.964603942
YAL040C	-0.526848863	0.000709571
YDR414C	-0.017528551	0.936590858
YER019W	-0.228091832	0.202120122
YLR387C	0.029591986	0.83585211
YHR070W	-0.115607119	0.667352127
snR39B	0.103618747	0.883949132
YML117W	-0.152706539	0.067612622
YKR004C	0.137680508	0.353883622
YBR196C-B	0.570430207	0.097360161
tP(UGG)F	0.847624786	
YLR051C	0.151147402	0.421761891
YNL049C	-0.353203851	0.00012577
YHR031C	-0.12339422	0.524564513
YGL172W	-0.151108456	0.22717056
YPL083C	-0.160774972	0.210742508
YEL075C		
YMR053C	-0.240636484	0.092054336
YDR009W	-0.118937994	0.602061438
YBR085W	0.770791126	0.0070085
YOR101W	0.18486998	0.070842377
YNL181W	0.132621206	0.263300361
YGL055W	-0.075141273	0.695503773
YER060W-A	-0.169302743	0.521920332
YPL193W	0.090794258	0.559026031
YBR152W	-0.347028533	0.122568948
YKL171W	-0.270141689	0.009480759
YCL034W	-0.043454298	0.804442465
YDR433W	-0.080381602	0.900117936
YER053C-A	-0.451507425	0.409890192
YOR019W	0.272158864	0.012664854
YFL027C	0.126813198	0.407311926
YEL074W	0.093073906	0.910111479
YLR390W	-0.107158915	0.682414535
YDL159W	-0.266453336	0.05756863
YGL245W	-0.075146899	0.457907672
YOL013W-A	-0.007682	0.99174829
YLR273C	-0.04938145	0.793070867
YMR301C	-0.097410957	0.595707503
YGR074W	0.112489409	0.695820995
YLR062C	0.132750151	0.776769353
YGL002W	0.065571737	0.717295586
YMR054W	-0.103500017	0.256519672
YDL121C	0.11270153	0.646720409
YHR077C	0.012604893	0.927224909
YDR462W	0.142752329	0.421761891
YNL188W	0.113020835	0.333123947
YBL089W	0.050597918	0.762019651
ICR1	-0.359249964	0.008756285
Q0120		
YPR165W	0.011753599	0.961863274
YPR128C	0.12147106	0.437173508
YDR482C	0.034193682	0.886264366
YHL015W-A	-0.017418498	0.981551234
YIL050W	-0.28543334	0.006671101
YBR153W	-0.121188033	0.539703303
tN(GUU)P	0.614039027	0.16433988
YPL060C-A	-0.169648314	0.911699075
YDR471W	0.094213838	0.812187575
YNL106C	-0.121408104	0.467869743
YML109W	-0.395449164	0.111675584
YPL095C	-0.049218808	0.770170988
YDR289C	0.051811261	0.771472109
YLR157W-D		
YPL190C	-0.009351286	0.965518571
YML047W-A	0.052086198	0.971719111
tC(GCA)B	0.023483106	
YPL186C	0.18826613	0.401667939
YER128W	-0.062103318	0.798462887
tQ(UUG)Q		
YLR129W	-0.024111122	0.867691002
YHL037C	-1.659045432	0.176480851
YNL010W	0.131962779	0.495450493
YNL328C	-0.211659462	0.540106626
YDR513W	0.063938693	0.840687312
YBR013C	-0.056406609	0.856099616
YDR463W	-0.126174739	0.458603912
YPL267W	0.163626758	0.378738172
YMR282C	-0.079276652	0.550511031
YGL148W	-0.149673765	0.151650881
tH(GUG)K	0.805879414	
YMR101C	0.493868946	0.064536177
YNR043W	-0.23126475	0.071629191
YBL104C	-0.248332245	0.04371707
YLR275W	0.152711307	0.529123781
tG(UCC)N		
YPL183C	-0.175933974	0.2318032
YLL016W	-0.041660486	0.804442465
YAL059C-A	-0.607370309	
Q0055		
YOR104W	0.12970069	0.553755033
YOR034C-A	0.095775906	0.839748823
YAL029C	-0.00722895	0.958892749
YGL028C	-0.09207492	0.44087021
YHR125W	0.505662252	0.536994322
YPL228W	-0.06985475	0.684743856
YJR020W	0.003214856	0.997778227
YER072W	-0.229964949	0.029357143
snR87	0.62661058	0.126053352
YPR189W	-0.032366249	0.833307292
tI(AAU)I1	1.071348209	
YJL020W-A		
YCL039W	0.173094857	0.445419311
YMR184W	-0.009113073	0.967959996
YOL139C	0.074845387	0.804745575
YDR413C	-0.001944754	0.997778227
YFL017W-A	-0.02732426	0.922371908
YNL240C	0.141392761	0.363536559
YKL106W	-0.023153704	0.92390264
YPL037C	0.120107448	0.684508634
YDL057W	-0.082409383	0.715650327
YHR022C-A	1.108850239	0.006867605
YIL042C	-0.114955827	0.541518113
YOL043C	0.038785821	0.83287216
YJL187C	-0.259033034	0.11947585
YEL037C	-0.044634147	0.748396724
YKR091W	0.145427156	0.457879403
YDR527W	-0.082444803	0.678304467
YMR094W	-0.025992678	0.92762909
YLR039C	-0.183973665	0.080445288
YOL103W-A		
YNL185C	-0.046727211	0.855796165
YHR024C	-0.097411847	0.407106123
YLL002W	-0.320969387	0.10238387
YIL034C	-0.124021317	0.326377443
YGR038C-B	0.820362139	
YLR090W	0.204189135	0.038677737
YMR234W	-0.034716261	0.849180326
YOR376W-A	-0.136042735	0.741547675
YOL003C	-0.081311305	0.599217635
YLR255C	0.567241462	0.326308362
YNL332W	0.289058616	0.691913072
YGL024W	-0.83967636	0.36038321
YJL151C	0.006672093	0.983850726
YJR070C	0.043364532	0.798462887
YHR156C	0.327874918	0.004239477
YLR189C	0.018022938	0.893853006
YDR206W	-0.001215685	0.995230518
YCL052C	0.008407906	0.958892749
YLR157C		
tA(AGC)M1	0.820362139	
YGL005C	0.154590851	0.202696991
YJR122W	0.111011062	0.398154438
YCL045C	-0.294334664	0.00102352
YGR002C	-0.10420235	0.554141569
YOR335W-A		
YOR286W	0.11526423	0.632346881
YGL163C	0.152361293	0.430063985
YGL014W	0.025211332	0.891809884
YHR183W	-0.185548279	0.038730472
YBR167C	0.123184593	0.591960648
YDR331W	-0.044099318	0.782082
YCR107W	0.221640869	0.326207618
tL(UAG)L2		
YGL233W	-0.001996076	0.990390979
tS(UGA)Q2		
YDR524C-B	0.046816118	0.893523644
YAR071W	-0.010941879	0.985726201
tE(UUC)E1	1.05552393	
YPL136W	0.101596711	0.949674514
YJL097W	-0.003663321	0.988106983
snR48	0.553848083	0.587372641
YGL054C	0.023228957	0.922003576
YPL272C	-0.756326251	1.16e-08
YFL015W-A	0.820362139	
YGL260W	-1.645557963	
YBR037C	-0.092145113	0.587372641
YFL003C	0.193294295	0.22415059
YDR373W	0.045652878	0.81967225
YCR068W	-0.193271729	0.542734722
YGR065C	0.034275523	0.849247525
YOR146W	0.011687332	0.997778227
YBL046W	-0.019585645	0.910111479
YBR241C	-0.049136723	0.817174625
YPR049C	0.01639023	0.927218983
YJL206C	-0.017453634	0.94321549
YLR247C	-0.08576174	0.525489453
YER180C	-0.023261643	0.924646835
YOL102C	0.114808336	0.48035215
YIR013C	0.376951688	0.798462887
YKR020W	0.182677349	0.350676389
YOR341W	0.044099733	0.817561858
YDR132C	0.010248016	0.958335214
YGR021W	0.006795548	0.973762477
YBR209W	0.003562145	0.997778227
YMR017W	0.205827114	0.456987344
tT(AGU)C		
