	log2fc	p-adj
CSE2	-0.192752407	0.371457696
ATG1	0.358860276	3.34e-05
PAM16	-0.053049679	0.405101066
TRX2	0.072788542	0.835238339
ERG10	0.012293997	0.911776683
PRP9	0.400889888	0.00902021
MPP6	-0.124307269	0.287758898
RSM22	-1.033969586	0.000113829
PET100	-1.044234756	2.49e-05
YIR024C	-0.432895075	0.094860433
HRQ1	0.133550529	0.041924855
SPS100	4.212849039	0.00432867
XKS1	-0.341786027	0.004671339
MRN1	-0.105224563	0.113490855
CWH43	0.328625518	0.051724194
BIM1	0.115382315	0.015657885
YKL091C	0.059499839	0.332811754
MRPL24	-1.161527389	0.002721614
YER130C	-0.427144761	0.345271306
YDR415C	0.168988139	0.092477003
HGH1	0.156926035	0.087862554
DIM1	0.077670119	0.213173265
NUT2	-0.15238409	0.461778631
SSB1	-0.469857797	0.106168261
RSM26	0.54292331	0.004077875
NUP120	0.247005945	0.004829387
YMR226C	-0.180844098	0.147427709
SKS1	0.443410484	0.057210885
YPL107W	-1.570194763	1.66e-07
TEF4	-0.388645941	0.082834606
AIM18	-0.320256215	0.035643505
MNN4	-0.083094461	0.345119474
RHR2	1.701236935	7.02e-05
CAD1	0.415228336	0.029624042
NEJ1	0.284626364	0.004522804
YCP4	0.361908797	0.001679769
BNA5	-0.011242397	0.89269802
ERV46	0.220155634	0.006897035
FMP33	-1.505483304	1.8e-05
RIO2	-0.151280694	0.30722306
MVP1	0.265940156	0.073938253
YDR061W	-0.016305148	0.893202554
PRP39	0.176207648	0.016187145
SRY1	-0.614962684	0.012243051
POP8	0.415577557	0.024149086
RKM2	0.424456615	0.002532983
KTI12	0.728670443	0.000726462
SNQ2	0.520142866	0.021624113
PEP5	0.210200963	0.003854758
AUR1	0.142998721	0.35710123
TRS65	-0.052469741	0.109150204
DYS1	0.006159637	0.968422433
ABD1	0.029403113	0.0389515
YGR021W	-0.797142636	4.06e-05
GEP4	-0.456304888	0.001335461
SKN1	-0.108373253	0.314042044
RPL33B	-0.211450853	0.02381686
DIA2	0.166994186	0.107622471
ILV2	-0.589426527	0.002012807
LEA1	0.021256249	0.814581485
RAF1	0.468985944	0.005570488
GEP3	-0.341742442	0.001733247
YSC83	-0.111126842	0.132235749
MRPL6	-0.817443779	2.1e-07
OSW5	0.151163885	0.303632016
ERV14	0.086565746	0.389175657
FMP30	0.002109622	0.985399925
VPS54	0.173283049	0.095234557
ATG19	-0.176590833	0.038250527
TAH18	0.138864423	0.040044413
PIB1	0.355424222	0.103969355
TYS1	-0.13104706	0.053284448
RPA14	0.018905672	0.668598775
RIM21	-0.1353395	0.23438964
COX5A	-2.900544309	4.35e-06
YLR407W	0.279965536	0.041143925
RNH203	-0.111915168	0.342912285
RDH54	-0.357209522	0.000413983
CBF1	0.086765097	0.036752922
MRPL28	-0.762691525	0.000106693
ECM30	0.272128096	0.000692975
YML079W	0.046759002	0.667367968
NSG1	-0.083973096	0.292958438
RAD59	0.23481396	0.112349287
YCF1	0.170550216	0.026562635
YER156C	-0.162579925	0.016225745
YPR153W	0.273474964	0.072701548
INM2	0.518643337	0.061257733
BST1	0.063582347	0.588486646
PEX4	0.336282446	0.019547143
DAS2	0.072638145	0.585759541
FTR1	-0.698358506	0.039942794
PBS2	-0.01753538	0.798840757
HPA2	-0.120847788	0.30064999
PRP46	0.219457135	0.174504579
SMM1	-0.10208039	0.02980247
YLR241W	0.121842768	0.160515415
GPB2	0.123183877	0.061625518
STE20	0.033607596	0.581042463
NUP82	0.013458804	0.720760323
POP6	-0.059388331	0.428696463
VAC17	1.62072398	0.00014938
NRP1	-0.122322641	0.205393607
MRPL3	-0.396440643	0.00187778
MOT2	0.114305422	0.319404253
MDM36	-0.664700747	0.000115674
RSM23	-1.328335651	8.89e-07
YKL075C	0.161017395	0.073244646
TPK1	0.414578174	0.003327184
AGP1	-0.230530791	0.206466271
BNA6	0.224549771	0.145219889
YBR271W	0.136664633	0.076990838
YKL100C	0.593322857	1.36e-05
RIF1	0.173113535	0.003375377
PDR8	-0.085216338	0.381298731
UGA3	0.178164422	0.142068213
YJR142W	0.293627058	0.008903178
NIF3	-0.022917257	0.643711568
YIP5	0.012476045	0.885570598
ASN2	-0.089391733	0.70255803
YBL055C	-0.006629449	0.914196074
DHR2	0.286896791	0.006544446
FMP21	0.294096796	0.008291557
YDR131C	0.296771515	0.014220983
NTR2	0.072305633	0.397989925
IMD4	-0.94905568	0.000247108
SUN4	0.354478908	0.58985426
YCK1	0.175828069	0.019409412
YBR285W	0.003331472	0.974552483
GCN5	0.101563758	0.234762493
NUP2	-0.034795257	0.370525701
BOI2	0.132134481	0.059427905
PHO4	-0.384084496	0.013101598
SOG2	0.102816853	0.125596703
KRE33	0.085253172	0.101098224
HSP31	-0.934295921	6.49e-06
CIN1	0.328444511	0.001181241
EMW1	0.081670726	0.015676818
YPR117W	-0.74022541	1.6e-05
RCR2	-0.024952098	0.778584215
POM34	0.136484404	0.100248804
RBD2	-0.086403002	0.298260819
YGL242C	0.139895638	0.584113553
SPG5	0.822722168	0.007260984
CDC39	0.037211194	0.141159049
SGF73	0.21920227	0.011363281
BDF2	-0.219571605	0.051027608
TAE2	0.086367747	0.269199665
YOL159C	0.330239231	0.037508867
SNM1	0.146973748	0.214806442
RSC9	0.074530191	0.198207385
ART5	0.109403976	0.306099964
MET16	0.790702201	0.013124
KNS1	-0.082051787	0.133355868
NTE1	0.312898225	0.019456278
TCB2	0.172542768	0.069407549
ISW2	0.277742426	0.005843218
YPL077C	-0.249343016	0.009653297
MSL1	0.30732247	0.040578337
PET111	-0.392445236	0.01427714
SWR1	0.196293421	0.005671927
RIM2	-0.834100251	0.000917688
CAN1	-0.02310619	0.384340195
AHA1	0.094652733	0.497231025
SPP382	0.146326889	0.142719528
MET10	0.399375123	0.000866211
RPS26B	-0.518420991	0.224517314
ARP4	0.132394344	0.040277599
TVP23	0.079581877	0.067424104
YIM1	0.320215853	0.000157639
PEP1	0.125926295	0.374927853
RIM8	-0.034172756	0.518505459
PMT5	0.153113857	0.578731937
SUA7	-0.037024341	0.929651315
YOR389W	0.480153093	0.009690108
PXA1	1.57331955	0.000982008
MRPS35	-1.319190615	3.96e-05
TSR4	0.080848671	0.0256907
RNH70	0.313944614	0.009387438
AFR1	0.068919888	0.540090184
RGC1	-0.121151535	0.163825032
YLR345W	0.137502898	0.003159454
SFC1	-1.324583283	0.005784057
CDC1	-0.090016799	0.21676157
SLG1	0.123793221	0.572881609
PPM1	-0.075335509	0.618575859
SET1	-0.007511726	0.857174939
RPN14	0.3414637	0.000434544
TPS3	0.050012245	0.548268229
KAP114	0.194779388	0.073537033
TPS2	0.084587156	0.343384464
SSE2	0.447915291	0.000663318
ERJ5	0.094799567	0.438594011
DIF1	1.103937624	9.69e-05
SVF1	0.230856424	0.19789507
CTK1	0.13879035	0.099745302
MPT5	-0.527353454	0.005020472
SLX9	-0.091413411	0.531479468
CUP9	-0.478192971	0.001188869
KAR9	0.152161651	0.071858791
CAK1	0.120071488	0.00762516
YEL007W	-0.165745179	0.506479644
EAP1	0.156258988	0.169331521
SDO1	-0.280581816	0.028604043
SPO7	0.378270919	0.005324104
YGR067C	-0.082342237	0.566832276
SCP160	-0.275983728	0.064828726
SMB1	0.090770991	0.163513314
TRM11	0.131215827	0.042509763
MSN1	0.089890018	0.377706837
CPR8	-0.662705929	1.91e-05
ZWF1	0.089218906	0.023719068
RAS1	0.197859667	0.067895467
SOK1	0.138101568	0.014647331
YPL066W	0.082152296	0.295508742
LOT5	0.021070449	0.896309408
BCD1	0.18837672	0.012827054
SKY1	-0.173239417	0.048069874
BRO1	-0.032177043	0.537906736
VAM7	0.13655202	0.033601838
ESF1	0.131862672	0.009120603
AIM10	-0.720421165	9.38e-05
MSS11	0.254275776	0.008979496
RPP2A	-0.34592578	0.446305933
SCW4	0.726933359	0.004128879
ADK2	0.643972255	0.011829309
SCD5	0.025171095	0.824676964
TEX1	0.204784418	0.408586745
CSF1	0.206669477	0.029761124
PPT2	-0.633911062	0.017093031
NUP188	0.039437821	0.395233274
GAS3	0.10142255	0.052555942
YOR1	0.350586146	0.004030634
MGT1	-0.166572909	0.722270088
QCR10	-3.172208253	1.13e-05
STE11	0.036412458	0.36419531
CDC48	-0.001089536	0.984714721
ARO2	-0.102262125	0.456821759
MTG2	-0.217861571	0.035423403
YHB1	-2.747623966	0.000777824
COG6	0.149658034	0.015626073
PHO13	-0.042702001	0.437464871
COA3	-0.124897678	0.201731069
ERO1	0.027168013	0.690153054
TMA19	-0.508921535	0.043671164
VPS21	0.323041893	0.001535293
YNL010W	-0.073028433	0.510961582
YMR166C	-2.341828999	9.84e-05
MSN2	-0.379565271	0.000126704
MCK1	0.114656727	0.003911947
YHR138C	0.621313395	0.011781117
YLR278C	0.173182499	0.07509568
TOS3	0.089492213	0.71441287
ROT2	0.169908313	0.108478361
YPL199C	0.156131332	0.068337763
MRPS9	-1.501325977	6.33e-05
COX18	-0.623715716	0.026212894
UBA1	0.097003897	0.011672299
USV1	-0.235419425	0.017899066
GAT2	-1.087327475	4.29e-06
MET31	0.366057764	0.017636967
PET191	-1.168329301	0.000191242
MRPL17	-0.896798067	0.009834935
PSK1	-0.003095066	0.938824775
HEK2	-0.099029608	0.271457768
GNT1	0.389761096	0.000220426
MRF1	-0.579995598	0.00023948
NOP15	0.015568477	0.901640019
MDM1	0.342114012	0.015834348
YGR001C	-0.03329944	0.819760778
MED1	0.037856103	0.632580632
YIP4	-0.226337473	0.467559315
PUF6	0.075730743	0.082891206
MBF1	-0.261715608	0.005449836
YCR076C	0.135060894	0.128440324
PUT3	0.1524824	0.692120769
KTR1	-0.106089616	0.171348232
VAR1	-2.562673448	0.000530262
PRS2	0.095924971	0.192589373
ASI1	0.287400536	0.013210309
YCR051W	0.357693003	0.001093345
MAK10	0.160375582	0.01089218
HRP1	-0.000588908	0.995969464
PEP7	-0.003286343	0.93675112
AEP2	-0.679723266	3.32e-05
MSB1	-0.321831969	0.017076009
YMR086W	0.00103318	0.967646083
NOG2	-0.162031773	0.001148611
YOL098C	-0.120309115	0.173647058
NTA1	0.191533433	0.064733187
PMA2	2.27147436	0.001988619
YFR045W	-1.040357824	4.74e-05
YOL103W-A	0.240923492	0.010641173
CTM1	0.243086009	0.002370872
POF1	-0.101222455	0.222764638
FRT2	0.877983606	0.003457166
VID22	0.086126519	0.08827544
YLR422W	0.130321507	0.006055551
MTW1	0.231478845	0.207346143
OAC1	-2.109730411	2.32e-05
OST5	0.191733513	0.052398747
PAN3	-0.007594751	0.878000632
LDB17	-0.002719105	0.917837752
ZTA1	0.844400567	0.008632579
LRE1	0.025697448	0.46068611
SFT2	0.099968766	0.114668303
KAR4	-0.343584325	0.066549154
DNA2	0.051072426	0.438774666
BSD2	-0.028723422	0.704241357
HMLALPHA2	1.367560421	6.91e-06
SFK1	-0.210388592	0.041887454
URA10	1.12469314	0.001242838
CTS1	0.943363382	0.010689649
YMR134W	0.109871809	0.193751927
ADE5,7	0.5003519	8.75e-06
CAR1	-0.004584823	0.950406537
SSK1	0.197874185	0.033765696
TDA3	-0.10101164	0.22716078
ARI1	0.895216134	0.010429868
NUP57	0.08870656	0.345747
ALD4	1.42076039	0.000701743
RKM4	0.012539836	0.712439566
ALD3	1.23031718	4.71e-05
PRP5	0.288822048	0.002788761
SMY2	-0.429581391	0.004935805
DST1	-0.024196693	0.847755607
SKG3	0.012822342	0.730398918
TPO1	-2.305901209	0.000805625
TSR3	-0.062033605	0.555602025
HPR1	0.238546454	0.017970991
DSD1	0.067774229	0.428317937
ATP17	-2.473066326	1.55e-07
DPB11	-0.050455309	0.760680507
VTC4	-0.049894069	0.38691752
YER064C	0.244347414	0.019228926
YDR239C	0.134308841	0.09192607
MXR2	-0.016138588	0.957201018
CCC1	0.023466118	0.762407452
YLR143W	0.084699712	0.602479367
HSP78	-0.153613377	0.157050106
BCH2	0.244098571	0.001564707
LIN1	0.429348663	0.002500617
YLR352W	0.382615268	0.009639589
YLR173W	0.443554133	0.00620623
CRZ1	0.227629688	0.002095695
SRF1	0.244397748	0.225935783
MGR3	-0.094546386	0.58231376
ECM22	0.300230892	0.017166196
NAM7	0.087282596	0.162454493
TPO3	-0.469827825	0.005644721
GSF2	0.45518215	0.000132577
TAF8	0.084294242	0.282354171
FRS1	-0.181501684	0.178529231
YPT11	0.256024023	0.000938489
HER1	0.357830301	0.000343753
MST1	-0.418844661	0.021534677
ULS1	0.200091807	0.001777143
VPS9	-0.013915801	0.587059037
BBC1	-0.141370645	0.111055699
DIA4	-0.717661324	0.009903928
MAE1	1.572521046	0.001638704
TIM21	-0.699415565	5.3e-05
SRP40	-0.158549371	0.081228248
MLC1	-0.027681157	0.710139303
NCP1	0.495299301	0.001460652
PBI2	-0.911608363	0.119641794
YNL165W	0.869820502	0.012226004
VHR1	0.58310132	0.005920126
YPL191C	0.342020772	0.071184803
NCB2	0.15403957	0.189900569
BIR1	0.048943809	0.492117073
ATG2	-0.237494291	0.004208217
YLR361C-A	0.101869303	0.30666165
YPL108W	0.148422313	0.290215834
TDA1	0.85320841	0.000338272
TIM44	-0.2181282	0.071024931
DIG2	0.015576707	0.964750075
PEX8	0.092965298	0.242675555
NAT5	-0.575129301	0.003708869
RIB1	-0.050823906	0.502358245
PUT4	-0.224914083	0.211631128
STE5	-0.330953755	0.000303639
TAT1	-0.289941712	0.002460849
EMI2	0.369189369	0.004958282
DPS1	-0.072046435	0.719478754
CIT2	3.257590343	1.65e-05
IOC2	0.268491219	5.94e-05
MNT3	0.193502551	0.108274339
GIM4	0.030174635	0.830142468
NAT3	-0.014814173	0.966871057
YHL018W	-0.257426616	0.006074939
ACB1	0.332482564	0.003423072
YGL159W	-0.044568884	0.668139943
BDH2	0.612670056	0.107363809
TPT1	0.200105883	0.110025816
GRE2	0.440730678	0.00031893
MKC7	0.216580596	0.062275498
YHR078W	0.358533262	0.000203614
PPZ1	-0.122563126	0.13117177
CMC4	0.118742425	0.837294154
YPT35	0.59473012	3.56e-05
STB2	0.356889883	0.014379585
MEF1	0.023489478	0.808593472
ROM1	0.374458803	0.008519605
SCO2	0.123770095	0.351415009
ATH1	0.713695237	2.21e-05
ISA1	-0.319058497	0.003278753
AHC2	0.059489026	0.523354285
YGR122W	0.077327488	0.532813832
GPX2	0.416493929	0.035366857
NAP1	-0.106286813	0.280118954
RMD5	0.155334966	0.05936183
VTC3	-0.181431269	0.11973169
COQ6	-0.42369912	1.34e-05
CSR1	0.243149036	0.01120087
BUD13	0.090800798	0.309934664
MDJ2	-0.009367666	0.880343125
TIP1	0.76935868	0.002002671
FOL1	0.144731335	0.012570968
YAP6	0.974167382	0.000102709
CLP1	0.063875266	0.652928714
YPC1	0.305417221	0.001619694
RMR1	0.22089706	0.284941896
PKR1	0.239289555	0.392439608
MRS4	-0.582632492	0.000482484
HSP82	0.171764497	0.083638585
YML082W	0.129338777	0.000837662
PBY1	0.052157359	0.453434908
GYP6	0.186468039	0.059782067
CDC11	-0.211298755	0.108793114
MRPL39	-1.320129352	0.006572605
MNN1	-2.052052479	0.000110339
CAF16	0.110396484	0.099963243
FCJ1	-1.463596656	2.84e-07
GIC2	-0.873673543	0.000741588
YLR072W	0.349778335	0.000359776
SUT1	1.320180003	0.000283974
JNM1	0.186309481	0.144297709
TIM11	-2.939060163	0.027671736
ATG26	0.181054691	0.083517518
YGR093W	0.055137863	0.323199869
SNX4	0.240505837	0.001995081
YCR061W	0.961473877	3.1e-05
NOC3	0.054957518	0.223728839
FUI1	0.110146479	0.43823792
PLP1	0.371830993	0.46961845
YPT31	0.06215513	0.320222623
NSR1	-0.179790685	0.177937177
DIE2	0.281946409	0.004642348
CHO2	-0.730442585	0.007356176
TRR2	-0.653640068	0.000842322
PCC1	-0.211182553	0.013757679
BUG1	0.225757178	0.042705517
YKE2	-0.185747894	0.092400944
YJL055W	0.355892693	0.001757685
CDC36	-0.033751662	0.743135908
PEF1	0.227619517	0.008834239
MNT2	-0.281565123	0.032082764
ATG32	0.055901964	0.602800491
VPS1	-0.05398311	0.185175108
CWC25	0.281222113	0.099493734
ESC8	0.064759006	0.168559822
DID2	-0.072561211	0.226714838
SOR2	1.227974637	4.31e-08
YFR016C	0.072595716	0.221485405
SEY1	0.244560839	0.010358195
SSP1	-0.232993078	8.99e-05
MSK1	-0.370042379	0.024237023
RAD6	0.124776184	0.256344191
RIM1	-0.061668515	0.553389729
CRT10	0.15308829	0.014717607
SEC53	-0.098915461	0.095145396
SRB2	0.026773461	0.586022879
YDL206W	-0.153774339	0.215540545
DEF1	-0.221226949	0.112521733
YDL085C-A	0.085133165	0.410511022
SCT1	0.222712335	0.071241934
GOT1	0.131333788	0.14040025
SWD3	0.106899727	0.090729088
YHR122W	-0.206255173	0.445687283
YAF9	0.287419799	0.029552583
GAL80	0.278481346	0.008198234
RDS3	-0.014039333	0.970961496
RSC1	0.02560931	0.694844041
TSC10	-0.147379134	0.455634801
MRH4	-1.152468739	5.54e-06
CBT1	-1.110015159	7.14e-06
RPL7B	0.419070815	0.001721002
RAD18	0.087871697	0.412451155
KTR4	0.107763999	0.027137649
PRP4	0.224106289	0.071687966
ESC1	0.306431373	0.003694861
MAK3	0.326828707	0.012751506
UBX7	-0.03276631	0.820607647
NSL1	0.251546323	0.019083912
TNA1	-0.183404573	0.2999595
PSR1	0.228672254	0.007446649
SPC3	0.24285188	0.080792416
TRM10	0.151491352	0.045872596
RCR1	-0.257303381	0.048325095
HLR1	0.813484455	0.000661369
AAT1	0.28771099	0.003137596
STB1	0.066397274	0.447753393
